"poly","ring","x","y","st"
"c_10_2",1,35664,10446,"10"
"c_10_2",1,35670,10465,"10"
"c_10_2",1,35659,10480,"10"
"c_10_2",1,35643,10485,"10"
"c_10_2",1,35629,10491,"10"
"c_10_2",1,35626,10490,"10"
"c_10_2",1,35612,10501,"10"
"c_10_2",1,35613,10511,"10"
"c_10_2",1,35608,10523,"10"
"c_10_2",1,35601,10531,"10"
"c_10_2",1,35597,10551,"10"
"c_10_2",1,35587,10559,"10"
"c_10_2",1,35586,10566,"10"
"c_10_2",1,35576,10576,"10"
"c_10_2",1,35456,10608,"10"
"c_12_1_1",1,32015,20867,"12"
"c_12_1_1",1,32131,20851,"12"
"c_12_1_1",1,32313,20824,"12"
"c_12_1_2",1,32313,20824,"12"
"c_12_1_2",1,32325,20901,"12"
"c_12_1_2",1,32342,21017,"12"
"c_12_1_2",1,32357,21124,"12"
"c_12_1_2",1,32366,21182,"12"
"c_12_1_2",1,32375,21251,"12"
"c_12_1_2",1,32388,21339,"12"
"c_12_1_2",1,32396,21404,"12"
"c_12_1_3",1,32396,21404,"12"
"c_12_1_3",1,32401,21438,"12"
"c_12_1_3",1,32385,21440,"12"
"c_12_1_3",1,32376,21444,"12"
"c_12_1_3",1,32368,21433,"12"
"c_12_1_3",1,32357,21431,"12"
"c_12_1_3",1,32342,21433,"12"
"c_12_1_3",1,32326,21440,"12"
"c_12_1_3",1,32318,21447,"12"
"c_12_1_4",1,32318,21447,"12"
"c_12_1_4",1,32296,21290,"12"
"c_12_1_5",1,32296,21290,"12"
"c_12_1_5",1,32290,21250,"12"
"c_12_1_5",1,32278,21242,"12"
"c_12_1_5",1,32259,21253,"12"
"c_12_1_5",1,32247,21244,"12"
"c_12_1_5",1,32241,21236,"12"
"c_12_1_5",1,32234,21240,"12"
"c_12_1_5",1,32223,21236,"12"
"c_12_1_5",1,32214,21219,"12"
"c_12_1_5",1,32198,21213,"12"
"c_12_1_5",1,32192,21223,"12"
"c_12_1_5",1,32164,21216,"12"
"c_12_1_5",1,32155,21221,"12"
"c_12_1_5",1,32144,21212,"12"
"c_12_1_5",1,32141,21203,"12"
"c_12_1_5",1,32128,21190,"12"
"c_12_1_5",1,32102,21166,"12"
"c_12_1_5",1,32104,21158,"12"
"c_12_1_5",1,32095,21156,"12"
"c_12_1_5",1,32088,21145,"12"
"c_12_1_5",1,32096,21138,"12"
"c_12_1_6",1,32096,21138,"12"
"c_12_1_6",1,32096,21123,"12"
"c_12_1_6",1,32103,21104,"12"
"c_12_1_6",1,32101,21089,"12"
"c_12_1_6",1,32113,21074,"12"
"c_12_1_6",1,32113,21069,"12"
"c_12_1_6",1,32127,21055,"12"
"c_12_1_6",1,32131,21046,"12"
"c_12_1_6",1,32145,21043,"12"
"c_12_1_6",1,32149,21037,"12"
"c_12_1_6",1,32144,21030,"12"
"c_12_1_6",1,32146,21019,"12"
"c_12_1_6",1,32156,21011,"12"
"c_12_1_6",1,32156,21005,"12"
"c_12_1_6",1,32147,20999,"12"
"c_12_1_6",1,32142,20982,"12"
"c_12_1_6",1,32121,20973,"12"
"c_12_1_6",1,32104,20958,"12"
"c_12_1_6",1,32096,20956,"12"
"c_12_1_6",1,32084,20938,"12"
"c_12_1_6",1,32056,20922,"12"
"c_12_1_6",1,32051,20910,"12"
"c_12_1_6",1,32039,20894,"12"
"c_12_1_6",1,32029,20876,"12"
"c_12_1_6",1,32015,20867,"12"
"c_12_1_7",1,32313,20824,"12"
"c_12_1_7",1,32396,20812,"12"
"c_12_1_7",1,32406,20809,"12"
"c_12_1_7",1,32508,20794,"12"
"c_12_1_7",1,32527,20792,"12"
"c_12_1_7",1,32558,20787,"12"
"c_12_1_7",1,32545,20704,"12"
"c_12_1_7",1,32562,20702,"12"
"c_12_1_7",1,32549,20623,"12"
"c_12_1_7",1,32527,20486,"12"
"c_12_1_8",1,32527,20486,"12"
"c_12_1_8",1,32537,20506,"12"
"c_12_1_8",1,32538,20515,"12"
"c_12_1_8",1,32553,20529,"12"
"c_12_1_8",1,32559,20549,"12"
"c_12_1_8",1,32569,20553,"12"
"c_12_1_8",1,32578,20553,"12"
"c_12_1_8",1,32592,20548,"12"
"c_12_1_8",1,32605,20548,"12"
"c_12_1_8",1,32615,20562,"12"
"c_12_1_8",1,32632,20566,"12"
"c_12_1_8",1,32642,20575,"12"
"c_12_1_8",1,32643,20585,"12"
"c_12_1_8",1,32654,20603,"12"
"c_12_1_8",1,32663,20613,"12"
"c_12_1_8",1,32663,20624,"12"
"c_12_1_8",1,32669,20637,"12"
"c_12_1_8",1,32680,20640,"12"
"c_12_1_8",1,32695,20634,"12"
"c_12_1_8",1,32705,20635,"12"
"c_12_1_8",1,32710,20645,"12"
"c_12_1_8",1,32706,20650,"12"
"c_12_1_8",1,32712,20664,"12"
"c_12_1_8",1,32720,20664,"12"
"c_12_1_8",1,32734,20679,"12"
"c_12_1_8",1,32740,20677,"12"
"c_12_1_8",1,32754,20687,"12"
"c_12_1_8",1,32760,20686,"12"
"c_12_1_8",1,32782,20707,"12"
"c_12_1_8",1,32791,20719,"12"
"c_12_1_8",1,32798,20719,"12"
"c_12_1_8",1,32807,20725,"12"
"c_12_1_8",1,32802,20736,"12"
"c_12_1_8",1,32801,20754,"12"
"c_12_1_8",1,32814,20761,"12"
"c_12_1_8",1,32813,20766,"12"
"c_12_1_8",1,32817,20785,"12"
"c_12_1_8",1,32814,20799,"12"
"c_12_1_8",1,32821,20806,"12"
"c_12_1_8",1,32820,20817,"12"
"c_12_1_8",1,32813,20815,"12"
"c_12_1_8",1,32813,20826,"12"
"c_12_1_9",1,32813,20826,"12"
"c_12_1_9",1,32808,20836,"12"
"c_12_1_9",1,32808,20843,"12"
"c_12_1_9",1,32803,20854,"12"
"c_12_1_9",1,32786,20873,"12"
"c_12_1_9",1,32779,20884,"12"
"c_12_1_9",1,32778,20893,"12"
"c_12_1_9",1,32786,20914,"12"
"c_12_1_9",1,32787,20920,"12"
"c_12_1_10",1,32787,20920,"12"
"c_12_1_10",1,32734,20928,"12"
"c_12_1_10",1,32594,20950,"12"
"c_12_1_10",1,32597,20962,"12"
"c_12_1_10",1,32594,20968,"12"
"c_12_1_10",1,32586,20969,"12"
"c_12_1_10",1,32598,21048,"12"
"c_12_1_10",1,32610,21118,"12"
"c_12_1_10",1,32612,21133,"12"
"c_12_1_10",1,32621,21140,"12"
"c_12_1_10",1,32616,21154,"12"
"c_12_1_10",1,32627,21231,"12"
"c_12_1_10",1,32647,21364,"12"
"c_12_1_11",1,32647,21364,"12"
"c_12_1_11",1,32536,21382,"12"
"c_12_1_11",1,32533,21367,"12"
"c_12_1_11",1,32478,21376,"12"
"c_12_1_11",1,32480,21391,"12"
"c_12_1_11",1,32396,21404,"12"
"c_12_1_12",1,30972,19398,"12"
"c_12_1_12",1,30986,19401,"12"
"c_12_1_12",1,31000,19400,"12"
"c_12_1_12",1,31006,19405,"12"
"c_12_1_12",1,31009,19416,"12"
"c_12_1_12",1,31021,19438,"12"
"c_12_1_12",1,31017,19444,"12"
"c_12_1_12",1,31018,19454,"12"
"c_12_1_12",1,31025,19463,"12"
"c_12_1_12",1,31022,19470,"12"
"c_12_1_12",1,31034,19480,"12"
"c_12_1_12",1,31039,19494,"12"
"c_12_1_12",1,31044,19501,"12"
"c_12_1_12",1,31040,19508,"12"
"c_12_1_12",1,31046,19524,"12"
"c_12_1_12",1,31046,19544,"12"
"c_12_1_12",1,31061,19547,"12"
"c_12_1_12",1,31069,19557,"12"
"c_12_1_12",1,31066,19561,"12"
"c_12_1_12",1,31068,19576,"12"
"c_12_1_12",1,31075,19592,"12"
"c_12_1_12",1,31086,19595,"12"
"c_12_1_12",1,31093,19592,"12"
"c_12_1_12",1,31106,19596,"12"
"c_12_1_12",1,31117,19619,"12"
"c_12_1_13",1,31117,19619,"12"
"c_12_1_13",1,31111,19621,"12"
"c_12_1_13",1,31100,19632,"12"
"c_12_1_13",1,31102,19648,"12"
"c_12_1_13",1,31099,19657,"12"
"c_12_1_13",1,31093,19655,"12"
"c_12_1_13",1,31088,19661,"12"
"c_12_1_13",1,31093,19675,"12"
"c_12_1_13",1,31090,19683,"12"
"c_12_1_13",1,31094,19693,"12"
"c_12_1_13",1,31092,19698,"12"
"c_12_1_13",1,31081,19707,"12"
"c_12_1_13",1,31078,19714,"12"
"c_12_1_13",1,31080,19722,"12"
"c_12_1_13",1,31075,19739,"12"
"c_12_1_13",1,31070,19746,"12"
"c_12_1_14",1,31070,19746,"12"
"c_12_1_14",1,30972,19759,"12"
"c_12_1_15",1,30972,19759,"12"
"c_12_1_15",1,30888,19770,"12"
"c_12_1_15",1,30883,19729,"12"
"c_12_1_15",1,30831,19735,"12"
"c_12_1_15",1,30786,19742,"12"
"c_12_1_15",1,30745,19747,"12"
"c_12_1_15",1,30679,19756,"12"
"c_12_1_15",1,30595,19767,"12"
"c_12_1_16",1,30595,19767,"12"
"c_12_1_16",1,30593,19758,"12"
"c_12_1_16",1,30600,19752,"12"
"c_12_1_16",1,30609,19754,"12"
"c_12_1_16",1,30616,19749,"12"
"c_12_1_16",1,30619,19737,"12"
"c_12_1_16",1,30613,19734,"12"
"c_12_1_16",1,30602,19718,"12"
"c_12_1_16",1,30597,19708,"12"
"c_12_1_16",1,30599,19695,"12"
"c_12_1_16",1,30608,19682,"12"
"c_12_1_16",1,30611,19689,"12"
"c_12_1_16",1,30628,19687,"12"
"c_12_1_16",1,30636,19683,"12"
"c_12_1_16",1,30639,19670,"12"
"c_12_1_16",1,30639,19661,"12"
"c_12_1_16",1,30646,19647,"12"
"c_12_1_16",1,30651,19643,"12"
"c_12_1_16",1,30659,19632,"12"
"c_12_1_16",1,30652,19613,"12"
"c_12_1_16",1,30654,19607,"12"
"c_12_1_16",1,30650,19594,"12"
"c_12_1_16",1,30648,19580,"12"
"c_12_1_16",1,30640,19573,"12"
"c_12_1_16",1,30638,19565,"12"
"c_12_1_16",1,30645,19549,"12"
"c_12_1_16",1,30663,19546,"12"
"c_12_1_16",1,30661,19532,"12"
"c_12_1_16",1,30688,19529,"12"
"c_12_1_16",1,30687,19515,"12"
"c_12_1_16",1,30714,19511,"12"
"c_12_1_16",1,30712,19497,"12"
"c_12_1_16",1,30725,19496,"12"
"c_12_1_16",1,30724,19482,"12"
"c_12_1_16",1,30737,19480,"12"
"c_12_1_16",1,30730,19426,"12"
"c_12_1_16",1,30724,19427,"12"
"c_12_1_16",1,30723,19415,"12"
"c_12_1_17",1,32488,20446,"12"
"c_12_1_17",1,32593,20401,"12"
"c_12_1_17",1,32670,20366,"12"
"c_12_1_17",1,32677,20359,"12"
"c_12_1_17",1,32681,20345,"12"
"c_12_1_18",1,32681,20345,"12"
"c_12_1_18",1,32692,20342,"12"
"c_12_1_18",1,32705,20416,"12"
"c_12_1_18",1,32715,20472,"12"
"c_12_1_18",1,32887,20443,"12"
"c_12_1_18",1,32936,20433,"12"
"c_12_1_18",1,32915,20324,"12"
"c_12_1_18",1,32909,20297,"12"
"c_12_1_18",1,32914,20291,"12"
"c_12_1_18",1,32945,20276,"12"
"c_12_1_18",1,32951,20275,"12"
"c_12_1_19",1,33353,20825,"12"
"c_12_1_19",1,33228,20845,"12"
"c_12_1_19",1,33158,20857,"12"
"c_12_1_19",1,33178,20973,"12"
"c_12_1_19",1,33187,21023,"12"
"c_12_1_19",1,33168,21027,"12"
"c_12_1_20",1,33168,21027,"12"
"c_12_1_20",1,33148,21008,"12"
"c_12_1_20",1,33152,21002,"12"
"c_12_1_20",1,33140,20978,"12"
"c_12_1_20",1,33131,20974,"12"
"c_12_1_20",1,33129,20966,"12"
"c_12_1_20",1,33132,20955,"12"
"c_12_1_20",1,33127,20948,"12"
"c_12_1_20",1,33116,20943,"12"
"c_12_1_20",1,33110,20928,"12"
"c_12_1_20",1,33086,20908,"12"
"c_12_1_20",1,33085,20896,"12"
"c_12_1_20",1,33089,20884,"12"
"c_12_1_20",1,33081,20865,"12"
"c_12_1_20",1,33073,20859,"12"
"c_12_1_20",1,33072,20849,"12"
"c_12_1_20",1,33063,20844,"12"
"c_12_1_20",1,33056,20849,"12"
"c_12_1_20",1,33037,20840,"12"
"c_12_1_20",1,33027,20843,"12"
"c_12_1_20",1,33021,20849,"12"
"c_12_1_20",1,33025,20855,"12"
"c_12_1_20",1,33020,20863,"12"
"c_12_1_20",1,33022,20870,"12"
"c_12_1_20",1,33016,20879,"12"
"c_12_1_20",1,33001,20881,"12"
"c_12_1_20",1,32984,20889,"12"
"c_12_1_20",1,32980,20881,"12"
"c_12_1_20",1,32968,20885,"12"
"c_12_1_20",1,32951,20877,"12"
"c_12_1_20",1,32948,20867,"12"
"c_12_1_20",1,32939,20862,"12"
"c_12_1_20",1,32937,20852,"12"
"c_12_1_20",1,32858,20862,"12"
"c_12_1_20",1,32838,20853,"12"
"c_12_1_20",1,32825,20854,"12"
"c_12_1_20",1,32827,20840,"12"
"c_12_1_20",1,32818,20839,"12"
"c_12_1_20",1,32819,20831,"12"
"c_12_1_20",1,32813,20826,"12"
"c_12_1_21",1,32527,20486,"12"
"c_12_1_21",1,32512,20466,"12"
"c_12_1_21",1,32502,20466,"12"
"c_12_1_21",1,32494,20458,"12"
"c_12_1_21",1,32488,20446,"12"
"c_12_1_22",1,33502,22566,"12"
"c_12_1_22",1,33729,22530,"12"
"c_12_1_22",1,33804,22518,"12"
"c_12_1_22",1,33878,22506,"12"
"c_12_1_22",1,33928,22497,"12"
"c_12_1_22",1,34010,22484,"12"
"c_12_1_22",1,34038,22480,"12"
"c_12_1_22",1,34134,22464,"12"
"c_12_1_22",1,34132,22451,"12"
"c_12_1_22",1,34184,22442,"12"
"c_12_1_23",1,34291,23048,"12"
"c_12_1_23",1,34280,23051,"12"
"c_12_1_23",1,34269,23046,"12"
"c_12_1_23",1,34180,23061,"12"
"c_12_1_23",1,34096,23048,"12"
"c_12_1_23",1,34099,23068,"12"
"c_12_1_23",1,33892,23102,"12"
"c_12_1_23",1,33689,23136,"12"
"c_12_1_23",1,33600,23150,"12"
"c_12_1_24",1,33600,23150,"12"
"c_12_1_24",1,33599,23139,"12"
"c_12_1_24",1,33578,23028,"12"
"c_12_1_24",1,33554,22893,"12"
"c_12_1_24",1,33548,22852,"12"
"c_12_1_24",1,33502,22566,"12"
"c_12_1_25",1,28093,19382,"12"
"c_12_1_25",1,28103,19501,"12"
"c_12_1_25",1,28109,19589,"12"
"c_12_1_25",1,28116,19680,"12"
"c_12_1_25",1,28121,19736,"12"
"c_12_1_25",1,28120,19745,"12"
"c_12_1_25",1,28137,19946,"12"
"c_12_1_25",1,28138,19964,"12"
"c_12_1_26",1,28042,19989,"12"
"c_12_1_26",1,28040,19974,"12"
"c_12_1_26",1,27996,19984,"12"
"c_12_1_26",1,27948,20001,"12"
"c_12_1_26",1,27893,20020,"12"
"c_12_1_26",1,27851,20029,"12"
"c_12_1_26",1,27831,20043,"12"
"c_12_1_26",1,27807,20039,"12"
"c_12_1_26",1,27787,20040,"12"
"c_12_1_26",1,27783,20014,"12"
"c_12_1_26",1,27796,20006,"12"
"c_12_1_26",1,27839,19975,"12"
"c_12_1_26",1,27846,19967,"12"
"c_12_1_26",1,27852,19944,"12"
"c_12_1_26",1,27856,19913,"12"
"c_12_1_26",1,27864,19884,"12"
"c_12_1_26",1,27850,19872,"12"
"c_12_1_26",1,27833,19851,"12"
"c_12_1_26",1,27829,19847,"12"
"c_12_1_26",1,27798,19841,"12"
"c_12_1_26",1,27786,19836,"12"
"c_12_1_26",1,27774,19820,"12"
"c_12_1_26",1,27760,19799,"12"
"c_12_1_26",1,27752,19798,"12"
"c_12_1_26",1,27752,19790,"12"
"c_12_1_26",1,27743,19786,"12"
"c_12_1_26",1,27738,19769,"12"
"c_12_1_26",1,27740,19763,"12"
"c_12_1_26",1,27734,19753,"12"
"c_12_1_26",1,27729,19736,"12"
"c_12_1_26",1,27728,19713,"12"
"c_12_1_26",1,27721,19704,"12"
"c_12_1_26",1,27724,19696,"12"
"c_12_1_26",1,27720,19687,"12"
"c_12_1_26",1,27702,19684,"12"
"c_12_1_26",1,27690,19680,"12"
"c_12_1_26",1,27686,19673,"12"
"c_12_1_26",1,27686,19656,"12"
"c_12_1_26",1,27690,19643,"12"
"c_12_1_26",1,27684,19637,"12"
"c_12_1_26",1,27686,19611,"12"
"c_12_1_26",1,27691,19608,"12"
"c_12_1_26",1,27695,19597,"12"
"c_12_1_26",1,27684,19573,"12"
"c_12_1_26",1,27675,19564,"12"
"c_12_1_26",1,27678,19549,"12"
"c_12_1_26",1,27684,19549,"12"
"c_12_1_26",1,27685,19532,"12"
"c_12_1_26",1,27695,19524,"12"
"c_12_1_26",1,27693,19505,"12"
"c_12_1_26",1,27694,19489,"12"
"c_12_1_26",1,27705,19478,"12"
"c_12_1_26",1,27715,19481,"12"
"c_12_1_26",1,27725,19463,"12"
"c_12_1_26",1,27728,19448,"12"
"c_12_1_26",1,27735,19450,"12"
"c_12_1_26",1,27753,19440,"12"
"c_12_1_26",1,27759,19433,"12"
"c_12_1_26",1,27776,19420,"12"
"c_12_1_26",1,27784,19409,"12"
"c_12_1_27",1,31734,19773,"12"
"c_12_1_27",1,31746,19770,"12"
"c_12_1_27",1,31815,19759,"12"
"c_12_1_27",1,31814,19757,"12"
"c_12_1_27",1,31904,19743,"12"
"c_12_1_27",1,31992,19729,"12"
"c_12_1_28",1,31992,19729,"12"
"c_12_1_28",1,31991,19740,"12"
"c_12_1_28",1,31998,19745,"12"
"c_12_1_28",1,31993,19761,"12"
"c_12_1_28",1,31976,19774,"12"
"c_12_1_28",1,31973,19798,"12"
"c_12_1_28",1,31966,19810,"12"
"c_12_1_28",1,31951,19823,"12"
"c_12_1_28",1,31939,19842,"12"
"c_12_1_28",1,31926,19849,"12"
"c_12_1_28",1,31911,19852,"12"
"c_12_1_28",1,31905,19881,"12"
"c_12_1_28",1,31893,19905,"12"
"c_12_1_28",1,31886,19915,"12"
"c_12_1_28",1,31882,19926,"12"
"c_12_1_28",1,31873,19929,"12"
"c_12_1_28",1,31853,19925,"12"
"c_12_1_28",1,31853,19935,"12"
"c_12_1_28",1,31848,19949,"12"
"c_12_1_28",1,31842,19954,"12"
"c_12_1_28",1,31834,19953,"12"
"c_12_1_28",1,31818,19965,"12"
"c_12_1_28",1,31797,19967,"12"
"c_12_1_28",1,31795,19970,"12"
"c_12_1_29",1,31795,19970,"12"
"c_12_1_29",1,31789,19972,"12"
"c_12_1_29",1,31782,19966,"12"
"c_12_1_29",1,31759,19967,"12"
"c_12_1_29",1,31751,19973,"12"
"c_12_1_29",1,31739,19962,"12"
"c_12_1_29",1,31727,19964,"12"
"c_12_1_29",1,31716,19960,"12"
"c_12_1_29",1,31706,19962,"12"
"c_12_1_29",1,31702,19967,"12"
"c_12_1_30",1,31702,19967,"12"
"c_12_1_30",1,31696,19951,"12"
"c_12_1_30",1,31665,19939,"12"
"c_12_1_30",1,31657,19925,"12"
"c_12_1_30",1,31661,19902,"12"
"c_12_1_30",1,31678,19894,"12"
"c_12_1_30",1,31685,19888,"12"
"c_12_1_30",1,31681,19879,"12"
"c_12_1_30",1,31682,19859,"12"
"c_12_1_30",1,31692,19838,"12"
"c_12_1_30",1,31707,19823,"12"
"c_12_1_30",1,31714,19821,"12"
"c_12_1_30",1,31731,19812,"12"
"c_12_1_30",1,31740,19802,"12"
"c_12_1_30",1,31740,19784,"12"
"c_12_1_30",1,31734,19773,"12"
"c_12_1_31",1,33183,21959,"12"
"c_12_1_31",1,33283,21944,"12"
"c_12_1_31",1,33410,21924,"12"
"c_12_1_32",1,33410,21924,"12"
"c_12_1_32",1,33490,21910,"12"
"c_12_1_32",1,33503,21989,"12"
"c_12_1_32",1,33585,21976,"12"
"c_12_1_33",1,33585,21976,"12"
"c_12_1_33",1,33594,22030,"12"
"c_12_1_33",1,33603,22079,"12"
"c_12_1_33",1,33628,22223,"12"
"c_12_1_33",1,33627,22224,"12"
"c_12_1_33",1,33641,22306,"12"
"c_12_1_34",1,33641,22306,"12"
"c_12_1_34",1,33654,22385,"12"
"c_12_1_34",1,33648,22393,"12"
"c_12_1_34",1,33502,22566,"12"
"c_12_1_35",1,33502,22566,"12"
"c_12_1_35",1,33491,22437,"12"
"c_12_1_35",1,33485,22380,"12"
"c_12_1_35",1,33475,22371,"12"
"c_12_1_35",1,33461,22374,"12"
"c_12_1_35",1,33449,22366,"12"
"c_12_1_35",1,33450,22353,"12"
"c_12_1_35",1,33440,22354,"12"
"c_12_1_35",1,33431,22347,"12"
"c_12_1_35",1,33422,22348,"12"
"c_12_1_35",1,33418,22342,"12"
"c_12_1_36",1,33418,22342,"12"
"c_12_1_36",1,33407,22327,"12"
"c_12_1_36",1,33402,22332,"12"
"c_12_1_36",1,33391,22335,"12"
"c_12_1_36",1,33380,22324,"12"
"c_12_1_36",1,33378,22309,"12"
"c_12_1_36",1,33368,22307,"12"
"c_12_1_36",1,33361,22300,"12"
"c_12_1_36",1,33359,22289,"12"
"c_12_1_36",1,33357,22268,"12"
"c_12_1_36",1,33350,22260,"12"
"c_12_1_36",1,33343,22264,"12"
"c_12_1_36",1,33332,22263,"12"
"c_12_1_36",1,33317,22239,"12"
"c_12_1_36",1,33309,22233,"12"
"c_12_1_36",1,33311,22224,"12"
"c_12_1_36",1,33319,22222,"12"
"c_12_1_36",1,33317,22213,"12"
"c_12_1_36",1,33301,22203,"12"
"c_12_1_36",1,33293,22201,"12"
"c_12_1_36",1,33284,22194,"12"
"c_12_1_36",1,33273,22192,"12"
"c_12_1_36",1,33263,22197,"12"
"c_12_1_36",1,33245,22197,"12"
"c_12_1_36",1,33234,22191,"12"
"c_12_1_36",1,33226,22178,"12"
"c_12_1_36",1,33217,22175,"12"
"c_12_1_36",1,33216,22155,"12"
"c_12_1_36",1,33207,22143,"12"
"c_12_1_36",1,33200,22138,"12"
"c_12_1_36",1,33187,22135,"12"
"c_12_1_36",1,33183,22126,"12"
"c_12_1_36",1,33173,22115,"12"
"c_12_1_36",1,33158,22114,"12"
"c_12_1_36",1,33152,22111,"12"
"c_12_1_36",1,33155,22091,"12"
"c_12_1_36",1,33146,22085,"12"
"c_12_1_36",1,33142,22069,"12"
"c_12_1_36",1,33156,22046,"12"
"c_12_1_36",1,33167,22041,"12"
"c_12_1_36",1,33171,22028,"12"
"c_12_1_36",1,33180,22025,"12"
"c_12_1_36",1,33179,22010,"12"
"c_12_1_36",1,33190,21998,"12"
"c_12_1_36",1,33184,21984,"12"
"c_12_1_36",1,33186,21975,"12"
"c_12_1_36",1,33183,21959,"12"
"c_12_1_37",1,29347,20282,"12"
"c_12_1_37",1,29345,20268,"12"
"c_12_1_37",1,29337,20210,"12"
"c_12_1_37",1,29323,20073,"12"
"c_12_1_37",1,29317,20020,"12"
"c_12_1_38",1,29317,20020,"12"
"c_12_1_38",1,29459,20004,"12"
"c_12_1_38",1,29542,19995,"12"
"c_12_1_39",1,29542,19995,"12"
"c_12_1_39",1,29534,20012,"12"
"c_12_1_39",1,29530,20014,"12"
"c_12_1_39",1,29526,20032,"12"
"c_12_1_39",1,29532,20034,"12"
"c_12_1_39",1,29534,20048,"12"
"c_12_1_39",1,29531,20060,"12"
"c_12_1_39",1,29526,20065,"12"
"c_12_1_39",1,29528,20072,"12"
"c_12_1_39",1,29537,20078,"12"
"c_12_1_39",1,29525,20083,"12"
"c_12_1_39",1,29529,20093,"12"
"c_12_1_39",1,29523,20102,"12"
"c_12_1_39",1,29537,20105,"12"
"c_12_1_39",1,29538,20118,"12"
"c_12_1_39",1,29543,20146,"12"
"c_12_1_39",1,29563,20163,"12"
"c_12_1_39",1,29574,20164,"12"
"c_12_1_39",1,29576,20169,"12"
"c_12_1_39",1,29588,20168,"12"
"c_12_1_39",1,29600,20176,"12"
"c_12_1_39",1,29615,20178,"12"
"c_12_1_39",1,29619,20187,"12"
"c_12_1_39",1,29636,20189,"12"
"c_12_1_39",1,29642,20204,"12"
"c_12_1_40",1,29642,20204,"12"
"c_12_1_40",1,29649,20220,"12"
"c_12_1_40",1,29640,20234,"12"
"c_12_1_40",1,29643,20241,"12"
"c_12_1_40",1,29633,20244,"12"
"c_12_1_40",1,29628,20256,"12"
"c_12_1_40",1,29630,20264,"12"
"c_12_1_40",1,29626,20272,"12"
"c_12_1_40",1,29639,20296,"12"
"c_12_1_40",1,29645,20318,"12"
"c_12_1_40",1,29651,20330,"12"
"c_12_1_40",1,29651,20339,"12"
"c_12_1_40",1,29663,20347,"12"
"c_12_1_40",1,29664,20359,"12"
"c_12_1_40",1,29653,20375,"12"
"c_12_1_40",1,29651,20387,"12"
"c_12_1_40",1,29644,20390,"12"
"c_12_1_40",1,29633,20383,"12"
"c_12_1_40",1,29627,20385,"12"
"c_12_1_40",1,29625,20399,"12"
"c_12_1_40",1,29620,20401,"12"
"c_12_1_40",1,29594,20396,"12"
"c_12_1_40",1,29521,20468,"12"
"c_12_1_40",1,29513,20485,"12"
"c_12_1_41",1,30972,19759,"12"
"c_12_1_41",1,30980,19815,"12"
"c_12_1_41",1,30980,19829,"12"
"c_12_1_41",1,30988,19884,"12"
"c_12_1_41",1,31004,20018,"12"
"c_12_1_41",1,31016,20113,"12"
"c_12_1_41",1,31031,20111,"12"
"c_12_1_41",1,31039,20173,"12"
"c_12_1_41",1,31067,20169,"12"
"c_12_1_42",1,31067,20169,"12"
"c_12_1_42",1,31072,20211,"12"
"c_12_1_42",1,31064,20228,"12"
"c_12_1_42",1,31060,20229,"12"
"c_12_1_42",1,31055,20247,"12"
"c_12_1_42",1,31058,20262,"12"
"c_12_1_42",1,31055,20282,"12"
"c_12_1_42",1,31057,20293,"12"
"c_12_1_42",1,31047,20313,"12"
"c_12_1_42",1,31050,20320,"12"
"c_12_1_42",1,31042,20323,"12"
"c_12_1_42",1,31020,20318,"12"
"c_12_1_42",1,31012,20325,"12"
"c_12_1_43",1,30481,19991,"12"
"c_12_1_43",1,30479,19982,"12"
"c_12_1_43",1,30486,19967,"12"
"c_12_1_43",1,30486,19959,"12"
"c_12_1_43",1,30493,19942,"12"
"c_12_1_43",1,30488,19933,"12"
"c_12_1_43",1,30498,19926,"12"
"c_12_1_43",1,30498,19904,"12"
"c_12_1_43",1,30501,19893,"12"
"c_12_1_43",1,30509,19885,"12"
"c_12_1_43",1,30521,19885,"12"
"c_12_1_43",1,30525,19862,"12"
"c_12_1_43",1,30523,19832,"12"
"c_12_1_43",1,30538,19824,"12"
"c_12_1_43",1,30541,19815,"12"
"c_12_1_43",1,30549,19808,"12"
"c_12_1_43",1,30565,19802,"12"
"c_12_1_43",1,30571,19796,"12"
"c_12_1_43",1,30583,19791,"12"
"c_12_1_43",1,30595,19767,"12"
"c_12_1_44",1,32787,20920,"12"
"c_12_1_44",1,32789,20941,"12"
"c_12_1_44",1,32786,20969,"12"
"c_12_1_44",1,32775,20990,"12"
"c_12_1_44",1,32760,20994,"12"
"c_12_1_44",1,32770,21063,"12"
"c_12_1_44",1,32852,21050,"12"
"c_12_1_44",1,32880,21047,"12"
"c_12_1_44",1,32885,21074,"12"
"c_12_1_44",1,32939,21064,"12"
"c_12_1_44",1,33076,21042,"12"
"c_12_1_44",1,33168,21027,"12"
"c_12_1_45",1,33168,21027,"12"
"c_12_1_45",1,33184,21032,"12"
"c_12_1_45",1,33198,21034,"12"
"c_12_1_45",1,33208,21039,"12"
"c_12_1_45",1,33207,21046,"12"
"c_12_1_45",1,33223,21066,"12"
"c_12_1_45",1,33221,21092,"12"
"c_12_1_45",1,33234,21094,"12"
"c_12_1_45",1,33237,21101,"12"
"c_12_1_45",1,33249,21103,"12"
"c_12_1_45",1,33253,21112,"12"
"c_12_1_45",1,33268,21110,"12"
"c_12_1_45",1,33283,21135,"12"
