script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.py	2026-08-17	disk	derived/arguments.csv	162040	sha256:fab6a8641e1af023944d78c5a9c30cecfccb7e504e824f1c041b5d1114ff3c22	1409	2026-08-15
build-data.py	2026-08-17	disk	derived/checks.csv	891	sha256:a1faa05ac14a93a09386b7597d5eefcb7aa2562f2479e1bf30527158795b8d06	14	2026-08-15
build-data.py	2026-08-17	disk	derived/exhibit.csv	128	sha256:e8f36e05973fe10565d58729ccb69f7c53840165322afaa3cd7ff85ed5f77226	1	2026-08-15
build-data.py	2026-08-17	disk	derived/justice_terms.csv	12254	sha256:853462e7461b299f24292e9f5e06cb515158f0cc871167373f7d88b20e99be21	190	2026-08-15
build-data.py	2026-08-17	disk	derived/measures.csv	4252	sha256:a856f5c813458b8efb8f0f37443e91f82306ce4acf8f93d030de1046ea6800ac	54	2026-08-15
build-data.py	2026-08-17	disk	derived/order.csv	872	sha256:03932b1d150879221d27bebf19b78c320044df5e2ca42596699fe192544f4f1e	21	2026-08-15
build-data.py	2026-08-17	disk	derived/silence.csv	14578	sha256:c192f05a89361a95302b53a39c7346df50aad077e5d09fcdd6edef56e29ea1d1	190	2026-08-15
build-data.py	2026-08-17	disk	derived/speakers.csv	865	sha256:df5deac5c30b5be16e8e6395225b5d58ee262765d1fc7da3c9a59529d7bd2a60	16	2026-08-15
build-data.py	2026-08-17	disk	derived/totals.csv	241	sha256:7d008a92f5dd273901c9e64711cc943d5cacea74e6002c5abdf601ac762e786f	10	2026-08-15
build-data.py	2026-08-17	disk	raw/oyez-oral-argument-25651.json	467266	sha256:ecdd242d75d86c882b364d4e90a21efc72e94f1318b3be498299317ac510cab9	15319	2026-08-15
