"division","part","x","y"
"West North Central",1,675.2,87
"West North Central",1,674.8,87
"West North Central",1,673.6,87.9
"West North Central",1,673.6,88
"West North Central",1,671.9,89.6
"West North Central",1,671.2,89.9
"West North Central",1,670,90.1
"West North Central",1,669.1,90.6
"West North Central",1,668.7,90.1
"West North Central",1,668.1,90.2
"West North Central",1,666.9,90.8
"West North Central",1,666.8,89.6
"West North Central",1,666.5,89.5
"West North Central",1,665.7,89.6
"West North Central",1,665.4,89.3
"West North Central",1,664.5,89.3
"West North Central",1,664.7,88.6
"West North Central",1,664.4,87.3
"West North Central",1,663,87.3
"West North Central",1,662.8,87.1
"West North Central",1,662,87.2
"West North Central",1,661.5,86.5
"West North Central",1,660.5,86.7
"West North Central",1,660.5,86.2
"West North Central",1,659.7,85.9
"West North Central",1,659.5,85.2
"West North Central",1,659.7,84.6
"West North Central",1,659,84.4
"West North Central",1,658.8,83.8
"West North Central",1,658.4,83.9
"West North Central",1,657.1,83.8
"West North Central",1,656.4,84.2
"West North Central",1,655.5,84
"West North Central",1,655.1,84.3
"West North Central",1,655,85.6
"West North Central",1,655.3,86.6
"West North Central",1,654.2,87
"West North Central",1,654,87.2
"West North Central",1,653.2,85.5
"West North Central",1,652.3,84.2
"West North Central",1,652.1,83.8
"West North Central",1,652.4,83.1
"West North Central",1,651.6,82
"West North Central",1,649.2,82.4
"West North Central",1,648.7,82.2
"West North Central",1,648.3,81.8
"West North Central",1,648.5,81
"West North Central",1,649.5,80.9
"West North Central",1,649.7,80.6
"West North Central",1,649.5,79.9
"West North Central",1,649.1,79.8
"West North Central",1,648,80
"West North Central",1,644.8,78.5
"West North Central",1,644.4,78
"West North Central",1,643.9,78.2
"West North Central",1,642.3,78.1
"West North Central",1,640.9,78.3
"West North Central",1,640.4,77.8
"West North Central",1,639.6,77.9
"West North Central",1,638.2,78.3
"West North Central",1,638.1,78.6
"West North Central",1,636.4,79.1
"West North Central",1,636.5,79.8
"West North Central",1,636.3,80.2
"West North Central",1,635.1,80.6
"West North Central",1,633.8,80.6
"West North Central",1,633.6,80.9
"West North Central",1,631.2,81
"West North Central",1,630.8,80.7
"West North Central",1,631,79.8
"West North Central",1,630.7,78.9
"West North Central",1,630.4,78.4
"West North Central",1,629,78.4
"West North Central",1,627.8,78.1
"West North Central",1,625.4,78.1
"West North Central",1,624,78
"West North Central",1,623.7,76.9
"West North Central",1,623,76.7
"West North Central",1,622.5,76.8
"West North Central",1,621.3,76.7
"West North Central",1,621,77.1
"West North Central",1,619.4,76.9
"West North Central",1,618.6,76.6
"West North Central",1,617,75.2
"West North Central",1,616.7,74.1
"West North Central",1,617,73.7
"West North Central",1,617,72.7
"West North Central",1,615.9,67.7
"West North Central",1,615.6,67.2
"West North Central",1,615.2,65.5
"West North Central",1,615.2,65.1
"West North Central",1,614.7,63.2
"West North Central",1,614.8,62.6
"West North Central",1,614.2,62.5
"West North Central",1,612.6,61.5
"West North Central",1,611.7,61.8
"West North Central",1,611,61.9
"West North Central",1,610,61.5
"West North Central",1,609.6,61.2
"West North Central",1,609.6,70.1
"West North Central",1,607,70.2
"West North Central",1,600,70.2
"West North Central",1,590,70.2
"West North Central",1,583.2,70.1
"West North Central",1,577.1,70
"West North Central",1,572,70
"West North Central",1,565.8,69.8
"West North Central",1,557.3,69.7
"West North Central",1,549.3,69.4
"West North Central",1,545.2,69.3
"West North Central",1,538,69.1
"West North Central",1,531.1,68.8
"West North Central",1,520.8,68.3
"West North Central",1,516,68
"West North Central",1,506.1,67.5
"West North Central",1,498.9,67
"West North Central",1,491.8,66.5
"West North Central",1,480.8,65.7
"West North Central",1,474.1,65.2
"West North Central",1,470.3,64.8
"West North Central",1,469.5,74.1
"West North Central",1,469.1,79.3
"South Atlantic",1,841.8,305.9
"South Atlantic",1,841.6,306.3
"South Atlantic",1,841.2,306.7
"South Atlantic",1,841.5,307
"South Atlantic",1,841.4,308.1
"South Atlantic",1,840.9,308.2
"South Atlantic",1,841.1,309
"South Atlantic",1,842.1,309.6
"South Atlantic",1,842.2,310
"South Atlantic",1,842.9,310.3
"South Atlantic",1,843.7,311.9
"South Atlantic",1,844.2,311.9
"South Atlantic",1,844.7,312.2
"South Atlantic",1,844.7,312.8
"South Atlantic",1,844.2,313.4
"South Atlantic",1,844.8,314.1
"South Atlantic",1,845.3,314
"South Atlantic",1,845.8,314.4
"South Atlantic",1,846,315.3
"South Atlantic",1,847.1,316.2
"South Atlantic",1,847.7,316.5
"South Atlantic",1,848.1,317.1
"South Atlantic",1,847.9,317.5
"South Atlantic",1,848.8,318.7
"South Atlantic",1,849.6,319.3
"South Atlantic",1,850.2,319.3
"South Atlantic",1,850.5,319.9
"South Atlantic",1,851.1,319.9
"South Atlantic",1,851.7,320.5
"South Atlantic",1,852.1,320.4
"South Atlantic",1,852.5,321.2
"South Atlantic",1,853.3,321.2
"South Atlantic",1,853.7,321.6
"South Atlantic",1,854.6,321.5
"South Atlantic",1,855.3,321.3
"South Atlantic",1,852.8,324.3
"South Atlantic",1,849.8,327.9
"South Atlantic",1,849.2,328.7
"South Atlantic",1,847.5,329.5
"South Atlantic",1,846.6,330
"South Atlantic",1,845.1,331.3
"South Atlantic",1,844.4,332.1
"South Atlantic",1,844.1,332.2
"South Atlantic",1,842.9,333.1
"South Atlantic",1,843.1,334.6
"South Atlantic",1,842.1,335.9
"South Atlantic",1,841.4,336.1
"South Atlantic",1,840.6,336.9
"South Atlantic",1,841,337.4
"South Atlantic",1,841,338
"South Atlantic",1,840.7,338.9
"South Atlantic",1,839.2,339.9
"South Atlantic",1,837.3,340.2
"South Atlantic",1,836.8,340.9
"South Atlantic",1,836.9,341.3
"South Atlantic",1,836.4,342.1
"South Atlantic",1,836.4,343
"South Atlantic",1,835.4,343.3
"South Atlantic",1,833.4,344.2
"South Atlantic",1,832,345
"South Atlantic",1,831.4,345.5
"South Atlantic",1,830,345.6
"South Atlantic",1,829.3,345.8
"South Atlantic",1,828.6,346.5
"South Atlantic",1,827.9,346.8
"South Atlantic",1,826.9,347.7
"South Atlantic",1,827.9,347.6
"South Atlantic",1,834.3,346.8
"South Atlantic",1,834.6,346.8
"South Atlantic",1,841.5,345.9
"South Atlantic",1,849.4,344.8
"South Atlantic",1,854.1,344.1
"South Atlantic",1,859.2,343.3
"South Atlantic",1,859.4,342.8
"South Atlantic",1,864.5,342.1
"South Atlantic",1,864,342.8
"South Atlantic",1,864.1,343.2
"South Atlantic",1,863.6,344.1
"South Atlantic",1,864,344.8
"South Atlantic",1,864.1,345.6
"South Atlantic",1,863.8,345.9
"South Atlantic",1,863.8,346.8
"South Atlantic",1,863.5,347.1
"South Atlantic",1,864,348.4
"South Atlantic",1,863.9,348.7
"South Atlantic",1,863.3,348.9
"South Atlantic",1,862.7,348.5
"South Atlantic",1,861.6,349.2
"South Atlantic",1,860.8,350.1
"South Atlantic",1,859.1,354.7
"South Atlantic",1,858.6,354.6
"South Atlantic",1,858.2,355.2
"South Atlantic",1,857.3,355.3
"South Atlantic",1,856.8,354.4
"South Atlantic",1,856.2,354.6
"South Atlantic",1,855.7,354.3
"South Atlantic",1,855,355.1
"South Atlantic",1,854.2,355.1
"South Atlantic",1,853.4,355.7
"South Atlantic",1,853.1,355.7
"South Atlantic",1,852.2,356.6
"South Atlantic",1,851.4,358.5
"South Atlantic",1,850.7,359.4
"South Atlantic",1,849.9,359.8
"South Atlantic",1,848.8,359.9
"South Atlantic",1,848.6,359.1
"South Atlantic",1,848.9,358.4
"South Atlantic",1,848,357.6
"South Atlantic",1,847.1,358.2
"South Atlantic",1,845.4,359.9
"South Atlantic",1,845.5,360.7
"South Atlantic",1,844.9,361.3
"South Atlantic",1,844.3,360.9
"South Atlantic",1,843.5,361.2
"South Atlantic",1,843.3,361.9
"South Atlantic",1,843.6,362.9
"South Atlantic",1,843.3,363.7
"South Atlantic",1,843,364.1
"South Atlantic",1,842.7,365
"South Atlantic",1,842.3,365.4
"South Atlantic",1,841.4,365.2
"South Atlantic",1,840.6,365.3
"South Atlantic",1,840.2,365.7
"South Atlantic",1,839.1,366.1
"South Atlantic",1,838.8,366.9
"South Atlantic",1,837.7,367.2
"South Atlantic",1,837.6,367.9
"South Atlantic",1,836.6,369
"South Atlantic",1,836.2,368.8
"South Atlantic",1,835.6,369.5
"South Atlantic",1,834.5,370.4
"South Atlantic",1,834.2,370.4
"South Atlantic",1,833.4,371.7
"South Atlantic",1,832.1,371.8
"South Atlantic",1,831.4,371.6
"South Atlantic",1,830.9,371.9
"South Atlantic",1,829.4,372
"South Atlantic",1,829.2,372.2
"South Atlantic",1,828.2,372.4
"South Atlantic",1,827.3,373.4
"South Atlantic",1,826.3,373.7
"South Atlantic",1,825.9,374.7
"South Atlantic",1,825,375.1
"South Atlantic",1,824.5,375.8
"South Atlantic",1,824,376.7
"South Atlantic",1,824.4,377.4
"South Atlantic",1,823.9,378
"South Atlantic",1,824,378.7
"South Atlantic",1,824.3,379.1
"South Atlantic",1,823.8,379.9
"South Atlantic",1,823,380.5
"South Atlantic",1,821.1,380.9
"South Atlantic",1,820.6,380.3
"South Atlantic",1,819.4,381.5
"South Atlantic",1,819.5,387.1
"South Atlantic",1,810.3,388.3
"South Atlantic",1,807.8,388.6
"South Atlantic",1,799.3,389.7
"South Atlantic",1,795.1,390.1
"South Atlantic",1,795.5,391.5
"South Atlantic",1,796.6,395.5
"South Atlantic",1,798.1,400.9
"South Atlantic",1,799.4,405.2
"South Atlantic",1,800.8,410.2
"South Atlantic",1,803.1,418.6
"South Atlantic",1,804.8,424.8
"South Atlantic",1,807.2,433.4
"South Atlantic",1,808.8,439.1
"South Atlantic",1,809.5,439.4
"South Atlantic",1,809.3,440.2
"South Atlantic",1,810.3,441
"South Atlantic",1,810,441.3
"South Atlantic",1,810.6,442
"South Atlantic",1,810.4,442.4
"South Atlantic",1,810.7,443
"South Atlantic",1,811.3,443.6
"South Atlantic",1,811.3,444.2
"South Atlantic",1,811.9,445.4
"South Atlantic",1,813.2,446.6
"South Atlantic",1,813.6,448.2
"South Atlantic",1,814.1,448.4
"South Atlantic",1,814.1,450.3
"South Atlantic",1,813.7,451
"South Atlantic",1,813.9,451.3
"South Atlantic",1,815.3,451.7
"South Atlantic",1,816.3,452.5
"South Atlantic",1,815.8,452.8
"South Atlantic",1,815.7,453.5
"South Atlantic",1,814.8,453.6
"South Atlantic",1,815,454.1
"South Atlantic",1,814.1,454.6
"South Atlantic",1,813.3,455.8
"South Atlantic",1,813.6,456.9
"South Atlantic",1,813.7,458.7
"South Atlantic",1,813.3,460.3
"South Atlantic",1,812.5,461.9
"South Atlantic",1,812.4,462.9
"South Atlantic",1,812.7,463.5
"South Atlantic",1,812.7,464.1
"South Atlantic",1,813.2,465.4
"South Atlantic",1,813.1,466.3
"South Atlantic",1,814.6,467.8
"South Atlantic",1,814.8,469
"South Atlantic",1,815.2,469.6
"South Atlantic",1,815.2,470.2
"South Atlantic",1,814.8,471.5
"South Atlantic",1,815,472.3
"South Atlantic",1,814.7,474
"South Atlantic",1,814.9,474.5
"South Atlantic",1,814.9,475.6
"South Atlantic",1,814.5,476
"South Atlantic",1,814.9,477
"South Atlantic",1,814.9,478.1
"South Atlantic",1,815.6,478.8
"South Atlantic",1,816.1,479.6
"South Atlantic",1,816.5,479.8
"South Atlantic",1,817.1,481
"South Atlantic",1,817.5,482.2
"South Atlantic",1,812.6,482.8
"South Atlantic",1,807.5,483.5
"South Atlantic",1,799.6,484.4
"South Atlantic",1,795.2,484.9
"South Atlantic",1,790,485.4
"South Atlantic",1,787.1,485.7
"South Atlantic",1,786.2,485.7
"South Atlantic",1,783.3,486
"South Atlantic",1,782.9,486
"South Atlantic",1,774.6,486.8
"South Atlantic",1,772.3,487
"South Atlantic",1,765.4,487.6
"South Atlantic",1,765.7,488.4
"South Atlantic",1,765.2,490.3
"South Atlantic",1,765,490.8
"South Atlantic",1,765.8,491.8
"South Atlantic",1,766.8,492.5
"South Atlantic",1,767.3,493.5
"South Atlantic",1,767.9,493.9
"South Atlantic",1,770,494.8
"South Atlantic",1,770.3,495.9
"South Atlantic",1,770,497.5
"South Atlantic",1,769.5,498.4
"South Atlantic",1,769.8,499.5
"South Atlantic",1,770.3,500
"South Atlantic",1,771.2,500.1
"South Atlantic",1,771.2,500.5
"South Atlantic",1,770.6,501
"South Atlantic",1,770.1,501.2
"South Atlantic",1,769.7,502.1
"South Atlantic",1,769.8,502.6
"South Atlantic",1,769,503.2
"South Atlantic",1,769.1,503.6
"South Atlantic",1,768.5,504.3
"South Atlantic",1,770.5,503.7
"South Atlantic",1,773,502.9
"South Atlantic",1,773.5,503
"South Atlantic",1,775.8,502.5
"South Atlantic",1,780.7,501
"South Atlantic",1,783.8,500.2
"South Atlantic",1,786.2,499.9
"South Atlantic",1,788.3,499.9
"South Atlantic",1,790.7,499.8
"South Atlantic",1,793,500
"South Atlantic",1,794.6,500.3
"South Atlantic",1,797.4,500.9
"South Atlantic",1,799.3,501.5
"South Atlantic",1,801.9,502.5
"South Atlantic",1,804.1,503.7
"South Atlantic",1,805.1,504.5
"South Atlantic",1,805.9,504.9
"South Atlantic",1,808.2,505.6
"South Atlantic",1,808.3,506
"South Atlantic",1,809.3,506.9
"South Atlantic",1,810.4,507.6
"South Atlantic",1,811,507.6
"South Atlantic",1,812.2,508
"South Atlantic",1,813.1,508.8
"South Atlantic",1,813.9,509.9
"South Atlantic",1,814.4,510.2
"South Atlantic",1,814.6,510.7
"South Atlantic",1,814.7,512.7
"South Atlantic",1,814.5,513.4
"South Atlantic",1,813.8,513.6
"South Atlantic",1,813.3,513
"South Atlantic",1,812.6,511.1
"South Atlantic",1,812.6,509.7
"South Atlantic",1,812.3,509.6
"South Atlantic",1,812.1,510.6
"South Atlantic",1,812.7,512.7
"South Atlantic",1,813.6,513.9
"South Atlantic",1,813.9,514.1
"South Atlantic",1,815.2,513.6
"South Atlantic",1,816.6,513.6
"South Atlantic",1,817.7,514
"South Atlantic",1,818.3,514.5
"South Atlantic",1,819.6,514.8
"South Atlantic",1,820.3,515.3
"South Atlantic",1,821.6,514.8
"South Atlantic",1,822.4,514.3
"South Atlantic",1,823.7,513.3
"South Atlantic",1,825.6,512.2
"South Atlantic",1,827.1,510.5
"South Atlantic",1,826.9,510.2
"South Atlantic",1,825.1,512.1
"South Atlantic",1,823.1,513.1
"South Atlantic",1,821,514.6
"South Atlantic",1,819.8,514.3
"South Atlantic",1,819.6,513.4
"South Atlantic",1,818.3,513.1
"South Atlantic",1,818.2,512.6
"South Atlantic",1,819.5,512.3
"South Atlantic",1,820.3,512.4
"South Atlantic",1,821.1,512.2
"South Atlantic",1,821.7,511.5
"South Atlantic",1,822.2,511.3
"South Atlantic",1,822.5,510.4
"South Atlantic",1,823.3,510.6
"South Atlantic",1,822.9,511.5
"South Atlantic",1,824.5,510.8
"South Atlantic",1,825.6,510
"South Atlantic",1,826.9,508.8
"South Atlantic",1,827.4,508.8
"South Atlantic",1,828.6,507.5
"South Atlantic",1,829.9,506.6
"South Atlantic",1,830.7,506.4
"South Atlantic",1,831.5,505.9
"South Atlantic",1,832,506.4
"South Atlantic",1,833.1,506.6
"South Atlantic",1,833.8,506.3
"South Atlantic",1,833.9,505.8
"South Atlantic",1,833.6,504.6
"South Atlantic",1,833.2,504.4
"South Atlantic",1,833,503.9
"South Atlantic",1,834.3,502.6
"South Atlantic",1,834.7,502.4
"South Atlantic",1,834.7,501.5
"South Atlantic",1,835.4,501.7
"South Atlantic",1,836.2,501.6
"South Atlantic",1,837.1,501.8
"South Atlantic",1,837.7,501.3
"South Atlantic",1,838.5,501.2
"South Atlantic",1,838.9,500.9
"South Atlantic",1,839.7,500.8
"South Atlantic",1,841.7,501.9
"South Atlantic",1,841.7,502
"South Atlantic",1,843.6,502.8
"South Atlantic",1,844,503.1
"South Atlantic",1,844.8,503.1
"South Atlantic",1,847,504.1
"South Atlantic",1,848.1,504.8
"South Atlantic",1,848.7,505.8
"South Atlantic",1,849.4,506.4
"South Atlantic",1,849.5,507.1
"South Atlantic",1,850.7,508.4
"South Atlantic",1,851.6,508.6
"South Atlantic",1,851.9,509
"South Atlantic",1,852.5,509.2
"South Atlantic",1,853.4,509.3
"South Atlantic",1,853.8,510.6
"South Atlantic",1,853.8,511.4
"South Atlantic",1,854.1,512.8
"South Atlantic",1,855,513.1
"South Atlantic",1,855.6,513.6
"South Atlantic",1,856,513.5
"South Atlantic",1,856.5,514.3
"South Atlantic",1,857.6,514.3
"South Atlantic",1,858.1,514.5
"South Atlantic",1,858.6,515.6
"South Atlantic",1,859.2,516.2
"South Atlantic",1,859.5,517.4
"South Atlantic",1,860.4,517.5
"South Atlantic",1,861.2,517.8
"South Atlantic",1,861.6,518.1
"South Atlantic",1,861.4,518.9
"South Atlantic",1,862.1,519.9
"South Atlantic",1,862,520.3
"South Atlantic",1,862.4,520.8
"South Atlantic",1,862.8,520.7
"South Atlantic",1,863.4,519.6
"South Atlantic",1,864.5,519.6
"South Atlantic",1,866.9,519.5
"South Atlantic",1,867.4,519.7
"South Atlantic",1,867.6,520.7
"South Atlantic",1,867.2,520.9
"South Atlantic",1,867.4,521.4
"South Atlantic",1,868.1,521.4
"South Atlantic",1,868.6,521.8
"South Atlantic",1,868.8,522.4
"South Atlantic",1,868.8,523.2
"South Atlantic",1,869.4,523.6
"South Atlantic",1,870.2,524.4
"South Atlantic",1,870.6,525
"South Atlantic",1,869.9,526.4
"South Atlantic",1,870.9,528.5
"South Atlantic",1,870.7,529.4
"South Atlantic",1,871.7,529.8
"South Atlantic",1,871.7,530.9
"South Atlantic",1,872.3,532.2
"South Atlantic",1,872.2,533.7
"South Atlantic",1,872.4,534.7
"South Atlantic",1,872.2,535.4
"South Atlantic",1,872.4,535.7
"South Atlantic",1,871.9,536.7
"South Atlantic",1,872,537.5
"South Atlantic",1,871.6,538.6
"South Atlantic",1,871.7,539.4
"South Atlantic",1,871.5,540.1
"South Atlantic",1,871.2,540.5
"South Atlantic",1,871.3,541.1
"South Atlantic",1,870.7,541.9
"South Atlantic",1,870.5,542.7
"South Atlantic",1,870.9,542.7
"South Atlantic",1,871.2,543.3
"South Atlantic",1,871.4,544.9
"South Atlantic",1,870.6,544.9
"South Atlantic",1,870.7,547.3
"South Atlantic",1,870.5,549.1
"South Atlantic",1,870.7,549.8
"South Atlantic",1,871.2,550.5
"South Atlantic",1,872.1,551.1
"South Atlantic",1,873.2,552.4
"South Atlantic",1,873.5,552.9
"South Atlantic",1,873.6,554.5
"South Atlantic",1,873.9,555
"South Atlantic",1,874.4,554.7
"South Atlantic",1,873.9,553.7
"South Atlantic",1,874,553
"South Atlantic",1,874.7,552.7
"South Atlantic",1,875.3,552.8
"South Atlantic",1,875.6,552.5
"South Atlantic",1,875.7,552
"South Atlantic",1,875.5,551.5
"South Atlantic",1,875.6,550.9
"South Atlantic",1,876.2,549.9
"South Atlantic",1,875.6,548.7
"South Atlantic",1,875,548
"South Atlantic",1,873.9,547.9
"South Atlantic",1,873.1,547.5
"South Atlantic",1,873.7,546
"South Atlantic",1,873.4,545.3
"South Atlantic",1,873.8,545.2
"South Atlantic",1,876,546.4
"South Atlantic",1,876.4,546.3
"South Atlantic",1,877,547.1
"South Atlantic",1,877.2,548.3
"South Atlantic",1,876.8,549.1
"South Atlantic",1,877.8,549.4
"South Atlantic",1,878.6,549.4
"South Atlantic",1,878.6,549
"South Atlantic",1,878.1,548.5
"South Atlantic",1,877.9,547.2
"South Atlantic",1,878.3,546.8
"South Atlantic",1,878.6,547.4
"South Atlantic",1,879.5,547.5
"South Atlantic",1,879.8,547.9
"South Atlantic",1,880.2,548.9
"South Atlantic",1,880.1,549.5
"South Atlantic",1,879.6,550.7
"South Atlantic",1,878.7,551.2
"South Atlantic",1,878.8,551.8
"South Atlantic",1,878.1,552.3
"South Atlantic",1,877,555
"South Atlantic",1,876.5,555.3
"South Atlantic",1,876.5,555.7
"South Atlantic",1,875.9,556.9
"South Atlantic",1,875.4,557
"South Atlantic",1,874.8,557.9
"South Atlantic",1,875.3,558.8
"South Atlantic",1,877.6,561.1
"South Atlantic",1,878.3,561.8
"South Atlantic",1,878.4,562.3
"South Atlantic",1,879.1,562.8
"South Atlantic",1,880.7,565.2
"South Atlantic",1,881.7,567
"South Atlantic",1,884.1,570.2
"South Atlantic",1,885.7,571.9
"South Atlantic",1,886.3,572.8
"South Atlantic",1,886.5,574.3
"South Atlantic",1,886.8,574.3
"South Atlantic",1,886.8,573.2
"South Atlantic",1,887.2,573
"South Atlantic",1,888.2,572.8
"South Atlantic",1,888.8,572.3
"South Atlantic",1,888.4,570.9
"South Atlantic",1,887.8,569.5
"South Atlantic",1,888.6,569.1
"South Atlantic",1,888.9,568.4
"South Atlantic",1,889.7,568.2
"South Atlantic",1,890.1,568.8
"South Atlantic",1,889.6,569.1
"South Atlantic",1,889.7,569.8
"South Atlantic",1,890.4,570
"South Atlantic",1,890.7,571.7
"South Atlantic",1,890.7,573.1
"South Atlantic",1,890.4,574.1
"South Atlantic",1,890.4,575
"South Atlantic",1,890.1,575
"South Atlantic",1,889.6,574.3
"South Atlantic",1,888.6,574.4
"South Atlantic",1,888.5,574.9
"South Atlantic",1,889.5,575.8
"South Atlantic",1,890.4,577.9
"South Atlantic",1,890.7,579.2
"South Atlantic",1,891.7,578.9
"South Atlantic",1,891.4,577.9
"South Atlantic",1,892,578.1
"South Atlantic",1,892.5,577.9
"South Atlantic",1,892.6,578.8
"South Atlantic",1,893.6,579
"South Atlantic",1,893.8,579.4
"South Atlantic",1,895,579.9
"South Atlantic",1,896.1,580.9
"South Atlantic",1,897.1,582.7
"South Atlantic",1,897.6,584
"South Atlantic",1,897.9,585.5
"South Atlantic",1,898.5,587.4
"South Atlantic",1,899.6,589.1
"South Atlantic",1,900,589.4
"South Atlantic",1,900,590.1
"South Atlantic",1,901.7,592.4
"South Atlantic",1,902.1,591.6
"South Atlantic",1,902.9,591.2
"South Atlantic",1,903.9,591.5
"South Atlantic",1,904.7,592
"South Atlantic",1,906.4,592.5
"South Atlantic",1,906.5,592.8
"South Atlantic",1,907.5,592.9
"South Atlantic",1,908.4,593.2
"South Atlantic",1,908.6,593.8
"South Atlantic",1,909.2,594.2
"South Atlantic",1,909.4,595.1
"South Atlantic",1,910.2,594.6
"South Atlantic",1,910.7,594.9
"South Atlantic",1,910.8,595.6
"South Atlantic",1,911.3,596
"South Atlantic",1,911.4,596.5
"South Atlantic",1,912.1,596.8
"South Atlantic",1,912.6,597.7
"South Atlantic",1,913.1,598.1
"South Atlantic",1,913.1,598.8
"South Atlantic",1,914.1,599.6
"South Atlantic",1,914.8,600.8
"South Atlantic",1,914.8,601.3
"South Atlantic",1,915.3,601.4
"South Atlantic",1,915.6,602
"South Atlantic",1,915,602.8
"South Atlantic",1,914.9,603.6
"South Atlantic",1,914.9,605.2
"South Atlantic",1,915.3,605.4
"South Atlantic",1,915.8,606.4
"South Atlantic",1,917.2,607.2
"South Atlantic",1,917.8,606.9
"South Atlantic",1,918.9,606.8
"South Atlantic",1,919.5,606.5
"South Atlantic",1,921,606.1
"South Atlantic",1,920.9,605.6
"South Atlantic",1,921.4,605.3
"South Atlantic",1,922.5,605.1
"South Atlantic",1,922.7,604.8
"South Atlantic",1,924.2,605.4
"South Atlantic",1,924.6,604.9
"South Atlantic",1,924.9,605.2
"South Atlantic",1,925.6,604.7
"South Atlantic",1,925.9,604.2
"South Atlantic",1,927,603.8
"South Atlantic",1,928.4,603.4
"South Atlantic",1,928.8,603
"South Atlantic",1,929.4,603.4
"South Atlantic",1,930,603
"South Atlantic",1,930.6,603.4
"South Atlantic",1,930.3,604.1
"South Atlantic",1,930.4,605.7
"South Atlantic",1,929.9,606.9
"South Atlantic",1,929.1,607.8
"South Atlantic",1,926.9,610.6
"South Atlantic",1,927.1,610.8
"South Atlantic",1,928.7,609.3
"South Atlantic",1,930.1,607.3
"South Atlantic",1,930.9,606.1
"South Atlantic",1,931.6,605.2
"South Atlantic",1,932.5,603.9
"South Atlantic",1,932.9,602.2
"South Atlantic",1,934.8,597.4
"South Atlantic",1,935.1,595.6
"South Atlantic",1,934.8,595.6
"South Atlantic",1,934.3,597.8
"South Atlantic",1,933.9,598
"South Atlantic",1,933.3,599.9
"South Atlantic",1,932.4,600.8
"South Atlantic",1,931.8,601
"South Atlantic",1,931.5,600.3
"South Atlantic",1,932.3,599.6
"South Atlantic",1,932.7,598.5
"South Atlantic",1,932.3,598.2
"South Atlantic",1,932,597.2
"South Atlantic",1,931.6,596
"South Atlantic",1,931.7,595.2
"South Atlantic",1,932,595
"South Atlantic",1,932.1,594.3
"South Atlantic",1,932,593.2
"South Atlantic",1,932.4,592.6
"South Atlantic",1,932.7,591.3
"South Atlantic",1,932.8,590.6
"South Atlantic",1,933,590.2
"South Atlantic",1,933.6,589.9
"South Atlantic",1,934.2,589.9
"South Atlantic",1,934.4,590.3
"South Atlantic",1,934.3,591.1
"South Atlantic",1,934.9,591.5
"South Atlantic",1,934.8,589.7
"South Atlantic",1,935,589
"South Atlantic",1,934.9,587.4
"South Atlantic",1,934.4,584
"South Atlantic",1,934.2,581.7
"South Atlantic",1,934,578.3
"South Atlantic",1,934.1,577.5
"South Atlantic",1,934,575.8
"South Atlantic",1,933.8,573.3
"South Atlantic",1,933.8,570.4
"South Atlantic",1,933.4,567
"South Atlantic",1,933.1,565.9
"South Atlantic",1,933.1,565.1
"South Atlantic",1,932.5,563.8
"South Atlantic",1,930.9,560.3
"South Atlantic",1,929.6,558.3
"South Atlantic",1,929,557.2
"South Atlantic",1,928.8,556.5
"South Atlantic",1,927.9,555.3
"South Atlantic",1,926.2,552.5
"South Atlantic",1,924.9,549.9
"South Atlantic",1,924.4,549.4
"South Atlantic",1,923.7,547.8
"South Atlantic",1,923.1,546.8
"South Atlantic",1,922.1,544.7
"South Atlantic",1,920.3,542.1
"South Atlantic",1,918.6,539.8
"South Atlantic",1,917.6,538.1
"South Atlantic",1,917,537.1
"South Atlantic",1,916.2,535.3
"South Atlantic",1,915.6,533.5
"South Atlantic",1,915.3,532.3
"South Atlantic",1,915.2,531
"South Atlantic",1,915.4,529.9
"South Atlantic",1,915.8,529.2
"South Atlantic",1,916.5,528.6
"South Atlantic",1,915.5,527
"South Atlantic",1,915,525.8
"South Atlantic",1,913.9,524.8
"South Atlantic",1,913.1,523.9
"South Atlantic",1,911.6,522.3
"South Atlantic",1,909.5,519.8
"South Atlantic",1,907.2,517
"South Atlantic",1,906.4,515.8
"South Atlantic",1,905.5,514.9
"South Atlantic",1,904.9,514.1
"South Atlantic",1,902.6,510.7
"South Atlantic",1,900.5,507.1
"South Atlantic",1,899.4,505.3
"South Atlantic",1,897.1,501.3
"South Atlantic",1,896.7,500.3
"South Atlantic",1,896.2,498.6
"South Atlantic",1,895.8,497.7
"South Atlantic",1,895.4,497.1
"South Atlantic",1,894.9,496.2
"South Atlantic",1,893.3,491.8
"South Atlantic",1,892.3,489.3
"South Atlantic",1,891.8,487.8
"South Atlantic",1,891.6,486.4
"South Atlantic",1,891.3,486
"South Atlantic",1,891,484.6
"South Atlantic",1,890.2,484.2
"South Atlantic",1,890.4,483.7
"South Atlantic",1,890.1,483
"South Atlantic",1,890,481.9
"South Atlantic",1,889.9,479.6
"South Atlantic",1,889.5,479.4
"South Atlantic",1,889.1,478.7
"South Atlantic",1,889,478
"South Atlantic",1,889.1,477.1
"South Atlantic",1,889.4,476.4
"South Atlantic",1,889.6,474.7
"South Atlantic",1,889.5,473.5
"South Atlantic",1,888.6,473.7
"South Atlantic",1,887.6,473.3
"South Atlantic",1,888.3,472.3
"South Atlantic",1,888.9,472.2
"South Atlantic",1,889.1,470.8
"South Atlantic",1,888.9,469.4
