"lev","uid","part","x","y"
"b",446,1,15.86,40.4
"b",446,1,15.77,40.42
"b",446,1,15.74,40.68
"b",447,1,21.42,9.61
"b",447,1,21.53,9.75
"b",447,1,22.04,9.81
"b",447,1,22.15,9.38
"b",447,1,21.88,9.42
"b",447,1,21.42,9.61
"b",448,1,15.84,39.86
"b",448,1,15.85,39.96
"b",448,1,16.02,39.98
"b",448,1,16.03,39.88
"b",448,1,15.84,39.86
"b",449,1,14.85,22.18
"b",449,1,15.83,23.2
"b",449,1,16.37,23.77
"b",449,1,16.39,23.7
"b",449,1,14.93,22.19
"b",449,1,14.85,22.18
"b",450,1,10.14,38.72
"b",450,1,10.14,38.78
"b",450,1,10.24,38.81
"b",450,1,10.24,38.9
"b",450,1,10.21,38.99
"b",450,1,10.12,38.98
"b",450,1,10.08,39.27
"b",450,1,10.42,39.32
"b",450,1,10.51,38.58
"b",450,1,10.39,38.58
"b",450,1,10.36,38.72
"b",450,1,10.14,38.72
"b",451,1,13.36,37.99
"b",451,1,13.41,38.09
"b",451,1,13.65,38.16
"b",451,1,13.66,38.07
"b",451,1,13.6,38.05
"b",451,1,13.62,37.95
"b",451,1,13.88,37.97
"b",451,1,13.91,37.89
"b",451,1,13.84,37.8
"b",451,1,13.65,37.84
"b",451,1,13.54,37.8
"b",451,1,13.36,37.99
"b",452,1,15.87,32.44
"b",452,1,15.94,32.45
"b",452,1,15.93,32.54
"b",452,1,16.13,32.56
"b",452,1,16.16,32.37
"b",452,1,16.24,32.38
"b",452,1,16.26,32.32
"b",452,1,16.16,32.22
"b",452,1,16.04,32.36
"b",452,1,15.96,32.35
"b",452,1,15.94,32.43
"b",452,1,15.87,32.44
"b",453,1,18.22,26.23
"b",453,1,18.11,27.16
"b",453,1,18.16,27.17
"b",453,1,18.31,26.36
"b",453,1,18.28,26.24
"b",453,1,18.22,26.23
"b",454,1,10.98,42.55
"b",454,1,11.36,42.59
"b",454,1,11.46,42.22
"b",454,1,11.62,42.23
"b",454,1,11.66,42.11
"b",454,1,11.31,42.02
"b",454,1,11.13,42.41
"b",454,1,11.06,42.53
"b",454,1,11.03,42.53
"b",454,1,11.34,41.81
"b",454,1,10.98,42.55
"b",455,1,18.32,41.66
"b",455,1,18.44,41.68
"b",455,1,18.46,41.58
"b",455,1,18.34,41.56
"b",455,1,18.32,41.66
"b",456,1,10.65,32.51
"b",456,1,10.75,32.52
"b",456,1,10.8,32.21
"b",456,1,10.7,32.19
"b",456,1,10.65,32.51
"b",457,1,22.33,32.85
"b",457,1,22.78,32.91
"b",457,1,22.88,32.63
"b",457,1,22.33,32.85
"b",458,1,24.74,21.07
"b",458,1,24.53,22.82
"b",458,1,24.73,23.02
"b",458,1,24.8,22.83
"b",458,1,25.16,22.67
"b",458,1,25.63,22.03
"b",458,1,25.6,21.93
"b",458,1,25.42,21.89
"b",458,1,25.27,21.46
"b",458,1,25.28,21.28
"b",458,1,24.92,21.23
"b",458,1,24.74,21.07
"b",459,1,15.36,20.39
"b",459,1,15.37,20.52
"b",459,1,15.38,20.4
"b",459,1,15.36,20.39
"b",460,1,21.41,29.68
"b",460,1,21.52,29.92
"b",460,1,21.6,29.94
"b",460,1,21.49,29.62
"b",460,1,21.41,29.68
"b",461,1,15.98,40.36
"b",461,1,15.94,40.71
"b",461,1,16,40.71
"b",461,1,16.07,40.58
"b",461,1,16.23,40.59
"b",461,1,16.25,40.42
"b",461,1,16.16,40.41
"b",461,1,16.15,40.48
"b",461,1,16.1,40.49
"b",461,1,16.08,40.37
"b",461,1,15.98,40.36
"b",462,1,1.86,12.39
"b",462,1,1.69,13.82
"b",462,1,2.93,13.97
"b",462,1,3.47,13.69
"b",462,1,3.64,13.65
"b",462,1,3.24,12.92
"b",462,1,3.16,12.9
"b",462,1,3.12,12.99
"b",462,1,3.01,12.98
"b",462,1,3,12.92
"b",462,1,2.92,12.88
"b",462,1,2.96,12.83
"b",462,1,2.88,12.81
"b",462,1,2.79,12.66
"b",462,1,2.66,12.73
"b",462,1,2.47,12.64
"b",462,1,2.27,12.67
"b",462,1,2.19,12.63
"b",462,1,2.09,12.71
"b",462,1,2.06,12.64
"b",462,1,2.2,12.52
"b",462,1,2.1,12.52
"b",462,1,2.04,12.45
"b",462,1,1.86,12.39
"b",463,1,11.19,35.03
"b",463,1,11.33,35.12
"b",463,1,12.17,35.23
"b",463,1,12.18,35.06
"b",463,1,11.96,34.9
"b",463,1,11.76,34.98
"b",463,1,11.29,34.89
"b",463,1,11.19,35.03
"b",464,1,11.32,24.42
"b",464,1,11.45,24.44
"b",464,1,11.45,24.34
"b",464,1,11.33,24.32
"b",464,1,11.32,24.42
"b",465,1,14.02,32.5
"b",465,1,14.28,32.53
"b",465,1,14.29,32.45
"b",465,1,14.03,32.41
"b",465,1,14.02,32.5
"b",466,1,16.78,36.88
"b",466,1,16.78,37.07
"b",466,1,16.86,37.12
"b",466,1,16.89,36.9
"b",466,1,16.78,36.88
"b",467,1,12.26,40.64
"b",467,1,12.4,40.68
"b",467,1,12.39,40.54
"b",467,1,12.27,40.58
"b",467,1,12.26,40.64
"b",468,1,10.11,44.4
"b",468,1,10.32,44.65
"b",468,1,10.26,44.52
"b",468,1,10.48,44.35
"b",468,1,11.67,44.5
"b",468,1,11.72,44.26
"b",468,1,11.7,43.79
"b",468,1,11.65,43.76
"b",468,1,11.69,43.54
"b",468,1,10.8,43.42
"b",468,1,10.37,43.9
"b",468,1,10.69,43.95
"b",468,1,10.69,44.06
"b",468,1,10.31,44.03
"b",468,1,10.11,44.4
"b",469,1,15.23,30.65
"b",469,1,15.18,31.1
"b",469,1,15.37,31.1
"b",469,1,15.39,30.99
"b",469,1,15.62,31.02
"b",469,1,15.58,31.34
"b",469,1,15.85,31.38
"b",469,1,15.91,31.13
"b",469,1,16.02,30.96
"b",469,1,15.92,30.85
"b",469,1,15.91,30.71
"b",469,1,15.96,30.69
"b",469,1,15.62,30.65
"b",469,1,15.29,30.49
"b",469,1,15.23,30.65
"b",470,1,16.81,33.22
"b",470,1,16.84,33.32
"b",470,1,17.07,33.35
"b",470,1,17.16,33.3
"b",470,1,17.12,33.26
"b",470,1,16.81,33.22
"b",471,1,19.66,30.94
"b",471,1,19.74,30.95
"b",471,1,19.76,30.81
"b",471,1,19.68,30.8
"b",471,1,19.66,30.94
"b",472,1,16.02,31.79
"b",472,1,16,32.09
"b",472,1,16.11,31.98
"b",472,1,16.17,32.01
"b",472,1,16.11,31.78
"b",472,1,16.02,31.79
"b",473,1,12.98,36.41
"b",473,1,12.93,36.49
"b",473,1,12.97,36.49
"b",473,1,12.98,36.41
"b",474,1,18.38,39.79
"b",474,1,18.5,39.8
"b",474,1,18.55,39.42
"b",474,1,18.44,39.41
"b",474,1,18.38,39.79
"b",475,1,20.29,38.55
"b",475,1,20.36,38.55
"b",475,1,20.42,38.49
"b",475,1,20.44,38.27
"b",475,1,20.35,38.3
"b",475,1,20.29,38.55
"b",476,1,3.82,8.2
"b",476,1,3.92,8.2
"b",476,1,3.97,8.22
"b",476,1,3.85,8.11
"b",476,1,3.82,8.2
"b",477,1,10.27,25.49
"b",477,1,10.3,25.71
"b",477,1,10.34,25.08
"b",477,1,10.33,25.07
"b",477,1,10.27,25.49
"b",478,1,15.89,33.44
"b",478,1,16.03,33.46
"b",478,1,16.02,33.53
"b",478,1,15.98,33.53
"b",478,1,15.95,33.71
"b",478,1,15.98,33.76
"b",478,1,16.08,33.77
"b",478,1,16.08,33.83
"b",478,1,16.17,33.86
"b",478,1,16.26,33.84
"b",478,1,16.43,33.89
"b",478,1,16.5,33.48
"b",478,1,16.39,33.41
"b",478,1,15.92,33.31
"b",478,1,15.89,33.44
"b",479,1,14.74,31.25
"b",479,1,14.72,31.38
"b",479,1,14.78,31.38
"b",479,1,14.8,31.24
"b",479,1,14.74,31.25
"b",480,1,5.19,22.27
"b",480,1,5.38,22.35
"b",480,1,5.57,22.36
"b",480,1,6.89,22.2
"b",480,1,6.43,21.46
"b",480,1,6.33,21.23
"b",480,1,6.3,20.92
"b",480,1,6.37,20.32
"b",480,1,6.29,20.91
"b",480,1,6.32,21.24
"b",480,1,6.41,21.46
"b",480,1,6.86,22.19
"b",480,1,5.79,22.32
"b",480,1,5.42,22.34
"b",480,1,5.19,22.27
"b",481,1,10.6,39.48
"b",481,1,10.72,39.57
"b",481,1,10.83,39.55
"b",481,1,10.82,39.32
"b",481,1,10.67,39.33
"b",481,1,10.6,39.48
"b",482,1,15.39,36.2
"b",482,1,15.55,36.33
"b",482,1,15.62,36.26
"b",482,1,15.41,36.08
"b",482,1,15.39,36.2
"b",483,1,9.58,18.53
"b",483,1,9.64,18.62
"b",483,1,9.79,18.64
"b",483,1,9.89,18.57
"b",483,1,9.85,18.51
"b",483,1,9.75,18.56
"b",483,1,9.67,18.46
"b",483,1,9.58,18.53
"b",484,1,11.3,31.74
"b",484,1,11.42,31.75
"b",484,1,11.39,31.68
"b",484,1,11.47,31.6
"b",484,1,11.49,31.47
"b",484,1,11.45,31.36
"b",484,1,11.38,31.35
"b",484,1,11.35,31.62
"b",484,1,11.43,31.63
"b",484,1,11.3,31.74
"b",485,1,7.53,22.99
"b",485,1,7.64,23.05
"b",485,1,7.84,23.09
"b",485,1,7.53,22.99
"b",486,1,11.45,19.03
"b",486,1,11.47,19.15
"b",486,1,11.61,19.32
"b",486,1,11.74,19.33
"b",486,1,11.61,19.13
"b",486,1,11.45,19.03
"b",487,1,9.31,18.79
"b",487,1,9.48,19.01
"b",487,1,9.57,18.96
"b",487,1,9.4,18.74
"b",487,1,9.31,18.79
"b",488,1,14.54,33.06
"b",488,1,14.69,33.08
"b",488,1,14.65,32.99
"b",488,1,14.67,32.79
"b",488,1,14.58,32.8
"b",488,1,14.54,33.06
"b",489,1,16.26,39.02
"b",489,1,16.43,39.01
"b",489,1,16.46,38.86
"b",489,1,16.4,38.92
"b",489,1,16.26,38.94
"b",489,1,16.26,39.02
"b",490,1,19.87,35.4
"b",490,1,19.95,35.41
"b",490,1,19.97,35.39
"b",490,1,19.9,35.36
"b",490,1,19.87,35.4
"b",491,1,14.09,28.29
"b",491,1,14.08,28.45
"b",491,1,14.11,28.29
"b",491,1,14.09,28.29
"b",492,1,9.18,19.23
"b",492,1,9.38,19.31
"b",492,1,9.51,19.22
"b",492,1,9.39,19.07
"b",492,1,9.18,19.23
"b",493,1,28.81,13.56
"b",493,1,28.84,13.65
"b",493,1,29.09,13.72
"b",493,1,29.17,13.66
"b",493,1,29.44,13.84
"b",493,1,29.5,13.8
"b",493,1,29.55,13.84
"b",493,1,29.61,13.77
"b",493,1,29.23,13.05
"b",493,1,28.81,13.56
"b",494,1,16.04,40.7
"b",494,1,16.13,40.73
"b",494,1,16.14,40.59
"b",494,1,16.06,40.59
"b",494,1,16.04,40.7
"b",495,1,3.95,2.27
"b",495,1,3.85,3.03
"b",495,1,4.13,3.22
"b",495,1,4.3,3.25
"b",495,1,4.29,3.6
"b",495,1,4.64,3.62
"b",495,1,4.79,3.68
"b",495,1,5.04,3.61
"b",495,1,5.07,3.46
"b",495,1,5.3,3.2
"b",495,1,5.48,3.28
"b",495,1,5.57,3.24
"b",495,1,5.92,3.29
"b",495,1,6.03,3.26
"b",495,1,6.11,3.1
"b",495,1,6.32,2.9
"b",495,1,6.34,2.55
"b",495,1,5.74,2.48
"b",495,1,5.45,2.33
"b",495,1,5.03,2.41
"b",495,1,4.87,2.51
"b",495,1,4.44,2.53
"b",495,1,4.41,2.34
"b",495,1,3.95,2.27
"b",496,1,17.34,30.66
"b",496,1,17.24,31.55
"b",496,1,17.37,31.56
"b",496,1,17.31,31.41
"b",496,1,17.35,30.98
"b",496,1,17.51,30.68
"b",496,1,17.34,30.66
"b",497,1,20.74,36.43
"b",497,1,21.23,36.57
"b",497,1,21.6,36.55
"b",497,1,21.6,36.51
"b",497,1,21.45,36.53
"b",497,1,20.89,36.46
"b",497,1,20.89,36.34
"b",497,1,20.75,36.32
"b",497,1,20.74,36.43
"b",498,1,18.12,43.12
"b",498,1,18.22,43.32
"b",498,1,18.28,43.4
"b",498,1,18.29,43.39
"b",498,1,18.12,43.12
"b",499,1,11.45,19.47
"b",499,1,11.64,19.49
"b",499,1,11.61,19.32
"b",499,1,11.49,19.32
"b",499,1,11.5,19.39
"b",499,1,11.45,19.47
"b",500,1,16.86,41.98
"b",500,1,16.86,42.18
"b",500,1,17.03,42.24
"b",500,1,17.06,42.1
"b",500,1,17.21,42.12
"b",500,1,17.22,42.03
"b",500,1,16.86,41.98
"b",501,1,16.34,39.58
"b",501,1,16.5,39.62
"b",501,1,16.48,39.83
"b",501,1,16.7,39.85
"b",501,1,16.71,39.79
"b",501,1,16.57,39.77
"b",501,1,16.6,39.56
"b",501,1,16.35,39.53
"b",501,1,16.34,39.58
"b",502,1,16.93,40.12
"b",502,1,17,40.19
"b",502,1,17.06,40.2
"b",502,1,17.07,40.09
"b",502,1,16.93,40.07
"b",502,1,16.93,40.12
"b",503,1,9.4,23.29
"b",503,1,9.44,23.41
"b",503,1,9.46,23.3
"b",503,1,9.4,23.29
"b",504,1,16.53,41.22
"b",504,1,16.75,41.23
"b",504,1,16.77,41.03
"b",504,1,16.55,40.99
"b",504,1,16.53,41.22
"b",505,1,12.11,37.17
"b",505,1,12.42,37.2
"b",505,1,12.42,37.19
"b",505,1,12.11,37.17
"b",506,1,21.62,33.15
"b",506,1,21.74,33.25
"b",506,1,21.79,33.25
"b",506,1,21.75,33.08
"b",506,1,21.62,33.15
"b",507,1,22.05,30.98
"b",507,1,22.02,31.16
"b",507,1,22.07,30.98
"b",507,1,22.05,30.98
"b",508,1,25.12,30.49
"b",508,1,25.21,30.57
"b",508,1,25.38,30.36
"b",508,1,25.25,30.33
"b",508,1,25.12,30.49
"b",509,1,10.21,33.04
"b",509,1,10.41,33.06
"b",509,1,10.49,32.59
"b",509,1,10.9,32.65
"b",509,1,10.83,33.41
"b",509,1,10.9,33.42
"b",509,1,11.02,32.77
"b",509,1,11.24,32.27
"b",509,1,11.05,32.18
"b",509,1,10.62,32.11
"b",509,1,10.6,32.18
"b",509,1,10.97,32.25
"b",509,1,10.94,32.55
"b",509,1,10.39,32.48
"b",509,1,10.38,32.38
"b",509,1,10.3,32.37
"b",509,1,10.21,33.04
"b",510,1,10.82,27.58
"b",510,1,10.84,27.91
"b",510,1,10.91,27.91
"b",510,1,10.91,28.06
"b",510,1,11.21,28.01
"b",510,1,11.4,28.07
"b",510,1,11,27.59
"b",510,1,10.82,27.58
"b",511,1,9.5,21.23
"b",511,1,9.78,20.98
"b",511,1,9.91,20.86
"b",511,1,9.53,21.17
"b",511,1,9.5,21.23
"b",512,1,17.21,25.88
"b",512,1,17.5,25.92
"b",512,1,17.52,25.81
"b",512,1,17.24,25.77
"b",512,1,17.21,25.88
"b",513,1,19.31,35.07
"b",513,1,19.5,35.16
"b",513,1,19.69,35.02
"b",513,1,19.65,34.94
"b",513,1,19.51,34.94
"b",513,1,19.31,35.07
"b",514,1,16.52,26.07
"b",514,1,16.61,26.09
"b",514,1,16.63,26.02
"b",514,1,16.53,26.01
"b",514,1,16.52,26.07
"b",515,1,19.43,31.11
"b",515,1,19.49,31.37
"b",515,1,19.51,31.36
"b",515,1,19.43,31.11
"b",516,1,20.18,27.62
"b",516,1,20.5,27.66
"b",516,1,20.52,27.46
"b",516,1,20.21,27.42
"b",516,1,20.18,27.62
"b",517,1,20.73,31.82
"b",517,1,20.72,32.03
"b",517,1,20.9,32.05
"b",517,1,20.93,31.83
"b",517,1,20.73,31.82
"b",518,1,10.61,33.94
"b",518,1,10.66,33.97
"b",518,1,10.59,34.11
"b",518,1,10.76,34.13
"b",518,1,10.75,33.96
"b",518,1,10.62,33.9
"b",518,1,10.61,33.94
"b",519,1,16.86,43.46
"b",519,1,16.9,43.51
"b",519,1,17.15,43.5
"b",519,1,17.21,42.98
"b",519,1,17.06,42.96
"b",519,1,17.04,43.03
"b",519,1,16.92,43.15
"b",519,1,16.86,43.46
"b",520,1,20.13,39.95
"b",520,1,20.22,39.96
"b",520,1,20.25,39.73
"b",520,1,20.16,39.72
"b",520,1,20.13,39.95
"b",521,1,19.94,32.77
"b",521,1,19.99,32.99
"b",521,1,20.07,33
"b",521,1,20.09,32.8
"b",521,1,19.94,32.77
"b",522,1,14.24,31.24
"b",522,1,14.28,31.25
"b",522,1,14.27,31.37
"b",522,1,14.4,31.4
"b",522,1,14.34,31.34
"b",522,1,14.4,31.35
"b",522,1,14.42,31.19
"b",522,1,14.25,31.17
"b",522,1,14.24,31.24
"b",523,1,19.7,14.85
"b",523,1,19.98,14.44
"b",523,1,20.32,14.16
"b",523,1,20.61,14.05
"b",523,1,21.65,13.84
"b",523,1,21.75,13.79
"b",523,1,21.86,13.71
"b",523,1,21.64,13.82
"b",523,1,20.57,14.04
"b",523,1,20.36,14.12
"b",523,1,20,14.38
"b",523,1,19.7,14.85
"b",524,1,16.69,35.23
"b",524,1,16.94,35.27
"b",524,1,16.94,35.13
"b",524,1,16.84,35.06
"b",524,1,16.71,35.08
"b",524,1,16.69,35.23
"b",525,1,19.95,35.41
"b",525,1,20.32,35.45
"b",525,1,20.35,35.2
"b",525,1,20.03,35.34
"b",525,1,19.95,35.41
"b",526,1,13.59,35.61
"b",526,1,13.41,35.9
"b",526,1,13.5,35.92
"b",526,1,13.5,36
"b",526,1,13.56,36.02
"b",526,1,13.59,35.61
"b",527,1,18.77,29.21
"b",527,1,19.07,30.48
"b",527,1,19.23,30.44
"b",527,1,18.9,29.12
"b",527,1,18.77,29.21
"b",528,1,10.81,39.4
"b",528,1,10.83,39.55
"b",528,1,11.03,39.55
"b",528,1,11.27,39.36
"b",528,1,11.05,39.23
"b",528,1,10.96,39.22
"b",528,1,10.96,39.32
"b",528,1,11.02,39.33
"b",528,1,11.05,39.39
"b",528,1,11,39.43
"b",528,1,10.81,39.4
"b",529,1,18.85,39.27
"b",529,1,18.86,39.55
"b",529,1,19.09,39.66
"b",529,1,19.1,39.55
"b",529,1,18.93,39.47
"b",529,1,18.95,39.28
"b",529,1,18.85,39.27
"b",530,1,11.28,40.01
"b",530,1,11.57,40.04
"b",530,1,11.6,39.86
"b",530,1,11.3,39.82
"b",530,1,11.28,40.01
"b",531,1,15.67,31.38
"b",531,1,15.67,31.47
"b",531,1,15.75,31.48
"b",531,1,15.74,31.55
"b",531,1,15.66,31.54
"b",531,1,15.65,31.67
"b",531,1,15.82,31.69
"b",531,1,15.85,31.38
"b",531,1,15.67,31.38
"b",532,1,13.59,35.61
"b",532,1,13.6,35.68
"b",532,1,13.77,35.74
"b",532,1,13.74,35.97
"b",532,1,13.57,35.96
"b",532,1,13.51,36.4
"b",532,1,13.78,36.44
"b",532,1,13.87,35.55
"b",532,1,13.59,35.61
"b",533,1,9.51,40.36
"b",533,1,9.56,40.47
"b",533,1,9.76,40.51
"b",533,1,9.8,40.11
"b",533,1,9.7,40.09
"b",533,1,9.62,40.13
"b",533,1,9.51,40.36
"b",534,1,10.27,22.16
"b",534,1,10.38,22.18
"b",534,1,10.43,22.09
"b",534,1,10.31,22.08
"b",534,1,10.27,22.16
"b",535,1,17.48,36.44
"b",535,1,17.48,36.49
"b",535,1,17.52,36.49
"b",535,1,17.53,36.41
"b",535,1,17.48,36.44
"b",536,1,15.96,31.83
"b",536,1,15.92,32.17
"b",536,1,15.95,32.18
"b",536,1,16.04,32.14
"b",536,1,15.94,32.13
"b",536,1,15.96,31.83
"b",537,1,9.68,4.29
"b",537,1,10.12,2.79
"b",537,1,10.28,2.24
"b",537,1,9.68,4.29
"b",538,1,11.61,19.32
"b",538,1,11.62,19.61
"b",538,1,11.74,19.62
"b",538,1,11.74,19.33
"b",538,1,11.61,19.32
"b",539,1,19.92,34.95
"b",539,1,19.99,34.94
"b",539,1,20.03,34.91
"b",539,1,19.93,34.9
"b",539,1,19.92,34.95
"b",540,1,22.26,38.13
"b",540,1,22.29,38.24
"b",540,1,22.4,38.15
"b",540,1,22.42,38.04
"b",540,1,22.31,38.03
"b",540,1,22.26,38.13
"b",541,1,13.85,39.69
"b",541,1,14.06,39.8
"b",541,1,14.12,39.6
"b",541,1,14.06,39.5
"b",541,1,14.06,39.29
"b",541,1,13.98,39.29
"b",541,1,14.01,39.69
"b",541,1,13.87,39.64
"b",541,1,13.85,39.69
"b",542,1,15.72,34.81
"b",542,1,15.78,34.94
"b",542,1,15.92,35.03
"b",542,1,15.97,35.16
"b",542,1,16.3,35.09
"b",542,1,16.3,34.91
"b",542,1,16.58,34.93
"b",542,1,16.59,34.82
"b",542,1,16.49,34.8
"b",542,1,16.3,34.66
"b",542,1,15.72,34.81
"b",543,1,12.59,32.04
"b",543,1,12.59,32.22
"b",543,1,12.75,32.24
"b",543,1,12.77,32.06
"b",543,1,12.59,32.04
"b",544,1,20.74,27.69
"b",544,1,20.8,27.92
"b",544,1,20.8,27.94
"b",544,1,20.84,27.7
"b",544,1,20.74,27.69
"b",545,1,10.55,34.89
"b",545,1,10.63,34.9
"b",545,1,10.67,34.82
"b",545,1,10.88,34.68
"b",545,1,10.81,34.59
"b",545,1,10.57,34.72
"b",545,1,10.55,34.89
"b",546,1,17.62,43
"b",546,1,17.64,43.05
"b",546,1,17.64,43
"b",546,1,17.62,43
"b",547,1,11.39,41.09
"b",547,1,11.54,41.14
"b",547,1,11.68,40.89
"b",547,1,11.54,40.84
"b",547,1,11.45,40.86
"b",547,1,11.49,40.99
"b",547,1,11.4,41
"b",547,1,11.39,41.09
"b",548,1,17.06,36.29
"b",548,1,17.07,36.48
"b",548,1,17.23,36.51
"b",548,1,17.26,36.56
"b",548,1,17.35,36.53
"b",548,1,17.57,36.56
"b",548,1,17.64,36.05
"b",548,1,17.45,36.02
"b",548,1,17.41,36.31
"b",548,1,17.54,36.33
"b",548,1,17.52,36.49
"b",548,1,17.13,36.42
"b",548,1,17.14,36.3
"b",548,1,17.06,36.29
"b",549,1,21.79,31.1
"b",549,1,21.99,31.16
"b",549,1,21.99,30.97
"b",549,1,21.83,30.95
"b",549,1,21.79,31.1
"b",550,1,21.79,12.35
"b",550,1,21.72,12.84
"b",550,1,21.91,12.86
"b",550,1,21.98,12.53
"b",550,1,21.89,12.37
"b",550,1,21.79,12.35
"b",551,1,11.88,29.6
"b",551,1,11.86,29.89
"b",551,1,11.97,29.91
"b",551,1,12.01,29.57
"b",551,1,11.97,29.51
"b",551,1,11.88,29.6
"b",552,1,16.59,32.94
"b",552,1,16.85,32.93
"b",552,1,16.94,32.85
"b",552,1,16.75,32.65
"b",552,1,16.64,32.63
"b",552,1,16.59,32.94
"b",553,1,14.33,39.94
"b",553,1,14.16,40.5
"b",553,1,14.35,40.43
"b",553,1,14.42,40.06
"b",553,1,14.33,39.94
"b",554,1,12.04,19.11
"b",554,1,12.38,19.15
"b",554,1,12.41,19.07
"b",554,1,12.05,19
"b",554,1,12.04,19.11
"b",555,1,18.5,40.17
"b",555,1,18.46,40.49
"b",555,1,18.58,40.49
"b",555,1,18.63,40.18
"b",555,1,18.5,40.17
"b",556,1,18.38,42.54
"b",556,1,18.43,42.92
"b",556,1,18.63,42.96
"b",556,1,18.66,42.89
"b",556,1,18.74,42.86
"b",556,1,18.71,42.58
"b",556,1,18.38,42.54
"b",557,1,11.97,34.11
"b",557,1,12,34.21
"b",557,1,12.38,34.26
"b",557,1,12.39,34.16
"b",557,1,11.97,34.11
"b",558,1,9.83,39.17
"b",558,1,9.93,39.21
"b",558,1,9.95,39.04
"b",558,1,9.88,39.03
"b",558,1,9.83,39.17
"b",559,1,10.96,38.98
"b",559,1,10.96,39.22
"b",559,1,11.05,39.23
"b",559,1,11.27,39.36
"b",559,1,11.36,39.03
"b",559,1,11.27,38.97
"b",559,1,11.28,38.92
"b",559,1,11.17,38.92
"b",559,1,11.14,39.02
"b",559,1,10.96,38.98
"b",560,1,17.39,42.77
"b",560,1,17.48,42.89
"b",560,1,17.55,42.82
"b",560,1,17.55,42.73
"b",560,1,17.62,42.72
"b",560,1,17.59,42.62
"b",560,1,17.41,42.64
"b",560,1,17.43,42.75
"b",560,1,17.46,42.71
"b",560,1,17.52,42.76
"b",560,1,17.44,42.82
"b",560,1,17.39,42.77
"b",561,1,14.43,44.25
"b",561,1,14.56,44.17
"b",561,1,14.47,43.92
"b",561,1,14.43,44.25
"b",562,1,12.37,20.36
"b",562,1,12.55,20.37
"b",562,1,12.57,20.21
"b",562,1,12.42,20.19
"b",562,1,12.37,20.36
"b",563,1,14.41,40.84
"b",563,1,14.6,40.88
"b",563,1,14.6,40.99
"b",563,1,14.74,41.01
"b",563,1,14.77,40.79
"b",563,1,14.43,40.75
"b",563,1,14.41,40.84
"b",564,1,16.91,23.03
"b",564,1,17.39,23.12
"b",564,1,17.42,22.86
"b",564,1,17.39,22.74
"b",564,1,17.12,22.57
"b",564,1,16.91,23.03
"b",565,1,15.72,41.12
"b",565,1,15.88,41.35
"b",565,1,16.15,41.39
"b",565,1,16.22,40.74
"b",565,1,15.94,40.71
"b",565,1,15.9,40.97
"b",565,1,15.72,41.12
"b",566,1,16.4,25.24
"b",566,1,16.54,25.43
"b",566,1,16.55,25.77
"b",566,1,16.65,25.78
"b",566,1,16.63,25.99
"b",566,1,16.86,26.07
"b",566,1,17.47,26.15
"b",566,1,17.24,26.11
"b",566,1,17.27,25.94
"b",566,1,17.49,25.97
"b",566,1,17.5,25.92
"b",566,1,17.21,25.88
"b",566,1,17.21,25.77
"b",566,1,16.91,25.5
"b",566,1,16.94,25.32
"b",566,1,17.27,25.24
"b",566,1,17.28,25.04
"b",566,1,17.17,24.93
"b",566,1,17.08,24.86
"b",566,1,16.95,24.91
"b",566,1,16.9,24.73
"b",566,1,16.76,24.78
"b",566,1,16.6,24.91
"b",566,1,16.4,25.24
"b",566,2,16.62,25.07
"b",566,2,16.72,24.89
"b",566,2,16.79,24.97
"b",566,2,16.87,24.91
"b",566,2,16.89,25.07
"b",566,2,16.62,25.07
"b",566,3,17,25.01
"b",566,3,17.17,25.03
"b",566,3,17.17,25.12
"b",566,3,17.01,25.11
"b",566,3,17,25.01
"b",567,1,10.85,32.54
"b",567,1,10.94,32.55
"b",567,1,10.98,32.29
"b",567,1,10.94,32.23
"b",567,1,10.89,32.22
"b",567,1,10.85,32.54
"b",568,1,14.17,28.46
"b",568,1,14.09,29.29
"b",568,1,14.45,29.37
"b",568,1,14.46,29.17
"b",568,1,14.51,29.13
"b",568,1,14.33,29.08
"b",568,1,14.38,28.68
"b",568,1,14.98,28.75
"b",568,1,14.74,28.53
"b",568,1,14.73,28.3
"b",568,1,15.15,27.95
"b",568,1,15.39,27.69
"b",568,1,15.5,27.45
"b",568,1,15.59,27.39
"b",568,1,15.56,27.18
"b",568,1,15.69,26.88
"b",568,1,15.94,26.66
"b",568,1,16.06,26.21
"b",568,1,15.89,26.22
"b",568,1,15.43,26.59
"b",568,1,15.36,26.86
"b",568,1,15.13,27.09
"b",568,1,15.11,27.16
"b",568,1,14.78,27.31
"b",568,1,14.23,27.87
"b",568,1,14.14,28.04
"b",568,1,14.08,28.45
"b",568,1,14.17,28.46
"b",568,2,15.23,27.08
"b",568,2,15.32,27.02
"b",568,2,15.42,27.11
"b",568,2,15.44,27.25
"b",568,2,15.36,27.29
"b",568,2,15.26,27.24
"b",568,2,15.23,27.08
"b",569,1,10.58,36.53
"b",569,1,10.62,36.6
"b",569,1,10.69,36.57
"b",569,1,10.68,36.52
"b",569,1,10.58,36.53
"b",570,1,18.84,26.38
"b",570,1,18.87,26.49
"b",570,1,19.02,26.49
"b",570,1,19.04,26.62
"b",570,1,19.1,26.67
"b",570,1,19.09,26.44
"b",570,1,18.84,26.38
"b",571,1,20.35,35.17
"b",571,1,20.5,35.19
