script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/census_counties.csv	129465	sha256:522748cb284a7046f9586ba2ecdd95260549ddf3ea255249cf77f4b963ae1b9d	3144	2026-08-13
build-data.R	2026-08-17	disk	derived/pres2020_counties.csv	164589	sha256:081ade8927b3ab10b7ccdb2284f427cf7a7c525b017313faef32968920ea4b0a	3152	2026-08-13
build-data.R	2026-08-17	disk	derived/pres2024_counties.csv	165599	sha256:d310e4f50885b50811e00bc3fc9524296d7dc5d3b9c0ead10f45bd89df82f8f2	3160	2026-08-13
build-data.R	2026-08-17	disk	derived/pres2024_states.csv	2713	sha256:1511f657f52d1c1af34e068064c4bebb5bfcf22c8c7c7c6d752ed5d165723937	51	2026-08-13
build-data.R	2026-08-17	disk	raw/2020_US_County_Level_Presidential_Results.csv	347884	sha256:98c7412018bfaa2a9ac4fea088fd5bb4bbf1c5f2b93f524da574a2d83c25ccbe	3152	2026-08-13
build-data.R	2026-08-17	disk	raw/2024_Gaz_counties_national.txt	647830	sha256:0a121d136b434e3ae749d053db19dfbacbb56eebf30335cfa5031388803b4451	3223	2026-08-12
build-data.R	2026-08-17	disk	raw/2024_US_County_Level_Presidential_Results.csv	352475	sha256:538a8fbe2d7a20524b049dd1b3b9ec7e215c4433d99f91fbd7b0dea05270136a	3160	2026-08-12
build-data.R	2026-08-17	disk	raw/README.txt	3556	sha256:a292511b0309f9ee0790cc9e75f8037822c921c94be88c4584eb7789fc56ca2f	69	2026-08-13
build-data.R	2026-08-17	disk	raw/gaz-counties-excerpt.txt	593	sha256:1e6e9c0ee638925afb8e97540da3b8c753d720806c25b827ad505cef5a5e89f7	3	2026-08-11
build-data.R	2026-08-17	disk	raw/national_county2020.txt	126639	sha256:9f6e5f6eb6ac2f5e9a36d5fd01dec77991bddc75118f748a069441a4782970d6	3236	2026-08-13
