"year","fecid","stab","dnum","last","first","party","nonpartisan","ran_prim","unopposed","prim_votes","won_nom","rivals","on_gen","ge_win","fec_flag","pid","how","denied","contested","prim_total","prim_share"
2006,"H6MI12181","MI","10","Miller","Candice S.","R",FALSE,TRUE,FALSE,52433,TRUE,0,TRUE,FALSE,TRUE,"M001150","FEC candidate id",FALSE,FALSE,52433,100
2006,"H2MI00037","MI","11","McCotter","Thaddeus G.","R",FALSE,TRUE,FALSE,40241,TRUE,0,TRUE,FALSE,TRUE,"M001147","FEC candidate id",FALSE,FALSE,40241,100
2006,"H2MI17023","MI","12","Levin","Sander","D",FALSE,TRUE,FALSE,40264,TRUE,0,TRUE,FALSE,TRUE,"L000263","FEC candidate id",FALSE,FALSE,40264,100
2006,"H6MI15127","MI","13","Kilpatrick","Carolyn Cheeks","D",FALSE,TRUE,FALSE,30367,TRUE,0,TRUE,FALSE,TRUE,"K000180","FEC candidate id",FALSE,FALSE,30367,100
2006,"H6MI01028","MI","14","Conyers","John, Jr.","D",FALSE,TRUE,FALSE,47579,TRUE,0,TRUE,FALSE,TRUE,"C000714","FEC candidate id",FALSE,FALSE,47579,100
2006,"H6MI16034","MI","15","Dingell","John D.","D",FALSE,TRUE,FALSE,38769,TRUE,0,TRUE,FALSE,TRUE,"D000355","FEC candidate id",FALSE,FALSE,38769,100
2006,"H4MN01070","MN","01","Gutknecht","Gil","R",FALSE,TRUE,FALSE,24725,TRUE,1,TRUE,FALSE,TRUE,"G000536","FEC candidate id",FALSE,TRUE,28325,87.2904
2006,"H8MN06047","MN","02","Kline","John","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"K000363","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H0MN00013","MN","03","Ramstad","Jim","R",FALSE,TRUE,FALSE,17579,TRUE,0,TRUE,FALSE,TRUE,"R000033","FEC candidate id",FALSE,FALSE,17579,100
2006,"H0MN04049","MN","04","McCollum","Betty","D",FALSE,TRUE,FALSE,37397,TRUE,0,TRUE,FALSE,TRUE,"M001143","FEC candidate id",FALSE,FALSE,37397,100
2006,"H2MN07014","MN","07","Peterson","Collin C.","D",FALSE,TRUE,FALSE,33732,TRUE,1,TRUE,FALSE,TRUE,"P000258","FEC candidate id",FALSE,TRUE,39208,86.0335
2006,"H6MN08047","MN","08","Oberstar","James L.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"O000006","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H0MO01066","MO","01","Clay","Lacy","D",FALSE,TRUE,FALSE,33358,TRUE,0,TRUE,FALSE,TRUE,"C001049","exact",FALSE,FALSE,33358,100
2006,"H0MO02148","MO","02","Akin","Todd","R",FALSE,TRUE,FALSE,41464,TRUE,1,TRUE,FALSE,TRUE,"A000358","exact",FALSE,TRUE,47061,88.1069
2006,"H0MO00019","MO","03","Carnahan","Russ","D",FALSE,TRUE,FALSE,37200,TRUE,1,TRUE,FALSE,TRUE,"C001060","exact",FALSE,TRUE,48717,76.3594
2006,"H6MO04141","MO","04","Skelton","Ike","D",FALSE,TRUE,FALSE,36799,TRUE,0,TRUE,FALSE,TRUE,"S000465","FEC candidate id",FALSE,FALSE,36799,100
2006,"H4MO05234","MO","05","Cleaver","Emanuel, II","D",FALSE,TRUE,FALSE,38734,TRUE,0,TRUE,FALSE,TRUE,"C001061","exact",FALSE,FALSE,38734,100
2006,"H0MO06073","MO","06","Graves","Sam","R",FALSE,TRUE,FALSE,33129,TRUE,0,TRUE,FALSE,TRUE,"G000546","FEC candidate id",FALSE,FALSE,33129,100
2006,"H6MO07128","MO","07","Blunt","Roy","R",FALSE,TRUE,FALSE,47758,TRUE,3,TRUE,FALSE,TRUE,"B000575","FEC candidate id",FALSE,TRUE,59747,79.9337
2006,"H6MO08084","MO","08","Emerson","Jo Ann","R",FALSE,TRUE,FALSE,43527,TRUE,0,TRUE,FALSE,TRUE,"E000172","FEC candidate id",FALSE,FALSE,43527,100
2006,"H4MO09046","MO","09","Hulshof","Kenny C.","R",FALSE,TRUE,FALSE,36026,TRUE,0,TRUE,FALSE,TRUE,"H000948","FEC candidate id",FALSE,FALSE,36026,100
2006,"H4MS01078","MS","01","Wicker","Roger F.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"W000437","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4MS02068","MS","02","Thompson","Bennie G.","D",FALSE,TRUE,FALSE,58941,TRUE,2,TRUE,FALSE,TRUE,"T000193","FEC candidate id",FALSE,TRUE,91590,64.3531
2006,"H6MS03046","MS","03","Pickering","Chip","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"P000323","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8MS05047","MS","04","Taylor","Gene","D",FALSE,TRUE,FALSE,6761,TRUE,0,TRUE,FALSE,TRUE,"T000074","FEC candidate id",FALSE,FALSE,6761,100
2006,"H0MT00033","MT","00","Rehberg","Denny","R",FALSE,TRUE,FALSE,91836,TRUE,0,TRUE,FALSE,TRUE,"R000571","FEC candidate id",FALSE,FALSE,91836,100
2006,"H4NC01046","NC","01","Butterfield","G.K.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"B001251","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H6NC02080","NC","02","Etheridge","Bob","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"E000226","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NC01081","NC","03","Jones","Walter B.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"J000255","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H6NC04128","NC","04","Price","David","D",FALSE,TRUE,FALSE,39637,TRUE,2,TRUE,FALSE,TRUE,"P000523","exact",FALSE,TRUE,44291,89.4922
2006,"H4NC05146","NC","05","Foxx","Virginia","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"F000450","exact",FALSE,FALSE,NA,NA
2006,"H4NC06011","NC","06","Coble","Howard","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"C000556","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NC07044","NC","07","McIntyre","Mike","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M000485","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NC08042","NC","08","Hayes","Robert C. 'Robin'","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"H001029","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4NC09106","NC","09","Myrick","Sue","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M001134","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4NC10047","NC","10","McHenry","Patrick","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M001156","exact",FALSE,FALSE,NA,NA
2006,"H8NC11038","NC","11","Taylor","Charles H.","R",FALSE,TRUE,FALSE,27413,TRUE,1,TRUE,FALSE,TRUE,"T000067","FEC candidate id",FALSE,TRUE,34159,80.2512
2006,"H2NC12021","NC","12","Watt","Mel","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"W000207","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NC13029","NC","13","Miller","Brad","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M001154","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2ND00057","ND","00","Pomeroy","Earl","DNL",FALSE,TRUE,FALSE,57316,TRUE,0,TRUE,FALSE,TRUE,"P000422","FEC candidate id",FALSE,FALSE,57316,100
2006,"H4NE01064","NE","01","Fortenberry","Jeff","R",FALSE,TRUE,FALSE,78960,TRUE,0,TRUE,FALSE,TRUE,"F000449","exact",FALSE,FALSE,78960,100
2006,"H8NE02139","NE","02","Terry","Lee","R",FALSE,TRUE,FALSE,52807,TRUE,1,TRUE,FALSE,TRUE,"T000459","FEC candidate id",FALSE,TRUE,63136,83.6401
2006,"H2NH01130","NH","01","Bradley","Jeb","R",FALSE,TRUE,FALSE,20329,TRUE,1,TRUE,FALSE,TRUE,"B001246","FEC candidate id",FALSE,TRUE,23457,86.665
2006,"H0NH02017","NH","02","Bass","Charles","R",FALSE,TRUE,FALSE,18068,TRUE,2,TRUE,FALSE,TRUE,"B000220","FEC candidate id",FALSE,TRUE,23864,75.7124
2006,"H0NJ01066","NJ","01","Andrews","Robert E.","D",FALSE,TRUE,FALSE,18418,TRUE,0,TRUE,FALSE,TRUE,"A000210","FEC candidate id",FALSE,FALSE,18418,100
2006,"H2NJ02037","NJ","02","LoBiondo","Frank A.","R",FALSE,TRUE,FALSE,14440,TRUE,0,TRUE,FALSE,TRUE,"L000554","FEC candidate id",FALSE,FALSE,14440,100
2006,"H4NJ13022","NJ","03","Saxton","Jim","R",FALSE,TRUE,FALSE,16228,TRUE,0,TRUE,FALSE,TRUE,"S000097","exact",FALSE,FALSE,16228,100
2006,"H8NJ04014","NJ","04","Smith","Christopher H.","R",FALSE,TRUE,FALSE,16109,TRUE,0,TRUE,FALSE,TRUE,"S000522","FEC candidate id",FALSE,FALSE,16109,100
2006,"H8NJ05052","NJ","05","Garrett","Scott","R",FALSE,TRUE,FALSE,23760,TRUE,1,TRUE,FALSE,TRUE,"G000548","FEC candidate id",FALSE,TRUE,27507,86.378
2006,"H8NJ03073","NJ","06","Pallone","Frank, Jr.","D",FALSE,TRUE,FALSE,10934,TRUE,0,TRUE,FALSE,TRUE,"P000034","FEC candidate id",FALSE,FALSE,10934,100
2006,"H8NJ06118","NJ","07","Ferguson","Mike","R",FALSE,TRUE,FALSE,16423,TRUE,0,TRUE,FALSE,TRUE,"F000443","FEC candidate id",FALSE,FALSE,16423,100
2006,"H6NJ08118","NJ","08","Pascrell","Bill, Jr.","D",FALSE,TRUE,FALSE,11083,TRUE,0,TRUE,FALSE,TRUE,"P000096","exact",FALSE,FALSE,11083,100
2006,"H6NJ09165","NJ","09","Rothman","Steven R.","D",FALSE,TRUE,FALSE,18513,TRUE,0,TRUE,FALSE,TRUE,"R000462","FEC candidate id",FALSE,FALSE,18513,100
2006,"H0NJ10026","NJ","10","Payne","Donald M.","D",FALSE,TRUE,FALSE,22361,TRUE,0,TRUE,FALSE,TRUE,"P000149","FEC candidate id",FALSE,FALSE,22361,100
2006,"H2NJ05014","NJ","11","Frelinghuysen","Rodney","R",FALSE,TRUE,FALSE,26461,TRUE,0,TRUE,FALSE,TRUE,"F000372","FEC candidate id",FALSE,FALSE,26461,100
2006,"H6NJ12144","NJ","12","Holt","Rush","D",FALSE,TRUE,FALSE,13315,TRUE,0,TRUE,FALSE,TRUE,"H001032","FEC candidate id",FALSE,FALSE,13315,100
2006,"H8NM01174","NM","01","Wilson","Heather A.","R",FALSE,TRUE,FALSE,17035,TRUE,0,TRUE,FALSE,TRUE,"W000789","FEC candidate id",FALSE,FALSE,17035,100
2006,"H2NM02126","NM","02","Pearce","Steve","R",FALSE,TRUE,FALSE,22086,TRUE,0,TRUE,FALSE,TRUE,"P000588","FEC candidate id",FALSE,FALSE,22086,100
2006,"H8NM03097","NM","03","Udall","Tom","D",FALSE,TRUE,FALSE,50472,TRUE,0,TRUE,FALSE,TRUE,"U000039","FEC candidate id",FALSE,FALSE,50472,100
2006,"H8NV01071","NV","01","Berkley","Shelley","D",FALSE,TRUE,FALSE,29655,TRUE,1,TRUE,FALSE,TRUE,"B001231","FEC candidate id",FALSE,TRUE,32922,90.0765
2006,"H0NV01078","NV","03","Porter","Jon","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"P000589","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NY01067","NY","01","Bishop","Timothy H.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"B001242","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H0NY02085","NY","02","Israel","Steve J.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"I000057","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NY03089","NY","03","King","Peter T.","R",FALSE,TRUE,FALSE,11077,TRUE,1,TRUE,FALSE,TRUE,"K000210","FEC candidate id",FALSE,TRUE,13187,83.9994
2006,"H6NY04112","NY","04","McCarthy","Carolyn","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M000309","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4NY07011","NY","05","Ackerman","Gary L.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"A000022","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY06048","NY","06","Meeks","Gregory W.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M001137","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY07046","NY","07","Crowley","Joseph","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"C001038","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NY17071","NY","08","Nadler","Jerrold L.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"N000002","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY09091","NY","09","Weiner","Anthony D.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"W000792","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NY11017","NY","10","Towns","Edolphus","D",FALSE,TRUE,FALSE,19469,TRUE,2,TRUE,FALSE,TRUE,"T000326","FEC candidate id",FALSE,TRUE,41051,47.4264
2006,"H2NY00010","NY","12","Velazquez","Nydia M.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"V000081","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY13028","NY","13","Fossella","Vito","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"F000440","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NY14037","NY","14","Maloney","Carolyn B.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M000087","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H6NY19029","NY","15","Rangel","Charles B.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"R000053","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H0NY18065","NY","16","Serrano","Jose E.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"S000248","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY19058","NY","17","Engel","Eliot L.","D",FALSE,TRUE,FALSE,26564,TRUE,1,TRUE,FALSE,TRUE,"E000179","FEC candidate id",FALSE,TRUE,31994,83.0281
2006,"H8NY20056","NY","18","Lowey","Nita M.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"L000480","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4NY19073","NY","19","Kelly","Sue W.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"K000078","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY22045","NY","20","Sweeney","John E.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"S001149","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY23084","NY","21","McNulty","Michael R.","D",FALSE,TRUE,FALSE,26246,TRUE,1,TRUE,FALSE,TRUE,"M000590","FEC candidate id",FALSE,TRUE,30587,85.8077
2006,"H2NY26080","NY","22","Hinchey","Maurice D.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"H000627","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2NY24036","NY","23","McHugh","John M.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M000472","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY27036","NY","25","Walsh","James T.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"W000099","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8NY27077","NY","26","Reynolds","Thomas M.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"R000569","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4NY27076","NY","27","Higgins","Brian M.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"H001038","exact",FALSE,FALSE,NA,NA
2006,"H6NY03031","NY","28","Slaughter","Louise M.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"S000480","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H4NY29080","NY","29","Kuhl","John Randy, Jr.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"K000364","exact",FALSE,FALSE,NA,NA
2006,"H8OH01043","OH","01","Chabot","Steve","R",FALSE,TRUE,FALSE,31342,TRUE,0,TRUE,FALSE,TRUE,"C000266","FEC candidate id",FALSE,FALSE,31342,100
2006,"H6OH02086","OH","02","Schmidt","Jean","R",FALSE,TRUE,FALSE,33938,TRUE,3,TRUE,FALSE,TRUE,"S001164","exact",FALSE,TRUE,71194,47.6697
2006,"H2OH03067","OH","03","Turner","Michael R.","R",FALSE,TRUE,FALSE,35511,TRUE,0,TRUE,FALSE,TRUE,"T000463","FEC candidate id",FALSE,FALSE,35511,100
2006,"H8OH05044","OH","05","Gillmor","Paul E.","R",FALSE,TRUE,FALSE,54168,TRUE,0,TRUE,FALSE,TRUE,"G000210","FEC candidate id",FALSE,FALSE,54168,100
2006,"H0OH07021","OH","07","Hobson","Dave","R",FALSE,TRUE,FALSE,49808,TRUE,0,TRUE,FALSE,TRUE,"H000666","FEC candidate id",FALSE,FALSE,49808,100
2006,"H0OH08029","OH","08","Boehner","John A.","R",FALSE,TRUE,FALSE,43713,TRUE,0,TRUE,FALSE,TRUE,"B000589","FEC candidate id",FALSE,FALSE,43713,100
2006,"H2OH09031","OH","09","Kaptur","Marcy","D",FALSE,TRUE,FALSE,44234,TRUE,0,TRUE,FALSE,TRUE,"K000009","FEC candidate id",FALSE,FALSE,44234,100
2006,"H6OH23033","OH","10","Kucinich","Dennis J.","D",FALSE,TRUE,FALSE,51485,TRUE,1,TRUE,FALSE,TRUE,"K000336","FEC candidate id",FALSE,TRUE,67375,76.4156
2006,"H8OH11067","OH","11","Jones","Stephanie Tubbs","D",FALSE,TRUE,FALSE,55319,TRUE,0,TRUE,FALSE,TRUE,"J000284","FEC candidate id",FALSE,FALSE,55319,100
2006,"H0OH12062","OH","12","Tiberi","Pat","R",FALSE,TRUE,FALSE,76457,TRUE,0,TRUE,FALSE,TRUE,"T000462","FEC candidate id",FALSE,FALSE,76457,100
2006,"H4OH19036","OH","14","LaTourette","Steven C.","R",FALSE,TRUE,FALSE,38137,TRUE,0,TRUE,FALSE,TRUE,"L000553","FEC candidate id",FALSE,FALSE,38137,100
2006,"H2OH15046","OH","15","Pryce","Deborah","R",FALSE,TRUE,FALSE,44020,TRUE,0,TRUE,FALSE,TRUE,"P000555","FEC candidate id",FALSE,FALSE,44020,100
2006,"H6OH16029","OH","16","Regula","Ralph","R",FALSE,TRUE,FALSE,32526,TRUE,1,TRUE,FALSE,TRUE,"R000141","FEC candidate id",FALSE,TRUE,55696,58.3992
2006,"H2OH17109","OH","17","Ryan","Tim","D",FALSE,TRUE,FALSE,71532,TRUE,0,TRUE,FALSE,TRUE,"R000577","FEC candidate id",FALSE,FALSE,71532,100
2006,"H4OH18079","OH","18","Ney","Bob","R",FALSE,TRUE,FALSE,34515,TRUE,6,FALSE,FALSE,TRUE,"N000081","exact",FALSE,TRUE,64798,53.2655
2006,"H2OK01093","OK","01","Sullivan","John","R",FALSE,TRUE,FALSE,38279,TRUE,2,TRUE,FALSE,TRUE,"S001155","FEC candidate id",FALSE,TRUE,46000,83.2152
2006,"H4OK02089","OK","02","Boren","Dan","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"B001254","exact",FALSE,FALSE,NA,NA
2006,"H4OK06056","OK","03","Lucas","Frank D.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"L000491","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2OK04055","OK","04","Cole","Tom","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"C001053","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8OR01072","OR","01","Wu","David","D",FALSE,TRUE,FALSE,55188,TRUE,3,TRUE,FALSE,TRUE,"W000793","FEC candidate id",FALSE,TRUE,63160,87.3781
2006,"H6OR02116","OR","02","Walden","Greg","R",FALSE,TRUE,FALSE,70519,TRUE,1,TRUE,FALSE,TRUE,"W000791","FEC candidate id",FALSE,TRUE,77920,90.5018
2006,"H6OR03064","OR","03","Blumenauer","Earl","D",FALSE,TRUE,FALSE,63350,TRUE,1,TRUE,FALSE,TRUE,"B000574","FEC candidate id",FALSE,TRUE,69688,90.9052
2006,"H6OR04047","OR","04","DeFazio","Peter A.","D",FALSE,TRUE,FALSE,66432,TRUE,0,TRUE,FALSE,TRUE,"D000191","FEC candidate id",FALSE,FALSE,66432,100
2006,"H6OR05069","OR","05","Hooley","Darlene","D",FALSE,TRUE,FALSE,54649,TRUE,0,TRUE,FALSE,TRUE,"H000762","FEC candidate id",FALSE,FALSE,54649,100
2006,"H8PA01153","PA","01","Brady","Robert A.","D",FALSE,TRUE,FALSE,29990,TRUE,0,TRUE,FALSE,TRUE,"B001227","FEC candidate id",FALSE,FALSE,29990,100
2006,"H2PA02055","PA","02","Fattah","Chaka","D",FALSE,TRUE,FALSE,41566,TRUE,0,TRUE,FALSE,TRUE,"F000043","FEC candidate id",FALSE,FALSE,41566,100
2006,"H4PA21051","PA","03","English","Phil","R",FALSE,TRUE,FALSE,36189,TRUE,0,TRUE,FALSE,TRUE,"E000187","FEC candidate id",FALSE,FALSE,36189,100
2006,"H0PA04154","PA","04","Hart","Melissa A.","R",FALSE,TRUE,FALSE,34559,TRUE,0,TRUE,FALSE,TRUE,"H001033","FEC candidate id",FALSE,FALSE,34559,100
2006,"H6PA05091","PA","05","Peterson","John E.","R",FALSE,TRUE,FALSE,44827,TRUE,0,TRUE,FALSE,TRUE,"P000263","FEC candidate id",FALSE,FALSE,44827,100
2006,"H2PA06114","PA","06","Gerlach","Jim","R",FALSE,TRUE,FALSE,30088,TRUE,0,TRUE,FALSE,TRUE,"G000549","FEC candidate id",FALSE,FALSE,30088,100
2006,"H4PA07027","PA","07","Weldon","Curt","R",FALSE,TRUE,FALSE,35604,TRUE,0,TRUE,FALSE,TRUE,"W000268","exact",FALSE,FALSE,35604,100
2006,"H4PA08074","PA","08","Fitzpatrick","Michael G.","R",FALSE,TRUE,FALSE,22862,TRUE,0,TRUE,FALSE,TRUE,"F000451","exact",FALSE,FALSE,22862,100
2006,"H2PA09035","PA","09","Shuster","Bill","R",FALSE,TRUE,FALSE,54954,TRUE,0,TRUE,FALSE,TRUE,"S001154","exact",FALSE,FALSE,54954,100
2006,"H8PA10055","PA","10","Sherwood","Don","R",FALSE,TRUE,FALSE,31434,TRUE,1,TRUE,FALSE,TRUE,"S001146","FEC candidate id",FALSE,TRUE,55830,56.3031
2006,"H0PA11050","PA","11","Kanjorski","Paul E.","D",FALSE,TRUE,FALSE,50117,TRUE,0,TRUE,FALSE,TRUE,"K000008","FEC candidate id",FALSE,FALSE,50117,100
2006,"H6PA12030","PA","12","Murtha","John P.","D",FALSE,TRUE,FALSE,60376,TRUE,0,TRUE,FALSE,TRUE,"M001120","FEC candidate id",FALSE,FALSE,60376,100
2006,"H4PA13124","PA","13","Schwartz","Allyson","D",FALSE,TRUE,FALSE,22877,TRUE,0,TRUE,FALSE,TRUE,"S001162","exact",FALSE,FALSE,22877,100
2006,"H4PA18131","PA","14","Doyle","Mike","D",FALSE,TRUE,FALSE,54213,TRUE,1,TRUE,FALSE,TRUE,"D000482","FEC candidate id",FALSE,TRUE,71406,75.9222
2006,"H4PA15087","PA","15","Dent","Charles W.","R",FALSE,TRUE,FALSE,18858,TRUE,0,TRUE,FALSE,TRUE,"D000604","exact",FALSE,FALSE,18858,100
2006,"H6PA16197","PA","16","Pitts","Joseph R.","R",FALSE,TRUE,FALSE,46273,TRUE,0,TRUE,FALSE,TRUE,"P000373","FEC candidate id",FALSE,FALSE,46273,100
2006,"H2PA06080","PA","17","Holden","Tim","D",FALSE,TRUE,FALSE,28720,TRUE,0,TRUE,FALSE,TRUE,"H000712","FEC candidate id",FALSE,FALSE,28720,100
2006,"H2PA18143","PA","18","Murphy","Tim","R",FALSE,TRUE,FALSE,33195,TRUE,0,TRUE,FALSE,TRUE,"M001151","FEC candidate id",FALSE,FALSE,33195,100
2006,"H0PA19053","PA","19","Platts","Todd","R",FALSE,TRUE,FALSE,43180,TRUE,0,TRUE,FALSE,TRUE,"P000585","FEC candidate id",FALSE,FALSE,43180,100
2006,"H4RI01034","RI","01","Kennedy","Patrick J.","D",FALSE,TRUE,FALSE,38087,TRUE,0,TRUE,FALSE,TRUE,"K000113","FEC candidate id",FALSE,FALSE,38087,100
2006,"H0RI02139","RI","02","Langevin","James R.","D",FALSE,TRUE,FALSE,24988,TRUE,1,TRUE,FALSE,TRUE,"L000559","FEC candidate id",FALSE,TRUE,40446,61.7811
2006,"H0SC01071","SC","01","Brown","Henry","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"B001235","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2SC02059","SC","02","Wilson","Joe","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"W000795","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2SC03057","SC","03","Barrett","J. Gresham","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"B001239","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2SC04022","SC","04","Inglis","Bob","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"I000023","exact",FALSE,FALSE,NA,NA
2006,"H2SC05052","SC","05","Spratt","John","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"S000749","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2SC02042","SC","06","Clyburn","James E. ""Jim""","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"C000537","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H2SD00092","SD","00","Herseth","Stephanie","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"H001037","FEC candidate id",FALSE,FALSE,NA,NA
2006,"H8TN02069","TN","02","Duncan","John J., Jr.","R",FALSE,TRUE,FALSE,55295,TRUE,1,TRUE,FALSE,TRUE,"D000533","FEC candidate id",FALSE,TRUE,63289,87.3691
2006,"H2TN03052","TN","03","Wamp","Zach","R",FALSE,TRUE,FALSE,57569,TRUE,3,TRUE,FALSE,TRUE,"W000119","FEC candidate id",FALSE,TRUE,65962,87.276
2006,"H4TN06051","TN","04","Davis","Lincoln","D",FALSE,TRUE,FALSE,56618,TRUE,2,TRUE,FALSE,TRUE,"D000599","FEC candidate id",FALSE,TRUE,65693,86.1857
