"year","state","stcd","south","midterm","dv","dvp","dpres","incwin","uncontested","margin","competitive","landslide","split_district","source"
1966,18,1807,1,1,NA,NA,56.63,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,18,1808,1,1,NA,54.5,36.02,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1966,19,1901,0,1,52.7,49.9,68.6,NA,FALSE,2.7,TRUE,FALSE,FALSE,"Jacobson"
1966,19,1902,0,1,56.8,62,69.1,1,FALSE,6.8,FALSE,FALSE,FALSE,"Jacobson"
1966,20,2001,0,1,28.6,46.9,NA,1,FALSE,21.4,FALSE,TRUE,NA,"Jacobson"
1966,20,2002,0,1,69.3,65.9,NA,1,FALSE,19.3,FALSE,FALSE,NA,"Jacobson"
1966,20,2003,0,1,NA,NA,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,20,2004,0,1,74.3,77.8,NA,1,FALSE,24.3,FALSE,TRUE,NA,"Jacobson"
1966,20,2005,0,1,53.9,61,NA,1,FALSE,3.9,TRUE,FALSE,NA,"Jacobson"
1966,20,2006,0,1,29.1,45.5,NA,1,FALSE,20.9,FALSE,TRUE,NA,"Jacobson"
1966,20,2007,0,1,76,79.5,NA,1,FALSE,26,FALSE,TRUE,NA,"Jacobson"
1966,20,2008,0,1,45.6,NA,NA,NA,FALSE,4.4,TRUE,FALSE,NA,"Jacobson"
1966,21,2101,0,1,NA,NA,74.12,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1966,21,2102,0,1,NA,NA,74.59,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,21,2103,0,1,71,NA,76.6,1,FALSE,21,FALSE,TRUE,FALSE,"Jacobson"
1966,21,2104,0,1,NA,71.7,75.64,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,21,2105,0,1,25.2,35,74.21,1,FALSE,24.8,FALSE,TRUE,TRUE,"Jacobson"
1966,21,2106,0,1,34.3,35.4,74.02,1,FALSE,15.7,FALSE,FALSE,TRUE,"Jacobson"
1966,21,2107,0,1,74.5,76.9,79.43,1,FALSE,24.5,FALSE,TRUE,FALSE,"Jacobson"
1966,21,2108,0,1,NA,NA,85.95,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,21,2109,0,1,NA,84.6,66.47,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,21,2110,0,1,48.9,37,74.44,NA,FALSE,1.1,TRUE,FALSE,TRUE,"Jacobson"
1966,21,2111,0,1,74.8,NA,76.92,1,FALSE,24.8,FALSE,TRUE,FALSE,"Jacobson"
1966,21,2112,0,1,45,40.4,68.24,1,FALSE,5,TRUE,FALSE,TRUE,"Jacobson"
1966,22,2201,0,1,84.2,84.4,88.33,1,FALSE,34.2,FALSE,TRUE,FALSE,"Jacobson"
1966,22,2202,0,1,49,50.5,62.91,0,FALSE,1,TRUE,FALSE,TRUE,"Jacobson"
1966,22,2203,0,1,47.8,52.7,60.71,0,FALSE,2.2,TRUE,FALSE,TRUE,"Jacobson"
1966,22,2204,0,1,32.2,45.7,55.92,1,FALSE,17.8,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2205,0,1,31.5,38.8,57.27,1,FALSE,18.5,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2206,0,1,32.7,43.4,60.95,1,FALSE,17.3,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2207,0,1,45.9,65.7,66.73,0,FALSE,4.1,TRUE,FALSE,TRUE,"Jacobson"
1966,22,2208,0,1,30.1,45.3,58.29,1,FALSE,19.9,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2209,0,1,33.3,42.6,56.09,1,FALSE,16.7,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2210,0,1,32.6,43.4,61.82,1,FALSE,17.4,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2211,0,1,48.2,53.3,66.47,0,FALSE,1.8,TRUE,FALSE,TRUE,"Jacobson"
1966,22,2212,0,1,65.1,74.8,74.59,1,FALSE,15.1,FALSE,FALSE,FALSE,"Jacobson"
1966,22,2213,0,1,83,86,88.27,1,FALSE,33,FALSE,TRUE,FALSE,"Jacobson"
1966,22,2214,0,1,59.7,66.9,69.81,1,FALSE,9.7,FALSE,FALSE,FALSE,"Jacobson"
1966,22,2215,0,1,67.8,71,74.56,1,FALSE,17.8,FALSE,FALSE,FALSE,"Jacobson"
1966,22,2216,0,1,62.7,73.5,76.08,1,FALSE,12.7,FALSE,FALSE,FALSE,"Jacobson"
1966,22,2217,0,1,69.2,73,68.78,1,FALSE,19.2,FALSE,FALSE,FALSE,"Jacobson"
1966,22,2218,0,1,32.2,40.4,60.92,1,FALSE,17.8,FALSE,FALSE,TRUE,"Jacobson"
1966,22,2219,0,1,43,53.4,63.76,0,FALSE,7,FALSE,FALSE,TRUE,"Jacobson"
1966,23,2301,0,1,34.1,44.7,61.44,1,FALSE,15.9,FALSE,FALSE,TRUE,"Jacobson"
1966,23,2302,0,1,33.8,41.6,56.16,1,FALSE,16.2,FALSE,FALSE,TRUE,"Jacobson"
1966,23,2303,0,1,34.6,43,58.28,1,FALSE,15.4,FALSE,FALSE,TRUE,"Jacobson"
1966,23,2304,0,1,53.4,73.5,69.81,1,FALSE,3.4,TRUE,FALSE,FALSE,"Jacobson"
1966,23,2305,0,1,59.7,61.9,65.8,1,FALSE,9.7,FALSE,FALSE,FALSE,"Jacobson"
1966,23,2306,0,1,48.6,51.8,62.73,0,FALSE,1.4,TRUE,FALSE,TRUE,"Jacobson"
1966,23,2307,0,1,36.8,49.2,62.38,1,FALSE,13.2,FALSE,FALSE,TRUE,"Jacobson"
1966,23,2308,0,1,NA,69.4,74.32,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,24,2401,1,1,NA,NA,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,24,2402,1,1,83.5,NA,NA,1,FALSE,33.5,FALSE,TRUE,NA,"Jacobson"
1966,24,2403,1,1,NA,NA,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,24,2404,1,1,66.7,44.3,NA,NA,FALSE,16.7,FALSE,FALSE,NA,"Jacobson"
1966,24,2405,1,1,70,NA,NA,1,FALSE,20,FALSE,TRUE,NA,"Jacobson"
1966,25,2501,0,1,63.9,76.9,NA,1,FALSE,13.9,FALSE,FALSE,NA,"Jacobson"
1966,25,2502,0,1,33.8,46.9,NA,1,FALSE,16.2,FALSE,FALSE,NA,"Jacobson"
1966,25,2503,0,1,71.1,71.7,NA,1,FALSE,21.1,FALSE,TRUE,NA,"Jacobson"
1966,25,2504,0,1,60.8,63.9,NA,1,FALSE,10.8,FALSE,FALSE,NA,"Jacobson"
1966,25,2505,0,1,61.2,67.9,NA,1,FALSE,11.2,FALSE,FALSE,NA,"Jacobson"
1966,25,2506,0,1,58,64.7,NA,1,FALSE,8,FALSE,FALSE,NA,"Jacobson"
1966,25,2507,0,1,37.7,48.3,NA,1,FALSE,12.3,FALSE,FALSE,NA,"Jacobson"
1966,25,2508,0,1,58.1,65.2,NA,1,FALSE,8.1,FALSE,FALSE,NA,"Jacobson"
1966,25,2509,0,1,55.3,62.4,NA,1,FALSE,5.3,FALSE,FALSE,NA,"Jacobson"
1966,25,2510,0,1,61,67.4,NA,1,FALSE,11,FALSE,FALSE,NA,"Jacobson"
1966,26,2601,0,1,50.8,53.9,NA,1,FALSE,0.8,TRUE,FALSE,NA,"Jacobson"
1966,26,2602,0,1,39.8,45.9,NA,1,FALSE,10.2,FALSE,FALSE,NA,"Jacobson"
1966,27,2701,0,1,48.8,51.3,54.19,0,FALSE,1.2,TRUE,FALSE,TRUE,"Jacobson"
1966,27,2702,0,1,35.8,46.9,55.62,1,FALSE,14.2,FALSE,FALSE,TRUE,"Jacobson"
1966,27,2703,0,1,27,47.2,48.55,1,FALSE,23,FALSE,TRUE,FALSE,"Jacobson"
1966,28,2801,0,1,67.6,63.3,58.58,1,FALSE,17.6,FALSE,FALSE,FALSE,"Jacobson"
1966,29,2901,0,1,43.8,51.3,62.56,0,FALSE,6.2,FALSE,FALSE,TRUE,"Jacobson"
1966,29,2902,0,1,33.2,49.9,65.52,1,FALSE,16.8,FALSE,FALSE,TRUE,"Jacobson"
1966,30,3001,0,1,47.4,43.7,NA,NA,FALSE,2.6,TRUE,FALSE,NA,"Jacobson"
1966,30,3002,0,1,47.7,50.8,NA,0,FALSE,2.3,TRUE,FALSE,NA,"Jacobson"
1966,30,3003,0,1,53.1,50.4,NA,1,FALSE,3.1,TRUE,FALSE,NA,"Jacobson"
1966,30,3004,0,1,56.4,67.6,NA,1,FALSE,6.4,FALSE,FALSE,NA,"Jacobson"
1966,30,3005,0,1,27.7,36.4,58.44,1,FALSE,22.3,FALSE,TRUE,TRUE,"Jacobson"
1966,30,3006,0,1,31.4,43.7,NA,1,FALSE,18.6,FALSE,FALSE,NA,"Jacobson"
1966,30,3007,0,1,33.6,43.3,NA,1,FALSE,16.4,FALSE,FALSE,NA,"Jacobson"
1966,30,3008,0,1,60.9,67.6,NA,1,FALSE,10.9,FALSE,FALSE,NA,"Jacobson"
1966,30,3009,0,1,50.9,50.6,NA,1,FALSE,0.9,TRUE,FALSE,NA,"Jacobson"
1966,30,3010,0,1,66.3,74.6,NA,1,FALSE,16.3,FALSE,FALSE,NA,"Jacobson"
1966,30,3011,0,1,58.8,69.6,NA,1,FALSE,8.8,FALSE,FALSE,NA,"Jacobson"
1966,30,3012,0,1,24.4,40.3,NA,1,FALSE,25.6,FALSE,TRUE,NA,"Jacobson"
1966,30,3013,0,1,71.8,78.1,NA,1,FALSE,21.8,FALSE,TRUE,NA,"Jacobson"
1966,30,3014,0,1,70.5,74.6,NA,1,FALSE,20.5,FALSE,TRUE,NA,"Jacobson"
1966,30,3015,0,1,57.9,63.1,NA,1,FALSE,7.9,FALSE,FALSE,NA,"Jacobson"
1966,31,3101,0,1,55.9,61.8,59.4,1,FALSE,5.9,FALSE,FALSE,FALSE,"Jacobson"
1966,31,3102,0,1,50.5,51.6,59.4,1,FALSE,0.5,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3201,0,1,63.6,64.9,55.45,1,FALSE,13.6,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3202,0,1,38.4,48.4,56.45,1,FALSE,11.6,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3203,0,1,50.3,50.7,60.9,1,FALSE,0.3,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3204,0,1,34.9,44.8,58.44,1,FALSE,15.1,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3205,0,1,50.7,55.8,62.63,1,FALSE,0.7,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3206,0,1,33.3,42.9,59.2,1,FALSE,16.7,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3207,0,1,73,71,63.19,1,FALSE,23,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3208,0,1,75.8,77,75.98,1,FALSE,25.8,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3209,0,1,57.2,69.1,63.52,1,FALSE,7.2,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3210,0,1,82.1,87.5,85.79,1,FALSE,32.1,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3211,0,1,76.3,80.8,76.91,NA,FALSE,26.3,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3212,0,1,74.9,81.7,81.27,1,FALSE,24.9,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3213,0,1,76.9,78.7,80.85,1,FALSE,26.9,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3214,0,1,76.2,77.4,72.6,1,FALSE,26.2,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3215,0,1,56.8,53.6,52.78,1,FALSE,6.8,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3216,0,1,57.4,61.4,55.8,1,FALSE,7.4,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3217,0,1,49.2,24.7,71.8,1,FALSE,0.8,TRUE,FALSE,TRUE,"Jacobson"
1966,32,3218,0,1,80.9,89,92.28,1,FALSE,30.9,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3219,0,1,68.8,77.2,80.19,1,FALSE,18.8,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3220,0,1,78.3,84,83.02,1,FALSE,28.3,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3221,0,1,83.6,84.5,83.91,1,FALSE,33.6,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3222,0,1,79.4,87.5,86.86,1,FALSE,29.4,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3223,0,1,79.5,78,77.66,1,FALSE,29.5,FALSE,TRUE,FALSE,"Jacobson"
1966,32,3224,0,1,34.3,36.6,57.21,1,FALSE,15.7,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3225,0,1,54.6,56.2,60.59,1,FALSE,4.6,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3226,0,1,26.8,43.5,63.27,1,FALSE,23.2,FALSE,TRUE,TRUE,"Jacobson"
1966,32,3227,0,1,51.5,51.6,62.67,1,FALSE,1.5,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3228,0,1,52.1,53.3,61.24,1,FALSE,2.1,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3229,0,1,45.8,69.2,75.7,NA,FALSE,4.2,TRUE,FALSE,TRUE,"Jacobson"
1966,32,3230,0,1,35,49.7,67.91,1,FALSE,15,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3231,0,1,32.4,45.4,69.41,1,FALSE,17.6,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3232,0,1,27.7,46.6,64.73,1,FALSE,22.3,FALSE,TRUE,TRUE,"Jacobson"
1966,32,3233,0,1,34.1,41.6,63.98,1,FALSE,15.9,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3234,0,1,59,51.2,67.05,1,FALSE,9,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3235,0,1,65.8,64,65.38,1,FALSE,15.8,FALSE,FALSE,FALSE,"Jacobson"
1966,32,3236,0,1,25.1,43.1,69.61,1,FALSE,24.9,FALSE,TRUE,TRUE,"Jacobson"
1966,32,3237,0,1,30.7,44.8,69.92,1,FALSE,19.3,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3238,0,1,30.3,41.6,64.81,1,FALSE,19.7,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3239,0,1,52.3,52.8,67.29,1,FALSE,2.3,TRUE,FALSE,FALSE,"Jacobson"
1966,32,3240,0,1,38.8,47.3,69.81,1,FALSE,11.2,FALSE,FALSE,TRUE,"Jacobson"
1966,32,3241,0,1,76.4,82.1,82.73,1,FALSE,26.4,FALSE,TRUE,FALSE,"Jacobson"
1966,33,3301,1,1,61.3,82.6,NA,1,FALSE,11.3,FALSE,FALSE,NA,"Jacobson"
1966,33,3302,1,1,64.9,NA,NA,1,FALSE,14.9,FALSE,FALSE,NA,"Jacobson"
1966,33,3303,1,1,NA,67.4,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,33,3304,1,1,43.5,51.8,NA,0,FALSE,6.5,FALSE,FALSE,NA,"Jacobson"
1966,33,3305,1,1,53.1,51.6,NA,NA,FALSE,3.1,TRUE,FALSE,NA,"Jacobson"
1966,33,3306,1,1,51.6,61.4,NA,1,FALSE,1.6,TRUE,FALSE,NA,"Jacobson"
1966,33,3307,1,1,NA,NA,63.28,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1966,33,3308,1,1,28.5,45.7,NA,1,FALSE,21.5,FALSE,TRUE,NA,"Jacobson"
1966,33,3309,1,1,36.7,44.8,NA,1,FALSE,13.3,FALSE,FALSE,NA,"Jacobson"
1966,33,3310,1,1,56.1,58.6,NA,1,FALSE,6.1,FALSE,FALSE,NA,"Jacobson"
1966,33,3311,1,1,52.8,60.5,NA,1,FALSE,2.8,TRUE,FALSE,NA,"Jacobson"
1966,34,3401,0,1,33.8,47.6,59.21,1,FALSE,16.2,FALSE,FALSE,TRUE,"Jacobson"
1966,34,3402,0,1,48,52.5,56.73,0,FALSE,2,TRUE,FALSE,TRUE,"Jacobson"
1966,35,3501,0,1,47.1,51.9,NA,0,FALSE,2.9,TRUE,FALSE,NA,"Jacobson"
1966,35,3502,0,1,29.3,39.5,52.78,1,FALSE,20.7,FALSE,TRUE,TRUE,"Jacobson"
1966,35,3503,0,1,46.2,52,NA,0,FALSE,3.8,TRUE,FALSE,NA,"Jacobson"
1966,35,3504,0,1,36.4,44.3,57.33,1,FALSE,13.6,FALSE,FALSE,TRUE,"Jacobson"
1966,35,3505,0,1,24.7,34.1,NA,1,FALSE,25.3,FALSE,TRUE,NA,"Jacobson"
1966,35,3506,0,1,32.1,39.9,NA,1,FALSE,17.9,FALSE,FALSE,NA,"Jacobson"
1966,35,3507,0,1,NA,40.4,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,35,3508,0,1,32.9,38.2,NA,1,FALSE,17.1,FALSE,FALSE,NA,"Jacobson"
1966,35,3509,0,1,60.8,62.9,68.92,1,FALSE,10.8,FALSE,FALSE,FALSE,"Jacobson"
1966,35,3510,0,1,48,52.4,NA,0,FALSE,2,TRUE,FALSE,NA,"Jacobson"
1966,35,3511,0,1,30.7,44.6,NA,1,FALSE,19.3,FALSE,FALSE,NA,"Jacobson"
1966,35,3512,0,1,35.8,44.6,NA,1,FALSE,14.2,FALSE,FALSE,NA,"Jacobson"
1966,35,3513,0,1,34.5,45.3,NA,1,FALSE,15.5,FALSE,FALSE,NA,"Jacobson"
1966,35,3514,0,1,40.4,45.3,NA,1,FALSE,9.6,FALSE,FALSE,NA,"Jacobson"
1966,35,3515,0,1,40.1,NA,NA,NA,FALSE,9.9,FALSE,FALSE,NA,"Jacobson"
1966,35,3516,0,1,38.9,47.8,NA,1,FALSE,11.1,FALSE,FALSE,NA,"Jacobson"
1966,35,3517,0,1,44.7,NA,NA,NA,FALSE,5.3,FALSE,FALSE,NA,"Jacobson"
1966,35,3518,0,1,64.1,68.8,NA,1,FALSE,14.1,FALSE,FALSE,NA,"Jacobson"
1966,35,3519,0,1,71.9,76.3,NA,1,FALSE,21.9,FALSE,TRUE,NA,"Jacobson"
1966,35,3520,0,1,76.1,74.4,NA,1,FALSE,26.1,FALSE,TRUE,NA,"Jacobson"
1966,35,3521,0,1,81.7,90.1,NA,1,FALSE,31.7,FALSE,TRUE,NA,"Jacobson"
1966,35,3522,0,1,44.1,43.4,NA,1,FALSE,5.9,FALSE,FALSE,NA,"Jacobson"
1966,35,3523,0,1,26.8,32.8,NA,1,FALSE,23.2,FALSE,TRUE,NA,"Jacobson"
1966,35,3524,0,1,41.5,NA,NA,NA,FALSE,8.5,FALSE,FALSE,NA,"Jacobson"
1966,36,3601,0,1,30.3,36.5,45.51,1,FALSE,19.7,FALSE,FALSE,FALSE,"Jacobson"
1966,36,3602,0,1,53.6,61.4,58.48,1,FALSE,3.6,TRUE,FALSE,FALSE,"Jacobson"
1966,36,3603,0,1,77.2,79,68.77,1,FALSE,27.2,FALSE,TRUE,FALSE,"Jacobson"
1966,36,3604,0,1,50.2,NA,60.39,1,FALSE,0.2,TRUE,FALSE,FALSE,"Jacobson"
1966,36,3605,0,1,69.6,70.8,53.38,1,FALSE,19.6,FALSE,FALSE,FALSE,"Jacobson"
1966,36,3606,0,1,48.6,56.7,60.59,0,FALSE,1.4,TRUE,FALSE,TRUE,"Jacobson"
1966,37,3701,0,1,25.7,46.9,NA,1,FALSE,24.3,FALSE,TRUE,NA,"Jacobson"
1966,37,3702,0,1,63.3,68.1,NA,1,FALSE,13.3,FALSE,FALSE,NA,"Jacobson"
1966,37,3703,0,1,67,65.7,NA,1,FALSE,17,FALSE,FALSE,NA,"Jacobson"
1966,37,3704,0,1,37.3,64.8,NA,NA,FALSE,12.7,FALSE,FALSE,NA,"Jacobson"
1966,38,3801,0,1,66.1,71.8,NA,1,FALSE,16.1,FALSE,FALSE,NA,"Jacobson"
1966,38,3802,0,1,59.9,80.2,NA,1,FALSE,9.9,FALSE,FALSE,NA,"Jacobson"
1966,38,3803,0,1,56.6,72,NA,1,FALSE,6.6,FALSE,FALSE,NA,"Jacobson"
1966,38,3804,0,1,51.9,64.1,NA,NA,FALSE,1.9,TRUE,FALSE,NA,"Jacobson"
1966,38,3805,0,1,59.1,65.2,NA,1,FALSE,9.1,FALSE,FALSE,NA,"Jacobson"
1966,38,3806,0,1,56.1,62.1,NA,1,FALSE,6.1,FALSE,FALSE,NA,"Jacobson"
1966,38,3807,0,1,36.8,48.9,NA,NA,FALSE,13.2,FALSE,FALSE,NA,"Jacobson"
1966,38,3808,0,1,40.5,48.9,NA,NA,FALSE,9.5,FALSE,FALSE,NA,"Jacobson"
1966,38,3809,0,1,37.4,48.9,NA,1,FALSE,12.6,FALSE,FALSE,NA,"Jacobson"
1966,38,3810,0,1,33.2,49.2,NA,1,FALSE,16.8,FALSE,FALSE,NA,"Jacobson"
1966,38,3811,0,1,67.2,77.4,NA,1,FALSE,17.2,FALSE,FALSE,NA,"Jacobson"
1966,38,3812,0,1,33.1,41.4,NA,1,FALSE,16.9,FALSE,FALSE,NA,"Jacobson"
1966,38,3813,0,1,27.5,40.9,NA,1,FALSE,22.5,FALSE,TRUE,NA,"Jacobson"
1966,38,3814,0,1,68.3,74.8,NA,1,FALSE,18.3,FALSE,FALSE,NA,"Jacobson"
1966,38,3815,0,1,52.3,66.1,NA,1,FALSE,2.3,TRUE,FALSE,NA,"Jacobson"
1966,38,3816,0,1,30.8,NA,NA,NA,FALSE,19.2,FALSE,FALSE,NA,"Jacobson"
1966,38,3817,0,1,33.8,42,NA,1,FALSE,16.2,FALSE,FALSE,NA,"Jacobson"
1966,38,3818,0,1,32.9,37.4,NA,1,FALSE,17.1,FALSE,FALSE,NA,"Jacobson"
1966,38,3819,0,1,48.3,50.8,59.41,0,FALSE,1.7,TRUE,FALSE,TRUE,"Jacobson"
1966,38,3820,0,1,65.9,74.4,74.82,1,FALSE,15.9,FALSE,FALSE,FALSE,"Jacobson"
1966,38,3821,0,1,64.2,65.8,NA,1,FALSE,14.2,FALSE,FALSE,NA,"Jacobson"
1966,38,3822,0,1,32.5,43,NA,1,FALSE,17.5,FALSE,FALSE,NA,"Jacobson"
1966,38,3823,0,1,37.2,45.1,NA,1,FALSE,12.8,FALSE,FALSE,NA,"Jacobson"
1966,38,3824,0,1,55.3,50.8,67.2,1,FALSE,5.3,FALSE,FALSE,FALSE,"Jacobson"
1966,38,3825,0,1,64.5,70.3,67.39,1,FALSE,14.5,FALSE,FALSE,FALSE,"Jacobson"
1966,38,3826,0,1,64.1,68.1,NA,1,FALSE,14.1,FALSE,FALSE,NA,"Jacobson"
1966,38,3827,0,1,32.3,37.3,59.67,1,FALSE,17.7,FALSE,FALSE,TRUE,"Jacobson"
1966,39,3901,0,1,56.8,66.2,81.43,1,FALSE,6.8,FALSE,FALSE,FALSE,"Jacobson"
1966,39,3902,0,1,64.7,81.3,80.42,1,FALSE,14.7,FALSE,FALSE,FALSE,"Jacobson"
1966,40,4001,1,1,NA,NA,32.12,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1966,40,4002,1,1,35.7,30.7,NA,1,FALSE,14.3,FALSE,FALSE,NA,"Jacobson"
1966,40,4003,1,1,57.8,NA,NA,1,FALSE,7.8,FALSE,FALSE,NA,"Jacobson"
1966,40,4004,1,1,NA,NA,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,40,4005,1,1,NA,66.7,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,40,4006,1,1,61.7,65,41.23,1,FALSE,11.7,FALSE,FALSE,TRUE,"Jacobson"
1966,41,4101,0,1,33.3,42.5,NA,1,FALSE,16.7,FALSE,FALSE,NA,"Jacobson"
1966,41,4102,0,1,39.5,44,NA,1,FALSE,10.5,FALSE,FALSE,NA,"Jacobson"
1966,42,4201,1,1,NA,28.3,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,42,4202,1,1,21.1,45.3,NA,1,FALSE,28.9,FALSE,TRUE,NA,"Jacobson"
1966,42,4203,1,1,35.8,45.4,NA,1,FALSE,14.2,FALSE,FALSE,NA,"Jacobson"
1966,42,4204,1,1,NA,NA,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,42,4205,1,1,63,59.8,63.65,1,FALSE,13,FALSE,FALSE,FALSE,"Jacobson"
1966,42,4206,1,1,NA,78.2,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,42,4207,1,1,51.1,NA,NA,NA,FALSE,1.1,TRUE,FALSE,NA,"Jacobson"
1966,42,4208,1,1,75.2,NA,NA,1,FALSE,25.2,FALSE,TRUE,NA,"Jacobson"
1966,42,4209,1,1,47.8,52.7,NA,0,FALSE,2.2,TRUE,FALSE,NA,"Jacobson"
1966,43,4301,1,1,NA,74.6,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4302,1,1,NA,83.6,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4303,1,1,53.4,59.3,NA,1,FALSE,3.4,TRUE,FALSE,NA,"Jacobson"
1966,43,4304,1,1,NA,81.4,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4305,1,1,61,57.5,NA,1,FALSE,11,FALSE,FALSE,NA,"Jacobson"
1966,43,4306,1,1,NA,82.2,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4307,1,1,42.6,NA,NA,NA,FALSE,7.4,FALSE,FALSE,NA,"Jacobson"
1966,43,4308,1,1,NA,76.8,NA,NA,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4309,1,1,NA,62.7,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4310,1,1,75.1,75.8,NA,1,FALSE,25.1,FALSE,TRUE,NA,"Jacobson"
1966,43,4311,1,1,NA,81.5,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4312,1,1,NA,68.5,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4313,1,1,57.1,75.2,NA,1,FALSE,7.1,FALSE,FALSE,NA,"Jacobson"
1966,43,4314,1,1,NA,77.5,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4315,1,1,NA,69.4,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4316,1,1,NA,55.7,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4317,1,1,NA,76.4,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4318,1,1,40.5,55,NA,NA,FALSE,9.5,FALSE,FALSE,NA,"Jacobson"
1966,43,4319,1,1,NA,77.6,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4320,1,1,NA,64.6,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4321,1,1,NA,78.1,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4322,1,1,NA,58.1,NA,1,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,43,4323,1,1,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,"Jacobson"
1966,44,4401,0,1,33.5,44,NA,1,FALSE,16.5,FALSE,FALSE,NA,"Jacobson"
1966,44,4402,0,1,38.7,57.5,NA,0,FALSE,11.3,FALSE,FALSE,NA,"Jacobson"
