year,state,state_num,district,stcd,dem_votes,rep_votes,n_dem,n_rep,dv,uncontested,top_two,la_primary,runoff_mixed
2008,California,5,41,541,99214,159486,1,1,38.35,0,0,0,0
2008,California,5,42,542,104909,158404,1,1,39.84,0,0,0,0
2008,California,5,43,543,108259,48312,1,1,69.14,0,0,0,0
2008,California,5,44,544,123890,129937,1,1,48.81,0,0,0,0
2008,California,5,45,545,111026,155166,1,1,41.71,0,0,0,0
2008,California,5,46,546,122891,149818,1,1,45.06,0,0,0,0
2008,California,5,47,547,85878,31432,1,1,73.21,0,0,0,0
2008,California,5,48,548,125537,171658,1,1,42.24,0,0,0,0
2008,California,5,49,549,90138,140300,1,1,39.12,0,0,0,0
2008,California,5,50,550,141635,157502,1,1,47.35,0,0,0,0
2008,California,5,51,551,148281,49345,1,1,75.03,0,0,0,0
2008,California,5,52,552,111051,160724,1,1,40.86,0,0,0,0
2008,California,5,53,553,161315,64658,1,1,71.39,0,0,0,0
2008,Colorado,6,1,601,203755,67345,1,1,75.16,0,0,0,0
2008,Colorado,6,2,602,215571,116591,1,1,64.9,0,0,0,0
2008,Colorado,6,3,603,203455,126762,1,1,61.61,0,0,0,0
2008,Colorado,6,4,604,187347,146028,1,1,56.2,0,0,0,0
2008,Colorado,6,5,605,113025,183178,1,1,38.16,0,0,0,0
2008,Colorado,6,6,606,162639,250877,1,1,39.33,0,0,0,0
2008,Colorado,6,7,607,173931,100055,1,1,63.48,0,0,0,0
2008,Connecticut,7,1,701,211493,76860,1,1,73.35,0,0,0,0
2008,Connecticut,7,2,702,212148,104574,1,1,66.98,0,0,0,0
2008,Connecticut,7,3,703,230172,58583,1,1,79.71,0,0,0,0
2008,Connecticut,7,4,704,158475,146854,1,1,51.9,0,0,0,0
2008,Connecticut,7,5,705,179327,117914,1,1,60.33,0,0,0,0
2008,Delaware,8,1,801,146434,235437,1,1,38.35,0,0,0,0
2008,Florida,9,1,901,98797,232559,1,1,29.82,0,0,0,0
2008,Florida,9,2,902,216804,133404,1,1,61.91,0,0,0,0
2008,Florida,9,3,903,0,0,0,0,,1,0,0,0
2008,Florida,9,4,904,119330,224112,1,1,34.75,0,0,0,0
2008,Florida,9,5,905,168446,265186,1,1,38.85,0,0,0,0
2008,Florida,9,6,906,146655,228302,1,1,39.11,0,0,0,0
2008,Florida,9,7,907,146292,238721,1,1,38.0,0,0,0,0
2008,Florida,9,8,908,172854,159490,1,1,52.01,0,0,0,0
2008,Florida,9,9,909,126346,216591,1,1,36.84,0,0,0,0
2008,Florida,9,10,910,118430,182781,1,1,39.32,0,0,0,0
2008,Florida,9,11,911,184106,72825,1,1,71.66,0,0,0,0
2008,Florida,9,12,912,137465,185698,1,1,42.54,0,0,0,0
2008,Florida,9,13,913,137967,204382,1,1,40.3,0,0,0,0
2008,Florida,9,14,914,93590,224602,1,1,29.41,0,0,0,0
2008,Florida,9,15,915,151951,192151,1,1,44.16,0,0,0,0
2008,Florida,9,16,916,139373,209874,1,1,39.91,0,0,0,0
2008,Florida,9,17,917,0,0,0,0,,1,0,0,0
2008,Florida,9,18,918,102372,140617,1,1,42.13,0,0,0,0
2008,Florida,9,19,919,202465,83357,1,1,70.84,0,0,0,0
2008,Florida,9,20,920,202832,0,1,0,,1,0,0,0
2008,Florida,9,21,921,99776,137226,1,1,42.1,0,0,0,0
2008,Florida,9,22,922,169041,140104,1,1,54.68,0,0,0,0
2008,Florida,9,23,923,172835,37431,1,1,82.2,0,0,0,0
2008,Florida,9,24,924,211284,151863,1,1,58.18,0,0,0,0
2008,Florida,9,25,925,115820,130891,1,1,46.95,0,0,0,0
2008,Georgia,10,1,1001,83444,165890,1,1,33.47,0,0,0,0
2008,Georgia,10,2,1002,158435,71351,1,1,68.95,0,0,0,0
2008,Georgia,10,3,1003,117522,225055,1,1,34.31,0,0,0,0
2008,Georgia,10,4,1004,224494,0,1,0,,1,0,0,0
2008,Georgia,10,5,1005,231368,0,1,0,,1,0,0,0
2008,Georgia,10,6,1006,106551,231520,1,1,31.52,0,0,0,0
2008,Georgia,10,7,1007,128159,209354,1,1,37.97,0,0,0,0
2008,Georgia,10,8,1008,157241,117446,1,1,57.24,0,0,0,0
2008,Georgia,10,9,1009,70537,217493,1,1,24.49,0,0,0,0
2008,Georgia,10,10,1010,114638,177265,1,1,39.27,0,0,0,0
2008,Georgia,10,11,1011,95220,204082,1,1,31.81,0,0,0,0
2008,Georgia,10,12,1012,164562,84773,1,1,66.0,0,0,0,0
2008,Georgia,10,13,1013,205919,92320,1,1,69.04,0,0,0,0
2008,Hawaii,11,1,1101,154208,38115,1,1,80.18,0,0,0,0
2008,Hawaii,11,2,1102,165748,44425,1,1,78.86,0,0,0,0
2008,Idaho,12,1,1201,175898,171687,1,1,50.61,0,0,0,0
2008,Idaho,12,2,1202,83878,205777,1,1,28.96,0,0,0,0
2008,Illinois,13,1,1301,233036,38361,1,1,85.87,0,0,0,0
2008,Illinois,13,2,1302,251052,29721,1,1,89.41,0,0,0,0
2008,Illinois,13,3,1303,172581,50336,1,1,77.42,0,0,0,0
2008,Illinois,13,4,1304,112529,16024,1,1,87.54,0,0,0,0
2008,Illinois,13,5,1305,170728,50881,1,1,77.04,0,0,0,0
2008,Illinois,13,6,1306,109007,147906,1,1,42.43,0,0,0,0
2008,Illinois,13,7,1307,235343,41474,1,1,85.02,0,0,0,0
2008,Illinois,13,8,1308,179444,116081,1,1,60.72,0,0,0,0
2008,Illinois,13,9,1309,181948,53593,1,1,77.25,0,0,0,0
2008,Illinois,13,10,1310,138176,153082,1,1,47.44,0,0,0,0
2008,Illinois,13,11,1311,185652,109608,1,1,62.88,0,0,0,0
2008,Illinois,13,12,1312,212891,74382,1,1,74.11,0,0,0,0
2008,Illinois,13,13,1313,147430,180888,1,1,44.9,0,0,0,0
2008,Illinois,13,14,1314,185404,135653,1,1,57.75,0,0,0,0
2008,Illinois,13,15,1315,104393,187121,1,1,35.81,0,0,0,0
2008,Illinois,13,16,1316,112648,190039,1,1,37.22,0,0,0,0
2008,Illinois,13,17,1317,220961,0,1,0,,1,0,0,0
2008,Illinois,13,18,1318,117642,182589,1,1,39.18,0,0,0,0
2008,Illinois,13,19,1319,105338,203434,1,1,34.12,0,0,0,0
2008,Indiana,14,1,1401,199954,76647,1,1,72.29,0,0,0,0
2008,Indiana,14,2,1402,187416,84455,1,1,68.94,0,0,0,0
2008,Indiana,14,3,1403,112309,155693,1,1,41.91,0,0,0,0
2008,Indiana,14,4,1404,129038,192526,1,1,40.13,0,0,0,0
2008,Indiana,14,5,1405,123357,234705,1,1,34.45,0,0,0,0
2008,Indiana,14,6,1406,94265,180608,1,1,34.29,0,0,0,0
2008,Indiana,14,7,1407,172650,92645,1,1,65.08,0,0,0,0
2008,Indiana,14,8,1408,188693,102769,1,1,64.74,0,0,0,0
2008,Indiana,14,9,1409,181281,120529,1,1,60.06,0,0,0,0
2008,Iowa,15,1,1501,186991,102439,1,1,64.61,0,0,0,0
2008,Iowa,15,2,1502,175218,118778,1,1,59.6,0,0,0,0
2008,Iowa,15,3,1503,176904,132136,1,1,57.24,0,0,0,0
2008,Iowa,15,4,1504,120746,185458,1,1,39.43,0,0,0,0
2008,Iowa,15,5,1505,99601,159430,1,1,38.45,0,0,0,0
2008,Kansas,16,1,1601,34771,214549,1,1,13.95,0,0,0,0
2008,Kansas,16,2,1602,142013,155532,1,1,47.73,0,0,0,0
2008,Kansas,16,3,1603,202541,142307,1,1,58.73,0,0,0,0
2008,Kansas,16,4,1604,90706,177617,1,1,33.8,0,0,0,0
2008,Kentucky,17,1,1701,98674,178107,1,1,35.65,0,0,0,0
2008,Kentucky,17,2,1702,143379,158936,1,1,47.43,0,0,0,0
2008,Kentucky,17,3,1703,203843,139527,1,1,59.37,0,0,0,0
2008,Kentucky,17,4,1704,111549,190210,1,1,36.97,0,0,0,0
2008,Kentucky,17,5,1705,0,177024,0,1,,1,0,0,0
2008,Kentucky,17,6,1706,203764,111378,1,1,64.66,0,0,0,0
2008,Louisiana,18,1,1801,98839,189168,1,1,34.32,0,0,1,1
2008,Louisiana,18,2,1802,131318,33132,1,1,79.85,0,0,1,1
2008,Louisiana,18,3,1803,0,0,0,0,,1,0,1,1
2008,Louisiana,18,4,1804,144151,44501,1,1,76.41,0,0,1,1
2008,Louisiana,18,5,1805,0,0,0,0,,1,0,1,1
2008,Louisiana,18,6,1806,125886,150332,1,1,45.57,0,0,1,1
2008,Louisiana,18,7,1807,98280,177173,1,1,35.68,0,0,1,1
2008,Maine,19,1,1901,205629,168930,1,1,54.9,0,0,0,0
2008,Maine,19,2,1902,226274,109268,1,1,67.44,0,0,0,0
2008,Maryland,20,1,2001,177065,174213,1,1,50.41,0,0,0,0
2008,Maryland,20,2,2002,198578,68561,1,1,74.34,0,0,0,0
2008,Maryland,20,3,2003,203711,87971,1,1,69.84,0,0,0,0
2008,Maryland,20,4,2004,258704,38739,1,1,86.98,0,0,0,0
2008,Maryland,20,5,2005,253854,82631,1,1,75.44,0,0,0,0
2008,Maryland,20,6,2006,128207,190926,1,1,40.17,0,0,0,0
2008,Maryland,20,7,2007,227379,53147,1,1,81.05,0,0,0,0
2008,Maryland,20,8,2008,229740,66351,1,1,77.59,0,0,0,0
2008,Massachusetts,21,1,2101,215696,80067,1,1,72.93,0,0,0,0
2008,Massachusetts,21,2,2102,234369,0,1,0,,1,0,0,0
2008,Massachusetts,21,3,2103,227619,0,1,0,,1,0,0,0
2008,Massachusetts,21,4,2104,203032,75571,1,1,72.88,0,0,0,0
2008,Massachusetts,21,5,2105,225947,0,1,0,,1,0,0,0
2008,Massachusetts,21,6,2106,226216,94845,1,1,70.46,0,0,0,0
2008,Massachusetts,21,7,2107,212304,67978,1,1,75.75,0,0,0,0
2008,Massachusetts,21,8,2108,185530,0,1,0,,1,0,0,0
2008,Massachusetts,21,9,2109,242166,0,1,0,,1,0,0,0
2008,Massachusetts,21,10,2110,272899,0,1,0,,1,0,0,0
2008,Michigan,22,1,2201,213216,107340,1,1,66.51,0,0,0,0
2008,Michigan,22,2,2202,119506,214100,1,1,35.82,0,0,0,0
2008,Michigan,22,3,2203,117961,203799,1,1,36.66,0,0,0,0
2008,Michigan,22,4,2204,117665,204259,1,1,36.55,0,0,0,0
2008,Michigan,22,5,2205,221841,85017,1,1,72.29,0,0,0,0
2008,Michigan,22,6,2206,123257,188157,1,1,39.58,0,0,0,0
2008,Michigan,22,7,2207,157213,149781,1,1,51.21,0,0,0,0
2008,Michigan,22,8,2208,145491,204408,1,1,41.58,0,0,0,0
2008,Michigan,22,9,2209,183311,150035,1,1,54.99,0,0,0,0
2008,Michigan,22,10,2210,108354,230471,1,1,31.98,0,0,0,0
2008,Michigan,22,11,2211,156625,177461,1,1,46.88,0,0,0,0
2008,Michigan,22,12,2212,225094,74565,1,1,75.12,0,0,0,0
2008,Michigan,22,13,2213,167481,43098,1,1,79.53,0,0,0,0
2008,Michigan,22,14,2214,227841,0,1,0,,1,0,0,0
2008,Michigan,22,15,2215,231784,81802,1,1,73.91,0,0,0,0
2008,Minnesota,23,1,2301,207753,109453,1,1,65.49,0,0,0,0
2008,Minnesota,23,2,2302,164093,220924,1,1,42.62,0,0,0,0
2008,Minnesota,23,3,2303,150787,178932,1,1,45.73,0,0,0,0
2008,Minnesota,23,4,2304,216267,98936,1,1,68.61,0,0,0,0
2008,Minnesota,23,5,2305,228776,71020,1,1,76.31,0,0,0,0
2008,Minnesota,23,6,2306,175786,187817,1,1,48.35,0,0,0,0
2008,Minnesota,23,7,2307,227187,87062,1,1,72.3,0,0,0,0
2008,Minnesota,23,8,2308,241831,114871,1,1,67.8,0,0,0,0
2008,Mississippi,24,1,2401,185959,149818,1,1,55.38,0,0,0,0
2008,Mississippi,24,2,2402,201606,90364,1,1,69.05,0,0,0,0
2008,Mississippi,24,3,2403,127698,213171,1,1,37.46,0,0,0,0
2008,Mississippi,24,4,2404,216542,73977,1,1,74.54,0,0,0,0
2008,Missouri,25,1,2501,242570,0,1,0,,1,0,0,0
2008,Missouri,25,2,2502,132068,232276,1,1,36.25,0,0,0,0
2008,Missouri,25,3,2503,202470,92759,1,1,68.58,0,0,0,0
2008,Missouri,25,4,2504,200009,103446,1,1,65.91,0,0,0,0
2008,Missouri,25,5,2505,197249,109166,1,1,64.37,0,0,0,0
2008,Missouri,25,6,2506,121894,196526,1,1,38.28,0,0,0,0
2008,Missouri,25,7,2507,91010,219016,1,1,29.36,0,0,0,0
2008,Missouri,25,8,2508,72790,198798,1,1,26.8,0,0,0,0
2008,Missouri,25,9,2509,152956,161031,1,1,48.71,0,0,0,0
2008,Montana,26,1,2601,155930,308470,1,1,33.58,0,0,0,0
2008,Nebraska,27,1,2701,77897,184923,1,1,29.64,0,0,0,0
2008,Nebraska,27,2,2702,131901,142473,1,1,48.07,0,0,0,0
2008,Nebraska,27,3,2703,55087,183117,1,1,23.13,0,0,0,0
2008,Nevada,28,1,2801,154860,64837,1,1,70.49,0,0,0,0
2008,Nevada,28,2,2802,136548,170771,1,1,44.43,0,0,0,0
2008,Nevada,28,3,2803,165912,147940,1,1,52.86,0,0,0,0
2008,New Hampshire,29,1,2901,176435,156338,1,1,53.02,0,0,0,0
2008,New Hampshire,29,2,2902,188332,138222,1,1,57.67,0,0,0,0
2008,New Jersey,30,1,3001,206453,74001,1,1,73.61,0,0,0,0
2008,New Jersey,30,2,3002,110990,167701,1,1,39.83,0,0,0,0
2008,New Jersey,30,3,3003,166390,153122,1,1,52.08,0,0,0,0
2008,New Jersey,30,4,3004,100036,202972,1,1,33.01,0,0,0,0
2008,New Jersey,30,5,3005,131033,172653,1,1,43.15,0,0,0,0
2008,New Jersey,30,6,3006,164077,77469,1,1,67.93,0,0,0,0
2008,New Jersey,30,7,3007,124818,148461,1,1,45.67,0,0,0,0
2008,New Jersey,30,8,3008,159279,63107,1,1,71.62,0,0,0,0
2008,New Jersey,30,9,3009,151182,69503,1,1,68.51,0,0,0,0
2008,New Jersey,30,10,3010,169945,0,1,0,,1,0,0,0
2008,New Jersey,30,11,3011,113510,189696,1,1,37.44,0,0,0,0
2008,New Jersey,30,12,3012,193732,108400,1,1,64.12,0,0,0,0
2008,New Jersey,30,13,3013,120382,34735,1,1,77.61,0,0,0,0
2008,New Mexico,31,1,3101,166271,132485,1,1,55.65,0,0,0,0
2008,New Mexico,31,2,3102,129572,101980,1,1,55.96,0,0,0,0
2008,New Mexico,31,3,3103,161292,86618,1,1,65.06,0,0,0,0
2008,New York,32,1,3201,162083,115545,1,1,58.38,0,0,0,0
2008,New York,32,2,3202,161279,79641,1,1,66.94,0,0,0,0
2008,New York,32,3,3203,97525,172774,1,1,36.08,0,0,0,0
2008,New York,32,4,3204,164028,92242,1,1,64.01,0,0,0,0
2008,New York,32,5,3205,112724,43039,1,1,72.37,0,0,0,0
2008,New York,32,6,3206,141180,0,1,0,,1,0,0,0
2008,New York,32,7,3207,118459,21477,1,1,84.65,0,0,0,0
2008,New York,32,8,3208,160775,39062,1,1,80.45,0,0,0,0
2008,New York,32,9,3209,112205,0,1,0,,1,0,0,0
2008,New York,32,10,3210,155090,9565,1,1,94.19,0,0,0,0
2008,New York,32,11,3211,168562,11644,1,1,93.54,0,0,0,0
2008,New York,32,12,3212,123053,13748,1,1,89.95,0,0,0,0
2008,New York,32,13,3213,114219,62441,1,1,64.65,0,0,0,0
2008,New York,32,14,3214,183239,43385,1,1,80.86,0,0,0,0
2008,New York,32,15,3215,177151,15676,1,1,91.87,0,0,0,0
2008,New York,32,16,3216,127179,4488,1,1,96.59,0,0,0,0
2008,New York,32,17,3217,161594,40707,1,1,79.88,0,0,0,0
2008,New York,32,18,3218,174791,80498,1,1,68.47,0,0,0,0
2008,New York,32,19,3219,164859,116120,1,1,58.67,0,0,0,0
2008,New York,32,20,3220,193651,118031,1,1,62.13,0,0,0,0
2008,New York,32,21,3221,171286,96599,1,1,63.94,0,0,0,0
2008,New York,32,22,3222,168558,85126,1,1,66.44,0,0,0,0
2008,New York,32,23,3223,75871,143029,1,1,34.66,0,0,0,0
2008,New York,32,24,3224,130799,120880,1,1,51.97,0,0,0,0
2008,New York,32,25,3225,157375,120217,1,1,56.69,0,0,0,0
2008,New York,32,26,3226,109615,148607,1,1,42.45,0,0,0,0
2008,New York,32,27,3227,185713,56354,1,1,76.72,0,0,0,0
2008,New York,32,28,3228,172655,48690,1,1,78.0,0,0,0,0
2008,New York,32,29,3229,140529,135199,1,1,50.97,0,0,0,0
2008,North Carolina,33,1,3301,192765,81506,1,1,70.28,0,0,0,0
2008,North Carolina,33,2,3302,199730,93323,1,1,68.15,0,0,0,0
2008,North Carolina,33,3,3303,104364,201686,1,1,34.1,0,0,0,0
2008,North Carolina,33,4,3304,265751,153947,1,1,63.32,0,0,0,0
2008,North Carolina,33,5,3305,136103,190820,1,1,41.63,0,0,0,0
2008,North Carolina,33,6,3306,108873,221018,1,1,33.0,0,0,0,0
2008,North Carolina,33,7,3307,215383,97472,1,1,68.84,0,0,0,0
2008,North Carolina,33,8,3308,157185,126634,1,1,55.38,0,0,0,0
2008,North Carolina,33,9,3309,138719,241053,1,1,36.53,0,0,0,0
2008,North Carolina,33,10,3310,126699,171774,1,1,42.45,0,0,0,0
2008,North Carolina,33,11,3311,211112,122087,1,1,63.36,0,0,0,0
2008,North Carolina,33,12,3312,215908,85814,1,1,71.56,0,0,0,0
2008,North Carolina,33,13,3313,221379,114383,1,1,65.93,0,0,0,0
2008,North Dakota,34,1,3401,194577,119388,1,1,61.97,0,0,0,0
2008,Ohio,35,1,3501,155455,140683,1,1,52.49,0,0,0,0
2008,Ohio,35,2,3502,124213,148671,1,1,45.52,0,0,0,0
2008,Ohio,35,3,3503,115976,200204,1,1,36.68,0,0,0,0
2008,Ohio,35,4,3504,99499,186154,1,1,34.83,0,0,0,0
2008,Ohio,35,5,3505,105840,188905,1,1,35.91,0,0,0,0
2008,Ohio,35,6,3506,176330,92968,1,1,65.48,0,0,0,0
2008,Ohio,35,7,3507,125547,174915,1,1,41.78,0,0,0,0
2008,Ohio,35,8,3508,95510,202063,1,1,32.1,0,0,0,0
2008,Ohio,35,9,3509,222054,76512,1,1,74.37,0,0,0,0
2008,Ohio,35,10,3510,157268,107918,1,1,59.3,0,0,0,0
2008,Ohio,35,11,3511,212667,36708,1,1,85.28,0,0,0,0
2008,Ohio,35,12,3512,152234,197447,1,1,43.54,0,0,0,0
2008,Ohio,35,13,3513,192593,105050,1,1,64.71,0,0,0,0
2008,Ohio,35,14,3514,125214,188488,1,1,39.91,0,0,0,0
2008,Ohio,35,15,3515,139584,137272,1,1,50.42,0,0,0,0
2008,Ohio,35,16,3516,169044,136293,1,1,55.36,0,0,0,0
2008,Ohio,35,17,3517,218896,61216,1,1,78.15,0,0,0,0
2008,Ohio,35,18,3518,164187,110031,1,1,59.87,0,0,0,0
2008,Oklahoma,36,1,3601,98890,193404,1,1,33.83,0,0,0,0
2008,Oklahoma,36,2,3602,173757,72815,1,1,70.47,0,0,0,0
2008,Oklahoma,36,3,3603,62297,184306,1,1,25.26,0,0,0,0
2008,Oklahoma,36,4,3604,79674,180080,1,1,30.67,0,0,0,0
2008,Oklahoma,36,5,3605,88996,171925,1,1,34.11,0,0,0,0
2008,Oregon,37,1,3701,237567,0,1,0,,1,0,0,0
2008,Oregon,37,2,3702,87649,236560,1,1,27.03,0,0,0,0
2008,Oregon,37,3,3703,254235,71063,1,1,78.15,0,0,0,0
2008,Oregon,37,4,3704,275143,0,1,0,,1,0,0,0
2008,Oregon,37,5,3705,181577,128297,1,1,58.6,0,0,0,0
2008,Pennsylvania,38,1,3801,242799,24714,1,1,90.76,0,0,0,0
2008,Pennsylvania,38,2,3802,276870,34466,1,1,88.93,0,0,0,0
2008,Pennsylvania,38,3,3803,146846,139707,1,1,51.25,0,0,0,0
2008,Pennsylvania,38,4,3804,186536,147411,1,1,55.86,0,0,0,0
2008,Pennsylvania,38,5,3805,112509,155513,1,1,41.98,0,0,0,0
2008,Pennsylvania,38,6,3806,164952,179423,1,1,47.9,0,0,0,0
2008,Pennsylvania,38,7,3807,209955,142362,1,1,59.59,0,0,0,0
2008,Pennsylvania,38,8,3808,197869,145103,1,1,57.69,0,0,0,0
2008,Pennsylvania,38,9,3809,98735,174951,1,1,36.08,0,0,0,0
2008,Pennsylvania,38,10,3810,160837,124681,1,1,56.33,0,0,0,0
2008,Pennsylvania,38,11,3811,146379,137151,1,1,51.63,0,0,0,0
2008,Pennsylvania,38,12,3812,155268,113120,1,1,57.85,0,0,0,0
2008,Pennsylvania,38,13,3813,196868,108271,1,1,64.52,0,0,0,0
2008,Pennsylvania,38,14,3814,242326,0,1,0,,1,0,0,0
2008,Pennsylvania,38,15,3815,128333,181433,1,1,41.43,0,0,0,0
2008,Pennsylvania,38,16,3816,120193,170329,1,1,41.37,0,0,0,0
2008,Pennsylvania,38,17,3817,192699,109909,1,1,63.68,0,0,0,0
2008,Pennsylvania,38,18,3818,119661,213349,1,1,35.93,0,0,0,0
2008,Pennsylvania,38,19,3819,109533,218862,1,1,33.35,0,0,0,0
2008,Rhode Island,39,1,3901,145254,51340,1,1,73.89,0,0,0,0
2008,Rhode Island,39,2,3902,158416,67433,1,1,70.14,0,0,0,0
2008,South Carolina,40,1,4001,163724,177540,1,1,47.98,0,0,0,0
2008,South Carolina,40,2,4002,158627,184583,1,1,46.22,0,0,0,0
2008,South Carolina,40,3,4003,101724,186799,1,1,35.26,0,0,0,0
2008,South Carolina,40,4,4004,113291,184440,1,1,38.05,0,0,0,0
2008,South Carolina,40,5,4005,188785,113282,1,1,62.5,0,0,0,0
2008,South Carolina,40,6,4006,193378,93059,1,1,67.51,0,0,0,0
2008,South Dakota,41,1,4101,256041,122966,1,1,67.56,0,0,0,0
2008,Tennessee,42,1,4201,57525,168343,1,1,25.47,0,0,0,0
2008,Tennessee,42,2,4202,63639,227120,1,1,21.89,0,0,0,0
2008,Tennessee,42,3,4203,73059,184964,1,1,28.31,0,0,0,0
2008,Tennessee,42,4,4204,146776,94447,1,1,60.85,0,0,0,0
2008,Tennessee,42,5,4205,181467,85471,1,1,67.98,0,0,0,0
2008,Tennessee,42,6,4206,194264,0,1,0,,1,0,0,0
2008,Tennessee,42,7,4207,99549,217332,1,1,31.42,0,0,0,0
2008,Tennessee,42,8,4208,180465,0,1,0,,1,0,0,0
2008,Tennessee,42,9,4209,198798,0,1,0,,1,0,0,0
2008,Texas,43,1,4301,0,189012,0,1,,1,0,0,0
2008,Texas,43,2,4302,0,175101,0,1,,1,0,0,0
2008,Texas,43,3,4303,108693,170742,1,1,38.9,0,0,0,0
2008,Texas,43,4,4304,88067,206906,1,1,29.86,0,0,0,0
2008,Texas,43,5,4305,0,162894,0,1,,1,0,0,0
2008,Texas,43,6,4306,99919,174008,1,1,36.48,0,0,0,0
2008,Texas,43,7,4307,123242,162635,1,1,43.11,0,0,0,0
2008,Texas,43,8,4308,70758,207128,1,1,25.46,0,0,0,0
2008,Texas,43,9,4309,143868,0,1,0,,1,0,0,0
2008,Texas,43,10,4310,143719,179493,1,1,44.47,0,0,0,0
2008,Texas,43,11,4311,0,189625,0,1,,1,0,0,0
2008,Texas,43,12,4312,82250,181662,1,1,31.17,0,0,0,0
2008,Texas,43,13,4313,51841,180078,1,1,22.35,0,0,0,0
2008,Texas,43,14,4314,0,191293,0,1,,1,0,0,0
2008,Texas,43,15,4315,107578,52303,1,1,67.29,0,0,0,0
2008,Texas,43,16,4316,130375,0,1,0,,1,0,0,0
2008,Texas,43,17,4317,134592,115581,1,1,53.8,0,0,0,0
2008,Texas,43,18,4318,148617,39095,1,1,79.17,0,0,0,0
2008,Texas,43,19,4319,58030,168501,1,1,25.62,0,0,0,0
2008,Texas,43,20,4320,127298,44585,1,1,74.06,0,0,0,0
2008,Texas,43,21,4321,0,243471,0,1,,1,0,0,0
2008,Texas,43,22,4322,140160,161996,1,1,46.39,0,0,0,0
2008,Texas,43,23,4323,134090,100799,1,1,57.09,0,0,0,0
2008,Texas,43,24,4324,111089,151434,1,1,42.32,0,0,0,0
2008,Texas,43,25,4325,191755,88693,1,1,68.37,0,0,0,0
2008,Texas,43,26,4326,118167,195181,1,1,37.71,0,0,0,0
2008,Texas,43,27,4327,104864,69458,1,1,60.16,0,0,0,0
2008,Texas,43,28,4328,123494,52524,1,1,70.16,0,0,0,0
2008,Texas,43,29,4329,79718,25512,1,1,75.76,0,0,0,0
2008,Texas,43,30,4330,168249,32361,1,1,83.87,0,0,0,0
2008,Texas,43,31,4331,106559,175563,1,1,37.77,0,0,0,0
2008,Texas,43,32,4332,82406,116283,1,1,41.47,0,0,0,0
2008,Utah,44,1,4401,92469,196799,1,1,31.97,0,0,0,0
2008,Utah,44,2,4402,220666,120083,1,1,64.76,0,0,0,0
2008,Utah,44,3,4403,80626,187035,1,1,30.12,0,0,0,0
2008,Vermont,45,1,4501,248203,0,1,0,,1,0,0,0
2008,Virginia,46,1,4601,150432,203839,1,1,42.46,0,0,0,0
2008,Virginia,46,2,4602,141857,128486,1,1,52.47,0,0,0,0
2008,Virginia,46,3,4603,239911,0,1,0,,1,0,0,0
2008,Virginia,46,4,4604,135041,199075,1,1,40.42,0,0,0,0
2008,Virginia,46,5,4605,158810,158083,1,1,50.11,0,0,0,0
2008,Virginia,46,6,4606,114367,192350,1,1,37.29,0,0,0,0
2008,Virginia,46,7,4607,138123,233531,1,1,37.16,0,0,0,0
2008,Virginia,46,8,4608,222986,97425,1,1,69.59,0,0,0,0
2008,Virginia,46,9,4609,207306,0,1,0,,1,0,0,0
2008,Virginia,46,10,4610,147357,223140,1,1,39.77,0,0,0,0
2008,Virginia,46,11,4611,196598,154758,1,1,55.95,0,0,0,0
2008,Washington,47,1,4701,233780,111240,1,1,67.76,0,0,0,0
2008,Washington,47,2,4702,217416,131051,1,1,62.39,0,0,0,0
2008,Washington,47,3,4703,216701,121828,1,1,64.01,0,0,0,0
2008,Washington,47,4,4704,99430,169940,1,1,36.91,0,0,0,0
2008,Washington,47,5,4705,112382,211305,1,1,34.72,0,0,0,0
2008,Washington,47,6,4706,205991,102081,1,1,66.86,0,0,0,0
2008,Washington,47,7,4707,291963,57054,1,1,83.65,0,0,0,0
2008,Washington,47,8,4708,171358,191568,1,1,47.22,0,0,0,0
2008,Washington,47,9,4709,176295,93080,1,1,65.45,0,0,0,0
2008,West Virginia,48,1,4801,187734,0,1,0,,1,0,0,0
2008,West Virginia,48,2,4802,110819,147334,1,1,42.93,0,0,0,0
2008,West Virginia,48,3,4803,133522,66005,1,1,66.92,0,0,0,0
2008,Wisconsin,49,1,4901,125268,231009,1,1,35.16,0,0,0,0
2008,Wisconsin,49,2,4902,277914,122513,1,1,69.4,0,0,0,0
2008,Wisconsin,49,3,4903,225208,122760,1,1,64.72,0,0,0,0
2008,Wisconsin,49,4,4904,222728,0,1,0,,1,0,0,0
2008,Wisconsin,49,5,4905,0,275271,0,1,,1,0,0,0
2008,Wisconsin,49,6,4906,126090,221875,1,1,36.24,0,0,0,0
2008,Wisconsin,49,7,4907,212666,136938,1,1,60.83,0,0,0,0
2008,Wisconsin,49,8,4908,193662,164621,1,1,54.05,0,0,0,0
2008,Wyoming,50,1,5001,106758,131244,1,1,44.86,0,0,0,0
2010,Alabama,1,1,101,0,129063,0,1,,1,0,0,0
2010,Alabama,1,2,102,106865,111645,1,1,48.91,0,0,0,0
2010,Alabama,1,3,103,80204,117736,1,1,40.52,0,0,0,0
2010,Alabama,1,4,104,0,167714,0,1,,1,0,0,0
2010,Alabama,1,5,105,95192,131109,1,1,42.06,0,0,0,0
2010,Alabama,1,6,106,0,205288,0,1,,1,0,0,0
2010,Alabama,1,7,107,136696,51890,1,1,72.48,0,0,0,0
