script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/age.csv	300	sha256:ddffdea995ab927386f9df6cef8f61e94b701341db915839757884a73b607786	9	2026-08-14
build-data.R	2026-08-17	disk	derived/age_sex.csv	1788	sha256:112a5ff3fc3fda58e1363042d58811d9fd696e2107f65433afd1ac010b77ab12	48	2026-08-14
build-data.R	2026-08-17	disk	derived/checks.csv	680	sha256:afa8be991f645670efd5ae732e688f5b5bcfd12fbba33de1bb013e9f210c4272	8	2026-08-14
build-data.R	2026-08-17	disk	derived/components.csv	258	sha256:c85388c1f6f80b642067b838eb2d701e818cc67cc314b95d1559a41f3984e26c	7	2026-08-14
build-data.R	2026-08-17	disk	derived/facts.csv	1220	sha256:311e7c6334c0e134fdf2fc5f9cc06c524789d86ca709aea9671998272fe555ef	51	2026-08-14
build-data.R	2026-08-17	disk	derived/map_bins.csv	149	sha256:251e0ddee1a724d698346f73d2ff1a19a1b9e94bb03369edcb3d8665e5f827e0	6	2026-08-14
build-data.R	2026-08-17	disk	derived/map_insets.csv	93	sha256:b1e127cc3e28d579e30e8046092c0d6a59adc50ae4faaf5369d39493b719d0e2	2	2026-08-14
build-data.R	2026-08-17	disk	derived/map_states.csv	52629	sha256:acb0975396a32b62f56117f9e5921063a37a2feebbbee912e5431d8a176b1565	128	2026-08-14
build-data.R	2026-08-17	disk	derived/race.csv	697	sha256:cb4facb61805cf4bb1087b68d798e06d145f92f837425b90862f84196950081e	12	2026-08-14
build-data.R	2026-08-17	disk	derived/states.csv	4268	sha256:c0c5bf261ce2ad57c92fc3a9ebb6af17d8c45ab850ca96e0cfaa856ed16ceefc	51	2026-08-14
build-data.R	2026-08-17	disk	derived/tenure.csv	391	sha256:e515c624bb715c7478ea2bee74cfe098895615c4f61e40f1a6af5dd768e2e95f	12	2026-08-14
build-data.R	2026-08-17	disk	raw/pes-2020-by-demographics.pdf	881838	sha256:faa5b01e9d29dc7ec87863f89c73a104e6bd2feba1ef9432f65a6841f436e022		2026-08-14
build-data.R	2026-08-17	disk	raw/pes-2020-by-state.pdf	872416	sha256:69bc7fcb1d0f788acae4f78280942061123e10ebe5c3fb1623b88ded367d5f6c		2026-08-14
