script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-18	build	derived/district_shares.csv	14062	sha256:a71b4ab801458dfb55997b23701e44539a864b3ec9ea3b6efdcfba2d8d756ef7	364	2026-08-18
build-data.R	2026-08-18	build	derived/district_summary.csv	1288	sha256:67c3925ef1007d2c44bf45b7f2d98d3d0810edd334701c043cc30e4e9c74a749	28	2026-08-18
build-data.R	2026-08-18	build	derived/facts.csv	398	sha256:9aab57422dc65aeb13fe8200404ac3136734f4ad334ccc3e73174fdd0a35f5e2	17	2026-08-18
build-data.R	2026-08-18	build	derived/fl_block_assign.csv	10135822	sha256:5c81061013de87104b07d313b0860aee5be0db9c1e9754921fa9926ca21d574e	390066	2026-08-18
build-data.R	2026-08-18	build	derived/fl_crosswalk_pop.csv	508	sha256:ec6e20ee1093738754d877e42ff7c3f1a4d1faae5e20de251d0103cb9d6d0de7	28	2026-08-18
build-data.R	2026-08-18	build	derived/fl_demographics.csv	5100	sha256:d72fa76f0038d8783444dcc865554af1fe3e317f72737d467d959882b4beb2ae	56	2026-08-18
build-data.R	2026-08-18	build	derived/fl_overlap_pop.csv	1641	sha256:33e196dca44f98e921f00e7346aa062301ae2e5026a4c0ffb4b157286c956b65	81	2026-08-18
build-data.R	2026-08-18	build	derived/fl-districts-tween.json	162011	sha256:fa812575469554bb083687b32c959e7035fc7ca602829794693c8bb561843c4e	1	2026-08-18
build-data.R	2026-08-18	build	derived/seats_by_election.csv	472	sha256:f03a5d812831fe643e7e29b3bbbe4c6b238f8028db93276d237c448432c79467	13	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.cpg	5	sha256:3ad3031f5503a4404af825262ee8232cc04d4ea6683d42c5dd0a2f2a27ac9824	NA	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.dbf	53439620	sha256:699d718ff703dee7d86d207f1a6dd5e5088139be10347283c6dc9c66ee160cb5	NA	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.prj	165	sha256:0b9041e921d9ebb43247d314608fe9e38a0b008ee793067fc1806199ea1fb9dd	NA	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.shp	296726432	sha256:4c9729f3e6adbf349d3f92429d01fd3ad19a4998e4ca5df56a8f74e04626db89	NA	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.shp.ea.iso.xml	29043	sha256:bfec33140cc7684b1385347718c27347f615d446ae774ab89ef16e900b413d40	559	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.shp.iso.xml	41288	sha256:b6df9473d45ccf8dd200547c1eecd051994474c2733e37f863c39074620e73a0	668	2026-08-18
build-data.R	2026-08-18	build	raw/blocks/tl_2020_12_tabblock20.shx	3120628	sha256:69cdbdcc8e23158480e5a6c0718c2238f89c83c6602ccdff4f46a84a11561f23	NA	2026-08-18
build-data.R	2026-08-18	build	raw/fl_blocks_2020.zip	353358123	sha256:ce5d7a02e47df17dadfa9c889edb6d35a89dfb520b8669bc4d302c2c0e100418	NA	2026-08-18
build-data.R	2026-08-18	build	raw/FL_map_new.csv	6164	sha256:22075e6d1dd5da1a18d64c0599efc10f90be43077b821a4a552a33f1b929fb07	28	2026-08-18
build-data.R	2026-08-18	build	raw/FL_map_old.csv	6171	sha256:99003e280011f2a632d02c64b41ea439ca022890c50b05e02580c3f7fdf9c618	28	2026-08-18
build-data.R	2026-08-18	build	raw/FL-2022.geojson	722480	sha256:4489cda0c3d3e64421a1f682da5f0488348d2024db2b0f97ae42fd3f6403090c	NA	2026-08-18
build-data.R	2026-08-18	build	raw/FL-2026.geojson	755038	sha256:acd41af46c11a8c3251dd5439e7beadffff0fee7e9e76afac0af74438ad285bf	NA	2026-08-18
