"from_2020","to_2024","weight"
"CHATHAM|THE LIGHT CHURCH","CHATHAM|THE SANCTUARY",0.018053
"CHATHAM|THE LIGHT CHURCH","CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH",0.000582
"CHATHAM|THE LIGHT CHURCH","CHATHAM|IMMANUEL BAPTIST CHURCH",5e-06
"CHATHAM|THE LIGHT CHURCH","CHATHAM|GRACE UNITED METHODIST CHURCH",1e-06
"CHATHAM|THE SANCTUARY","CHATHAM|THE SANCTUARY",0.993621
"CHATHAM|THE SANCTUARY","CHATHAM|THE LIGHT CHURCH",0.004349
"CHATHAM|THE SANCTUARY","CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH",0.001471
"CHATHAM|THE SANCTUARY","CHATHAM|ST. LUKE UNITED METHODIST CHURCH",0.000538
"CHATHAM|THE SANCTUARY","CHATHAM|FERGUSON AVE BAPTIST",1.3e-05
"CHATHAM|THE SANCTUARY","CHATHAM|GRACE UNITED METHODIST CHURCH",8e-06
"CHATHAM|THUNDERBOLT MUN COMP","CHATHAM|THUNDERBOLT MUN COMP",0.9916
"CHATHAM|THUNDERBOLT MUN COMP","CHATHAM|ISLANDS CHRISTIAN CH",0.006761
"CHATHAM|THUNDERBOLT MUN COMP","CHATHAM|SAVANNAH HIGH SCHOOL",0.001563
"CHATHAM|THUNDERBOLT MUN COMP","CHATHAM|BIBLE BAPTIST CHURCH",7.6e-05
"CHATHAM|TOMPKINS RECREATION CENTER","CHATHAM|TOMPKINS RECREATION CENTER",0.999936
"CHATHAM|TOMPKINS RECREATION CENTER","CHATHAM|CARVER HEIGHTS COMM",4.5e-05
"CHATHAM|TOMPKINS RECREATION CENTER","CHATHAM|BEACH HIGH SCHOOL",1.7e-05
"CHATHAM|TOMPKINS RECREATION CENTER","CHATHAM|WEST BROAD STREET YMCA",2e-06
"CHATHAM|TRINITY LUTHERAN CHURCH","CHATHAM|TRINITY LUTHERAN CHURCH",0.998343
"CHATHAM|TRINITY LUTHERAN CHURCH","CHATHAM|GEORGETOWN ELEMENTARY",0.001004
"CHATHAM|TRINITY LUTHERAN CHURCH","CHATHAM|CRUSADER COMMUNITY CENTER",0.000653
"CHATHAM|TYBEE IS SCH CAFE","CHATHAM|TYBEE OLD SCHOOL CAFE",0.996476
"CHATHAM|TYBEE IS SCH CAFE","CHATHAM|BURKE DAY PUBLIC SAFETY BLDG",0.003524
"CHATHAM|W W LAW CENTER","CHATHAM|W W LAW CENTER",1
"CHATHAM|WEST BROAD STREET YMCA","CHATHAM|WEST BROAD STREET YMCA",0.999956
"CHATHAM|WEST BROAD STREET YMCA","CHATHAM|TOMPKINS RECREATION CENTER",4.4e-05
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH",0.993145
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|THE SANCTUARY",0.00362
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|FERGUSON AVE BAPTIST",0.001947
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|THE LIGHT CHURCH",0.001114
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL",0.000166
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|ELKS LODGE",6e-06
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|LARGO-TIBET ELEMENTA",1e-06
"CHATHAM|WILLIAMS COURT APTS","CHATHAM|WILLIAMS COURT APTS",0.999996
"CHATHAM|WILLIAMS COURT APTS","CHATHAM|WEST BROAD STREET YMCA",2e-06
"CHATHAM|WILLIAMS COURT APTS","CHATHAM|HELLENIC CENTER",2e-06
"CHATHAM|WILMINGTON ISLAND PRESBYTERIAN CHURCH","CHATHAM|WILMINGTON ISLAND PRESBYTERIAN CHURCH",0.999465
"CHATHAM|WILMINGTON ISLAND PRESBYTERIAN CHURCH","CHATHAM|WILMINGTON ISLAND UNITED METHODIST CHURCH",0.000535
"CHATHAM|WILMINGTON ISLAND UNITED METHODIST CHURCH","CHATHAM|WILMINGTON ISLAND UNITED METHODIST CHURCH",0.999397
"CHATHAM|WILMINGTON ISLAND UNITED METHODIST CHURCH","CHATHAM|WILMINGTON ISLAND PRESBYTERIAN CHURCH",0.000602
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL",0.981872
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|SKIDAWAY COMMUNITY CHURCH",0.010068
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|FERGUSON AVE BAPTIST",0.00423
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|GEORGETOWN ELEMENTARY",0.003508
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH",0.000321
"CHATHAM|WINDSOR HALL","CHATHAM|WINDSOR HALL",0.997435
"CHATHAM|WINDSOR HALL","CHATHAM|ELKS LODGE",0.002564
"CHATHAM|WOODLAWN BAPTIST CHURCH","CHATHAM|WOODLAWN BAPTIST CHURCH",0.999717
"CHATHAM|WOODLAWN BAPTIST CHURCH","CHATHAM|SAVANNAH FIRST SEVENTH DAY ADVENTIST CHURCH",0.000281
"CHATHAM|WOODLAWN BAPTIST CHURCH","CHATHAM|1ST BAPTIST CHURCH OF POOLER",1e-06
"CHATHAM|WOODVILLE-TOMPKINS TECHNICAL INST","CHATHAM|RESURRECTION OF OUR LORD CATHOLIC CHURCH",0.994114
"CHATHAM|WOODVILLE-TOMPKINS TECHNICAL INST","CHATHAM|RALPH MARK GILBERT CIVIL RIGHTS MUSEUM",0.005825
"CHATHAM|WOODVILLE-TOMPKINS TECHNICAL INST","CHATHAM|WOODLAWN BAPTIST CHURCH",6.1e-05
"CHATTAHOOCHEE|ACTIVITY CENTER","CHATTAHOOCHEE|ACTIVITY CENTER",0.999848
"CHATTAHOOCHEE|ACTIVITY CENTER","NA|NA",0.000147
"CHATTAHOOCHEE|ACTIVITY CENTER","STEWART|RICHLAND",5e-06
"CHATTOOGA|ALPINE","CHATTOOGA|MENLO",1
"CHATTOOGA|CLOUDLAND-TELOGA","CHATTOOGA|MENLO",0.644578
"CHATTOOGA|CLOUDLAND-TELOGA","CHATTOOGA|TRION",0.355146
"CHATTOOGA|CLOUDLAND-TELOGA","WALKER|WALNUT GROVE",0.000276
"CHATTOOGA|COLDWATER","CHATTOOGA|LYERLY",1
"CHATTOOGA|DIRTSELLER","CHATTOOGA|LYERLY",1
"CHATTOOGA|DIRTTOWN","CHATTOOGA|DIRTTOWN",1
"CHATTOOGA|HAYWOOD","CHATTOOGA|HAYWOOD",1
"CHATTOOGA|LYERLY","CHATTOOGA|LYERLY",1
"CHATTOOGA|PENNVILLE","CHATTOOGA|TRION",0.999999
"CHATTOOGA|SEMINOLE","CHATTOOGA|LYERLY",1
"CHATTOOGA|SUBLIGNA","CHATTOOGA|SUBLIGNA",1
"CHATTOOGA|SUMMERVILLE","CHATTOOGA|SUMMERVILLE",0.999997
"CHATTOOGA|SUMMERVILLE","CHATTOOGA|MENLO",2e-06
"CHATTOOGA|TRION","CHATTOOGA|TRION",0.999998
"CHATTOOGA|TRION","CHATTOOGA|SUMMERVILLE",2e-06
"CHEROKEE|AIR ACRES","CHEROKEE|AIR ACRES",0.99659
"CHEROKEE|AIR ACRES","CHEROKEE|LICKSKILLET",0.001745
"CHEROKEE|AIR ACRES","CHEROKEE|WOODLANDS",0.001664
"CHEROKEE|ARNOLD MILL","CHEROKEE|ARNOLD MILL",0.998679
"CHEROKEE|ARNOLD MILL","CHEROKEE|LICKSKILLET",0.000812
"CHEROKEE|ARNOLD MILL","CHEROKEE|MOUNTAIN ROAD",0.000234
"CHEROKEE|ARNOLD MILL","CHEROKEE|TOONIGH",0.000226
"CHEROKEE|ARNOLD MILL","CHEROKEE|LITTLE RIVER",2.5e-05
"CHEROKEE|ARNOLD MILL","CHEROKEE|AIR ACRES",1.7e-05
"CHEROKEE|ARNOLD MILL","CHEROKEE|BRADSHAW",7e-06
"CHEROKEE|AVERY","CHEROKEE|AVERY",0.999939
"CHEROKEE|AVERY","CHEROKEE|UNION HILL",3.9e-05
"CHEROKEE|AVERY","CHEROKEE|UNIVETER",2.2e-05
"CHEROKEE|BALL GROUND","CHEROKEE|BALL GROUND",0.999979
"CHEROKEE|BALL GROUND","CHEROKEE|CONNS CREEK",1.5e-05
"CHEROKEE|BALL GROUND","CHEROKEE|AIRPORT",6e-06
"CHEROKEE|BASCOMB","CHEROKEE|BASCOMB",0.999999
"CHEROKEE|BELLS","CHEROKEE|CLARK CREEK",0.989254
"CHEROKEE|BELLS","COBB|WADE GREEN 02",0.004084
"CHEROKEE|BELLS","COBB|ACWORTH 1B",0.003069
"CHEROKEE|BELLS","CHEROKEE|OAK GROVE",0.001163
"CHEROKEE|BELLS","COBB|ACWORTH 1C",0.000926
"CHEROKEE|BELLS","CHEROKEE|BELLS",0.000671
"CHEROKEE|BELLS","COBB|NORTH COBB 01",0.000554
"CHEROKEE|BELLS","COBB|BAKER 01",0.000278
"CHEROKEE|BOOTH","CHEROKEE|BOOTH",0.998161
"CHEROKEE|BOOTH","CHEROKEE|DEER RUN",0.001713
"CHEROKEE|BOOTH","CHEROKEE|ROSECREEK",9.9e-05
"CHEROKEE|BOOTH","CHEROKEE|DIXIE",2.7e-05
"CHEROKEE|BRADSHAW","CHEROKEE|BRADSHAW",0.99532
"CHEROKEE|BRADSHAW","CHEROKEE|ARNOLD MILL",0.003463
"CHEROKEE|BRADSHAW","CHEROKEE|TOONIGH",0.001112
"CHEROKEE|BRADSHAW","CHEROKEE|MOUNTAIN ROAD",0.000105
"CHEROKEE|BRIDGEMILL","CHEROKEE|BRIDGEMILL",0.999969
"CHEROKEE|BRIDGEMILL","CHEROKEE|LIBERTY",3.1e-05
"CHEROKEE|CANTON","CHEROKEE|HICKORY LOG",0.999542
"CHEROKEE|CANTON","CHEROKEE|AIRPORT",0.00037
"CHEROKEE|CANTON","CHEROKEE|R M MOORE",7.6e-05
"CHEROKEE|CANTON","CHEROKEE|RIVER GREEN",1.3e-05
"CHEROKEE|CARMEL","CHEROKEE|CARMEL",0.995909
"CHEROKEE|CARMEL","CHEROKEE|DIXIE",0.001752
"CHEROKEE|CARMEL","CHEROKEE|ROSECREEK",0.001502
"CHEROKEE|CARMEL","CHEROKEE|BOOTH",0.000837
"CHEROKEE|CLAYTON","CHEROKEE|AIRPORT",0.999796
"CHEROKEE|CLAYTON","CHEROKEE|HICKORY LOG",0.000103
"CHEROKEE|CLAYTON","CHEROKEE|R M MOORE",6.4e-05
"CHEROKEE|CLAYTON","CHEROKEE|BALL GROUND",3.7e-05
"CHEROKEE|CONNS CREEK","CHEROKEE|CONNS CREEK",0.999958
"CHEROKEE|CONNS CREEK","CHEROKEE|BALL GROUND",4.1e-05
"CHEROKEE|DEER RUN","CHEROKEE|DEER RUN",0.998576
"CHEROKEE|DEER RUN","CHEROKEE|DIXIE",0.001365
"CHEROKEE|DEER RUN","CHEROKEE|BOOTH",6e-05
"CHEROKEE|DIXIE","CHEROKEE|DIXIE",0.99793
"CHEROKEE|DIXIE","CHEROKEE|BOOTH",0.001015
"CHEROKEE|DIXIE","CHEROKEE|CARMEL",0.000764
"CHEROKEE|DIXIE","CHEROKEE|DEER RUN",0.000291
"CHEROKEE|FREEHOME","CHEROKEE|FREE HOME",0.999232
"CHEROKEE|FREEHOME","FORSYTH|41 GRASSLAND",0.000589
"CHEROKEE|FREEHOME","FORSYTH|10 MIDWAY",0.000179
"CHEROKEE|HICKORY FLAT","CHEROKEE|HICKORY FLAT",0.999497
"CHEROKEE|HICKORY FLAT","CHEROKEE|AVERY",0.000315
"CHEROKEE|HICKORY FLAT","CHEROKEE|MOUNTAIN ROAD",0.000114
"CHEROKEE|HICKORY FLAT","CHEROKEE|UNIVETER",5.2e-05
"CHEROKEE|HICKORY FLAT","CHEROKEE|WILDCAT",1.7e-05
"CHEROKEE|HICKORY FLAT","CHEROKEE|HOLLY SPRINGS",5e-06
"CHEROKEE|HIGHTOWER","CHEROKEE|HIGHTOWER",0.999944
"CHEROKEE|HIGHTOWER","CHEROKEE|MACEDONIA",4.5e-05
"CHEROKEE|HIGHTOWER","CHEROKEE|UNIVETER",1.2e-05
"CHEROKEE|HILLSIDE","CHEROKEE|HILLSIDE",0.999762
"CHEROKEE|HILLSIDE","CHEROKEE|ROSECREEK",0.000238
"CHEROKEE|HOLLY SPRINGS","CHEROKEE|HOLLY SPRINGS",0.99951
"CHEROKEE|HOLLY SPRINGS","CHEROKEE|HICKORY FLAT",0.00042
"CHEROKEE|HOLLY SPRINGS","CHEROKEE|TOONIGH",6.5e-05
"CHEROKEE|HOLLY SPRINGS","CHEROKEE|WILDCAT",6e-06
"CHEROKEE|KELLOGG","CHEROKEE|BELLS",0.999776
"CHEROKEE|KELLOGG","CHEROKEE|CLARK CREEK",0.000173
"CHEROKEE|KELLOGG","CHEROKEE|OAK GROVE",5.1e-05
"CHEROKEE|LIBERTY","CHEROKEE|LIBERTY",0.999999
"CHEROKEE|LITTLE RIVER","CHEROKEE|LITTLE RIVER",0.998766
"CHEROKEE|LITTLE RIVER","CHEROKEE|ARNOLD MILL",0.001134
"CHEROKEE|LITTLE RIVER","CHEROKEE|WOODLANDS",8.5e-05
"CHEROKEE|LITTLE RIVER","CHEROKEE|AIR ACRES",1.4e-05
"CHEROKEE|MACEDONIA","CHEROKEE|MACEDONIA",0.999956
"CHEROKEE|MACEDONIA","CHEROKEE|UNIVETER",4.4e-05
"CHEROKEE|MOUNTAIN ROAD","CHEROKEE|MOUNTAIN ROAD",0.999979
"CHEROKEE|MOUNTAIN ROAD","CHEROKEE|ARNOLD MILL",2.1e-05
"CHEROKEE|NEESE","CHEROKEE|LICKSKILLET",0.999303
"CHEROKEE|NEESE","CHEROKEE|AIR ACRES",0.000548
"CHEROKEE|NEESE","CHEROKEE|ARNOLD MILL",0.000148
"CHEROKEE|OAK GROVE","CHEROKEE|OAK GROVE",0.999515
"CHEROKEE|OAK GROVE","CHEROKEE|CLARK CREEK",0.000418
"CHEROKEE|OAK GROVE","CHEROKEE|BELLS",6.8e-05
"CHEROKEE|R M MOORE","CHEROKEE|R M MOORE",0.99995
"CHEROKEE|R M MOORE","CHEROKEE|HICKORY LOG",2.6e-05
"CHEROKEE|R M MOORE","CHEROKEE|AIRPORT",2.3e-05
"CHEROKEE|R T JONES","CHEROKEE|CANTON",0.999648
"CHEROKEE|R T JONES","CHEROKEE|UNIVETER",0.000306
"CHEROKEE|R T JONES","CHEROKEE|RIVER GREEN",4.5e-05
"CHEROKEE|ROSECREEK","CHEROKEE|ROSECREEK",0.998444
"CHEROKEE|ROSECREEK","CHEROKEE|BOOTH",0.001229
"CHEROKEE|ROSECREEK","CHEROKEE|CARMEL",0.000326
"CHEROKEE|SALACOA","CHEROKEE|SALACOA",1
"CHEROKEE|SIXES","CHEROKEE|SIXES",0.999451
"CHEROKEE|SIXES","CHEROKEE|LIBERTY",0.000549
"CHEROKEE|SUTALLEE","CHEROKEE|SUTALLEE",1
"CHEROKEE|TEASLEY","CHEROKEE|RIVER GREEN",0.999531
"CHEROKEE|TEASLEY","CHEROKEE|HICKORY LOG",0.000449
"CHEROKEE|TEASLEY","CHEROKEE|LIBERTY",2e-05
"CHEROKEE|TOONIGH","CHEROKEE|TOONIGH",0.991333
"CHEROKEE|TOONIGH","CHEROKEE|ARNOLD MILL",0.008659
"CHEROKEE|TOONIGH","CHEROKEE|HOLLY SPRINGS",8e-06
"CHEROKEE|UNION HILL","CHEROKEE|UNION HILL",0.999958
"CHEROKEE|UNION HILL","FULTON|ML02A",2.2e-05
"CHEROKEE|UNION HILL","CHEROKEE|MACEDONIA",2e-05
"CHEROKEE|UNIVETER","CHEROKEE|UNIVETER",0.999272
"CHEROKEE|UNIVETER","CHEROKEE|CANTON",0.000432
"CHEROKEE|UNIVETER","CHEROKEE|HIGHTOWER",0.000192
"CHEROKEE|UNIVETER","CHEROKEE|MACEDONIA",6.9e-05
"CHEROKEE|UNIVETER","CHEROKEE|HICKORY FLAT",3.4e-05
"CHEROKEE|VICTORIA","CHEROKEE|VICTORIA",0.999846
"CHEROKEE|VICTORIA","CHEROKEE|BASCOMB",0.000154
"CHEROKEE|WALESKA","CHEROKEE|WALESKA",1
"CHEROKEE|WILDCAT","CHEROKEE|WILDCAT",0.999937
"CHEROKEE|WILDCAT","CHEROKEE|HICKORY FLAT",6.1e-05
"CHEROKEE|WILDCAT","CHEROKEE|HOLLY SPRINGS",2e-06
"CHEROKEE|WOODLANDS","CHEROKEE|WOODLANDS",0.99999
"CHEROKEE|WOODLANDS","CHEROKEE|AIR ACRES",9e-06
"CHEROKEE|WOODSTOCK","CHEROKEE|WOODSTOCK",1
"CLARKE|1A","CLARKE|1A",0.936673
"CLARKE|1A","CLARKE|2B",0.039181
"CLARKE|1A","CLARKE|4A",0.024133
"CLARKE|1A","CLARKE|2A",1.4e-05
"CLARKE|1B","CLARKE|1B",0.508776
"CLARKE|1B","CLARKE|4A",0.426619
"CLARKE|1B","CLARKE|1D",0.054216
"CLARKE|1B","CLARKE|1A",0.010388
"CLARKE|1B","OGLETHORPE|BEAVERDAM",1e-06
"CLARKE|1C","CLARKE|1C",0.818686
"CLARKE|1C","CLARKE|1D",0.18114
"CLARKE|1C","CLARKE|8C",0.000174
"CLARKE|1D","CLARKE|1D",0.814995
"CLARKE|1D","CLARKE|1B",0.148111
"CLARKE|1D","CLARKE|1C",0.036892
"CLARKE|1D","OGLETHORPE|CRAWFORD",2e-06
"CLARKE|2A","CLARKE|2A",0.915607
"CLARKE|2A","CLARKE|2B",0.083319
"CLARKE|2A","CLARKE|1A",0.000992
"CLARKE|2A","CLARKE|5D",8.2e-05
"CLARKE|2B","CLARKE|2B",0.47552
"CLARKE|2B","CLARKE|2C",0.44311
"CLARKE|2B","CLARKE|3B",0.071501
"CLARKE|2B","CLARKE|4A",0.007092
"CLARKE|2B","CLARKE|1A",0.002704
"CLARKE|2B","CLARKE|7C",7.4e-05
"CLARKE|3A","CLARKE|7B",0.53125
"CLARKE|3A","CLARKE|3A",0.278708
"CLARKE|3A","CLARKE|5A",0.156565
"CLARKE|3A","CLARKE|5C",0.033477
"CLARKE|3B","CLARKE|3B",0.712282
"CLARKE|3B","CLARKE|3A",0.133564
"CLARKE|3B","CLARKE|2B",0.132524
"CLARKE|3B","CLARKE|5C",0.017134
"CLARKE|3B","CLARKE|5D",0.002967
"CLARKE|3B","CLARKE|2A",0.001529
"CLARKE|4A","CLARKE|4A",0.53648
"CLARKE|4A","CLARKE|8A",0.274948
"CLARKE|4A","CLARKE|7C",0.179004
"CLARKE|4A","CLARKE|2C",0.009566
"CLARKE|4B","CLARKE|7C",0.550142
"CLARKE|4B","CLARKE|3B",0.223616
"CLARKE|4B","CLARKE|4B",0.177751
"CLARKE|4B","CLARKE|8A",0.027009
"CLARKE|4B","CLARKE|3A",0.01828
"CLARKE|4B","CLARKE|8C",0.003201
"CLARKE|5A","CLARKE|5B",0.517863
"CLARKE|5A","CLARKE|5A",0.310186
"CLARKE|5A","CLARKE|5C",0.154128
"CLARKE|5A","CLARKE|7B",0.012615
"CLARKE|5A","CLARKE|5D",0.005208
"CLARKE|5B","CLARKE|6A",0.439935
"CLARKE|5B","CLARKE|5D",0.322805
"CLARKE|5B","CLARKE|5B",0.23726
"CLARKE|5C","CLARKE|5C",0.881729
"CLARKE|5C","CLARKE|3A",0.051128
"CLARKE|5C","CLARKE|5D",0.040859
"CLARKE|5C","CLARKE|7B",0.026283
"CLARKE|5D","CLARKE|5D",0.999902
"CLARKE|5D","CLARKE|2A",9.8e-05
"CLARKE|6A","CLARKE|6A",0.769613
"CLARKE|6A","CLARKE|6B",0.229282
"CLARKE|6A","CLARKE|6C",0.000702
"CLARKE|6A","OCONEE|MARSWOOD HALL",0.000232
"CLARKE|6A","CLARKE|5A",0.000169
"CLARKE|6A","OCONEE|BOGART",1e-06
"CLARKE|6B","CLARKE|6A",0.655806
"CLARKE|6B","CLARKE|6B",0.234103
"CLARKE|6B","CLARKE|5A",0.107633
"CLARKE|6B","CLARKE|6C",0.002198
"CLARKE|6B","CLARKE|5B",0.00026
"CLARKE|6C","CLARKE|6C",0.999778
"CLARKE|6C","CLARKE|7A",0.000197
"CLARKE|6C","CLARKE|6B",2.5e-05
"CLARKE|6D","CLARKE|5A",0.52696
"CLARKE|6D","CLARKE|6C",0.473008
"CLARKE|6D","CLARKE|6B",3.3e-05
"CLARKE|7A","CLARKE|7A",0.925919
"CLARKE|7A","CLARKE|4B",0.071141
"CLARKE|7A","CLARKE|6C",0.00294
"CLARKE|7B","CLARKE|7B",0.716838
"CLARKE|7B","CLARKE|3A",0.187009
"CLARKE|7B","CLARKE|7A",0.095988
"CLARKE|7B","CLARKE|7C",0.000166
"CLARKE|7C","CLARKE|4B",0.565766
"CLARKE|7C","CLARKE|1C",0.275139
"CLARKE|7C","CLARKE|7A",0.07252
"CLARKE|7C","CLARKE|8C",0.038655
"CLARKE|7C","CLARKE|7C",0.027176
"CLARKE|7C","CLARKE|7B",0.016505
"CLARKE|7C","CLARKE|3A",0.004239
"CLARKE|8A","CLARKE|8B",0.513232
"CLARKE|8A","CLARKE|1B",0.486555
"CLARKE|8A","CLARKE|4A",0.00021
"CLARKE|8A","CLARKE|8A",3e-06
"CLARKE|8B","CLARKE|8C",0.507123
"CLARKE|8B","CLARKE|1D",0.244176
"CLARKE|8B","CLARKE|8B",0.186444
"CLARKE|8B","CLARKE|1B",0.062241
"CLARKE|8B","CLARKE|1C",1.7e-05
"CLARKE|8C","CLARKE|8C",0.586414
"CLARKE|8C","CLARKE|8A",0.370474
"CLARKE|8C","CLARKE|1C",0.040869
"CLARKE|8C","CLARKE|7C",0.002211
"CLARKE|8C","CLARKE|4A",3.2e-05
"CLAY|BLUFFTON","CLAY|BLUFFTON",0.999165
"CLAY|BLUFFTON","CLAY|ZETTO",0.000835
"CLAY|COURT HOUSE","CLAY|COURT HOUSE",0.999021
"CLAY|COURT HOUSE","CLAY|OLD HEAD START",0.000979
"CLAY|DAYS CROSS ROAD","CLAY|DAYS CROSS ROAD",1
"CLAY|OLD HEAD START","CLAY|OLD HEAD START",0.999917
"CLAY|OLD HEAD START","CLAY|COURT HOUSE",8.3e-05
"CLAY|ZETTO","CLAY|ZETTO",0.999943
"CLAY|ZETTO","CLAY|BLUFFTON",4.5e-05
"CLAY|ZETTO","CLAY|COURT HOUSE",1.2e-05
"CLAYTON|ELLENWOOD 1","CLAYTON|ELLENWOOD 1",0.998534
"CLAYTON|ELLENWOOD 1","CLAYTON|ELLENWOOD 2",0.001192
"CLAYTON|ELLENWOOD 1","CLAYTON|MORROW 1",0.000274
"CLAYTON|ELLENWOOD 2","CLAYTON|ELLENWOOD 2",0.999972
"CLAYTON|ELLENWOOD 2","CLAYTON|MORROW 1",2.4e-05
"CLAYTON|ELLENWOOD 2","DEKALB|CEDAR GROVE SOUTH",3e-06
"CLAYTON|FOREST PARK 1","CLAYTON|FOREST PARK 1",0.999047
"CLAYTON|FOREST PARK 1","CLAYTON|FOREST PARK 2",0.00067
"CLAYTON|FOREST PARK 1","CLAYTON|OAK 1",0.000125
"CLAYTON|FOREST PARK 1","CLAYTON|FOREST PARK 3",9e-05
"CLAYTON|FOREST PARK 1","CLAYTON|MORROW 1",6.6e-05
"CLAYTON|FOREST PARK 2","CLAYTON|FOREST PARK 2",0.999812
"CLAYTON|FOREST PARK 2","CLAYTON|MORROW 1",0.000186
"CLAYTON|FOREST PARK 2","FULTON|12M",2e-06
"CLAYTON|FOREST PARK 3","CLAYTON|FOREST PARK 3",0.99928
"CLAYTON|FOREST PARK 3","CLAYTON|FOREST PARK 1",0.00062
"CLAYTON|FOREST PARK 3","CLAYTON|FOREST PARK 5",1e-04
"CLAYTON|FOREST PARK 4","CLAYTON|FOREST PARK 4",0.998414
"CLAYTON|FOREST PARK 4","CLAYTON|LAKE CITY",0.001243
"CLAYTON|FOREST PARK 4","CLAYTON|FOREST PARK 1",0.000328
"CLAYTON|FOREST PARK 4","CLAYTON|FOREST PARK 3",1e-05
"CLAYTON|FOREST PARK 4","CLAYTON|MORROW 1",6e-06
"CLAYTON|FOREST PARK 5","CLAYTON|FOREST PARK 5",0.997827
"CLAYTON|FOREST PARK 5","CLAYTON|FOREST PARK 3",0.001949
"CLAYTON|FOREST PARK 5","CLAYTON|RIVERDALE 7",0.000225
"CLAYTON|FOREST PARK 6","CLAYTON|FOREST PARK 6",0.999999
"CLAYTON|JONESBORO 1","CLAYTON|JONESBORO 1",0.999673
"CLAYTON|JONESBORO 1","CLAYTON|RIVERDALE 2",0.000325
"CLAYTON|JONESBORO 10","CLAYTON|JONESBORO 10",0.998058
"CLAYTON|JONESBORO 10","CLAYTON|JONESBORO 9",0.001108
"CLAYTON|JONESBORO 10","CLAYTON|JONESBORO 21",0.000712
"CLAYTON|JONESBORO 10","CLAYTON|JONESBORO 3",0.000122
"CLAYTON|JONESBORO 11","CLAYTON|JONESBORO 11",0.560396
"CLAYTON|JONESBORO 11","CLAYTON|JONESBORO 22",0.433735
"CLAYTON|JONESBORO 11","HENRY|RED OAK",0.005289
"CLAYTON|JONESBORO 11","CLAYTON|JONESBORO 8",0.000223
"CLAYTON|JONESBORO 11","CLAYTON|JONESBORO 6",0.00019
"CLAYTON|JONESBORO 11","CLAYTON|JONESBORO 18",0.000167
"CLAYTON|JONESBORO 12","CLAYTON|JONESBORO 12",0.999675
"CLAYTON|JONESBORO 12","CLAYTON|RIVERDALE 2",0.000325
"CLAYTON|JONESBORO 13","CLAYTON|JONESBORO 13",0.995445
"CLAYTON|JONESBORO 13","CLAYTON|LOVEJOY 1",0.001796
"CLAYTON|JONESBORO 13","CLAYTON|JONESBORO 21",0.001276
"CLAYTON|JONESBORO 13","CLAYTON|JONESBORO 19",0.001048
"CLAYTON|JONESBORO 13","CLAYTON|LOVEJOY 4",0.000435
"CLAYTON|JONESBORO 14","CLAYTON|JONESBORO 14",0.999896
"CLAYTON|JONESBORO 14","CLAYTON|LOVEJOY 1",6.6e-05
"CLAYTON|JONESBORO 14","CLAYTON|JONESBORO 6",3.7e-05
"CLAYTON|JONESBORO 15","CLAYTON|JONESBORO 15",0.999757
"CLAYTON|JONESBORO 15","CLAYTON|RIVERDALE 6",0.000161
"CLAYTON|JONESBORO 15","CLAYTON|FOREST PARK 6",8e-05
"CLAYTON|JONESBORO 16","CLAYTON|JONESBORO 16",0.999985
"CLAYTON|JONESBORO 16","CLAYTON|JONESBORO 2",9e-06
"CLAYTON|JONESBORO 16","CLAYTON|RIVERDALE 5",5e-06
"CLAYTON|JONESBORO 16","CLAYTON|RIVERDALE 9",2e-06
"CLAYTON|JONESBORO 17","CLAYTON|JONESBORO 17",0.992959
"CLAYTON|JONESBORO 17","CLAYTON|JONESBORO 19",0.007035
"CLAYTON|JONESBORO 17","CLAYTON|JONESBORO 20",6e-06
"CLAYTON|JONESBORO 18","CLAYTON|JONESBORO 18",0.999252
"CLAYTON|JONESBORO 18","CLAYTON|MORROW 2",0.000332
"CLAYTON|JONESBORO 18","CLAYTON|MORROW 4",0.000273
"CLAYTON|JONESBORO 18","CLAYTON|JONESBORO 11",8.4e-05
"CLAYTON|JONESBORO 18","CLAYTON|JONESBORO 3",3.6e-05
