url	first_seen	last_seen	bytes	sha256	rows
https://raw.githubusercontent.com/jaytimm/PresElectionResults/master/data/pres_by_cd.rda	2026-08-17	2026-08-17	8462	sha256:e79c039bbfafbdb22a69000744a5f698287e9b093a4d11f4ee0a4ace722e9513	NA
