"id","part","x","y"
"Enacted BOE district 1","1-1",18.729,43.089
"Enacted BOE district 1","1-1",18.891,43.064
"Enacted BOE district 1","1-1",18.927,43
"Enacted BOE district 1","1-1",19.058,43.014
"Enacted BOE district 1","1-1",19.183,43.118
"Enacted BOE district 1","1-1",19.342,43.011
"Enacted BOE district 1","1-1",19.577,43.074
"Enacted BOE district 1","1-1",19.727,42.841
"Enacted BOE district 1","1-1",19.947,42.659
"Enacted BOE district 1","1-1",19.978,42.588
"Enacted BOE district 1","1-1",20.141,42.564
"Enacted BOE district 1","1-1",20.185,42.487
"Enacted BOE district 1","1-1",20.328,42.478
"Enacted BOE district 1","1-1",20.435,42.536
"Enacted BOE district 1","1-1",20.69,42.382
"Enacted BOE district 1","1-1",21.083,42.495
"Enacted BOE district 1","1-1",21.334,42.512
"Enacted BOE district 1","1-1",21.532,42.368
"Enacted BOE district 1","1-1",21.528,42.258
"Enacted BOE district 1","1-1",21.738,42.191
"Enacted BOE district 1","1-1",21.758,42.079
"Enacted BOE district 1","1-1",21.833,41.979
"Enacted BOE district 1","1-1",21.995,41.884
"Enacted BOE district 1","1-1",22.023,41.36
"Enacted BOE district 1","1-1",21.992,41.335
"Enacted BOE district 1","1-1",21.74,41.894
"Enacted BOE district 1","1-1",21.736,41.793
"Enacted BOE district 1","1-1",21.645,41.807
"Enacted BOE district 1","1-1",21.637,41.629
"Enacted BOE district 1","1-1",21.576,41.632
"Enacted BOE district 1","1-1",21.569,41.491
"Enacted BOE district 1","1-1",21.679,41.334
"Enacted BOE district 1","1-1",21.308,41.347
"Enacted BOE district 1","1-1",21.305,41.266
"Enacted BOE district 1","1-1",21.135,41.087
"Enacted BOE district 1","1-1",20.608,41.033
"Enacted BOE district 1","1-1",20.603,40.466
"Enacted BOE district 1","1-1",19.902,40.473
"Enacted BOE district 1","1-1",19.89,40.251
"Enacted BOE district 1","1-1",19.76,40.229
"Enacted BOE district 1","1-1",19.67,40.124
"Enacted BOE district 1","1-1",19.11,40.072
"Enacted BOE district 1","1-1",18.681,39.718
"Enacted BOE district 1","1-1",18.701,39.631
"Enacted BOE district 1","1-1",18.621,39.527
"Enacted BOE district 1","1-1",18.611,39.389
"Enacted BOE district 1","1-1",18.504,39.393
"Enacted BOE district 1","1-1",18.5,39.292
"Enacted BOE district 1","1-1",18.79,39.283
"Enacted BOE district 1","1-1",18.809,39.01
"Enacted BOE district 1","1-1",19.189,38.99
"Enacted BOE district 1","1-1",19.153,38.352
"Enacted BOE district 1","1-1",19.599,38.287
"Enacted BOE district 1","1-1",19.59,38.022
"Enacted BOE district 1","1-1",19.502,38.023
"Enacted BOE district 1","1-1",19.497,37.826
"Enacted BOE district 1","1-1",19.409,37.827
"Enacted BOE district 1","1-1",19.409,37.769
"Enacted BOE district 1","1-1",19.187,37.775
"Enacted BOE district 1","1-1",18.594,37.8
"Enacted BOE district 1","1-1",18.488,37.856
"Enacted BOE district 1","1-1",18.427,37.769
"Enacted BOE district 1","1-1",18.371,37.458
"Enacted BOE district 1","1-1",18.221,37.456
"Enacted BOE district 1","1-1",18.201,37.003
"Enacted BOE district 1","1-1",18.087,37.003
"Enacted BOE district 1","1-1",18.083,36.903
"Enacted BOE district 1","1-1",17.604,36.915
"Enacted BOE district 1","1-1",17.572,36.077
"Enacted BOE district 1","1-1",17.374,36.058
"Enacted BOE district 1","1-1",17.311,36.107
"Enacted BOE district 1","1-1",17.281,36.081
"Enacted BOE district 1","1-1",17.335,36.032
"Enacted BOE district 1","1-1",17.039,36.162
"Enacted BOE district 1","1-1",16.933,36.153
"Enacted BOE district 1","1-1",16.912,35.11
"Enacted BOE district 1","1-1",17.916,35.082
"Enacted BOE district 1","1-1",18.42,34.321
"Enacted BOE district 1","1-1",18.551,34.226
"Enacted BOE district 1","1-1",18.702,34.187
"Enacted BOE district 1","1-1",18.679,33.347
"Enacted BOE district 1","1-1",18.647,33.239
"Enacted BOE district 1","1-1",18.93,33.219
"Enacted BOE district 1","1-1",18.923,33.111
"Enacted BOE district 1","1-1",19.045,33.11
"Enacted BOE district 1","1-1",19.162,32.889
"Enacted BOE district 1","1-1",19.306,32.788
"Enacted BOE district 1","1-1",19.429,32.803
"Enacted BOE district 1","1-1",19.414,32.77
"Enacted BOE district 1","1-1",19.467,32.716
"Enacted BOE district 1","1-1",19.396,32.683
"Enacted BOE district 1","1-1",19.386,32.396
"Enacted BOE district 1","1-1",19.248,32.265
"Enacted BOE district 1","1-1",19.225,32.023
"Enacted BOE district 1","1-1",19.053,32.014
"Enacted BOE district 1","1-1",18.547,31.76
"Enacted BOE district 1","1-1",17.718,31.691
"Enacted BOE district 1","1-1",17.628,32.174
"Enacted BOE district 1","1-1",17.53,32.242
"Enacted BOE district 1","1-1",17.264,32.277
"Enacted BOE district 1","1-1",17.019,32.488
"Enacted BOE district 1","1-1",16.642,32.611
"Enacted BOE district 1","1-1",16.474,32.778
"Enacted BOE district 1","1-1",16.414,32.978
"Enacted BOE district 1","1-1",16.336,33.087
"Enacted BOE district 1","1-1",15.867,33.285
"Enacted BOE district 1","1-1",15.842,33.526
"Enacted BOE district 1","1-1",15.544,33.887
"Enacted BOE district 1","1-1",15.465,33.527
"Enacted BOE district 1","1-1",15.356,33.384
"Enacted BOE district 1","1-1",14.728,33.384
"Enacted BOE district 1","1-1",14.73,33.426
"Enacted BOE district 1","1-1",14.624,33.429
"Enacted BOE district 1","1-1",14.64,33.35
"Enacted BOE district 1","1-1",14.515,33.29
"Enacted BOE district 1","1-1",14.152,33.282
"Enacted BOE district 1","1-1",14.047,33.567
"Enacted BOE district 1","1-1",13.712,33.921
"Enacted BOE district 1","1-1",13.485,34.314
"Enacted BOE district 1","1-1",13.242,34.362
"Enacted BOE district 2","1-1",12.221,29.09
"Enacted BOE district 2","1-1",12.318,33.257
"Enacted BOE district 2","1-1",12.401,33.786
"Enacted BOE district 2","1-1",12.432,34.553
"Enacted BOE district 2","1-1",12.928,34.517
"Enacted BOE district 2","1-1",13.242,34.362
"Enacted BOE district 2","1-1",13.469,34.326
"Enacted BOE district 2","1-1",13.712,33.921
"Enacted BOE district 2","1-1",14.047,33.567
"Enacted BOE district 2","1-1",14.152,33.282
"Enacted BOE district 2","1-1",14.515,33.29
"Enacted BOE district 2","1-1",14.64,33.35
"Enacted BOE district 2","1-1",14.624,33.429
"Enacted BOE district 2","1-1",14.73,33.426
"Enacted BOE district 2","1-1",14.728,33.384
"Enacted BOE district 2","1-1",15.356,33.384
"Enacted BOE district 2","1-1",15.465,33.527
"Enacted BOE district 2","1-1",15.544,33.887
"Enacted BOE district 2","1-1",15.842,33.526
"Enacted BOE district 2","1-1",15.867,33.285
"Enacted BOE district 2","1-1",16.336,33.087
"Enacted BOE district 2","1-1",16.414,32.978
"Enacted BOE district 2","1-1",16.474,32.778
"Enacted BOE district 2","1-1",16.642,32.611
"Enacted BOE district 2","1-1",17.019,32.488
"Enacted BOE district 2","1-1",17.264,32.277
"Enacted BOE district 2","1-1",17.53,32.242
"Enacted BOE district 2","1-1",17.628,32.174
"Enacted BOE district 2","1-1",17.718,31.691
"Enacted BOE district 2","1-1",18.547,31.76
"Enacted BOE district 2","1-1",19.053,32.014
"Enacted BOE district 2","1-1",19.225,32.023
"Enacted BOE district 2","1-1",19.248,32.265
"Enacted BOE district 2","1-1",19.392,32.411
"Enacted BOE district 2","1-1",19.396,32.683
"Enacted BOE district 2","1-1",19.467,32.716
"Enacted BOE district 2","1-1",19.414,32.77
"Enacted BOE district 2","1-1",19.547,32.835
"Enacted BOE district 2","1-1",19.999,32.766
"Enacted BOE district 2","1-1",21.347,32.038
"Enacted BOE district 2","1-1",21.211,30.335
"Enacted BOE district 2","1-1",21.117,28.195
"Enacted BOE district 2","1-1",21.03,27.99
"Enacted BOE district 2","1-1",20.362,27.118
"Enacted BOE district 2","1-1",20.128,27.305
"Enacted BOE district 2","1-1",19.871,27.326
"Enacted BOE district 2","1-1",19.542,27.499
"Enacted BOE district 2","1-1",19.178,27.885
"Enacted BOE district 2","1-1",19.144,27.975
"Enacted BOE district 2","1-1",17.847,28.021
"Enacted BOE district 2","1-1",17.749,27.69
"Enacted BOE district 2","1-1",17.185,27.688
"Enacted BOE district 2","1-1",16.694,27.61
"Enacted BOE district 2","1-1",16.572,27.683
"Enacted BOE district 2","1-1",16.415,27.983
"Enacted BOE district 2","1-1",16.327,28.053
"Enacted BOE district 2","1-1",15.866,28.079
"Enacted BOE district 2","1-1",15.615,28.049
"Enacted BOE district 2","1-1",15.292,28.101
"Enacted BOE district 2","1-1",15.252,28.117
"Enacted BOE district 2","1-1",15.296,28.362
"Enacted BOE district 2","1-1",15.182,28.433
"Enacted BOE district 2","1-1",15.19,28.473
"Enacted BOE district 2","1-1",15.266,28.559
"Enacted BOE district 2","1-1",15.343,28.503
"Enacted BOE district 2","1-1",15.545,28.496
"Enacted BOE district 2","1-1",15.55,29.007
"Enacted BOE district 2","1-1",14.544,29.048
"Enacted BOE district 2","1-1",14.585,29.079
"Enacted BOE district 2","1-1",14.278,29.046
"Enacted BOE district 2","1-1",12.221,29.09
"Enacted BOE district 3","1-1",11.639,0.652
"Enacted BOE district 3","1-1",-0.6,1.06
"Enacted BOE district 3","1-1",-0.257,8.461
"Enacted BOE district 3","1-1",-1.176,8.489
"Enacted BOE district 3","1-1",-1.149,10.418
"Enacted BOE district 3","1-1",-1.098,11.22
"Enacted BOE district 3","1-1",0.736,11.149
"Enacted BOE district 3","1-1",0.939,17.482
"Enacted BOE district 3","1-1",0.043,17.515
"Enacted BOE district 3","1-1",0.085,20.747
"Enacted BOE district 3","1-1",0.192,20.611
"Enacted BOE district 3","1-1",0.266,20.457
"Enacted BOE district 3","1-1",0.304,20.225
"Enacted BOE district 3","1-1",0.529,19.831
"Enacted BOE district 3","1-1",0.656,19.808
"Enacted BOE district 3","1-1",0.78,19.898
"Enacted BOE district 3","1-1",0.895,19.905
"Enacted BOE district 3","1-1",0.949,19.836
"Enacted BOE district 3","1-1",1.06,19.834
"Enacted BOE district 3","1-1",1.21,19.759
"Enacted BOE district 3","1-1",1.38,19.618
"Enacted BOE district 3","1-1",1.587,19.561
"Enacted BOE district 3","1-1",1.707,19.568
"Enacted BOE district 3","1-1",1.829,19.484
"Enacted BOE district 3","1-1",1.788,17.442
"Enacted BOE district 3","1-1",2.215,17.44
"Enacted BOE district 3","1-1",2.78,17.497
"Enacted BOE district 3","1-1",2.797,18.255
"Enacted BOE district 3","1-1",4.626,18.238
"Enacted BOE district 3","1-1",4.772,23.736
"Enacted BOE district 3","1-1",5.706,23.707
"Enacted BOE district 3","1-1",5.795,25.516
"Enacted BOE district 3","1-1",6.679,25.504
"Enacted BOE district 3","1-1",6.648,24.683
"Enacted BOE district 3","1-1",9.373,24.58
"Enacted BOE district 3","1-1",9.484,27.785
"Enacted BOE district 3","1-1",9.533,27.699
"Enacted BOE district 3","1-1",9.819,27.521
"Enacted BOE district 3","1-1",10.048,27.509
"Enacted BOE district 3","1-1",10.383,27.142
"Enacted BOE district 3","1-1",10.647,27.155
"Enacted BOE district 3","1-1",10.701,27.045
"Enacted BOE district 3","1-1",10.89,26.864
"Enacted BOE district 3","1-1",10.877,26.782
"Enacted BOE district 3","1-1",10.947,26.528
"Enacted BOE district 3","1-1",11.035,26.453
"Enacted BOE district 3","1-1",11.167,26.479
"Enacted BOE district 3","1-1",11.251,26.418
"Enacted BOE district 3","1-1",11.411,26.467
"Enacted BOE district 3","1-1",11.464,26.43
"Enacted BOE district 3","1-1",11.492,26.306
"Enacted BOE district 3","1-1",11.849,26.278
"Enacted BOE district 3","1-1",11.972,26.512
"Enacted BOE district 3","1-1",12.187,27.45
"Enacted BOE district 3","1-1",12.219,29.089
"Enacted BOE district 3","1-1",14.278,29.046
"Enacted BOE district 3","1-1",14.585,29.079
"Enacted BOE district 3","1-1",14.544,29.048
"Enacted BOE district 3","1-1",15.55,29.007
"Enacted BOE district 3","1-1",15.545,28.496
"Enacted BOE district 3","1-1",15.343,28.503
"Enacted BOE district 3","1-1",15.266,28.559
"Enacted BOE district 3","1-1",15.19,28.473
"Enacted BOE district 3","1-1",15.182,28.433
"Enacted BOE district 3","1-1",15.296,28.362
"Enacted BOE district 3","1-1",15.252,28.117
"Enacted BOE district 3","1-1",15.615,28.049
"Enacted BOE district 3","1-1",15.866,28.079
"Enacted BOE district 3","1-1",16.327,28.053
"Enacted BOE district 3","1-1",16.415,27.983
"Enacted BOE district 3","1-1",16.572,27.683
"Enacted BOE district 3","1-1",16.682,27.612
"Enacted BOE district 3","1-1",17.185,27.688
"Enacted BOE district 3","1-1",17.749,27.69
"Enacted BOE district 3","1-1",17.584,27.106
"Enacted BOE district 3","1-1",17.468,24.042
"Enacted BOE district 3","1-1",17.381,23.819
"Enacted BOE district 3","1-1",17.21,23.695
"Enacted BOE district 3","1-1",17.489,23.252
"Enacted BOE district 3","1-1",18.1,22.919
"Enacted BOE district 3","1-1",18.465,22.663
"Enacted BOE district 3","1-1",19.36,22.633
"Enacted BOE district 3","1-1",19.671,22.34
"Enacted BOE district 3","1-1",20.055,22.265
"Enacted BOE district 3","1-1",20.403,22.027
"Enacted BOE district 3","1-1",21.352,22.053
"Enacted BOE district 3","1-1",21.355,22.682
"Enacted BOE district 3","1-1",21.455,22.987
"Enacted BOE district 3","1-1",21.551,23.774
"Enacted BOE district 3","1-1",21.834,23.641
"Enacted BOE district 3","1-1",21.939,23.782
"Enacted BOE district 3","1-1",22.055,23.844
"Enacted BOE district 3","1-1",22.395,23.826
"Enacted BOE district 3","1-1",22.513,23.734
"Enacted BOE district 3","1-1",22.814,23.689
"Enacted BOE district 3","1-1",24.014,26.401
"Enacted BOE district 3","1-1",24.429,26.258
"Enacted BOE district 3","1-1",24.543,26.253
"Enacted BOE district 3","1-1",24.707,26.092
"Enacted BOE district 3","1-1",24.967,26
"Enacted BOE district 3","1-1",25.135,25.772
"Enacted BOE district 3","1-1",25.35,25.633
"Enacted BOE district 3","1-1",25.469,25.627
"Enacted BOE district 3","1-1",25.775,25.718
"Enacted BOE district 3","1-1",26.129,25.715
"Enacted BOE district 3","1-1",26.225,25.674
"Enacted BOE district 3","1-1",26.407,25.422
"Enacted BOE district 3","1-1",26.573,25.494
"Enacted BOE district 3","1-1",26.769,25.282
"Enacted BOE district 3","1-1",27.079,25.389
"Enacted BOE district 3","1-1",27.359,25.198
"Enacted BOE district 3","1-1",27.54,25.141
"Enacted BOE district 3","1-1",27.653,25.037
"Enacted BOE district 3","1-1",27.763,25.05
"Enacted BOE district 3","1-1",27.874,25.006
"Enacted BOE district 3","1-1",28.049,25.034
"Enacted BOE district 3","1-1",28.157,24.91
"Enacted BOE district 3","1-1",28.229,24.916
"Enacted BOE district 3","1-1",28.309,24.743
"Enacted BOE district 3","1-1",28.544,24.649
"Enacted BOE district 3","1-1",28.731,24.663
"Enacted BOE district 3","1-1",28.934,24.587
"Enacted BOE district 3","1-1",29.411,24.121
"Enacted BOE district 3","1-1",29.925,24.081
"Enacted BOE district 3","1-1",30.469,23.668
"Enacted BOE district 3","1-1",30.74,23.587
"Enacted BOE district 3","1-1",30.988,23.3
"Enacted BOE district 3","1-1",31.038,23.343
"Enacted BOE district 3","1-1",31.32,23.386
"Enacted BOE district 3","1-1",31.506,23.348
"Enacted BOE district 3","1-1",31.542,23.236
"Enacted BOE district 3","1-1",31.377,23.215
"Enacted BOE district 3","1-1",31.352,23.148
"Enacted BOE district 3","1-1",31.647,22.9
"Enacted BOE district 3","1-1",32.223,22.545
"Enacted BOE district 3","1-1",32.499,22.457
"Enacted BOE district 3","1-1",32.719,22.303
"Enacted BOE district 3","1-1",32.989,22.203
"Enacted BOE district 3","1-1",33.335,22.302
"Enacted BOE district 3","1-1",33.448,22.2
"Enacted BOE district 3","1-1",33.46,21.936
"Enacted BOE district 3","1-1",33.522,21.854
"Enacted BOE district 3","1-1",33.789,21.793
"Enacted BOE district 3","1-1",33.807,21.673
"Enacted BOE district 3","1-1",33.762,21.605
"Enacted BOE district 3","1-1",33.472,21.585
"Enacted BOE district 3","1-1",33.362,21.397
"Enacted BOE district 3","1-1",33.284,21.451
"Enacted BOE district 3","1-1",33.3,21.628
"Enacted BOE district 3","1-1",33.207,21.652
"Enacted BOE district 3","1-1",32.88,21.458
"Enacted BOE district 3","1-1",32.837,21.383
"Enacted BOE district 3","1-1",32.832,21.293
"Enacted BOE district 3","1-1",32.92,21.182
"Enacted BOE district 3","1-1",33.204,21.281
"Enacted BOE district 3","1-1",33.33,21.248
"Enacted BOE district 3","1-1",33.403,21.183
"Enacted BOE district 3","1-1",33.413,21.08
"Enacted BOE district 3","1-1",33.269,20.941
"Enacted BOE district 3","1-1",33.307,20.843
"Enacted BOE district 3","1-1",33.459,20.812
"Enacted BOE district 3","1-1",33.518,20.968
"Enacted BOE district 3","1-1",33.566,20.98
"Enacted BOE district 3","1-1",33.717,20.783
"Enacted BOE district 3","1-1",33.582,20.686
"Enacted BOE district 3","1-1",33.228,20.664
"Enacted BOE district 3","1-1",33.125,20.507
"Enacted BOE district 3","1-1",32.926,20.333
"Enacted BOE district 3","1-1",32.94,20.245
"Enacted BOE district 3","1-1",32.991,20.211
"Enacted BOE district 3","1-1",33.164,20.256
"Enacted BOE district 3","1-1",33.209,20.325
"Enacted BOE district 3","1-1",33.279,20.289
"Enacted BOE district 3","1-1",33.266,20.183
"Enacted BOE district 3","1-1",33.162,20.118
"Enacted BOE district 3","1-1",33.174,20.014
"Enacted BOE district 3","1-1",33.226,19.955
"Enacted BOE district 3","1-1",33.36,19.926
"Enacted BOE district 3","1-1",33.422,19.874
"Enacted BOE district 3","1-1",33.43,19.813
"Enacted BOE district 3","1-1",33.382,19.755
"Enacted BOE district 3","1-1",33.15,19.672
"Enacted BOE district 3","1-1",33.152,19.26
"Enacted BOE district 3","1-1",33.214,19.17
"Enacted BOE district 3","1-1",33.411,19.167
"Enacted BOE district 3","1-1",33.513,19.083
"Enacted BOE district 3","1-1",33.609,18.862
"Enacted BOE district 3","1-1",33.62,18.743
"Enacted BOE district 3","1-1",33.574,18.628
"Enacted BOE district 3","1-1",33.426,18.552
"Enacted BOE district 3","1-1",33.119,18.568
"Enacted BOE district 3","1-1",33.074,18.45
"Enacted BOE district 3","1-1",32.836,18.299
"Enacted BOE district 3","1-1",32.801,18.185
"Enacted BOE district 3","1-1",32.887,17.979
"Enacted BOE district 3","1-1",32.805,17.684
"Enacted BOE district 3","1-1",32.885,17.533
"Enacted BOE district 3","1-1",33.413,17.246
"Enacted BOE district 3","1-1",33.654,17.025
"Enacted BOE district 3","1-1",33.754,16.806
"Enacted BOE district 3","1-1",33.762,16.477
"Enacted BOE district 3","1-1",33.718,16.336
"Enacted BOE district 3","1-1",33.566,16.225
"Enacted BOE district 3","1-1",33.396,15.923
"Enacted BOE district 3","1-1",33.412,15.874
"Enacted BOE district 3","1-1",33.561,15.882
"Enacted BOE district 3","1-1",33.733,15.575
"Enacted BOE district 3","1-1",33.763,15.501
"Enacted BOE district 3","1-1",33.653,15.424
"Enacted BOE district 3","1-1",33.643,15.355
"Enacted BOE district 3","1-1",33.7,15.239
"Enacted BOE district 3","1-1",33.827,15.214
"Enacted BOE district 3","1-1",33.876,15.145
"Enacted BOE district 3","1-1",34.009,15.075
"Enacted BOE district 3","1-1",34.156,15.125
"Enacted BOE district 3","1-1",34.215,15.082
"Enacted BOE district 3","1-1",34.16,14.972
"Enacted BOE district 3","1-1",33.926,14.782
"Enacted BOE district 3","1-1",33.917,14.729
"Enacted BOE district 3","1-1",34.002,14.6
"Enacted BOE district 3","1-1",34.023,14.403
"Enacted BOE district 3","1-1",34.136,14.361
"Enacted BOE district 3","1-1",34.153,14.308
"Enacted BOE district 3","1-1",34.123,13.592
"Enacted BOE district 3","1-1",34.147,13.311
"Enacted BOE district 3","1-1",34.007,12.936
"Enacted BOE district 3","1-1",33.869,12.766
"Enacted BOE district 3","1-1",33.399,12.805
"Enacted BOE district 3","1-1",33.003,12.727
"Enacted BOE district 3","1-1",32.54,12.389
"Enacted BOE district 3","1-1",32.407,12.17
"Enacted BOE district 3","1-1",32.388,11.595
"Enacted BOE district 3","1-1",32.248,11.336
"Enacted BOE district 3","1-1",32.253,11.182
"Enacted BOE district 3","1-1",32.192,11.137
"Enacted BOE district 3","1-1",32.138,11.159
"Enacted BOE district 3","1-1",32.114,11.259
"Enacted BOE district 3","1-1",32.03,11.287
"Enacted BOE district 3","1-1",31.843,11.115
"Enacted BOE district 3","1-1",31.779,11.201
"Enacted BOE district 3","1-1",31.782,11.334
"Enacted BOE district 3","1-1",31.703,11.436
"Enacted BOE district 3","1-1",31.346,11.481
"Enacted BOE district 3","1-1",31.234,11.552
"Enacted BOE district 3","1-1",31.216,11.646
"Enacted BOE district 3","1-1",31.032,11.841
"Enacted BOE district 3","1-1",31.015,11.913
"Enacted BOE district 3","1-1",30.924,11.93
"Enacted BOE district 3","1-1",30.949,11.978
"Enacted BOE district 3","1-1",30.842,12.098
"Enacted BOE district 3","1-1",30.848,12.153
"Enacted BOE district 3","1-1",30.742,12.141
"Enacted BOE district 3","1-1",30.713,12.182
"Enacted BOE district 3","1-1",30.767,12.218
"Enacted BOE district 3","1-1",30.718,12.247
"Enacted BOE district 3","1-1",30.721,12.295
"Enacted BOE district 3","1-1",30.688,12.264
"Enacted BOE district 3","1-1",30.547,12.362
"Enacted BOE district 3","1-1",30.557,12.504
"Enacted BOE district 3","1-1",30.483,12.515
"Enacted BOE district 3","1-1",30.422,12.602
"Enacted BOE district 3","1-1",30.365,12.593
"Enacted BOE district 3","1-1",30.336,12.642
"Enacted BOE district 3","1-1",30.271,12.627
"Enacted BOE district 3","1-1",24.859,5.445
"Enacted BOE district 3","1-1",24.021,4.022
"Enacted BOE district 3","1-1",23.257,2.95
"Enacted BOE district 3","1-1",22.464,1.979
"Enacted BOE district 3","1-1",21.95,1.239
"Enacted BOE district 3","1-1",21.324,0.233
"Enacted BOE district 3","1-1",17.853,0.422
"Enacted BOE district 3","1-1",14.943,0.511
"Enacted BOE district 3","1-1",14.362,0.585
"Enacted BOE district 3","1-1",13.341,0.59
"Enacted BOE district 3","1-1",13.323,-0.231
"Enacted BOE district 3","1-1",11.588,-0.133
"Enacted BOE district 3","1-1",11.639,0.652
"Enacted BOE district 4","1-1",17.916,35.082
"Enacted BOE district 4","1-1",16.912,35.11
"Enacted BOE district 4","1-1",16.933,36.153
"Enacted BOE district 4","1-1",17.039,36.162
"Enacted BOE district 4","1-1",17.335,36.032
"Enacted BOE district 4","1-1",17.281,36.081
"Enacted BOE district 4","1-1",17.311,36.107
"Enacted BOE district 4","1-1",17.374,36.058
"Enacted BOE district 4","1-1",17.572,36.077
"Enacted BOE district 4","1-1",17.604,36.915
"Enacted BOE district 4","1-1",18.083,36.903
"Enacted BOE district 4","1-1",18.087,37.003
"Enacted BOE district 4","1-1",18.201,37.003
"Enacted BOE district 4","1-1",18.221,37.456
"Enacted BOE district 4","1-1",18.371,37.458
"Enacted BOE district 4","1-1",18.427,37.769
"Enacted BOE district 4","1-1",18.488,37.856
"Enacted BOE district 4","1-1",18.594,37.8
"Enacted BOE district 4","1-1",19.409,37.769
"Enacted BOE district 4","1-1",19.409,37.827
"Enacted BOE district 4","1-1",19.497,37.826
"Enacted BOE district 4","1-1",19.502,38.023
"Enacted BOE district 4","1-1",19.59,38.022
"Enacted BOE district 4","1-1",19.599,38.287
"Enacted BOE district 4","1-1",19.153,38.352
"Enacted BOE district 4","1-1",19.189,38.99
"Enacted BOE district 4","1-1",18.809,39.01
"Enacted BOE district 4","1-1",18.79,39.283
"Enacted BOE district 4","1-1",18.5,39.292
"Enacted BOE district 4","1-1",18.504,39.393
"Enacted BOE district 4","1-1",18.611,39.389
"Enacted BOE district 4","1-1",18.621,39.527
"Enacted BOE district 4","1-1",18.701,39.631
"Enacted BOE district 4","1-1",18.681,39.718
"Enacted BOE district 4","1-1",19.11,40.072
"Enacted BOE district 4","1-1",19.651,40.118
"Enacted BOE district 4","1-1",19.76,40.229
"Enacted BOE district 4","1-1",19.89,40.251
"Enacted BOE district 4","1-1",19.902,40.473
"Enacted BOE district 4","1-1",20.603,40.466
"Enacted BOE district 4","1-1",20.608,41.033
"Enacted BOE district 4","1-1",21.135,41.087
"Enacted BOE district 4","1-1",21.305,41.266
"Enacted BOE district 4","1-1",21.308,41.347
"Enacted BOE district 4","1-1",21.679,41.334
"Enacted BOE district 4","1-1",21.569,41.491
"Enacted BOE district 4","1-1",21.576,41.632
