"fips","spread_pct"
"46023",0.272124
"39041",0.271977
"28023",0.271722
"20027",0.271638
"51775",0.271408
"41017",0.271234
"21063",0.270966
"48149",0.27086
"27055",0.270859
"28041",0.270725
"56041",0.270649
"13121",0.270619
"56015",0.270464
"16027",0.270332
"18085",0.270159
"36097",0.269663
"17165",0.269473
"01067",0.269202
"55107",0.269065
"21223",0.268911
"12011",0.268312
"27133",0.268041
"36123",0.267857
"35059",0.267835
"20007",0.26764
"06093",0.267307
"55103",0.267255
"27033",0.267241
"06059",0.266998
"55045",0.26694
"18115",0.266934
"01055",0.266571
"40147",0.266475
"27023",0.266344
"27031",0.266335
"27079",0.26627
"19161",0.266094
"51075",0.266082
"22091",0.265543
"42067",0.265422
"46135",0.265422
"29093",0.265027
"01123",0.265
"17059",0.264874
"38021",0.264766
"06033",0.264666
"18063",0.264138
"19065",0.264126
"34035",0.264022
"20191",0.263558
"39053",0.263383
"53007",0.262973
"12051",0.262942
"48285",0.26285
"18169",0.262161
"48059",0.262132
"13089",0.261943
"29061",0.261687
"27019",0.261682
"42017",0.261504
"18157",0.261241
"36055",0.261055
"02090",0.26102
"51013",0.260731
"19191",0.26073
"48309",0.260423
"39021",0.260309
"36057",0.260023
"27165",0.259764
"30103",0.25974
"06017",0.259648
"48205",0.259403
"39011",0.259398
"53039",0.258866
"54107",0.258823
"48083",0.258532
"37055",0.258412
"12089",0.258384
"51177",0.258247
"48069",0.257662
"22097",0.257647
"26017",0.257625
"54005",0.257406
"51520",0.25734
"19175",0.257283
"54021",0.256896
"36047",0.256867
"26127",0.256658
"18013",0.256542
"20107",0.256279
"41011",0.256269
"55029",0.256183
"13237",0.25615
"54077",0.256127
"47137",0.255805
"40049",0.255774
"27049",0.255765
"17135",0.255736
"31039",0.255698
"39023",0.255623
"51193",0.255605
"13111",0.255527
"27097",0.255289
"18029",0.255172
"18181",0.254999
"48217",0.254997
"17157",0.254807
"37197",0.25478
"40097",0.254719
"48041",0.25459
"21157",0.254485
"39089",0.254433
"13033",0.25439
"19103",0.253961
"06013",0.253957
"36041",0.253807
"36091",0.253402
"51005",0.252929
"31153",0.252697
"17031",0.252649
"21015",0.252613
"20053",0.252525
"05035",0.252499
"24013",0.252419
"19117",0.252351
"19001",0.251956
"16033",0.251889
"35051",0.251583
"40059",0.251572
"17119",0.251549
"13009",0.251251
"18023",0.251021
"46123",0.250896
"24027",0.250768
"19055",0.250655
"18131",0.250606
"05021",0.250522
"26035",0.250458
"47067",0.250221
"27063",0.249626
"13123",0.249175
"13153",0.248737
"28127",0.248544
"29197",0.248447
"28043",0.248069
"26091",0.247979
"19177",0.2479
"39075",0.247854
"55049",0.247743
"21053",0.247631
"37123",0.247467
"46015",0.247383
"31025",0.247379
"51059",0.247342
"37183",0.24691
"28003",0.246885
"17075",0.246021
"01081",0.245982
"53057",0.245768
"27147",0.24572
"40145",0.245677
"46029",0.24564
"48297",0.245506
"53011",0.245386
"05075",0.244963
"48291",0.244824
"08059",0.244577
"26137",0.244566
"40051",0.244411
"29081",0.244379
"48397",0.244287
"37071",0.244144
"37025",0.24413
"51025",0.24407
"17191",0.243826
"44003",0.243672
"50021",0.243666
"54069",0.243565
"24035",0.24351
"27051",0.243467
"36107",0.243258
"30095",0.243255
"51099",0.243141
"21037",0.24288
"55061",0.242801
"54013",0.242718
"18065",0.242669
"01117",0.242248
"21093",0.242228
"08093",0.242076
"48497",0.242043
"26151",0.241356
"36043",0.241337
"21073",0.24128
"34041",0.241125
"46035",0.240891
"51800",0.240599
"48407",0.240333
"49051",0.239934
"26125",0.239814
"01027",0.239605
"12111",0.239255
"26115",0.239004
"45027",0.238525
"37187",0.238335
"21195",0.238265
"18073",0.238167
"28053",0.237906
"13279",0.237821
"42121",0.237729
"27139",0.237579
"13075",0.237461
"49019",0.237456
"27163",0.237446
"20009",0.237379
"29125",0.237361
"41057",0.237291
"48505",0.237274
"13013",0.237152
"31095",0.236901
"17053",0.236844
"12009",0.236212
"51690",0.23618
"54023",0.23617
"18037",0.236103
"21183",0.235849
"55039",0.235718
"36113",0.235659
"36119",0.235641
"48123",0.235412
"12027",0.23541
"19113",0.235316
"33001",0.23525
"05139",0.234528
"19075",0.234324
"20159",0.233893
"13117",0.233881
"31059",0.233855
"21145",0.233686
"22043",0.233561
"47119",0.233322
"06043",0.233277
"32001",0.233254
"17041",0.233029
"21159",0.23285
"36037",0.232807
"47155",0.232775
"22095",0.232674
"19115",0.23258
"55101",0.232102
"40153",0.232076
"21221",0.231986
"20067",0.231766
"01083",0.231591
"29149",0.231508
"28147",0.231281
"26051",0.231119
"12083",0.23088
"48021",0.230708
"18151",0.230468
"29119",0.230405
"51730",0.230236
"16057",0.230164
"19125",0.230146
"40065",0.230052
"50011",0.229972
"47121",0.229903
"19145",0.229779
"22021",0.229334
"17183",0.229311
"47087",0.22926
"21081",0.229231
"51550",0.229108
"42115",0.228863
"19095",0.228833
"21025",0.228647
"31037",0.228615
"13247",0.228524
"18025",0.228267
"29065",0.2282
"45091",0.228172
"27085",0.228143
"39071",0.227832
"08081",0.227531
"16001",0.227442
"29153",0.227428
"08035",0.227401
"26047",0.227385
"42061",0.22733
"37093",0.227294
"39159",0.227276
"13051",0.227112
"53041",0.226977
"54029",0.226829
"19153",0.226719
"39099",0.226669
"17175",0.226586
"26087",0.226571
"55007",0.226424
"48181",0.226277
"20189",0.226202
"40043",0.225989
"02050",0.225819
"20123",0.225812
"18173",0.225796
"21199",0.22571
"18069",0.225543
"37083",0.225314
"48197",0.225225
"49025",0.225028
"48387",0.224661
"51019",0.224129
"26077",0.224045
"53053",0.223974
"48259",0.223914
"29151",0.22373
"27067",0.223413
"28017",0.223385
"24029",0.223145
"08003",0.223107
"45073",0.222978
"21203",0.222896
"01057",0.222841
"47023",0.222806
"21051",0.222706
"42025",0.222704
"48111",0.222593
"24023",0.222485
"54045",0.222452
"27003",0.22211
"22053",0.222106
"21085",0.221946
"35055",0.221902
"27123",0.221847
"12101",0.221742
"19107",0.221685
"08095",0.221631
"47021",0.221436
"26059",0.221263
"31045",0.220886
"23031",0.220862
"47099",0.220844
"37067",0.220769
"41047",0.220761
"47113",0.220704
"32031",0.220231
"44009",0.220049
"37105",0.219838
"51810",0.219761
"42075",0.219736
"16081",0.219619
"47173",0.219561
"13209",0.219552
"41001",0.219142
"05007",0.219137
"48039",0.218863
"45017",0.218849
"19041",0.218659
"51081",0.218589
"24001",0.218518
"18047",0.218417
"48367",0.218323
"56013",0.218152
"28153",0.218141
"29137",0.21789
"46055",0.217628
"19011",0.217501
"18183",0.21736
"13213",0.217326
"27007",0.217293
"48213",0.217256
"29127",0.217056
"41037",0.217024
"32029",0.216815
"13005",0.216626
"28033",0.216354
"31043",0.216094
"41043",0.215955
"39117",0.215744
"33019",0.215463
"17141",0.215283
"41031",0.214951
"19157",0.214754
"22105",0.214747
"40131",0.214648
"18129",0.214541
"36017",0.214422
"01079",0.214353
"21207",0.214345
"08041",0.214263
"48231",0.214253
"21029",0.21421
"27047",0.214181
"47117",0.213925
"12005",0.213866
"48045",0.213828
"30109",0.213675
"29029",0.213651
"47043",0.213412
"42103",0.213049
"19171",0.213043
"06081",0.212992
"48133",0.212718
"42007",0.212602
"06065",0.212212
"51680",0.212183
"39161",0.211857
"19169",0.211671
"17115",0.2114
"13093",0.2113
"05059",0.211174
"19181",0.211156
"19017",0.21087
"49043",0.210726
"27091",0.210621
"40089",0.210465
"16073",0.210322
"37131",0.21017
"51790",0.21006
"20037",0.209665
"28009",0.20926
"21091",0.209182
"19023",0.208885
"06071",0.208729
"55085",0.208719
"39043",0.208228
"54057",0.208078
"51153",0.208041
"20121",0.207702
"21155",0.207511
"48479",0.207505
"37135",0.207495
"26007",0.207232
"27009",0.207004
"30099",0.20694
"50005",0.206788
"17067",0.206754
"48135",0.206715
"54049",0.206711
"06037",0.206571
"28107",0.206568
"39171",0.206567
"51740",0.20646
"26147",0.20638
"01041",0.206375
"48099",0.206146
"29195",0.206106
"40139",0.206087
"21215",0.205865
"46083",0.205852
"21107",0.205802
"17071",0.205794
"46101",0.205761
"54079",0.205654
"21001",0.205631
"37009",0.205485
"37053",0.20529
"31105",0.205158
"18135",0.204608
"17021",0.20456
"46011",0.204552
"39119",0.204423
"26135",0.204131
"21031",0.203186
"28007",0.202908
"45057",0.202904
"50019",0.202884
"18001",0.20271
"21101",0.202616
"48455",0.202356
"54099",0.202198
"12085",0.202185
"37137",0.202151
"39147",0.20191
"20057",0.201813
"16045",0.201694
"21003",0.201545
"31031",0.201539
"29059",0.201485
"27127",0.201338
"45021",0.20129
"22117",0.201221
"26101",0.201183
"12117",0.201044
"17089",0.200919
"51171",0.200705
"21161",0.200413
"48015",0.200388
"51085",0.200309
"38099",0.200191
"42129",0.200133
"26079",0.200067
"46009",0.199601
"22015",0.199379
"18127",0.199323
"54055",0.199274
"45055",0.199236
"20205",0.199133
"37181",0.199123
"51133",0.199121
"31093",0.19902
"56039",0.198967
"47051",0.198858
"28159",0.198773
"51057",0.198619
"53029",0.198617
"40027",0.198197
"16055",0.198173
"41015",0.198062
"12091",0.197961
"19015",0.197938
"34023",0.197794
"01025",0.197715
"55095",0.197711
"45075",0.197681
"48287",0.197673
"19193",0.197513
"40115",0.197368
"18031",0.197269
"17047",0.197141
"37169",0.197128
"31155",0.197092
"34019",0.197038
"13311",0.196892
"48439",0.196839
"17123",0.196817
"42055",0.196683
"51143",0.196372
"40143",0.196238
"17185",0.196009
"17193",0.195879
"51035",0.195843
"39107",0.195792
"35027",0.195733
"18111",0.195369
"17017",0.195343
"21011",0.195328
"13139",0.195281
"48249",0.195257
"51155",0.195122
"31065",0.195101
"18145",0.195066
"31119",0.194882
"27109",0.194803
"47065",0.194739
"45063",0.194532
"36051",0.194496
"39035",0.194335
"48357",0.194234
"01001",0.194224
"21131",0.194212
"35049",0.194208
"13047",0.194076
"13245",0.193997
"31083",0.193736
"18033",0.193473
"01053",0.193466
"42069",0.193446
"31001",0.19338
"27095",0.193172
"40101",0.193138
"24045",0.192933
"32007",0.192896
"47039",0.192763
"28081",0.192671
"31141",0.192381
"21135",0.192219
"36115",0.191882
"38057",0.19187
"22017",0.19177
"05037",0.191697
"40109",0.191474
"27129",0.191414
"21191",0.191322
"12097",0.191311
"46115",0.191296
"48343",0.191189
"54035",0.190709
"17179",0.190569
"19121",0.19042
"36087",0.190365
"19059",0.190103
"23027",0.190057
"29111",0.189905
"29009",0.189775
"20087",0.189743
"05005",0.189466
"17065",0.189322
"51077",0.188814
"18043",0.188572
"29011",0.188501
"55059",0.188465
"39039",0.188403
"27113",0.188324
"27041",0.188238
"13197",0.188172
"28123",0.188065
"32003",0.187958
"37069",0.187939
"11001",0.187896
"28151",0.187699
"06089",0.187579
"27025",0.187575
"16085",0.187541
"22013",0.1875
"37001",0.187391
"37061",0.18722
"29067",0.18717
"48489",0.187045
"19129",0.186323
"51660",0.186314
"55078",0.186176
"49057",0.186096
"17111",0.186075
"25019",0.185976
"35007",0.185949
"40081",0.185885
"26143",0.185834
"19051",0.185691
"20131",0.185638
"18027",0.185573
"48019",0.185486
"48437",0.185476
"01013",0.185283
"55083",0.185143
"48239",0.185124
"47187",0.185005
"49045",0.184939
"30061",0.184881
"17079",0.184582
"41019",0.184517
"48187",0.184368
"19031",0.184342
"01091",0.184249
"08105",0.184065
"27099",0.183933
"24015",0.183484
"29043",0.183272
"19073",0.183213
"26097",0.183167
"08085",0.182672
"21153",0.182656
"51095",0.182436
"37171",0.182374
"37021",0.182333
"13085",0.182283
"29207",0.182258
"19013",0.182227
"34025",0.182049
"29165",0.182041
"31079",0.181988
"19123",0.181951
"50025",0.181921
"05029",0.181723
"48201",0.181627
"08125",0.181032
"06061",0.180851
"06051",0.180845
"26053",0.180782
"16083",0.180716
"42123",0.180704
"26093",0.180686
"05047",0.180516
"29095",0.180462
"22087",0.180432
"08101",0.180401
"30111",0.180354
"29209",0.180351
"19127",0.180338
"40017",0.180215
"06103",0.180158
"51067",0.179879
"34033",0.179828
"24037",0.17964
"22005",0.179627
"55067",0.179441
"42051",0.179303
"22019",0.179266
"20195",0.179019
"47093",0.178919
"42039",0.178762
"05145",0.17874
"27037",0.178624
"31145",0.178588
"45045",0.178575
"22007",0.17852
"05073",0.178485
"48279",0.17817
"40041",0.178049
"21127",0.178023
"48477",0.178
"26155",0.177946
"29045",0.177883
"30047",0.177625
"51083",0.177525
"06101",0.177394
"28085",0.1773
"20155",0.17717
"34003",0.176974
"28035",0.176907
"39123",0.176727
"18117",0.1765
"22085",0.176192
"13169",0.176001
"10003",0.175655
"13113",0.175517
"37029",0.175358
"27141",0.175318
"48281",0.175265
"19097",0.17524
"27149",0.175185
"53021",0.175032
"13321",0.175029
"31123",0.174902
"13017",0.174846
"17025",0.174692
"53069",0.174406
"48063",0.174382
"18175",0.174061
"21027",0.174022
"28005",0.173996
"35039",0.173917
"20209",0.173901
"40013",0.173777
"21231",0.173744
"06077",0.173547
"24011",0.173424
"05061",0.173256
"17083",0.17314
"27065",0.172978
"31111",0.172853
"18051",0.172827
"18133",0.172772
"27145",0.172715
"05057",0.172641
"48307",0.172528
"39061",0.172192
"40061",0.172102
"41063",0.172003
"51175",0.171869
"47085",0.171777
"55057",0.171629
"18049",0.171443
"19063",0.171416
"13315",0.171389
"05003",0.171361
"19111",0.171351
"55047",0.171322
"48167",0.170945
"05099",0.170836
"51840",0.1706
"27137",0.170407
"37161",0.170231
"49053",0.170189
"27135",0.170113
"05103",0.170068
"36071",0.170034
"39103",0.169572
"13293",0.169553
"39125",0.169285
"42037",0.169278
"28037",0.169073
"21083",0.169043
"05009",0.168892
"19061",0.168883
"45001",0.168731
"36101",0.168627
"36069",0.168592
"29025",0.168331
"51181",0.168324
"47077",0.168139
"51195",0.168034
"51165",0.167976
"13157",0.167867
"31137",0.167842
"45085",0.167812
"18035",0.167769
"27131",0.167718
"47031",0.167706
"47063",0.167525
"18053",0.167514
"51161",0.16744
"05123",0.167114
"40135",0.167055
"22077",0.167019
"46109",0.166994
"51770",0.166894
"17147",0.166855
"01115",0.166841
"31177",0.166635
"29189",0.166491
"28139",0.166397
"37045",0.166194
"48481",0.165384
"13019",0.165317
"16087",0.165062
"42049",0.164777
"29223",0.16476
"17129",0.16415
"28031",0.164114
"17035",0.164093
"29219",0.164033
"06011",0.164017
"48465",0.163903
"29173",0.163808
"29023",0.163623
"39031",0.163604
"13105",0.163382
"20151",0.163381
"27035",0.163253
"25011",0.163245
"19105",0.163156
"27029",0.163132
"22065",0.163099
"39105",0.163007
"48177",0.162808
"26149",0.162676
"37173",0.162556
"18159",0.162401
"35001",0.162401
"39131",0.162344
"12061",0.162266
"17163",0.162219
"27039",0.162144
"08065",0.162009
"28089",0.161831
"55105",0.161819
"08051",0.161766
"51540",0.161763
"18139",0.161686
"24005",0.161633
"13161",0.161377
"51683",0.161302
"46121",0.161273
"16051",0.161225
"19079",0.161214
"01071",0.161067
"29229",0.160944
"29131",0.160327
"53015",0.160246
"05113",0.160182
"47003",0.160153
"55131",0.160122
"18067",0.16012
"17095",0.160091
"47089",0.160003
"38065",0.159915
"45051",0.159764
"40039",0.159705
"27101",0.159588
"01043",0.159529
"26055",0.159353
"45025",0.159217
"39063",0.159144
"05089",0.158973
"12019",0.158948
"05131",0.158848
"26109",0.158553
"29039",0.158413
"51041",0.158373
"36031",0.158211
"21141",0.158188
"22039",0.158184
"54105",0.157884
"39055",0.157758
"54073",0.157625
"51113",0.157548
"48003",0.157267
"18003",0.157238
"21229",0.157142
"48029",0.157033
"29019",0.156878
"42023",0.156775
"31029",0.156658
"19033",0.156641
"19085",0.156548
"27057",0.156329
"05049",0.156301
"13313",0.155569
"19183",0.155376
"26081",0.15537
"48459",0.155357
"18163",0.155325
"17201",0.155171
"53001",0.154941
"13211",0.154836
"29037",0.154816
"53031",0.154739
"31047",0.154585
"31185",0.154408
"01039",0.154378
"16043",0.154344
"27013",0.154208
"39137",0.1542
"18089",0.154007
"12069",0.15388
"34017",0.153793
"27027",0.153788
"47073",0.15361
"49049",0.15349
"42113",0.153374
"45029",0.153302
"23017",0.153272
"13295",0.153262
"39115",0.153251
"29047",0.153179
"08067",0.152889
"34029",0.152618
"22071",0.152564
"18179",0.152498
"31067",0.152467
"55037",0.152406
"22029",0.152373
"37163",0.152336
"22031",0.152077
"20133",0.15187
"49037",0.151745
"38059",0.151736
"02290",0.151515
"18021",0.151458
"29109",0.151353
"10005",0.150867
"48451",0.15074
"26045",0.150417
"20173",0.150395
"55119",0.150353
"56011",0.150294
"47127",0.150286
"29123",0.149949
"39111",0.149936
"51097",0.14988
"29003",0.149759
"26105",0.149746
"18019",0.149688
"21119",0.149434
"18099",0.149432
"17055",0.149341
"29041",0.149315
"48049",0.149246
"39139",0.149144
"48113",0.149117
"19195",0.148951
"31021",0.148898
"51187",0.148831
"40121",0.148758
"54001",0.148694
"38031",0.148544
"08113",0.148405
"47029",0.148278
"40137",0.148237
"21017",0.148163
"48183",0.148105
"39109",0.148045
"20125",0.147426
"21129",0.147414
"05087",0.147397
"19179",0.147275
"29213",0.147197
"17073",0.147119
"13143",0.146977
"47177",0.146885
"13029",0.146787
"20111",0.146719
"13303",0.146576
"29167",0.146468
"21049",0.146242
"20059",0.146019
"22123",0.145894
"12107",0.145617
"48193",0.145613
"18041",0.145336
"21095",0.145166
"34027",0.145015
"40019",0.144856
"38077",0.14484
"13097",0.14468
"47053",0.144437
"19165",0.144312
"20203",0.144092
"18091",0.143933
"53051",0.143823
"13127",0.143822
"46057",0.143678
"48353",0.143659
"17149",0.143629
"55021",0.143619
"16069",0.143479
"38093",0.143472
"27021",0.143407
"20197",0.143349
"26043",0.143278
"17127",0.143205
"22069",0.143143
"29183",0.142973
"47001",0.142898
"55023",0.142875
"19037",0.142869
"51139",0.142647
"13207",0.142594
"29201",0.142503
"34039",0.142426
"53025",0.142374
"28067",0.142133
"25007",0.141998
"35041",0.141963
"22125",0.141908
"01045",0.141666
"48349",0.141614
"48381",0.14161
"39163",0.141576
"08045",0.14149
"39157",0.141421
"17093",0.141421
"24025",0.140878
"21117",0.140809
"54061",0.140796
"22127",0.140668
"18061",0.140643
"36105",0.14034
"55125",0.140294
"19057",0.140096
"20015",0.139739
"20139",0.139523
"18153",0.13951
"08107",0.139492
"01133",0.139405
"08014",0.139202
"19155",0.139136
"17003",0.13911
"45083",0.139044
"24033",0.138507
"41065",0.138375
"27059",0.138214
"56025",0.138078
"46079",0.138045
"29097",0.137847
"29155",0.137741
"01049",0.137668
"08007",0.137591
"19083",0.137519
"39097",0.137242
"20045",0.137207
"55089",0.137113
"20143",0.137033
"51167",0.136799
"48415",0.136604
"47041",0.136545
"39007",0.136452
"21133",0.136451
"16075",0.136436
"39167",0.136125
"54041",0.136119
"21043",0.136116
"56029",0.135991
"34037",0.135857
"28095",0.135577
"24017",0.135562
"21105",0.13544
"35025",0.135425
"19045",0.135408
"20005",0.135326
"37017",0.135295
"45013",0.134891
"50023",0.134888
"26075",0.134776
"37097",0.134737
"50013",0.134626
"21009",0.134517
"18059",0.134312
"18107",0.133967
"48355",0.133785
"20169",0.133583
"17087",0.133521
"55073",0.133496
"28039",0.133091
"38067",0.132841
"42133",0.132809
"53027",0.132659
"51071",0.132658
"37013",0.132593
"08039",0.132528
"48493",0.132489
"08097",0.132488
"28113",0.132467
"29091",0.132407
"21079",0.132298
"13227",0.132217
"39025",0.131956
"46027",0.131839
"47019",0.131827
"40083",0.131496
"28073",0.13142
"27121",0.131372
"39047",0.131329
"22051",0.131258
"35009",0.131253
"39067",0.131243
"26163",0.131238
"37057",0.131152
"46099",0.131035
"29013",0.130394
"48189",0.130297
"28155",0.130221
"37081",0.130077
"20041",0.129849
"19021",0.129845
"47157",0.129698
"56037",0.129695
"48127",0.129656
"39051",0.129397
"24031",0.129332
"47167",0.129332
"54017",0.129116
"48251",0.129052
"29161",0.129035
"36081",0.128778
"18011",0.128614
"39155",0.128476
"55005",0.128353
"21099",0.128304
"51135",0.128254
"41013",0.128046
"40103",0.127889
"47131",0.127877
"12113",0.127836
"05023",0.127775
"39003",0.127701
"39165",0.127599
"29099",0.127597
"40055",0.127574
"29217",0.127518
"01023",0.1275
"55115",0.127261
"13223",0.127013
"04007",0.126892
"20013",0.126877
"37121",0.126819
"16011",0.126691
"35045",0.126426
"27017",0.126183
"29069",0.126117
"05125",0.126006
"28045",0.125936
"45087",0.125795
"44007",0.125484
"18167",0.125322
"48375",0.125207
"36085",0.124873
"26049",0.12478
"29143",0.124657
"40091",0.124598
"13159",0.124362
"05149",0.124039
"22001",0.123935
"19109",0.12389
"40099",0.123825
"26165",0.123748
"47015",0.123686
"51163",0.123533
"55087",0.123209
"26099",0.123139
"45035",0.122915
"39079",0.122884
"20113",0.122622
"35053",0.122617
"47133",0.122506
"48467",0.122399
"05065",0.122056
"27061",0.121916
"19189",0.121905
"17131",0.121896
"39087",0.121856
"54097",0.121746
"37027",0.121647
"13025",0.121393
"04013",0.121196
"27161",0.120957
"01113",0.120909
"48171",0.120813
"39149",0.120745
"45039",0.120709
"26019",0.120581
"51197",0.120516
"39029",0.120349
"54031",0.120056
"13071",0.120056
"48215",0.120027
"25001",0.119952
"08049",0.119723
"27103",0.11928
"19173",0.11919
"48361",0.119185
"17063",0.118886
"47151",0.118629
"29121",0.118538
"46081",0.118461
"48341",0.118242
"46103",0.117922
"28047",0.117343
"31121",0.11734
"16049",0.117233
"31081",0.117108
"22009",0.117102
"47189",0.117032
"56009",0.116976
"08031",0.116969
"49039",0.116686
"45011",0.116482
"01087",0.116298
"18109",0.116199
"22067",0.115866
"56019",0.115835
"48061",0.115569
"12087",0.11548
"27093",0.11537
"20079",0.115293
"55019",0.115068
"21187",0.114973
"08077",0.114909
"37145",0.114878
"50015",0.114696
"47141",0.114418
"34007",0.11347
"45077",0.11344
"40009",0.113399
"29159",0.113329
"51021",0.113269
"47111",0.112845
"46013",0.112763
"19087",0.112717
"53067",0.112633
"42087",0.112583
"36063",0.112322
"39037",0.112283
"39045",0.112252
"08119",0.112206
"55141",0.112033
"30027",0.111857
"35013",0.111835
"34009",0.111728
"56003",0.111636
"32019",0.111528
"45031",0.111504
"13151",0.111294
"48265",0.110913
"16019",0.110875
"13027",0.110531
"45071",0.110529
"48221",0.110432
"48409",0.110353
"29113",0.110293
"54003",0.110136
"17189",0.10985
"19003",0.10983
"37039",0.109593
"39077",0.109531
"49041",0.109499
"45043",0.10939
"48031",0.109336
"29145",0.109334
"21089",0.109299
"26005",0.109017
"29101",0.108838
"48245",0.108744
"48011",0.108696
"26027",0.108656
"55133",0.10826
"21179",0.108168
"31027",0.108017
"40087",0.107937
"22101",0.107794
"04025",0.107649
"20055",0.107592
"08037",0.107552
"26119",0.107446
"29107",0.106538
"29510",0.106259
"48161",0.106087
"01035",0.105932
"22057",0.105525
"20099",0.105374
"39033",0.105271
"39015",0.105244
"51640",0.105105
"12015",0.105102
"47123",0.10493
"13137",0.104759
"56023",0.104094
"21007",0.103964
"13145",0.103857
"05083",0.103632
"39073",0.103107
"21163",0.102819
"22033",0.102476
"39085",0.102471
"31053",0.102313
"29186",0.102216
"42077",0.101883
"31055",0.101775
"39069",0.101578
"21213",0.101338
"37199",0.101193
"13281",0.100932
"41045",0.100918
"37087",0.100737
"51029",0.100254
"47033",0.10005
"40125",0.0998741
"26111",0.0993905
"53063",0.0992601
"13015",0.0991411
"37143",0.0990099
"21113",0.0988142
"33011",0.0982341
"42099",0.0978559
"19007",0.0978075
"51710",0.0974091
"40047",0.0967961
"29105",0.0967706
"51137",0.0967118
"54039",0.0965619
"21167",0.0961875
"47035",0.0960753
"28141",0.096
"51700",0.0957979
"17199",0.0956037
"47045",0.0955736
"51089",0.095435
"20177",0.0952733
"22073",0.095017
"55077",0.0949848
"48423",0.0948011
"22079",0.0947588
"18177",0.0947511
"26069",0.094585
"13135",0.0944629
"34013",0.0931085
"06009",0.0929489
"42009",0.0926218
"55099",0.0924543
"35043",0.0924038
"21109",0.0924001
"29071",0.0920933
"29057",0.0920689
"54011",0.0919845
"35015",0.0919374
"39143",0.0918852
"26037",0.0918251
"08069",0.0914941
"19187",0.0914446
"39059",0.0913886
"55015",0.0912773
"39013",0.0910346
"38089",0.0907468
"20011",0.0906808
"47147",0.0904208
"29077",0.0903243
"37035",0.0902231
"45059",0.0898857
"01095",0.0895073
"55013",0.0895041
"21055",0.0894154
"22061",0.0892987
"28103",0.0889065
"01097",0.0885377
"42093",0.0883831
"05115",0.0877894
"39175",0.0875253
"19137",0.0871671
"13133",0.0869432
"49029",0.086833
"48165",0.0867778
"05051",0.0866594
"44001",0.0865835
"18081",0.0863537
"42021",0.0861802
"08087",0.0861475
"13297",0.0860947
"05033",0.08605
"45061",0.0859951
"48371",0.085922
"49047",0.0855526
"26031",0.0854236
"19131",0.085195
"21071",0.0849762
"39127",0.0845451
"48425",0.0844149
"16029",0.0843289
"30013",0.0839551
"40123",0.0837806
"24510",0.0837116
"51119",0.0834802
"49007",0.0834479
"29055",0.0832384
"45015",0.0831582
"18039",0.0830545
"48485",0.0830041
"49011",0.0829729
"01009",0.0829314
"21023",0.0828795
"42011",0.0828489
"36059",0.0826833
"21193",0.0823517
"29179",0.0821423
"40063",0.0820589
"31139",0.0819784
"13057",0.0815023
"42047",0.0811794
"42107",0.0809694
"13103",0.0808444
"49013",0.0807836
"13275",0.0806944
"34001",0.0803257
"25005",0.0801498
"21111",0.0800901
"39095",0.0800866
"55071",0.0797116
"28109",0.0796108
"47049",0.0795756
"42073",0.0794717
"47059",0.0792965
"39151",0.0791738
"28105",0.0790865
"13189",0.0785727
"20175",0.0781106
"21065",0.0780585
"17195",0.0776987
"06111",0.0774992
"31019",0.0774747
"28129",0.0774539
"46127",0.0770097
"48067",0.0769796
"37065",0.0764937
"12035",0.0760356
"35035",0.0758703
"56033",0.0757815
"05055",0.075514
"45041",0.0754557
"40071",0.075432
"21115",0.075368
"12017",0.0752203
"17007",0.0751894
"48469",0.0747548
"21059",0.0746558
"29073",0.0743695
"47159",0.0743273
"48321",0.0742452
"21097",0.0738241
"51650",0.0732696
"34015",0.0731867
"17081",0.0731628
"21123",0.0731626
"34031",0.0727106
"19091",0.0726367
"16013",0.0726275
"39113",0.0725436
"48223",0.0725085
"18083",0.0722584
"05119",0.072091
"20031",0.0719166
"48303",0.0718197
"35057",0.0718109
"39153",0.0717962
"55129",0.071599
"26159",0.0713229
"18093",0.0710007
"48395",0.0707631
"22115",0.0707508
"51115",0.0701836
"47125",0.0697674
"06019",0.0692594
"40021",0.0692405
"39101",0.0688811
"25021",0.0688304
"01059",0.0687221
"56021",0.0684096
"16041",0.0681385
"19139",0.0679109
"20085",0.0678222
"48141",0.06762
"17061",0.0675049
"29083",0.0675037
"21239",0.0664378
"08123",0.0661695
"39135",0.0660244
"26025",0.0657173
"55111",0.0654092
"01003",0.0651493
"29169",0.0649954
"29027",0.0649249
"35017",0.0644999
"05085",0.0641969
"22099",0.063987
"42065",0.0634317
"05039",0.0634015
"35047",0.0625759
"25023",0.0624696
"38105",0.0623247
"54081",0.0623163
"55075",0.0620896
"19163",0.06197
"35005",0.0618534
"55121",0.0618067
"48091",0.0617192
"47163",0.0615327
"22121",0.0611313
"13219",0.0603963
"19069",0.0602894
"37157",0.0602634
"13229",0.060039
"55109",0.0599653
"34005",0.0598432
"37117",0.0597591
"18097",0.0596903
"48035",0.0594498
"21125",0.0591073
"26145",0.0590745
"06099",0.0585845
"55123",0.0581922
"06057",0.0579615
"48007",0.0570916
"40111",0.0569909
"49005",0.0567293
"13077",0.0566629
"30043",0.0561257
"21227",0.0561122
"55117",0.0560524
"18017",0.0558823
"48273",0.0554794
"01031",0.0553495
"53033",0.0552018
