"state_name","county_fips","county_name","votes_dem","votes_gop","total_votes"
"Alabama","01001","Autauga County",7503,19838,27770
"Alabama","01003","Baldwin County",24578,83544,109679
"Alabama","01005","Barbour County",4816,5622,10518
"Alabama","01007","Bibb County",1986,7525,9595
"Alabama","01009","Blount County",2640,24711,27588
"Alabama","01011","Bullock County",3446,1146,4613
"Alabama","01013","Butler County",3965,5458,9488
"Alabama","01015","Calhoun County",15216,35101,50983
"Alabama","01017","Chambers County",6365,8753,15284
"Alabama","01019","Cherokee County",1624,10583,12301
"Alabama","01021","Chilton County",3073,16085,19310
"Alabama","01023","Choctaw County",3127,4296,7464
"Alabama","01025","Clarke County",5755,7324,13135
"Alabama","01027","Clay County",1267,5601,6930
"Alabama","01029","Cleburne County",675,6484,7227
"Alabama","01031","Coffee County",5076,16899,22275
"Alabama","01033","Colbert County",8343,19203,27886
"Alabama","01035","Conecuh County",2966,3442,6441
"Alabama","01037","Coosa County",1796,3631,5479
"Alabama","01039","Covington County",2721,14586,17430
"Alabama","01041","Crenshaw County",1700,4864,6617
"Alabama","01043","Cullman County",4478,36880,41851
"Alabama","01045","Dale County",5170,14303,19738
"Alabama","01047","Dallas County",12230,5524,17864
"Alabama","01049","DeKalb County",4281,24767,29356
"Alabama","01051","Elmore County",10367,30164,41030
"Alabama","01053","Escambia County",4918,10869,15910
"Alabama","01055","Etowah County",11567,35528,47728
"Alabama","01057","Fayette County",1395,7300,8766
"Alabama","01059","Franklin County",2086,10376,12578
"Alabama","01061","Geneva County",1595,10848,12545
"Alabama","01063","Greene County",3884,875,4775
"Alabama","01065","Hale County",4663,3192,7900
"Alabama","01067","Henry County",2606,6607,9298
"Alabama","01069","Houston County",12917,32618,46173
"Alabama","01071","Jackson County",3717,19670,23636
"Alabama","01073","Jefferson County",181688,138843,325848
"Alabama","01075","Lamar County",978,6174,7193
"Alabama","01077","Lauderdale County",11915,31721,44339
"Alabama","01079","Lawrence County",3562,12322,16031
"Alabama","01081","Lee County",27860,42221,71449
"Alabama","01083","Limestone County",13672,34640,49235
"Alabama","01085","Lowndes County",4972,1836,6835
"Alabama","01087","Macon County",7108,1541,8723
"Alabama","01089","Madison County",87286,102780,194767
"Alabama","01091","Marengo County",5488,5343,10900
"Alabama","01093","Marion County",1463,12205,13807
"Alabama","01095","Marshall County",5943,33191,39655
"Alabama","01097","Mobile County",79474,101243,183164
"Alabama","01099","Monroe County",4455,6147,10668
"Alabama","01101","Montgomery County",64529,33311,99139
"Alabama","01103","Morgan County",13234,39664,53722
"Alabama","01105","Perry County",3860,1339,5230
"Alabama","01107","Pickens County",4022,5594,9668
"Alabama","01109","Pike County",5636,8042,13841
"Alabama","01111","Randolph County",2203,8559,10837
"Alabama","01113","Russell County",11228,9864,21329
"Alabama","01115","St. Clair County",7744,36166,44441
"Alabama","01117","Shelby County",33268,79700,114950
"Alabama","01119","Sumter County",4648,1598,6291
"Alabama","01121","Talladega County",13138,22235,35663
"Alabama","01123","Tallapoosa County",5859,14963,20991
"Alabama","01125","Tuscaloosa County",37765,51117,90172
"Alabama","01127","Walker County",4834,26002,31170
"Alabama","01129","Washington County",2258,6564,8876
"Alabama","01131","Wilcox County",4048,1833,5903
"Alabama","01133","Winston County",974,10195,11284
