state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Nebraska,31001,Adams,4213,10085,14653
Nebraska,31003,Antelope,452,3093,3587
Nebraska,31005,Arthur,21,260,285
Nebraska,31007,Banner,43,362,411
Nebraska,31009,Blaine,35,280,317
Nebraska,31011,Boone,499,2653,3226
Nebraska,31013,Box Butte,1051,4002,5200
Nebraska,31015,Boyd,135,1010,1155
Nebraska,31017,Brown,191,1470,1684
Nebraska,31019,Buffalo,6350,16640,23711
Nebraska,31021,Burt,1063,2580,3739
Nebraska,31023,Butler,873,3542,4518
Nebraska,31025,Cass,4737,10121,15326
Nebraska,31027,Cedar,725,4174,5015
Nebraska,31029,Chase,226,1740,2000
Nebraska,31031,Cherry,373,2844,3269
Nebraska,31033,Cheyenne,855,3813,4776
Nebraska,31035,Clay,632,2848,3570
Nebraska,31037,Colfax,1025,2636,3726
Nebraska,31039,Cuming,870,3507,4459
Nebraska,31041,Custer,786,5090,6010
Nebraska,31043,Dakota,2744,3926,6817
Nebraska,31045,Dawes,1082,2931,4151
Nebraska,31047,Dawson,2497,6524,9191
Nebraska,31049,Deuel,141,871,1034
Nebraska,31051,Dixon,651,2335,3094
Nebraska,31053,Dodge,5544,10984,16938
Nebraska,31055,Douglas,150350,119159,276540
Nebraska,31057,Dundy,105,883,1003
Nebraska,31059,Fillmore,693,2359,3148
Nebraska,31061,Franklin,276,1437,1728
Nebraska,31063,Frontier,189,1229,1446
Nebraska,31065,Furnas,399,2163,2602
Nebraska,31067,Gage,3385,7445,11119
Nebraska,31069,Garden,161,1016,1200
Nebraska,31071,Garfield,133,933,1076
Nebraska,31073,Gosper,215,893,1121
Nebraska,31075,Grant,20,375,402
Nebraska,31077,Greeley,229,1016,1259
Nebraska,31079,Hall,7681,16189,24450
Nebraska,31081,Hamilton,1118,4309,5566
Nebraska,31083,Harlan,282,1615,1934
Nebraska,31085,Hayes,34,494,536
Nebraska,31087,Hitchcock,175,1264,1470
Nebraska,31089,Holt,686,4769,5550
Nebraska,31091,Hooker,59,376,442
Nebraska,31093,Howard,648,2786,3511
Nebraska,31095,Jefferson,1016,2616,3730
Nebraska,31097,Johnson,647,1518,2233
Nebraska,31099,Kearney,701,2822,3617
Nebraska,31101,Keith,763,3544,4369
Nebraska,31103,Keya Paha,49,476,530
Nebraska,31105,Kimball,268,1563,1877
Nebraska,31107,Knox,905,3721,4708
Nebraska,31109,Lancaster,82293,70092,157215
Nebraska,31111,Lincoln,3692,13071,17163
Nebraska,31113,Logan,38,407,450
Nebraska,31115,Loup,75,370,454
Nebraska,31117,McPherson,17,275,302
Nebraska,31119,Madison,3478,11940,15819
Nebraska,31121,Merrick,743,3419,4282
Nebraska,31123,Morrill,386,2113,2558
Nebraska,31125,Nance,359,1437,1832
Nebraska,31127,Nemaha,921,2428,3432
Nebraska,31129,Nuckolls,409,1857,2305
Nebraska,31131,Otoe,2490,5649,8355
Nebraska,31133,Pawnee,322,1071,1429
Nebraska,31135,Perkins,199,1321,1545
Nebraska,31137,Phelps,752,4157,5021
Nebraska,31139,Pierce,480,3462,4012
Nebraska,31141,Platte,3260,12186,15721
Nebraska,31143,Polk,530,2291,2887
Nebraska,31145,Red Willow,811,4525,5470
Nebraska,31147,Richardson,996,3073,4134
Nebraska,31149,Rock,84,744,842
Nebraska,31151,Saline,1986,3631,5780
Nebraska,31153,Sarpy,41206,51979,96193
Nebraska,31155,Saunders,3331,9108,12786
Nebraska,31157,Scotts Bluff,4196,10952,15524
Nebraska,31159,Seward,2438,6490,9199
Nebraska,31161,Sheridan,340,2292,2684
Nebraska,31163,Sherman,343,1322,1700
Nebraska,31165,Sioux,72,642,731
Nebraska,31167,Stanton,532,2561,3165
Nebraska,31169,Thayer,624,2308,2989
Nebraska,31171,Thomas,45,377,427
Nebraska,31173,Thurston,1122,1180,2379
Nebraska,31175,Valley,412,1901,2344
Nebraska,31177,Washington,3554,8583,12467
Nebraska,31179,Wayne,1022,3055,4218
Nebraska,31181,Webster,335,1511,1876
Nebraska,31183,Wheeler,59,438,503
Nebraska,31185,York,1630,5337,7161
