state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Vermont,50001,Addison County,14967,6292,22022
Vermont,50003,Bennington County,12705,7114,20462
Vermont,50005,Caledonia County,9011,6551,16169
Vermont,50007,Chittenden County,74961,21017,98915
Vermont,50009,Essex County,1405,1773,3288
Vermont,50011,Franklin County,13611,11274,25830
Vermont,50013,Grand Isle County,2905,1810,4851
Vermont,50015,Lamoille County,10240,4163,14915
Vermont,50017,Orange County,10304,6187,17122
Vermont,50019,Orleans County,7147,6512,14096
Vermont,50021,Rutland County,18230,14672,33970
Vermont,50023,Washington County,25191,8928,35307
Vermont,50025,Windham County,18767,6440,26035
Vermont,50027,Windsor County,23376,9971,34446
