state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Pennsylvania,42001,Adams,18207,37523,56540
Pennsylvania,42003,Allegheny,429065,282324,719733
Pennsylvania,42005,Armstrong,8457,27489,36370
Pennsylvania,42007,Beaver,38122,54759,94122
Pennsylvania,42009,Bedford,4367,23025,27574
Pennsylvania,42011,Berks,92895,109736,205540
Pennsylvania,42013,Blair,17636,45306,63595
Pennsylvania,42015,Bradford,8046,21600,30159
Pennsylvania,42017,Bucks,204712,187367,396234
Pennsylvania,42019,Butler,37508,74359,113305
Pennsylvania,42021,Cambria,21730,48085,70574
Pennsylvania,42023,Cameron,634,1771,2434
Pennsylvania,42025,Carbon,11212,21984,33629
Pennsylvania,42027,Centre,40055,36372,77493
Pennsylvania,42029,Chester,182372,128565,314502
Pennsylvania,42031,Clarion,4678,14578,19493
Pennsylvania,42033,Clearfield,9673,29203,39422
Pennsylvania,42035,Clinton,5502,11902,17625
Pennsylvania,42037,Columbia,10532,20098,31171
Pennsylvania,42039,Crawford,12924,28559,42004
Pennsylvania,42041,Cumberland,62245,77212,141595
Pennsylvania,42043,Dauphin,78983,66408,147368
Pennsylvania,42045,Delaware,206423,118532,327931
Pennsylvania,42047,Elk,4522,12140,16906
Pennsylvania,42049,Erie,68286,66869,137083
Pennsylvania,42051,Fayette,20444,41227,62139
Pennsylvania,42053,Forest,728,1882,2646
Pennsylvania,42055,Franklin,22422,57245,80783
Pennsylvania,42057,Fulton,1085,6824,7977
Pennsylvania,42059,Greene,4911,12579,17669
Pennsylvania,42061,Huntingdon,5445,17061,22792
Pennsylvania,42063,Indiana,12634,28089,41198
Pennsylvania,42065,Jefferson,4527,17960,22824
Pennsylvania,42067,Juniata,2253,9649,12043
Pennsylvania,42069,Lackawanna,61991,52334,115410
Pennsylvania,42071,Lancaster,115847,160209,280239
Pennsylvania,42073,Lawrence,15978,29597,46076
Pennsylvania,42075,Lebanon,23932,46731,71652
Pennsylvania,42077,Lehigh,98288,84259,184713
Pennsylvania,42079,Luzerne,64873,86929,153321
Pennsylvania,42081,Lycoming,16971,41462,59254
Pennsylvania,42083,Mckean,5098,14083,19466
Pennsylvania,42085,Mercer,21067,36143,57954
Pennsylvania,42087,Mifflin,4603,16670,21502
Pennsylvania,42089,Monroe,44060,38726,83829
Pennsylvania,42091,Montgomery,319511,185460,510157
Pennsylvania,42093,Montour,3771,5844,9771
Pennsylvania,42095,Northampton,85087,83854,170942
Pennsylvania,42097,Northumberland,12677,28952,42283
Pennsylvania,42099,Perry,5950,18293,24652
Pennsylvania,42101,Philadelphia,603790,132740,741377
Pennsylvania,42103,Pike,13019,19213,32554
Pennsylvania,42105,Potter,1726,7239,9064
Pennsylvania,42107,Schuylkill,20727,48871,70603
Pennsylvania,42109,Snyder,4910,13983,19140
Pennsylvania,42111,Somerset,8654,31466,40543
Pennsylvania,42113,Sullivan,921,2619,3595
Pennsylvania,42115,Susquehanna,6236,15207,21752
Pennsylvania,42117,Tioga,4955,15742,21075
Pennsylvania,42119,Union,7475,12356,20115
Pennsylvania,42121,Venango,7585,18569,26528
Pennsylvania,42123,Warren,6066,14237,20650
Pennsylvania,42125,Washington,45088,72080,118478
Pennsylvania,42127,Wayne,9191,18637,28089
Pennsylvania,42129,Westmoreland,72129,130218,204697
Pennsylvania,42131,Wyoming,4704,9936,14858
Pennsylvania,42133,York,88114,146733,238471
