state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Minnesota,27001,Aitkin,3524,6741,10446
Minnesota,27003,Anoka,97667,106974,210481
Minnesota,27005,Becker,6435,12961,19739
Minnesota,27007,Beltrami,11493,12898,24874
Minnesota,27009,Benton,7084,15260,22824
Minnesota,27011,Big Stone,964,1796,2824
Minnesota,27013,Blue Earth,17558,18001,36442
Minnesota,27015,Brown,4576,9692,14598
Minnesota,27017,Carlton,9905,10435,20815
Minnesota,27019,Carver,31869,35586,69160
Minnesota,27021,Cass,6300,12759,19363
Minnesota,27023,Chippewa,2026,4175,6318
Minnesota,27025,Chisago,11894,23047,35601
Minnesota,27027,Clay,16121,15965,32874
Minnesota,27029,Clearwater,1169,3575,4814
Minnesota,27031,Cook,2416,1142,3660
Minnesota,27033,Cottonwood,1705,4157,5988
Minnesota,27035,Crow Wing,14173,27423,42366
Minnesota,27037,Dakota,143267,109995,259805
Minnesota,27039,Dodge,4108,8095,12484
Minnesota,27041,Douglas,7938,16726,25106
Minnesota,27043,Faribault,2352,5247,7761
Minnesota,27045,Fillmore,4491,7638,12385
Minnesota,27047,Freeborn,6448,10003,16704
Minnesota,27049,Goodhue,11731,16461,28817
Minnesota,27051,Grant,1187,2266,3543
Minnesota,27053,Hennepin,502710,197244,720173
Minnesota,27055,Houston,4667,6547,11428
Minnesota,27057,Hubbard,4536,8809,13617
Minnesota,27059,Isanti,7384,18027,25918
Minnesota,27061,Itasca,10467,15863,26840
Minnesota,27063,Jackson,1581,3949,5644
Minnesota,27065,Kanabec,2718,6818,9703
Minnesota,27067,Kandiyohi,7814,15014,23283
Minnesota,27069,Kittson,911,1535,2500
Minnesota,27071,Koochiching,2465,4204,6789
Minnesota,27073,Lac Qui Parle,1314,2600,3996
Minnesota,27075,Lake,3534,3265,6954
Minnesota,27077,Lake Of The Woods,604,1710,2347
Minnesota,27079,Le Sueur,5636,11503,17469
Minnesota,27081,Lincoln,972,2190,3235
Minnesota,27083,Lyon,4284,8400,12990
Minnesota,27085,Mcleod,6374,14394,21199
Minnesota,27087,Mahnomen,975,1165,2183
Minnesota,27089,Marshall,1177,3774,5031
Minnesota,27091,Martin,3171,7442,10796
Minnesota,27093,Meeker,3802,9645,13694
Minnesota,27095,Mille Lacs,4374,10570,15190
Minnesota,27097,Morrison,4306,15666,20313
Minnesota,27099,Mower,8312,10297,18969
Minnesota,27101,Murray,1329,3346,4769
Minnesota,27103,Nicollet,9441,9540,19417
Minnesota,27105,Nobles,2599,5541,8275
Minnesota,27107,Norman,1233,1963,3294
Minnesota,27109,Olmsted,49121,39467,90924
Minnesota,27111,Otter Tail,11752,24276,36736
Minnesota,27113,Pennington,2439,4756,7381
Minnesota,27115,Pine,5339,11274,16911
Minnesota,27117,Pipestone,1215,3537,4837
Minnesota,27119,Polk,4967,10162,15419
Minnesota,27121,Pope,2398,4677,7218
Minnesota,27123,Ramsey,195168,75284,278025
Minnesota,27125,Red Lake,642,1425,2116
Minnesota,27127,Redwood,2300,5895,8326
Minnesota,27129,Renville,2280,5610,8058
Minnesota,27131,Rice,17353,18264,36412
Minnesota,27133,Rock,1585,3690,5373
Minnesota,27135,Roseau,2093,6279,8499
Minnesota,27137,St. Louis,66335,50065,119009
Minnesota,27139,Scott,40214,47837,90141
Minnesota,27141,Sherburne,18329,38491,57960
Minnesota,27143,Sibley,2351,6014,8537
Minnesota,27145,Stearns,30829,53932,86632
Minnesota,27147,Steele,7650,12742,20872
Minnesota,27149,Stevens,1827,3213,5139
Minnesota,27151,Swift,1618,3340,5054
Minnesota,27153,Todd,3072,10392,13718
Minnesota,27155,Traverse,597,1165,1802
Minnesota,27157,Wabasha,4721,8523,13509
Minnesota,27159,Wadena,1898,6028,8047
Minnesota,27161,Waseca,3402,6770,10387
Minnesota,27163,Washington,90324,75271,169536
Minnesota,27165,Watonwan,1723,3087,4933
Minnesota,27167,Wilkin,986,2290,3353
Minnesota,27169,Winona,12929,14288,27797
Minnesota,27171,Wright,30883,57211,90041
Minnesota,27173,Yellow Medicine,1548,3738,5410
