state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Nevada,32001,Churchill,3051,9372,12890
Nevada,32003,Clark,521852,430930,972510
Nevada,32005,Douglas,11571,21630,34125
Nevada,32007,Elko,4557,16741,21967
Nevada,32009,Esmeralda,74,400,487
Nevada,32011,Eureka,105,895,1017
Nevada,32013,Humboldt,1689,5877,7771
Nevada,32015,Lander,496,2198,2765
Nevada,32017,Lincoln,330,2067,2446
Nevada,32019,Lyon,8473,20914,30238
Nevada,32021,Mineral,829,1423,2335
Nevada,32023,Nye,7288,17528,25378
Nevada,32027,Pershing,547,1731,2320
Nevada,32029,Storey,902,1908,2877
Nevada,32031,Washoe,128128,116760,252142
Nevada,32033,White Pine,859,3403,4369
Nevada,32510,Carson City,12735,16113,29739
