state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Wyoming,56001,Albany,8371,8930,17877
Wyoming,56003,Big Horn,742,4867,5735
Wyoming,56005,Campbell,2004,16006,18342
Wyoming,56007,Carbon,1274,4952,6387
Wyoming,56009,Converse,845,5756,6739
Wyoming,56011,Crook,443,3805,4344
Wyoming,56013,Fremont,5179,11552,17256
Wyoming,56015,Goshen,1156,4893,6174
Wyoming,56017,Hot Springs,488,2082,2620
Wyoming,56019,Johnson,847,3936,4898
Wyoming,56021,Laramie,14153,28063,43362
Wyoming,56023,Lincoln,1623,8957,10840
Wyoming,56025,Natrona,8337,24671,33921
Wyoming,56027,Niobrara,112,1108,1234
Wyoming,56029,Park,3259,13084,16743
Wyoming,56031,Platte,780,3874,4765
Wyoming,56033,Sheridan,3920,12041,16425
Wyoming,56035,Sublette,920,3905,4924
Wyoming,56037,Sweetwater,3731,12541,16698
Wyoming,56039,Teton,8748,4134,13286
Wyoming,56041,Uinta,1561,7282,9089
Wyoming,56043,Washakie,656,3125,3877
Wyoming,56045,Weston,378,3069,3512
