state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
West Virginia,54001,Barbour,1199,5071,6395
West Virginia,54003,Berkeley,17500,37580,56102
West Virginia,54005,Boone,1641,6314,8142
West Virginia,54007,Braxton,1233,3991,5313
West Virginia,54009,Brooke,2621,6986,9782
West Virginia,54011,Cabell,13474,21229,35429
West Virginia,54013,Calhoun,488,2391,2936
West Virginia,54015,Clay,580,2597,3240
West Virginia,54017,Doddridge,374,2541,2956
West Virginia,54019,Fayette,4387,10910,15620
West Virginia,54021,Gilmer,486,1822,2344
West Virginia,54023,Grant,552,4949,5568
West Virginia,54025,Greenbrier,4196,10517,14996
West Virginia,54027,Hampshire,1890,8464,10500
West Virginia,54029,Hancock,3360,9462,13030
West Virginia,54031,Hardy,1297,4997,6411
West Virginia,54033,Harrison,8402,20480,29495
West Virginia,54035,Jackson,2699,9907,12822
West Virginia,54037,Jefferson,11967,16573,29156
West Virginia,54039,Kanawha,30231,43352,75239
West Virginia,54041,Lewis,1372,5550,7048
West Virginia,54043,Lincoln,1279,5770,7187
West Virginia,54045,Logan,1848,9500,11469
West Virginia,54047,McDowell,1036,4310,5425
West Virginia,54049,Marion,8185,15881,24634
West Virginia,54051,Marshall,3186,9808,13233
West Virginia,54053,Mason,2111,8232,10547
West Virginia,54055,Mercer,4851,18372,23584
West Virginia,54057,Mineral,2483,10247,12904
West Virginia,54059,Mingo,1061,7325,8490
West Virginia,54061,Monongalia,19265,21084,41452
West Virginia,54063,Monroe,1155,5089,6367
West Virginia,54065,Morgan,1947,7009,9097
West Virginia,54067,Nicholas,1919,7960,10037
West Virginia,54069,Ohio,6727,11593,18689
West Virginia,54071,Pendleton,680,2687,3425
West Virginia,54073,Pleasants,656,2632,3348
West Virginia,54075,Pocahontas,927,2889,3901
West Virginia,54077,Preston,2953,11176,14426
West Virginia,54079,Putnam,7124,19868,27507
West Virginia,54081,Raleigh,6816,23644,30966
West Virginia,54083,Randolph,3008,8356,11594
West Virginia,54085,Ritchie,517,3473,4050
West Virginia,54087,Roane,1218,4189,5521
West Virginia,54089,Summers,1226,3931,5264
West Virginia,54091,Taylor,1694,5422,7265
West Virginia,54093,Tucker,890,2669,3636
West Virginia,54095,Tyler,554,2991,3617
West Virginia,54097,Upshur,2033,7633,9859
West Virginia,54099,Wayne,3532,11934,15747
West Virginia,54101,Webster,479,2478,2998
West Virginia,54103,Wetzel,1294,4718,6168
West Virginia,54105,Wirt,409,2120,2581
West Virginia,54107,Wood,10317,26380,37313
West Virginia,54109,Wyoming,980,6503,7565
