state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
New York,36001,Albany,92589,54560,148577
New York,36003,Allegany,5802,14425,20305
New York,36005,Bronx,261670,98174,362890
New York,36007,Broome,45142,44763,90459
New York,36009,Cattaraugus,11424,22586,34107
New York,36011,Cayuga,15772,20482,36343
New York,36013,Chautauqua,22085,34528,56751
New York,36015,Chemung,15572,21861,37560
New York,36017,Chenango,8177,14294,22540
New York,36019,Clinton,17478,18247,35817
New York,36021,Columbia,20396,15168,35897
New York,36023,Cortland,10290,11706,22063
New York,36025,Delaware,9237,13789,23156
New York,36027,Dutchess,79994,71778,152659
New York,36029,Erie,248651,204774,456550
New York,36031,Essex,9629,9533,19236
New York,36033,Franklin,8821,10569,19458
New York,36035,Fulton,7666,16237,23953
New York,36037,Genesee,9367,18997,28444
New York,36039,Greene,10436,14702,25310
New York,36041,Hamilton,1211,2223,3439
New York,36043,Herkimer,9110,19557,28725
New York,36045,Jefferson,16326,26417,42843
New York,36047,Kings,601265,233964,847934
New York,36049,Lewis,3600,9353,12966
New York,36051,Livingston,12148,18780,31035
New York,36053,Madison,14629,19025,33814
New York,36055,Monroe,214757,145940,362715
New York,36057,Montgomery,7356,13286,20712
New York,36059,Nassau,338453,368138,712349
New York,36061,New York,533782,113921,654372
New York,36063,Niagara,43438,58678,102431
New York,36065,Oneida,39415,60687,100258
New York,36067,Onondaga,133155,93916,228381
New York,36069,Ontario,29520,30221,59987
New York,36071,Orange,80253,94936,175660
New York,36073,Orleans,5366,12659,18071
New York,36075,Oswego,20483,33548,54163
New York,36077,Otsego,13031,15256,28436
New York,36079,Putnam,23956,31553,55765
New York,36081,Queens,437282,264628,712191
New York,36083,Rensselaer,39668,38601,78736
New York,36085,Richmond,69345,128151,199620
New York,36087,Rockland,65880,83543,150072
New York,36089,St. Lawrence,18010,25919,44026
New York,36091,Saratoga,66321,63940,130812
New York,36093,Schenectady,39733,31975,72165
New York,36095,Schoharie,5547,10423,16042
New York,36097,Schuyler,3736,5717,9486
New York,36099,Seneca,6610,8379,15034
New York,36101,Steuben,15413,29777,45344
New York,36103,Suffolk,341812,417549,762849
New York,36105,Sullivan,14549,20386,35062
New York,36107,Tioga,9437,15038,24559
New York,36109,Tompkins,34631,11354,46532
New York,36111,Ulster,57974,39743,98534
New York,36113,Warren,17099,18606,35829
New York,36115,Washington,11224,17268,28586
New York,36117,Wayne,17056,27286,44443
New York,36119,Westchester,287434,167795,457838
New York,36121,Wyoming,4929,14112,19041
New York,36123,Yates,4401,6098,10542
