state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Texas,48001,Anderson,3955,15110,19227
Texas,48003,Andrews,850,4943,5863
Texas,48005,Angelina,9143,25076,34574
Texas,48007,Aransas,2916,9239,12290
Texas,48009,Archer,446,4300,4796
Texas,48011,Armstrong,75,1035,1112
Texas,48013,Atascosa,5876,12039,18118
Texas,48015,Austin,2951,11447,14554
Texas,48017,Bailey,409,1434,1860
Texas,48019,Bandera,2505,10057,12715
Texas,48021,Bastrop,15474,20516,36665
Texas,48023,Baylor,183,1494,1702
Texas,48025,Bee,3288,6006,9420
Texas,48027,Bell,57014,67893,127375
Texas,48029,Bexar,448452,308618,770818
Texas,48031,Blanco,1911,5443,7441
Texas,48033,Borden,16,397,416
Texas,48035,Bosque,1561,7469,9126
Texas,48037,Bowie,10747,27116,38261
Texas,48039,Brazoria,62228,90433,154984
Texas,48041,Brazos,35349,47530,85061
Texas,48043,Brewster,2258,2461,4822
Texas,48045,Briscoe,78,639,725
Texas,48047,Brooks,1470,998,2484
Texas,48049,Brown,2107,13698,15969
Texas,48051,Burleson,1788,6743,8609
Texas,48053,Burnet,5639,18767,24717
Texas,48055,Caldwell,6672,8031,14973
Texas,48057,Calhoun,2148,5641,7856
Texas,48059,Callahan,734,6012,6832
Texas,48061,Cameron,64063,49032,114174
Texas,48063,Camp,1394,3626,5060
Texas,48065,Carson,297,2779,3122
Texas,48067,Cass,2795,11033,13927
Texas,48069,Castro,466,1602,2083
Texas,48071,Chambers,3997,17353,21652
Texas,48073,Cherokee,4210,15101,19508
Texas,48075,Childress,310,1943,2279
Texas,48077,Clay,614,5069,5744
Texas,48079,Cochran,177,809,1000
Texas,48081,Coke,178,1586,1779
Texas,48083,Coleman,451,3641,4124
Texas,48085,Collin,230945,252318,490856
Texas,48087,Collingsworth,155,1048,1218
Texas,48089,Colorado,2420,7472,9975
Texas,48091,Comal,24826,62740,88892
Texas,48093,Comanche,853,5177,6086
Texas,48095,Concho,197,1058,1268
Texas,48097,Cooke,3210,15596,18996
Texas,48099,Coryell,7565,15438,23493
Texas,48101,Cottle,113,540,662
Texas,48103,Crane,241,1247,1503
Texas,48105,Crockett,344,1220,1574
Texas,48107,Crosby,527,1396,1953
Texas,48109,Culberson,438,415,864
Texas,48111,Dallam,197,1389,1609
Texas,48113,Dallas,598576,307076,919504
Texas,48115,Dawson,808,2951,3789
Texas,48117,Deaf Smith,1264,3294,4610
Texas,48119,Delta,403,2162,2592
Texas,48121,Denton,188695,222480,417964
Texas,48123,Dewitt,1494,6567,8118
Texas,48125,Dickens,130,853,988
Texas,48127,Dimmit,2264,1384,3666
Texas,48129,Donley,198,1438,1648
Texas,48131,Duval,2575,2443,5053
Texas,48133,Eastland,983,7237,8293
Texas,48135,Ector,11367,32697,44591
Texas,48137,Edwards,168,893,1066
Texas,48139,Ellis,27565,56717,85493
Texas,48141,El Paso,178126,84331,266729
Texas,48143,Erath,2916,13684,16856
Texas,48145,Falls,1899,4177,6133
Texas,48147,Fannin,2655,12171,15007
Texas,48149,Fayette,2661,10171,12941
Texas,48151,Fisher,352,1448,1826
Texas,48153,Floyd,438,1584,2039
Texas,48155,Foard,99,445,551
Texas,48157,Fort Bend,195552,157718,357514
Texas,48159,Franklin,804,4161,5009
Texas,48161,Freestone,1635,6991,8711
Texas,48163,Frio,2422,2823,5279
Texas,48165,Gaines,576,5355,5996
Texas,48167,Galveston,58842,93911,155060
Texas,48169,Garza,231,1413,1653
Texas,48171,Gillespie,3176,12514,15850
Texas,48173,Glasscock,39,611,653
Texas,48175,Goliad,877,3085,3995
Texas,48177,Gonzales,1948,5627,7648
Texas,48179,Gray,829,6840,7782
Texas,48181,Grayson,14506,44163,59474
Texas,48183,Gregg,14796,32493,47982
Texas,48185,Grimes,2833,9432,12414
Texas,48187,Guadalupe,28805,47553,77619
