state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Oklahoma,40001,Adair,1387,5585,7108
Oklahoma,40003,Alfalfa,232,1978,2262
Oklahoma,40005,Atoka,765,4557,5389
Oklahoma,40007,Beaver,190,1968,2178
Oklahoma,40009,Beckham,1048,6767,7948
Oklahoma,40011,Blaine,688,3136,3901
Oklahoma,40013,Bryan,3323,12344,15976
Oklahoma,40015,Caddo,2670,7013,9859
Oklahoma,40017,Canadian,16742,43550,61940
Oklahoma,40019,Carter,4470,14699,19479
Oklahoma,40021,Cherokee,6027,11223,17714
Oklahoma,40023,Choctaw,1082,4698,5832
Oklahoma,40025,Cimarron,70,970,1054
Oklahoma,40027,Cleveland,49827,66677,119778
Oklahoma,40029,Coal,374,2091,2524
Oklahoma,40031,Comanche,13747,20905,35631
Oklahoma,40033,Cotton,393,2117,2572
Oklahoma,40035,Craig,1217,4686,6032
Oklahoma,40037,Creek,6577,23294,30505
Oklahoma,40039,Custer,2369,8060,10691
Oklahoma,40041,Delaware,3472,13557,17245
Oklahoma,40043,Dewey,214,2124,2359
Oklahoma,40045,Ellis,162,1688,1873
Oklahoma,40047,Garfield,4919,16970,22430
Oklahoma,40049,Garvin,1865,8878,10922
Oklahoma,40051,Grady,4144,18538,23101
Oklahoma,40053,Grant,280,1916,2226
Oklahoma,40055,Greer,328,1605,1973
Oklahoma,40057,Harmon,177,747,933
Oklahoma,40059,Harper,136,1327,1487
Oklahoma,40061,Haskell,783,4165,5014
Oklahoma,40063,Hughes,919,3875,4857
Oklahoma,40065,Jackson,1646,6392,8221
Oklahoma,40067,Jefferson,319,2026,2385
Oklahoma,40069,Johnston,738,3441,4251
Oklahoma,40071,Kay,4040,12834,17249
Oklahoma,40073,Kingfisher,854,5521,6465
Oklahoma,40075,Kiowa,699,2673,3427
Oklahoma,40077,Latimer,762,3437,4249
Oklahoma,40079,LeFlore,3299,15213,18805
Oklahoma,40081,Lincoln,2609,12013,14888
Oklahoma,40083,Logan,5455,15608,21574
Oklahoma,40085,Love,711,3305,4076
Oklahoma,40087,McClain,3582,15295,19236
Oklahoma,40089,McCurtain,1858,9485,11467
Oklahoma,40091,McIntosh,2031,6172,8335
Oklahoma,40093,Major,320,3084,3467
Oklahoma,40095,Marshall,1100,4891,6064
Oklahoma,40097,Mayes,3581,12749,16626
Oklahoma,40099,Murray,1156,4612,5894
Oklahoma,40101,Muskogee,8027,16526,25081
Oklahoma,40103,Noble,1003,3821,4938
Oklahoma,40105,Nowata,712,3610,4391
Oklahoma,40107,Okfuskee,896,3058,4038
Oklahoma,40109,Oklahoma,141724,145050,294740
Oklahoma,40111,Okmulgee,4357,9668,14313
Oklahoma,40113,Osage,6002,14121,20538
Oklahoma,40115,Ottawa,2686,8545,11438
Oklahoma,40117,Pawnee,1363,5267,6786
Oklahoma,40119,Payne,10904,17813,29643
Oklahoma,40121,Pittsburg,3768,13851,17924
Oklahoma,40123,Pontotoc,4117,10805,15320
Oklahoma,40125,Pottawatomie,7275,20240,28185
Oklahoma,40127,Pushmataha,668,4016,4739
Oklahoma,40129,Roger Mills,168,1629,1834
Oklahoma,40131,Rogers,9589,34031,44553
Oklahoma,40133,Seminole,2150,6011,8337
Oklahoma,40135,Sequoyah,3035,12113,15386
Oklahoma,40137,Stephens,3154,15560,19057
Oklahoma,40139,Texas,894,4505,5521
Oklahoma,40141,Tillman,597,2076,2708
Oklahoma,40143,Tulsa,108996,150574,266678
Oklahoma,40145,Wagoner,8464,26165,35338
Oklahoma,40147,Washington,5790,17076,23501
Oklahoma,40149,Washita,598,4086,4777
Oklahoma,40151,Woods,591,2993,3678
Oklahoma,40153,Woodward,1005,6611,7785
