state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Maryland,24001,Allegany County,9158,20886,30641
Maryland,24003,Anne Arundel County,172823,127821,309617
Maryland,24510,Baltimore City,207260,25374,237461
Maryland,24005,Baltimore County,258409,146202,414932
Maryland,24009,Calvert County,22587,25346,49113
Maryland,24011,Caroline County,5095,10283,15794
Maryland,24013,Carroll County,36456,60218,100327
Maryland,24015,Cecil County,16809,29439,47462
Maryland,24017,Charles County,62171,25579,89498
Maryland,24019,Dorchester County,6857,8764,15977
Maryland,24021,Frederick County,77675,63682,145615
Maryland,24023,Garrett County,3281,12002,15611
Maryland,24025,Harford County,63095,80930,148186
Maryland,24027,Howard County,129433,48390,183062
Maryland,24029,Kent County,5329,5195,10794
Maryland,24031,Montgomery County,419569,101222,533743
Maryland,24033,Prince George's County,379208,37090,424855
Maryland,24035,Queen Anne's County,10709,18741,30290
Maryland,24037,St. Mary's County,23138,30826,55665
Maryland,24039,Somerset County,4241,5739,10147
Maryland,24041,Talbot County,11062,10946,22555
Maryland,24043,Washington County,26044,40224,67779
Maryland,24045,Wicomico County,22054,22944,46216
Maryland,24047,Worcester County,12560,18571,31691
