state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Nevada,32001,Churchill,3179,9962,13503
Nevada,32003,Clark,520187,493052,1031223
Nevada,32005,Douglas,11553,23237,35556
Nevada,32007,Elko,4632,17352,22465
Nevada,32009,Esmeralda,73,376,461
Nevada,32011,Eureka,104,910,1036
Nevada,32013,Humboldt,1711,6141,8030
Nevada,32015,Lander,482,2180,2725
Nevada,32017,Lincoln,314,2108,2472
Nevada,32019,Lyon,8954,23861,33541
Nevada,32021,Mineral,711,1528,2295
Nevada,32023,Nye,7559,18946,26997
Nevada,32027,Pershing,496,1764,2308
Nevada,32029,Storey,913,2108,3075
Nevada,32031,Washoe,130071,127443,263734
Nevada,32033,White Pine,883,3364,4351
Nevada,32510,Carson City,13375,16873,31068
