"state_name","county_fips","county_name","votes_dem","votes_gop","total_votes"
"Alaska","02001","District 1",3367,4861,8584
"Alaska","02002","District 2",4571,4534,9563
"Alaska","02003","District 3",6130,4496,11107
"Alaska","02004","District 4",6161,2691,9270
"Alaska","02005","District 5",3328,4351,8020
"Alaska","02006","District 6",4773,6705,12000
"Alaska","02007","District 7",2513,6777,9609
"Alaska","02008","District 8",2576,7950,10805
"Alaska","02009","District 9",5849,5581,11836
"Alaska","02010","District 10",4070,4357,8763
"Alaska","02011","District 11",4633,4864,9840
"Alaska","02012","District 12",4169,4059,8515
"Alaska","02013","District 13",3682,3589,7577
"Alaska","02014","District 14",4346,2768,7426
"Alaska","02015","District 15",4364,4594,9293
"Alaska","02016","District 16",5344,3929,9669
"Alaska","02017","District 17",4990,2407,7718
"Alaska","02018","District 18",1928,2686,4816
"Alaska","02019","District 19",2825,1971,5025
"Alaska","02020","District 20",3924,3041,7267
"Alaska","02021","District 21",4711,3984,9043
"Alaska","02022","District 22",2660,2594,5463
"Alaska","02023","District 23",4116,6101,10685
"Alaska","02024","District 24",3234,6482,10118
"Alaska","02025","District 25",3172,6891,10460
"Alaska","02026","District 26",2013,7143,9448
"Alaska","02027","District 27",1807,6785,8860
"Alaska","02028","District 28",2213,6713,9279
"Alaska","02029","District 29",2708,7418,10500
"Alaska","02030","District 30",2701,7312,10306
"Alaska","02031","District 31",3240,3475,7003
"Alaska","02032","District 32",1883,3742,5864
"Alaska","02033","District 33",2016,6548,8859
"Alaska","02034","District 34",3759,5836,10012
"Alaska","02035","District 35",4885,4395,9732
"Alaska","02036","District 36",3538,5633,9598
"Alaska","02037","District 37",1921,2208,4350
"Alaska","02038","District 38",2028,1558,3994
"Alaska","02039","District 39",2180,1690,4206
"Alaska","02040","District 40",1362,1688,3293
"Alaska","02099","District 99 - Federal Overseas Absentee",336,51,401
