state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
New Hampshire,33001,Belknap County,16894,20899,38479
New Hampshire,33003,Carroll County,16649,16150,33297
New Hampshire,33005,Cheshire County,25522,17898,44370
New Hampshire,33007,Coos County,7640,8617,16544
New Hampshire,33009,Grafton County,33180,19905,54132
New Hampshire,33011,Hillsborough County,122344,104625,231659
New Hampshire,33013,Merrimack County,48533,39711,90133
New Hampshire,33015,Rockingham County,100064,95858,199342
New Hampshire,33017,Strafford County,41721,30489,73805
New Hampshire,33019,Sullivan County,12390,11508,24444
