state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Ohio,39001,Adams,2098,10269,12429
Ohio,39003,Allen,12754,33201,46369
Ohio,39005,Ashland,6544,19863,26663
Ohio,39007,Ashtabula,15345,27656,43374
Ohio,39009,Athens,14134,11369,25776
Ohio,39011,Auglaize,4442,20988,25629
Ohio,39013,Belmont,8080,22758,31037
Ohio,39015,Brown,4069,17257,21444
Ohio,39017,Butler,66713,114831,183197
Ohio,39019,Carroll,3071,10634,13819
Ohio,39021,Champaign,4944,15334,20475
Ohio,39023,Clark,21847,40403,62855
Ohio,39025,Clermont,36130,76964,114143
Ohio,39027,Clinton,4633,15984,20779
Ohio,39029,Columbiana,12064,35607,48053
Ohio,39031,Coshocton,3835,12362,16337
Ohio,39033,Crawford,4683,15402,20245
Ohio,39035,Cuyahoga,376384,195164,576520
Ohio,39037,Darke,4583,22234,27002
Ohio,39039,Defiance,5667,13302,19156
Ohio,39041,Delaware,61657,70448,133392
Ohio,39043,Erie,16871,22493,39749
Ohio,39045,Fairfield,31695,51999,84457
Ohio,39047,Fayette,2773,9706,12571
Ohio,39049,Franklin,380518,210830,598225
Ohio,39051,Fulton,6374,15893,22454
Ohio,39053,Gallia,2592,10314,13002
Ohio,39055,Geauga,20604,33844,54894
Ohio,39057,Greene,35575,53399,90041
Ohio,39059,Guernsey,4154,13314,17601
Ohio,39061,Hamilton,233360,172365,410085
Ohio,39063,Hancock,11467,26052,37943
Ohio,39065,Hardin,2863,9911,12893
Ohio,39067,Harrison,1559,5484,7110
Ohio,39069,Henry,3905,10873,14912
Ohio,39071,Highland,3609,16269,19987
Ohio,39073,Hocking,3704,9679,13489
Ohio,39075,Holmes,1854,10384,12335
Ohio,39077,Huron,7496,19484,27216
Ohio,39079,Jackson,2953,11249,14287
Ohio,39081,Jefferson,8592,22317,31267
Ohio,39083,Knox,8698,23112,32104
Ohio,39085,Lake,54484,72924,128579
Ohio,39087,Lawrence,6514,20013,26713
Ohio,39089,Licking,32832,61359,95060
Ohio,39091,Logan,5027,18182,23406
Ohio,39093,Lorain,74207,83297,159007
Ohio,39095,Lucas,106320,82398,190609
Ohio,39097,Madison,5713,14737,20669
Ohio,39099,Mahoning,50636,61249,112705
Ohio,39101,Marion,7902,19219,27359
Ohio,39103,Medina,39771,66308,107045
Ohio,39105,Meigs,2202,8127,10400
Ohio,39107,Mercer,3865,19710,23753
Ohio,39109,Miami,15969,42677,59188
Ohio,39111,Monroe,1336,5396,6796
Ohio,39113,Montgomery,126767,125566,254837
Ohio,39115,Morgan,1560,5168,6782
Ohio,39117,Morrow,4100,14609,18857
Ohio,39119,Muskingum,10874,28147,39331
Ohio,39121,Noble,1069,5050,6161
Ohio,39123,Ottawa,8866,14872,23960
Ohio,39125,Paulding,1987,7203,9277
Ohio,39127,Perry,3800,13062,16992
Ohio,39129,Pickaway,7397,21607,29280
Ohio,39131,Pike,2793,9352,12218
Ohio,39133,Portage,34759,47681,83226
Ohio,39135,Preble,4343,17146,21656
Ohio,39137,Putnam,2996,16576,19758
Ohio,39139,Richland,16591,41298,58362
Ohio,39141,Ross,9846,22801,32932
Ohio,39143,Sandusky,10139,19311,29716
Ohio,39145,Scioto,8021,22978,31180
Ohio,39147,Seneca,7765,17241,25263
Ohio,39149,Shelby,4350,20740,25288
Ohio,39151,Stark,71090,111478,184193
Ohio,39153,Summit,145005,125910,273571
Ohio,39155,Trumbull,39758,55983,96532
Ohio,39157,Tuscarawas,12032,30652,43023
Ohio,39159,Union,12934,23982,37301
Ohio,39161,Van Wert,3000,11616,14729
Ohio,39163,Vinton,1169,4531,5738
Ohio,39165,Warren,47128,91132,139619
Ohio,39167,Washington,8600,22161,31000
Ohio,39169,Wayne,15898,36764,53150
Ohio,39171,Williams,4644,13461,18275
Ohio,39173,Wood,30016,36877,67586
Ohio,39175,Wyandot,2731,8564,11390
