state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Arkansas,05001,Arkansas,1818,4304,6292
Arkansas,05003,Ashley,2125,5548,7926
Arkansas,05005,Baxter,4635,15836,21007
Arkansas,05007,Benton,42249,73965,119912
Arkansas,05009,Boone,3064,13652,17114
Arkansas,05011,Bradley,1214,2335,3654
Arkansas,05013,Calhoun,479,1636,2182
Arkansas,05015,Carroll,4023,7424,11797
Arkansas,05017,Chicot,2260,1752,4103
Arkansas,05019,Clark,3438,4616,8395
Arkansas,05021,Clay,962,4086,5183
Arkansas,05023,Cleburne,1988,10328,12680
Arkansas,05025,Cleveland,651,2867,3600
Arkansas,05027,Columbia,2814,5500,8616
Arkansas,05029,Conway,2615,5694,8685
Arkansas,05031,Craighead,11921,25558,38511
Arkansas,05033,Crawford,4959,18607,24091
Arkansas,05035,Crittenden,8514,7333,16367
Arkansas,05037,Cross,1772,4946,6942
Arkansas,05039,Dallas,963,1573,2649
Arkansas,05041,Desha,2016,1921,4164
Arkansas,05043,Drew,2426,4349,6908
Arkansas,05045,Faulkner,18347,34421,54428
Arkansas,05047,Franklin,1300,5677,7129
Arkansas,05049,Fulton,1035,3961,5119
Arkansas,05051,Garland,14045,29069,44199
Arkansas,05053,Grant,1268,6794,8200
Arkansas,05055,Greene,3058,12670,16100
Arkansas,05057,Hempstead,2138,4470,6848
Arkansas,05059,Hot Spring,3082,9202,12557
Arkansas,05061,Howard,1340,3367,4834
Arkansas,05063,Independence,2806,11250,14512
Arkansas,05065,Izard,1021,4631,5810
Arkansas,05067,Jackson,1365,3593,5091
Arkansas,05069,Jefferson,14981,9521,25158
Arkansas,05071,Johnson,2283,6938,9498
Arkansas,05073,Lafayette,839,1757,2679
Arkansas,05075,Lawrence,1080,4569,5857
Arkansas,05077,Lee,1423,1286,2848
Arkansas,05079,Lincoln,1032,2729,3875
Arkansas,05081,Little River,1226,3715,5177
Arkansas,05083,Logan,1544,6441,8225
Arkansas,05085,Lonoke,6686,22884,30662
Arkansas,05087,Madison,1563,5658,7351
Arkansas,05089,Marion,1531,5783,7503
Arkansas,05091,Miller,4245,11920,16529
Arkansas,05093,Mississippi,4558,7296,12342
Arkansas,05095,Monroe,1147,1545,2816
Arkansas,05097,Montgomery,731,3046,3873
Arkansas,05099,Nevada,1076,2133,3358
Arkansas,05101,Newton,709,3192,3998
Arkansas,05103,Ouachita,3995,5294,9629
Arkansas,05105,Perry,1012,3479,4627
Arkansas,05107,Phillips,3623,2417,6242
Arkansas,05109,Pike,644,3519,4246
Arkansas,05111,Poinsett,1424,5918,7521
Arkansas,05113,Polk,1246,7035,8490
Arkansas,05115,Pope,5772,18081,24432
Arkansas,05117,Prairie,654,2786,3495
Arkansas,05119,Pulaski,101947,63687,169956
Arkansas,05121,Randolph,1215,5355,6812
Arkansas,05123,St. Francis,3604,3242,7108
Arkansas,05125,Saline,16060,39556,56959
Arkansas,05127,Scott,483,2962,3551
Arkansas,05129,Searcy,588,3365,4019
Arkansas,05131,Sebastian,14487,31198,47140
Arkansas,05133,Sevier,1116,3884,5202
Arkansas,05135,Sharp,1398,5938,7566
Arkansas,05137,Stone,1180,4616,5938
Arkansas,05139,Union,5584,10478,16607
Arkansas,05141,Van Buren,1593,6034,7807
Arkansas,05143,Washington,43824,47504,94266
Arkansas,05145,White,5978,24182,30885
Arkansas,05147,Woodruff,856,1543,2476
Arkansas,05149,Yell,1284,5226,6741
