state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
North Carolina,37001,Alamance,40624,47937,89831
North Carolina,37003,Alexander,4060,16404,20677
North Carolina,37005,Alleghany,1533,4900,6496
North Carolina,37007,Anson,5253,5525,10875
North Carolina,37009,Ashe,4431,11629,16253
North Carolina,37011,Avery,2220,7181,9489
North Carolina,37013,Beaufort,9049,17296,26572
North Carolina,37015,Bertie,5279,3840,9186
North Carolina,37017,Bladen,6620,10035,16764
North Carolina,37019,Brunswick,40557,67658,109378
North Carolina,37021,Buncombe,98662,59016,160510
North Carolina,37023,Burke,13272,32130,45847
North Carolina,37025,Cabarrus,54494,63746,120202
North Carolina,37027,Caldwell,10146,33009,43540
North Carolina,37029,Camden,1522,4716,6304
North Carolina,37031,Carteret,12813,32508,45817
North Carolina,37033,Caswell,4493,7445,12040
North Carolina,37035,Catawba,26569,59577,87109
North Carolina,37037,Chatham,29014,22507,52301
North Carolina,37039,Cherokee,3686,13883,17824
North Carolina,37041,Chowan,2895,4587,7552
North Carolina,37043,Clay,1899,5761,7728
North Carolina,37045,Cleveland,16603,34654,51706
North Carolina,37047,Columbus,8648,17592,26402
North Carolina,37049,Craven,22011,33477,56173
North Carolina,37051,Cumberland,78631,59840,140513
North Carolina,37053,Currituck,4604,13235,18053
North Carolina,37055,Dare,10074,14792,25196
North Carolina,37057,Davidson,24150,67959,93452
North Carolina,37059,Davie,6988,19398,26850
North Carolina,37061,Duplin,8057,14677,22898
North Carolina,37063,Durham,144450,32853,180912
North Carolina,37065,Edgecombe,14900,9355,24448
North Carolina,37067,Forsyth,114145,87292,204726
North Carolina,37069,Franklin,18167,23938,42667
North Carolina,37071,Gaston,44062,73828,119256
North Carolina,37073,Gates,2268,3538,5868
North Carolina,37075,Graham,839,3883,4779
North Carolina,37077,Granville,14365,17383,32104
North Carolina,37079,Greene,3437,4965,8450
North Carolina,37081,Guilford,171118,109077,285053
North Carolina,37083,Halifax,14014,9778,23965
North Carolina,37085,Harnett,23472,39440,63757
North Carolina,37087,Haywood,13913,23393,37851
North Carolina,37089,Henderson,29361,39497,69974
North Carolina,37091,Hertford,6191,3561,9843
North Carolina,37093,Hoke,11896,10547,22767
North Carolina,37095,Hyde,931,1465,2421
North Carolina,37097,Iredell,36739,72801,110875
North Carolina,37099,Jackson,9746,11796,21942
North Carolina,37101,Johnston,48116,74878,124678
North Carolina,37103,Jones,2007,3409,5463
North Carolina,37105,Lee,12245,17489,30081
North Carolina,37107,Lenoir,12700,14564,27503
North Carolina,37109,Lincoln,14842,40183,55582
North Carolina,37111,Mcdowell,5911,17520,23655
North Carolina,37113,Macon,6675,14981,21934
North Carolina,37115,Madison,5090,8275,13621
North Carolina,37117,Martin,5360,6601,12040
North Carolina,37119,Mecklenburg,376454,187770,577505
North Carolina,37121,Mitchell,1915,6843,8842
North Carolina,37123,Montgomery,4055,9044,13206
North Carolina,37125,Moore,21436,39617,61790
North Carolina,37127,Nash,25508,26431,52471
North Carolina,37129,New Hanover,68814,67949,138734
North Carolina,37131,Northampton,5239,3905,9215
North Carolina,37133,Onslow,25684,54960,81681
North Carolina,37135,Orange,65444,20806,87807
North Carolina,37137,Pamlico,2676,5229,7976
North Carolina,37139,Pasquotank,9549,10537,20343
North Carolina,37141,Pender,12460,26042,38909
North Carolina,37143,Perquimans,2269,5278,7666
North Carolina,37145,Person,8295,13509,22036
North Carolina,37147,Pitt,45595,40403,87130
North Carolina,37149,Polk,4827,8107,13068
North Carolina,37151,Randolph,15951,59357,76008
North Carolina,37153,Richmond,7787,11931,19873
North Carolina,37155,Robeson,16728,29647,46770
North Carolina,37157,Rockingham,15676,33447,49595
North Carolina,37159,Rowan,23788,50807,75394
North Carolina,37161,Rutherford,8914,25456,34670
North Carolina,37163,Sampson,9797,18178,28201
North Carolina,37165,Scotland,6754,7767,14626
North Carolina,37167,Stanly,8881,27518,36714
North Carolina,37169,Stokes,5380,21548,27175
North Carolina,37171,Surry,8613,28565,37508
North Carolina,37173,Swain,2643,4311,7052
North Carolina,37175,Transylvania,8972,11492,20780
North Carolina,37177,Tyrrell,680,1057,1757
North Carolina,37179,Union,51168,86271,139355
North Carolina,37181,Vance,11292,8614,20092
North Carolina,37183,Wake,402984,236735,653580
North Carolina,37185,Warren,5872,3976,10013
North Carolina,37187,Washington,3138,2768,5944
North Carolina,37189,Watauga,17225,15254,33095
North Carolina,37191,Wayne,22618,31580,54762
North Carolina,37193,Wilkes,7194,28812,36320
North Carolina,37195,Wilson,19909,19750,40045
North Carolina,37197,Yadkin,3739,16439,20397
North Carolina,37199,Yancey,3635,7509,11283
