state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Arizona,04001,Apache,18872,12795,32019
Arizona,04003,Cochise,22296,35936,58923
Arizona,04005,Coconino,41504,27576,70067
Arizona,04007,Gila,8504,18901,27648
Arizona,04009,Graham,3867,11177,15183
Arizona,04011,Greenlee,954,2308,3308
Arizona,04012,La Paz,2101,5470,7624
Arizona,04013,Maricopa,980016,1051531,2053945
Arizona,04015,Mohave,24081,85683,110450
Arizona,04017,Navajo,20754,29480,50706
Arizona,04019,Pima,292450,214669,513176
Arizona,04021,Pinal,80656,126926,209552
Arizona,04023,Santa Cruz,11265,7699,19121
Arizona,04025,Yavapai,48717,99346,149402
Arizona,04027,Yuma,26823,40745,68195
