state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Wisconsin,55001,Adams,4443,7763,12882
Wisconsin,55003,Ashland,4612,4191,8955
Wisconsin,55005,Barron,8941,16726,26809
Wisconsin,55007,Bayfield,6107,4860,11240
Wisconsin,55009,Brown,67937,79132,149333
Wisconsin,55011,Buffalo,2765,5213,8100
Wisconsin,55013,Burnett,3665,7008,10810
Wisconsin,55015,Calumet,12927,19488,32916
Wisconsin,55017,Chippewa,14573,23399,38471
Wisconsin,55019,Clark,4509,10481,15340
Wisconsin,55021,Columbia,16388,17988,34914
Wisconsin,55023,Crawford,3860,5113,9105
Wisconsin,55025,Dane,273995,85454,365929
Wisconsin,55027,Dodge,16518,33067,50300
Wisconsin,55029,Door,10565,10099,20944
Wisconsin,55031,Douglas,13073,11732,25234
Wisconsin,55033,Dunn,10643,14726,25678
Wisconsin,55035,Eau Claire,34400,27728,63177
Wisconsin,55037,Florence,783,2356,3158
Wisconsin,55039,Fond Du Lac,20495,37272,58527
Wisconsin,55041,Forest,1681,3382,5097
Wisconsin,55043,Grant,10966,15922,27306
Wisconsin,55045,Green,10903,10843,22076
Wisconsin,55047,Green Lake,3449,7458,11052
Wisconsin,55049,Iowa,7750,6631,14677
Wisconsin,55051,Iron,1487,2557,4084
Wisconsin,55053,Jackson,4157,6204,10502
Wisconsin,55055,Jefferson,20574,28771,50146
Wisconsin,55057,Juneau,4854,9525,14553
Wisconsin,55059,Kenosha,41826,47478,90680
Wisconsin,55061,Kewaunee,4059,8267,12484
Wisconsin,55063,La Crosse,39008,32247,72261
Wisconsin,55065,Lafayette,3469,5256,8832
Wisconsin,55067,Langlade,3746,7782,11664
Wisconsin,55069,Lincoln,6306,10633,17209
Wisconsin,55071,Manitowoc,17399,28200,46316
Wisconsin,55073,Marathon,31529,46213,78826
Wisconsin,55075,Marinette,7415,16670,24415
Wisconsin,55077,Marquette,3252,6041,9427
Wisconsin,55078,Menominee,1266,296,1572
Wisconsin,55079,Milwaukee,316292,138022,464107
Wisconsin,55081,Monroe,8476,14563,23369
Wisconsin,55083,Oconto,6967,17675,24912
Wisconsin,55085,Oneida,10080,14455,24895
Wisconsin,55087,Outagamie,49438,60827,111932
Wisconsin,55089,Ozaukee,27874,34504,63472
Wisconsin,55091,Pepin,1523,2798,4354
Wisconsin,55093,Pierce,10171,14417,25392
Wisconsin,55095,Polk,9567,18296,28222
Wisconsin,55097,Portage,21503,20987,43258
Wisconsin,55099,Price,3005,5763,8856
Wisconsin,55101,Racine,49721,56347,107686
Wisconsin,55103,Richland,3985,5207,9323
Wisconsin,55105,Rock,46642,40218,88310
Wisconsin,55107,Rusk,2516,5660,8270
Wisconsin,55109,St. Croix,23870,35537,60642
Wisconsin,55111,Sauk,18172,18798,37584
Wisconsin,55113,Sawyer,4599,6422,11140
Wisconsin,55115,Shawano,7336,15850,23500
Wisconsin,55117,Sheboygan,27735,38763,67562
Wisconsin,55119,Taylor,2823,8209,11186
Wisconsin,55121,Trempealeau,6219,9661,16079
Wisconsin,55123,Vernon,7514,8807,16609
Wisconsin,55125,Vilas,6119,9837,16135
Wisconsin,55127,Walworth,23161,36603,60597
Wisconsin,55129,Washburn,3867,6962,10978
Wisconsin,55131,Washington,28504,61604,91407
Wisconsin,55133,Waukesha,108478,162768,275787
Wisconsin,55135,Waupaca,9947,20093,30403
Wisconsin,55137,Waushara,4571,9625,14363
Wisconsin,55139,Winnebago,44660,49179,95371
Wisconsin,55141,Wood,16599,24997,42216
