state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Indiana,18001,Adams,3179,10528,13966
Indiana,18003,Allen,69960,90283,163163
Indiana,18005,Bartholomew,12525,22220,35488
Indiana,18007,Benton,1010,2873,3954
Indiana,18009,Blackford,1227,3811,5136
Indiana,18011,Boone,16426,22840,40109
Indiana,18013,Brown,2832,5647,8627
Indiana,18015,Carroll,2120,6902,9184
Indiana,18017,Cass,3722,10285,14213
Indiana,18019,Clark,22810,34734,58612
Indiana,18021,Clay,2495,9354,12055
Indiana,18023,Clinton,3135,9108,12450
Indiana,18025,Crawford,1235,3668,5011
Indiana,18027,Daviess,1963,9322,11449
Indiana,18029,Dearborn,5335,20844,26600
Indiana,18031,Decatur,2406,9491,12111
Indiana,18033,Dekalb,5064,14377,19792
Indiana,18035,Delaware,18848,26067,45784
Indiana,18037,Dubois,5944,14983,21424
Indiana,18039,Elkhart,23082,45652,69765
Indiana,18041,Fayette,2084,7625,9838
Indiana,18043,Floyd,17025,23408,41181
Indiana,18045,Fountain,1526,6311,7982
Indiana,18047,Franklin,2061,9810,12034
Indiana,18049,Fulton,2097,6633,8854
Indiana,18051,Gibson,3722,11896,15901
Indiana,18053,Grant,7083,17580,25156
Indiana,18055,Greene,3270,11132,14633
Indiana,18057,Hamilton,90394,102318,196727
Indiana,18059,Hancock,14312,29288,44450
Indiana,18061,Harrison,5233,14830,20448
Indiana,18063,Hendricks,31917,49783,83189
Indiana,18065,Henry,5208,15033,20604
Indiana,18067,Howard,12197,25871,38784
Indiana,18069,Huntington,4416,12990,17735
Indiana,18071,Jackson,4015,14323,18654
Indiana,18073,Jasper,3489,12082,15826
Indiana,18075,Jay,1747,6217,8103
Indiana,18077,Jefferson,4442,9614,14327
Indiana,18079,Jennings,2328,9273,11809
Indiana,18081,Johnson,24880,51588,77832
Indiana,18083,Knox,3625,11236,15110
Indiana,18085,Kosciusko,7995,26213,34896
Indiana,18087,Lagrange,2162,8073,10411
Indiana,18089,Lake,109086,97270,209551
Indiana,18091,Laporte,20007,26726,47553
Indiana,18093,Lawrence,5010,15830,21220
Indiana,18095,Madison,19824,34837,55730
Indiana,18097,Marion,221719,124327,352540
Indiana,18099,Marshall,5356,13837,19559
Indiana,18101,Martin,933,3961,4992
Indiana,18103,Miami,3046,10670,13977
Indiana,18105,Monroe,37213,21004,59256
Indiana,18107,Montgomery,4134,12122,16581
Indiana,18109,Morgan,7765,26965,35352
Indiana,18111,Newton,1370,5131,6601
Indiana,18113,Noble,4462,14209,18964
Indiana,18115,Ohio,666,2381,3091
Indiana,18117,Orange,1988,6467,8595
Indiana,18119,Owen,2354,7360,9876
Indiana,18121,Parke,1371,5158,6654
Indiana,18123,Perry,2970,5549,8666
Indiana,18125,Pike,1314,4610,6009
Indiana,18127,Porter,37213,46109,84969
Indiana,18129,Posey,3572,9206,12978
Indiana,18131,Pulaski,1280,4372,5763
Indiana,18133,Putnam,3871,12566,16734
Indiana,18135,Randolph,2349,8008,10553
Indiana,18137,Ripley,2682,11526,14405
Indiana,18139,Rush,1675,5812,7656
Indiana,18141,St. Joseph,55215,53585,110823
Indiana,18143,Scott,2389,7633,10187
Indiana,18145,Shelby,4955,14438,19754
Indiana,18147,Spencer,2853,7364,10442
Indiana,18149,Starke,2436,7889,10478
Indiana,18151,Steuben,4598,11487,16364
Indiana,18153,Sullivan,2006,6639,8795
Indiana,18155,Switzerland,873,3319,4258
Indiana,18157,Tippecanoe,32683,32783,66906
Indiana,18159,Tipton,1893,5946,7976
Indiana,18161,Union,746,2698,3494
Indiana,18163,Vanderburgh,31727,41056,73832
Indiana,18165,Vermillion,1928,5174,7256
Indiana,18167,Vigo,16338,23738,40914
Indiana,18169,Wabash,3335,10425,13961
Indiana,18171,Warren,898,3402,4370
Indiana,18173,Warrick,11292,21280,33102
Indiana,18175,Washington,2764,9739,12723
Indiana,18177,Wayne,8828,17526,26827
Indiana,18179,Wells,2850,11006,14110
Indiana,18181,White,2945,7969,11163
Indiana,18183,Whitley,4275,13122,17740
