state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Wisconsin,55001,Adams,4329,7362,11818
Wisconsin,55003,Ashland,4801,3841,8757
Wisconsin,55005,Barron,9194,15803,25346
Wisconsin,55007,Bayfield,6147,4617,10880
Wisconsin,55009,Brown,65511,75871,144017
Wisconsin,55011,Buffalo,2860,4834,7816
Wisconsin,55013,Burnett,3569,6462,10141
Wisconsin,55015,Calumet,12116,18156,30774
Wisconsin,55017,Chippewa,13983,21317,35938
Wisconsin,55019,Clark,4524,10002,14898
Wisconsin,55021,Columbia,16410,16927,33869
Wisconsin,55023,Crawford,3953,4620,8695
Wisconsin,55025,Dane,260121,78794,344728
Wisconsin,55027,Dodge,16356,31355,48436
Wisconsin,55029,Door,10044,9752,20117
Wisconsin,55031,Douglas,13218,10923,24677
Wisconsin,55033,Dunn,9897,13173,23524
Wisconsin,55035,Eau Claire,31620,25341,58275
Wisconsin,55037,Florence,781,2133,2940
Wisconsin,55039,Fond Du Lac,20588,35754,57251
Wisconsin,55041,Forest,1721,3285,5053
Wisconsin,55043,Grant,10998,14142,25608
Wisconsin,55045,Green,10851,10169,21406
Wisconsin,55047,Green Lake,3344,7168,10671
Wisconsin,55049,Iowa,7828,5909,13992
Wisconsin,55051,Iron,1533,2438,4010
Wisconsin,55053,Jackson,4256,5791,10184
Wisconsin,55055,Jefferson,19904,27208,47979
Wisconsin,55057,Juneau,4746,8749,13709
Wisconsin,55059,Kenosha,42193,44972,88738
Wisconsin,55061,Kewaunee,3976,7927,12095
Wisconsin,55063,La Crosse,37846,28684,67884
Wisconsin,55065,Lafayette,3647,4821,8555
Wisconsin,55067,Langlade,3704,7330,11165
Wisconsin,55069,Lincoln,6261,10017,16497
Wisconsin,55071,Manitowoc,16818,27218,44829
Wisconsin,55073,Marathon,30808,44624,76751
Wisconsin,55075,Marinette,7366,15304,22979
Wisconsin,55077,Marquette,3239,5719,9065
Wisconsin,55078,Menominee,1303,278,1590
Wisconsin,55079,Milwaukee,317527,134482,459723
Wisconsin,55081,Monroe,8433,13775,22611
Wisconsin,55083,Oconto,6715,16226,23215
Wisconsin,55085,Oneida,10105,13671,24159
Wisconsin,55087,Outagamie,47667,58385,108022
Wisconsin,55089,Ozaukee,26517,33912,61486
Wisconsin,55091,Pepin,1489,2584,4144
Wisconsin,55093,Pierce,9796,12815,23317
Wisconsin,55095,Polk,9370,16611,26371
Wisconsin,55097,Portage,20428,19299,40603
Wisconsin,55099,Price,3032,5394,8546
Wisconsin,55101,Racine,50159,54479,106451
Wisconsin,55103,Richland,3995,4871,9014
Wisconsin,55105,Rock,46658,37138,85360
Wisconsin,55107,Rusk,2517,5257,7886
Wisconsin,55109,St. Croix,23190,32199,56707
Wisconsin,55111,Sauk,18108,17493,36203
Wisconsin,55113,Sawyer,4498,5909,10510
Wisconsin,55115,Shawano,7131,15173,22615
Wisconsin,55117,Sheboygan,27101,37609,66011
Wisconsin,55119,Taylor,2693,7657,10686
Wisconsin,55121,Trempealeau,6285,8833,15380
Wisconsin,55123,Vernon,7457,8218,15923
Wisconsin,55125,Vilas,5903,9261,15369
Wisconsin,55127,Walworth,22789,33851,57600
Wisconsin,55129,Washburn,3867,6334,10378
Wisconsin,55131,Washington,26650,60237,88070
Wisconsin,55133,Waukesha,103906,159649,267996
Wisconsin,55135,Waupaca,9703,18952,29130
Wisconsin,55137,Waushara,4388,9016,13568
Wisconsin,55139,Winnebago,44060,47796,94032
Wisconsin,55141,Wood,16365,24308,41298
