state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
New Hampshire,33001,Belknap County,17469,22765,40676
New Hampshire,33003,Carroll County,16822,17426,34658
New Hampshire,33005,Cheshire County,24579,20083,45389
New Hampshire,33007,Coos County,7367,9734,17322
New Hampshire,33009,Grafton County,32993,21909,55895
New Hampshire,33011,Hillsborough County,118776,112057,234440
New Hampshire,33013,Merrimack County,48181,43364,92978
New Hampshire,33015,Rockingham County,97611,102539,202922
New Hampshire,33017,Strafford County,42373,33162,76688
New Hampshire,33019,Sullivan County,12317,12484,25221
