state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Iowa,19001,Adair,1198,2917,4177
Iowa,19003,Adams,590,1530,2160
Iowa,19005,Allamakee,2576,4735,7422
Iowa,19007,Appanoose,1891,4512,6516
Iowa,19009,Audubon,1071,2295,3420
Iowa,19011,Benton,5160,9188,14642
Iowa,19013,Black Hawk,35647,29640,66593
Iowa,19015,Boone,6303,8695,15340
Iowa,19017,Bremer,5958,8294,14546
Iowa,19019,Buchanan,4169,6420,10774
Iowa,19021,Buena Vista,2961,5056,8167
Iowa,19023,Butler,2424,5542,8098
Iowa,19025,Calhoun,1470,3689,5258
Iowa,19027,Carroll,3454,7737,11335
Iowa,19029,Cass,2201,4969,7276
Iowa,19031,Cedar,4337,6161,10703
Iowa,19033,Cerro Gordo,10941,12442,23801
Iowa,19035,Cherokee,1936,4495,6518
Iowa,19037,Chickasaw,2233,4308,6631
Iowa,19039,Clarke,1466,3144,4670
Iowa,19041,Clay,2662,6137,8969
Iowa,19043,Clayton,3340,6106,9594
Iowa,19045,Clinton,10812,13361,24687
Iowa,19047,Crawford,2220,4854,7154
Iowa,19049,Dallas,26879,27987,56022
Iowa,19051,Davis,1013,3032,4102
Iowa,19053,Decatur,1120,2615,3804
Iowa,19055,Delaware,3157,6666,10003
Iowa,19057,Des Moines,8893,10592,19956
Iowa,19059,Dickinson,3661,7438,11244
Iowa,19061,Dubuque,25657,27214,53926
Iowa,19063,Emmet,1520,3265,4853
Iowa,19065,Fayette,3835,6145,10186
Iowa,19067,Floyd,3172,4732,8032
Iowa,19069,Franklin,1626,3422,5130
Iowa,19071,Fremont,1080,2711,3857
Iowa,19073,Greene,1769,3223,5057
Iowa,19075,Grundy,2206,4929,7276
Iowa,19077,Guthrie,1985,4272,6371
Iowa,19079,Hamilton,2843,4956,7943
Iowa,19081,Hancock,1683,4390,6172
Iowa,19083,Hardin,2976,5850,8989
Iowa,19085,Harrison,2440,5569,8155
Iowa,19087,Henry,3275,6507,9982
Iowa,19089,Howard,1772,3127,4958
Iowa,19091,Humboldt,1442,3819,5327
Iowa,19093,Ida,917,2880,3849
Iowa,19095,Iowa,3547,6009,9742
Iowa,19097,Jackson,4029,6940,11135
Iowa,19099,Jasper,7737,12084,20184
Iowa,19101,Jefferson,4319,4443,8959
Iowa,19103,Johnson,59177,22925,83851
Iowa,19105,Jones,4213,6572,10989
Iowa,19107,Keokuk,1414,3797,5303
Iowa,19109,Kossuth,2696,6275,9090
Iowa,19111,Lee,6541,9773,16734
Iowa,19113,Linn,70874,53364,127458
Iowa,19115,Louisa,1726,3500,5332
Iowa,19117,Lucas,1284,3287,4630
Iowa,19119,Lyon,1067,5707,6863
Iowa,19121,Madison,3134,6507,9824
Iowa,19123,Mahaska,2894,8297,11404
Iowa,19125,Marion,6178,12663,19232
Iowa,19127,Marshall,8176,9571,18136
Iowa,19129,Mills,2508,5585,8268
Iowa,19131,Mitchell,2053,3677,5822
Iowa,19133,Monona,1407,3248,4728
Iowa,19135,Monroe,1078,2975,4088
Iowa,19137,Montgomery,1583,3659,5327
Iowa,19139,Muscatine,9372,10823,20671
Iowa,19141,O'Brien,1569,5861,7551
Iowa,19143,Osceola,601,2690,3328
Iowa,19145,Page,2086,5319,7528
Iowa,19147,Palo Alto,1519,3370,4958
Iowa,19149,Plymouth,3494,10492,14188
Iowa,19151,Pocahontas,933,2826,3823
Iowa,19153,Polk,146250,106800,258755
Iowa,19155,Pottawattamie,18575,26247,45744
Iowa,19157,Poweshiek,4306,5657,10140
Iowa,19159,Ringgold,709,1968,2714
Iowa,19161,Sac,1389,4061,5535
Iowa,19163,Scott,46926,43683,92599
Iowa,19165,Shelby,1959,4697,6795
Iowa,19167,Sioux,3019,15680,19051
Iowa,19169,Story,29175,20340,51038
Iowa,19171,Tama,3577,5303,9048
Iowa,19173,Taylor,746,2463,3249
Iowa,19175,Union,2061,4010,6185
Iowa,19177,Van Buren,875,2859,3791
Iowa,19179,Wapello,5821,9516,15633
Iowa,19181,Warren,12574,17782,31039
Iowa,19183,Washington,4561,6971,11765
Iowa,19185,Wayne,727,2338,3109
Iowa,19187,Webster,6613,10938,17822
Iowa,19189,Winnebago,2135,3707,5970
Iowa,19191,Winneshiek,5617,6235,12064
Iowa,19193,Woodbury,18704,25736,45362
Iowa,19195,Worth,1596,2738,4418
Iowa,19197,Wright,1996,4136,6254
