state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Montana,30001,Beaverhead,1543,4058,5794
Montana,30003,Big Horn,2112,2188,4470
Montana,30005,Blaine,1348,1526,3019
Montana,30007,Broadwater,885,3770,4810
Montana,30009,Carbon,2353,4719,7297
Montana,30011,Carter,75,760,854
Montana,30013,Cascade,14021,22419,37583
Montana,30015,Chouteau,940,1885,2934
Montana,30017,Custer,1385,4208,5797
Montana,30019,Daniels,154,778,951
Montana,30021,Dawson,894,3627,4638
Montana,30023,Deer Lodge,2376,2329,4870
Montana,30025,Fallon,163,1303,1507
Montana,30027,Fergus,1522,4965,6712
Montana,30029,Flathead,20062,41390,63140
Montana,30031,Gallatin,34938,32695,69897
Montana,30033,Garfield,39,756,800
Montana,30035,Glacier,2933,1939,5078
Montana,30037,Golden Valley,67,440,515
Montana,30039,Granite,579,1537,2176
Montana,30041,Hill,2634,3871,6804
Montana,30043,Jefferson,2516,5544,8291
Montana,30045,Judith Basin,265,1051,1353
Montana,30047,Lake,6510,9880,16910
Montana,30049,Lewis and Clark,19085,21479,42023
Montana,30051,Liberty,214,752,988
Montana,30053,Lincoln,2615,8909,11789
Montana,30055,Mccone,129,931,1082
Montana,30057,Madison,1689,4615,6461
Montana,30059,Meagher,256,888,1172
Montana,30061,Mineral,689,2049,2833
Montana,30063,Missoula,42903,27306,72773
Montana,30065,Musselshell,396,2550,3012
Montana,30067,Park,5224,6128,11717
Montana,30069,Petroleum,37,284,324
Montana,30071,Phillips,385,1753,2189
Montana,30073,Pondera,782,1972,2852
Montana,30075,Powder River,131,963,1106
Montana,30077,Powell,710,2466,3282
Montana,30079,Prairie,122,546,688
Montana,30081,Ravalli,8485,20617,29904
Montana,30083,Richland,778,4387,5309
Montana,30085,Roosevelt,1680,2055,3914
Montana,30087,Rosebud,1095,2466,3693
Montana,30089,Sanders,1705,6150,8069
Montana,30091,Sheridan,509,1321,1912
Montana,30093,Silver Bow,9386,8110,18226
Montana,30095,Stillwater,1056,4699,5906
Montana,30097,Sweet Grass,525,1789,2381
Montana,30099,Teton,927,2533,3568
Montana,30101,Toole,415,1571,2046
Montana,30103,Treasure,57,367,442
Montana,30105,Valley,935,3019,4079
Montana,30107,Wheatland,209,843,1086
Montana,30109,Wibaux,71,463,546
Montana,30111,Yellowstone,28392,50460,81391
