state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Virginia,51001,ACCOMACK COUNTY,7578,9172,16962
Virginia,51003,ALBEMARLE COUNTY,42466,20804,64657
Virginia,51005,ALLEGHANY COUNTY,2243,5859,8203
Virginia,51007,AMELIA COUNTY,2411,5390,7894
Virginia,51009,AMHERST COUNTY,5672,11041,17005
Virginia,51011,APPOMATTOX COUNTY,2418,6702,9268
Virginia,51013,ARLINGTON COUNTY,105344,22318,130739
Virginia,51015,AUGUSTA COUNTY,10840,30714,42278
Virginia,51017,BATH COUNTY,646,1834,2501
Virginia,51019,BEDFORD COUNTY,12176,35600,48669
Virginia,51021,BLAND COUNTY,532,2903,3479
Virginia,51023,BOTETOURT COUNTY,5700,15099,21123
Virginia,51025,BRUNSWICK COUNTY,4552,3357,7948
Virginia,51027,BUCHANAN COUNTY,1587,8311,9957
Virginia,51029,BUCKINGHAM COUNTY,3471,4544,8129
Virginia,51031,CAMPBELL COUNTY,8070,21245,29901
Virginia,51033,CAROLINE COUNTY,7657,8336,16288
Virginia,51035,CARROLL COUNTY,2842,12659,15657
Virginia,51036,CHARLES CITY COUNTY,2624,1761,4441
Virginia,51037,CHARLOTTE COUNTY,2317,3815,6191
Virginia,51041,CHESTERFIELD COUNTY,106935,93326,203955
Virginia,51043,CLARKE COUNTY,3920,5192,9337
Virginia,51045,CRAIG COUNTY,587,2536,3170
Virginia,51047,CULPEPER COUNTY,10617,16012,27116
Virginia,51049,CUMBERLAND COUNTY,2227,3019,5313
Virginia,51051,DICKENSON COUNTY,1503,5748,7307
Virginia,51053,DINWIDDIE COUNTY,6224,8695,15092
Virginia,51057,ESSEX COUNTY,3038,3075,6178
Virginia,51059,FAIRFAX COUNTY,419943,168401,601243
Virginia,51061,FAUQUIER COUNTY,17565,25106,43671
Virginia,51063,FLOYD COUNTY,3004,6225,9412
Virginia,51065,FLUVANNA COUNTY,7414,8155,15846
Virginia,51067,FRANKLIN COUNTY,8381,20895,29704
Virginia,51069,FREDERICK COUNTY,17207,30558,48718
Virginia,51071,GILES COUNTY,2156,6876,9178
Virginia,51073,GLOUCESTER COUNTY,6964,14875,22284
Virginia,51075,GOOCHLAND COUNTY,6685,9966,16952
Virginia,51077,GRAYSON COUNTY,1535,6529,8131
Virginia,51079,GREENE COUNTY,4163,6866,11313
Virginia,51081,GREENSVILLE COUNTY,2627,1914,4574
Virginia,51083,HALIFAX COUNTY,7666,10418,18248
Virginia,51085,HANOVER COUNTY,25307,44318,70988
Virginia,51087,HENRICO COUNTY,116572,63440,183299
Virginia,51089,HENRY COUNTY,9127,16725,26105
Virginia,51091,HIGHLAND COUNTY,417,1092,1533
Virginia,51093,ISLE OF WIGHT COUNTY,9399,13707,23456
Virginia,51095,JAMES CITY COUNTY,25553,23153,49639
Virginia,51097,KING & QUEEN COUNTY,1590,2450,4115
Virginia,51099,KING GEORGE COUNTY,5404,8446,14227
Virginia,51101,KING WILLIAM COUNTY,3260,7320,10737
Virginia,51103,LANCASTER COUNTY,3368,3697,7152
Virginia,51105,LEE COUNTY,1489,8365,9947
Virginia,51107,LOUDOUN COUNTY,138372,82088,224976
Virginia,51109,LOUISA COUNTY,8269,13294,21916
Virginia,51111,LUNENBURG COUNTY,2418,3537,6002
Virginia,51113,MADISON COUNTY,2698,5300,8133
Virginia,51115,MATHEWS COUNTY,1825,3901,5829
Virginia,51117,MECKLENBURG COUNTY,6803,9266,16207
Virginia,51119,MIDDLESEX COUNTY,2491,4196,6785
Virginia,51121,MONTGOMERY COUNTY,23218,20629,45037
Virginia,51125,NELSON COUNTY,4327,4812,9318
Virginia,51127,NEW KENT COUNTY,4621,9631,14471
Virginia,51131,NORTHAMPTON COUNTY,3667,2955,6732
Virginia,51133,NORTHUMBERLAND COUNTY,3252,4485,7815
Virginia,51135,NOTTOWAY COUNTY,2971,4027,7078
Virginia,51137,ORANGE COUNTY,7995,12426,20754
Virginia,51139,PAGE COUNTY,3007,9345,12514
Virginia,51141,PATRICK COUNTY,1954,7485,9535
Virginia,51143,PITTSYLVANIA COUNTY,10115,23751,34227
Virginia,51145,POWHATAN COUNTY,5320,14055,19733
Virginia,51147,PRINCE EDWARD COUNTY,4973,4434,9575
Virginia,51149,PRINCE GEORGE COUNTY,7103,10103,17439
Virginia,51153,PRINCE WILLIAM COUNTY,142863,81222,228267
Virginia,51155,PULASKI COUNTY,4925,12127,17386
Virginia,51157,RAPPAHANNOCK COUNTY,2096,2812,4979
Virginia,51159,RICHMOND COUNTY,1513,2547,4102
Virginia,51161,ROANOKE COUNTY,21801,34268,57226
Virginia,51163,ROCKBRIDGE COUNTY,4086,8088,12377
Virginia,51165,ROCKINGHAM COUNTY,12644,30349,43821
Virginia,51167,RUSSELL COUNTY,2373,10879,13386
Virginia,51169,SCOTT COUNTY,1692,9063,10869
Virginia,51171,SHENANDOAH COUNTY,6836,16463,23684
Virginia,51173,SMYTH COUNTY,3008,10963,14136
Virginia,51175,SOUTHAMPTON COUNTY,3969,5730,9786
Virginia,51177,SPOTSYLVANIA COUNTY,34307,39411,75317
Virginia,51179,STAFFORD COUNTY,40245,37636,79629
Virginia,51181,SURRY COUNTY,2397,2025,4471
Virginia,51183,SUSSEX COUNTY,2827,2219,5088
Virginia,51185,TAZEWELL COUNTY,3205,16731,20152
Virginia,51187,WARREN COUNTY,6603,14069,21147
Virginia,51191,WASHINGTON COUNTY,6617,21679,28693
Virginia,51193,WESTMORELAND COUNTY,4501,5318,9948
Virginia,51195,WISE COUNTY,3110,13366,16615
Virginia,51197,WYTHE COUNTY,3143,11733,15073
Virginia,51199,YORK COUNTY,17683,20241,38791
Virginia,51510,ALEXANDRIA CITY,66240,14544,82521
Virginia,51520,BRISTOL CITY,2313,5347,7814
Virginia,51530,BUENA VISTA CITY,825,1863,2776
Virginia,51540,CHARLOTTESVILLE CITY,20696,3094,24213
Virginia,51550,CHESAPEAKE CITY,66377,58180,127246
Virginia,51570,COLONIAL HEIGHTS CITY,2972,6007,9160
Virginia,51580,COVINGTON CITY,964,1580,2603
Virginia,51590,DANVILLE CITY,11710,7428,19456
Virginia,51595,EMPORIA CITY,1612,754,2384
Virginia,51600,FAIRFAX CITY,9174,4007,13487
Virginia,51610,FALLS CHURCH CITY,7146,1490,8819
Virginia,51620,FRANKLIN CITY,2525,1487,4064
Virginia,51630,FREDERICKSBURG CITY,8517,4037,12877
Virginia,51640,GALAX CITY,777,1838,2639
Virginia,51650,HAMPTON CITY,46220,18430,65957
Virginia,51660,HARRISONBURG CITY,11022,5591,17093
Virginia,51670,HOPEWELL CITY,5430,4020,9628
Virginia,51678,LEXINGTON CITY,1791,906,2764
Virginia,51680,LYNCHBURG CITY,18048,17097,36364
Virginia,51683,MANASSAS CITY,10356,6256,16978
Virginia,51685,MANASSAS PARK CITY,3992,1979,6088
Virginia,51690,MARTINSVILLE CITY,3766,2165,6024
Virginia,51700,NEWPORT NEWS CITY,53099,26377,81270
Virginia,51710,NORFOLK CITY,64440,23443,89988
Virginia,51720,NORTON CITY,464,1109,1601
Virginia,51730,PETERSBURG CITY,12389,1584,14133
Virginia,51735,POQUOSON CITY,2054,5605,7857
Virginia,51740,PORTSMOUTH CITY,30948,12755,44601
Virginia,51750,RADFORD CITY,3358,2786,6320
Virginia,51760,RICHMOND CITY,92175,16603,111181
Virginia,51770,ROANOKE CITY,26773,15607,43323
Virginia,51775,SALEM CITY,5148,7683,13051
Virginia,51790,STAUNTON CITY,6981,5695,12992
Virginia,51800,SUFFOLK CITY,28676,20082,49642
Virginia,51810,VIRGINIA BEACH CITY,117393,105087,227717
Virginia,51820,WAYNESBORO CITY,4961,5507,10717
Virginia,51830,WILLIAMSBURG CITY,4790,1963,6890
Virginia,51840,WINCHESTER CITY,6610,5221,12113
