state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Tennessee,47001,Anderson,11525,24582,36548
Tennessee,47003,Bedford,4122,15772,20090
Tennessee,47005,Benton,1317,5886,7260
Tennessee,47007,Bledsoe,891,5254,6191
Tennessee,47009,Blount,17664,50699,69224
Tennessee,47011,Bradley,9852,38836,49246
Tennessee,47013,Campbell,2305,13115,15528
Tennessee,47015,Cannon,1132,5682,6881
Tennessee,47017,Carroll,2233,9547,11882
Tennessee,47019,Carter,4454,20167,24852
Tennessee,47021,Cheatham,5464,14987,20741
Tennessee,47023,Chester,1286,6206,7577
Tennessee,47025,Claiborne,1971,11463,13534
Tennessee,47027,Clay,614,3117,3760
Tennessee,47029,Cocke,2415,13105,15663
Tennessee,47031,Coffee,5440,19174,24932
Tennessee,47033,Crockett,1196,4674,5921
Tennessee,47035,Cumberland,6996,27399,34642
Tennessee,47037,Davidson,181862,102256,290036
Tennessee,47039,Decatur,819,4596,5466
Tennessee,47041,DeKalb,1706,7599,9396
Tennessee,47043,Dickson,5913,19002,25204
Tennessee,47045,Dyer,2707,11603,14394
Tennessee,47047,Fayette,6720,16756,23696
Tennessee,47049,Fentress,1149,8555,9771
Tennessee,47051,Franklin,4529,15016,19728
Tennessee,47053,Gibson,5100,16346,21648
Tennessee,47055,Giles,2974,10394,13487
Tennessee,47057,Grainger,1432,9630,11130
Tennessee,47059,Greene,5145,25586,31095
Tennessee,47061,Grundy,948,5334,6328
Tennessee,47063,Hamblen,5132,20154,25501
Tennessee,47065,Hamilton,74437,97195,174438
Tennessee,47067,Hancock,334,2558,2908
Tennessee,47069,Hardeman,3527,5793,9399
Tennessee,47071,Hardin,1704,10293,12094
Tennessee,47073,Hawkins,3987,22066,26266
Tennessee,47075,Haywood,3311,3286,6652
Tennessee,47077,Henderson,1902,10083,12047
Tennessee,47079,Henry,3286,11629,15076
Tennessee,47081,Hickman,1968,8265,10309
Tennessee,47083,Houston,773,2989,3810
Tennessee,47085,Humphreys,1767,6400,8264
Tennessee,47087,Jackson,1040,4586,5676
Tennessee,47089,Jefferson,4503,21068,25815
Tennessee,47091,Johnson,1212,6829,8102
Tennessee,47093,Knox,87516,130815,221864
Tennessee,47095,Lake,429,1493,1939
Tennessee,47097,Lauderdale,2571,5633,8266
Tennessee,47099,Lawrence,2939,16429,19533
Tennessee,47101,Lewis,991,4852,5890
Tennessee,47103,Lincoln,2782,13208,16128
Tennessee,47105,Loudon,7625,25226,33209
Tennessee,47107,McMinn,4207,19673,24072
Tennessee,47109,McNairy,1727,9437,11267
Tennessee,47111,Macon,1277,8958,10333
Tennessee,47113,Madison,16115,23385,39964
Tennessee,47115,Marion,3026,10788,13933
Tennessee,47117,Marshall,3390,12426,15962
Tennessee,47119,Maury,14145,37376,52090
Tennessee,47121,Meigs,968,5085,6099
Tennessee,47123,Monroe,3608,18526,22323
Tennessee,47125,Montgomery,32736,47795,81755
Tennessee,47127,Moore,542,3060,3654
Tennessee,47129,Morgan,1054,7427,8560
Tennessee,47131,Obion,2221,10596,12900
Tennessee,47133,Overton,1931,9042,11069
Tennessee,47135,Perry,558,3139,3716
Tennessee,47137,Pickett,487,2441,2954
Tennessee,47139,Polk,1356,7302,8727
Tennessee,47141,Putnam,8991,25554,34939
Tennessee,47143,Rhea,2312,11974,14444
Tennessee,47145,Roane,6073,21011,27412
Tennessee,47147,Robertson,8428,26260,35070
Tennessee,47149,Rutherford,56656,88811,147656
Tennessee,47151,Scott,942,8608,9605
Tennessee,47153,Sequatchie,1292,6522,7890
Tennessee,47155,Sevier,8322,35207,43970
Tennessee,47157,Shelby,201759,118917,326497
Tennessee,47159,Smith,1595,7655,9336
Tennessee,47161,Stewart,1160,5389,6620
Tennessee,47163,Sullivan,16624,58154,75541
Tennessee,47165,Sumner,27874,68767,97761
Tennessee,47167,Tipton,6178,20303,26733
Tennessee,47169,Trousdale,856,3359,4251
Tennessee,47171,Unicoi,1578,6876,8541
Tennessee,47173,Union,1216,7384,8669
Tennessee,47175,Van Buren,524,2718,3265
Tennessee,47177,Warren,3647,13192,17015
Tennessee,47179,Washington,18131,42299,61234
Tennessee,47181,Wayne,762,6016,6831
Tennessee,47183,Weakley,2725,10541,13394
Tennessee,47185,White,2105,10717,12931
Tennessee,47187,Williamson,47695,94562,144668
Tennessee,47189,Wilson,23855,56425,81254
