"state_name","county_fips","county_name","votes_dem","votes_gop","total_votes"
"Idaho","16001","Ada County",116116,143759,267419
"Idaho","16003","Adams County",577,2037,2681
"Idaho","16005","Bannock County",14306,24329,39976
"Idaho","16007","Bear Lake County",346,2908,3325
"Idaho","16009","Benewah County",935,4094,5145
"Idaho","16011","Bingham County",3878,16188,20651
"Idaho","16013","Blaine County",8424,4281,13089
"Idaho","16015","Boise County",1065,3727,4910
"Idaho","16017","Bonner County",7650,21352,29710
"Idaho","16019","Bonneville County",14458,40053,56436
"Idaho","16021","Boundary County",1145,5794,7110
"Idaho","16023","Butte County",185,1268,1494
"Idaho","16025","Camas County",153,547,728
"Idaho","16027","Canyon County",25669,72755,101030
"Idaho","16029","Caribou County",445,2906,3456
"Idaho","16031","Cassia County",1359,7959,9558
"Idaho","16033","Clark County",50,280,333
"Idaho","16035","Clearwater County",774,3550,4420
"Idaho","16037","Custer County",586,1998,2650
"Idaho","16039","Elmore County",2611,7791,10672
"Idaho","16041","Franklin County",703,6279,7184
"Idaho","16043","Fremont County",954,5645,6803
"Idaho","16045","Gem County",1699,8707,10620
"Idaho","16047","Gooding County",1100,4676,5918
"Idaho","16049","Idaho County",1460,8148,9867
"Idaho","16051","Jefferson County",1891,13481,15820
"Idaho","16053","Jerome County",1742,6012,7946
"Idaho","16055","Kootenai County",22113,72059,96365
"Idaho","16057","Latah County",9039,10669,20461
"Idaho","16059","Lemhi County",1038,3716,4874
"Idaho","16061","Lewis County",305,1503,1846
"Idaho","16063","Lincoln County",392,1466,1917
"Idaho","16065","Madison County",2767,13925,17363
"Idaho","16067","Minidoka County",1373,6401,7948
"Idaho","16069","Nez Perce County",5928,13707,20135
"Idaho","16071","Oneida County",253,2119,2457
"Idaho","16073","Owyhee County",756,4101,4950
"Idaho","16075","Payette County",2064,9458,11761
"Idaho","16077","Power County",785,2146,3021
"Idaho","16079","Shoshone County",1472,4500,6132
"Idaho","16081","Teton County",3463,3005,6698
"Idaho","16083","Twin Falls County",9064,27304,37383
"Idaho","16085","Valley County",2869,4214,7240
"Idaho","16087","Washington County",1010,4429,5555
