state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Oregon,41001,Baker,2346,7352,9932
Oregon,41003,Benton,35827,14878,52799
Oregon,41005,Clackamas,139043,110509,257679
Oregon,41007,Clatsop,12916,10218,23910
Oregon,41009,Columbia,13835,17150,32221
Oregon,41011,Coos,14243,21829,37075
Oregon,41013,Crook,3801,11287,15448
Oregon,41015,Curry,6058,8484,14925
Oregon,41017,Deschutes,65962,55646,125234
Oregon,41019,Douglas,19160,43298,64349
Oregon,41021,Gilliam,324,834,1178
Oregon,41023,Grant,929,3545,4596
Oregon,41025,Harney,894,3475,4481
Oregon,41027,Hood River,8764,3955,13090
Oregon,41029,Jackson,59478,63869,127165
Oregon,41031,Jefferson,4393,7189,11913
Oregon,41033,Josephine,18451,31751,51641
Oregon,41035,Klamath,10388,25308,36726
Oregon,41037,Lake,792,3470,4363
Oregon,41039,Lane,134366,80336,222253
Oregon,41041,Lincoln,17385,12460,30726
Oregon,41043,Linn,26512,43486,72640
Oregon,41045,Malheur,3260,8187,11804
Oregon,41047,Marion,80872,79002,165534
Oregon,41049,Morrow,1371,3586,5118
Oregon,41051,Multnomah,367249,82995,463659
Oregon,41053,Polk,22917,23732,48291
Oregon,41055,Sherman,260,921,1208
Oregon,41057,Tillamook,8066,8354,16888
Oregon,41059,Umatilla,10707,21270,33038
Oregon,41061,Union,4254,10298,14944
Oregon,41063,Wallowa,1625,3404,5149
Oregon,41065,Wasco,6604,7035,14130
Oregon,41067,Washington,209940,99073,320326
Oregon,41069,Wheeler,217,711,965
Oregon,41071,Yamhill,27174,29551,58923
