state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Louisiana,22001,Acadia Parish,5443,22596,28425
Louisiana,22003,Allen Parish,2108,7574,9810
Louisiana,22005,Ascension Parish,20399,40687,62325
Louisiana,22007,Assumption Parish,3833,7271,11235
Louisiana,22009,Avoyelles Parish,4979,12028,17292
Louisiana,22011,Beauregard Parish,2542,13575,16357
Louisiana,22013,Bienville Parish,3067,3891,7050
Louisiana,22015,Bossier Parish,15662,38074,54655
Louisiana,22017,Caddo Parish,55110,48021,104912
Louisiana,22019,Calcasieu Parish,25982,55066,82663
Louisiana,22021,Caldwell Parish,745,3976,4762
Louisiana,22023,Cameron Parish,324,3671,4039
Louisiana,22025,Catahoula Parish,1269,3541,4858
Louisiana,22027,Claiborne Parish,2731,3770,6580
Louisiana,22029,Concordia Parish,3177,5550,8828
Louisiana,22031,De Soto Parish,5457,9112,14736
Louisiana,22033,East Baton Rouge Parish,115577,88420,208182
Louisiana,22035,East Carroll Parish,1900,1080,3036
Louisiana,22037,East Feliciana Parish,4280,6064,10509
Louisiana,22039,Evangeline Parish,4158,11053,15412
Louisiana,22041,Franklin Parish,2658,6970,9720
Louisiana,22043,Grant Parish,1157,8117,9392
Louisiana,22045,Iberia Parish,11027,21251,32713
Louisiana,22047,Iberville Parish,8514,7893,16719
Louisiana,22049,Jackson Parish,2143,5394,7632
Louisiana,22051,Jefferson Parish,84477,105949,193733
Louisiana,22053,Jefferson Davis Parish,3208,11423,14841
Louisiana,22055,Lafayette Parish,39685,72519,114521
Louisiana,22057,Lafourche Parish,8672,36024,45388
Louisiana,22059,Lasalle Parish,638,6378,7077
Louisiana,22061,Lincoln Parish,7559,11311,19275
Louisiana,22063,Livingston Parish,9249,54877,65230
Louisiana,22065,Madison Parish,2654,1930,4670
Louisiana,22067,Morehouse Parish,4946,6510,11574
Louisiana,22069,Natchitoches Parish,6896,9358,16554
Louisiana,22071,Orleans Parish,147854,26664,177819
Louisiana,22073,Ouachita Parish,25913,42255,69166
Louisiana,22075,Plaquemines Parish,3414,7412,11014
Louisiana,22077,Pointe Coupee Parish,4683,7503,12371
Louisiana,22079,Rapides Parish,19475,38347,58865
Louisiana,22081,Red River Parish,1644,2413,4132
Louisiana,22083,Richland Parish,3225,6607,9940
Louisiana,22085,Sabine Parish,1731,8776,10596
Louisiana,22087,St. Bernard Parish,6151,11179,17650
Louisiana,22089,St. Charles Parish,9800,18233,28517
Louisiana,22091,St. Helena Parish,3346,2714,6158
Louisiana,22093,St. James Parish,6510,5954,12590
Louisiana,22095,St. John The Baptist Parish,13582,7538,21432
Louisiana,22097,St. Landry Parish,17372,23171,41154
Louisiana,22099,St. Martin Parish,8439,18203,27038
Louisiana,22101,St. Mary Parish,8055,14811,23186
Louisiana,22103,St. Tammany Parish,37746,99666,140110
Louisiana,22105,Tangipahoa Parish,18887,37806,57661
Louisiana,22107,Tensas Parish,1329,1197,2554
Louisiana,22109,Terrebonne Parish,11198,34339,46240
Louisiana,22111,Union Parish,2654,8407,11201
Louisiana,22113,Vermilion Parish,5009,21930,27324
Louisiana,22115,Vernon Parish,2898,14107,17268
Louisiana,22117,Washington Parish,5970,13307,19513
Louisiana,22119,Webster Parish,6172,11830,18216
Louisiana,22121,West Baton Rouge Parish,6200,7684,14097
Louisiana,22123,West Carroll Parish,710,4317,5052
Louisiana,22125,West Feliciana Parish,2298,3863,6268
Louisiana,22127,Winn Parish,1543,4619,6225
