state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Washington,53001,Adams,1814,3907,5862
Washington,53003,Asotin,4250,7319,11951
Washington,53005,Benton,38706,60365,103033
Washington,53007,Chelan,19349,22746,43306
Washington,53009,Clallam,24721,23062,49264
Washington,53011,Clark,140324,126303,275403
Washington,53013,Columbia,668,1754,2495
Washington,53015,Cowlitz,23938,34424,60280
Washington,53017,Douglas,7811,12955,21308
Washington,53019,Ferry,1486,2771,4367
Washington,53021,Franklin,13340,18039,32404
Washington,53023,Garfield,366,1069,1489
Washington,53025,Grant,11819,24764,37680
Washington,53027,Grays Harbor,17354,19877,38441
Washington,53029,Island,29213,22746,53925
Washington,53031,Jefferson,17204,6931,24792
Washington,53033,King,907310,269167,1210507
Washington,53035,Kitsap,90277,61563,158672
Washington,53037,Kittitas,11421,14105,26364
Washington,53039,Klickitat,5959,7237,13560
Washington,53041,Lewis,14520,29391,45309
Washington,53043,Lincoln,1713,5150,7033
Washington,53045,Mason,17269,18710,37303
Washington,53047,Okanogan,8900,11840,21282
Washington,53049,Pacific,6794,6953,14064
Washington,53051,Pend Oreille,2593,5728,8553
Washington,53053,Pierce,249506,197730,464081
Washington,53055,San Juan,9725,3057,13197
Washington,53057,Skagit,38252,32762,73423
Washington,53059,Skamania,3192,3885,7312
Washington,53061,Snohomish,256728,166428,438796
Washington,53063,Spokane,135765,148576,295430
Washington,53065,Stevens,7839,19808,28430
Washington,53067,Thurston,96608,65277,168134
Washington,53069,Wahkiakum,1165,1741,2981
Washington,53071,Walla Walla,13690,16400,31261
Washington,53073,Whatcom,83660,50489,138620
Washington,53075,Whitman,11184,9067,21126
Washington,53077,Yakima,43179,50555,96193
