state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
South Carolina,45001,Abbeville,4101,8215,12433
South Carolina,45003,Aiken,32275,51589,85185
South Carolina,45005,Allendale,2718,835,3593
South Carolina,45007,Anderson,27169,67565,96093
South Carolina,45009,Bamberg,4010,2417,6482
South Carolina,45011,Barnwell,4720,5492,10321
South Carolina,45013,Beaufort,43419,53194,97835
South Carolina,45015,Berkeley,45223,57397,104458
South Carolina,45017,Calhoun,3905,4305,8291
South Carolina,45019,Charleston,121485,93297,218857
South Carolina,45021,Cherokee,6983,18043,25270
South Carolina,45023,Chester,6941,8660,15757
South Carolina,45025,Chesterfield,7431,11297,18876
South Carolina,45027,Clarendon,8250,8361,16733
South Carolina,45029,Colleton,8602,10440,19283
South Carolina,45031,Darlington,15220,16832,32417
South Carolina,45033,Dillon,6436,6582,13101
South Carolina,45035,Dorchester,33824,41913,77278
South Carolina,45037,Edgefield,4953,8184,13304
South Carolina,45039,Fairfield,7382,4625,12136
South Carolina,45041,Florence,31153,32615,64510
South Carolina,45043,Georgetown,15822,20487,36668
South Carolina,45045,Greenville,103030,150021,258155
South Carolina,45047,Greenwood,12145,19431,32006
South Carolina,45049,Hampton,5323,3906,9305
South Carolina,45051,Horry,59180,118821,179744
South Carolina,45053,Jasper,7185,7078,14394
South Carolina,45055,Kershaw,12699,20471,33629
South Carolina,45057,Lancaster,18937,30312,49868
South Carolina,45059,Laurens,10159,20004,30488
South Carolina,45061,Lee,5329,3008,8431
South Carolina,45063,Lexington,49301,92817,144568
South Carolina,45067,Marion,8872,5711,14704
South Carolina,45069,Marlboro,6290,5044,11446
South Carolina,45065,McCormick,2687,2958,5697
South Carolina,45071,Newberry,6958,11443,18631
South Carolina,45073,Oconee,10414,29698,40668
South Carolina,45075,Orangeburg,27295,13603,41205
South Carolina,45077,Pickens,13645,42907,57546
South Carolina,45079,Richland,132570,58313,193822
South Carolina,45081,Saluda,2963,6210,9274
South Carolina,45083,Spartanburg,52926,93560,148655
South Carolina,45085,Sumter,27379,21000,48920
South Carolina,45087,Union,4935,8183,13257
South Carolina,45089,Williamsburg,10289,5532,15985
South Carolina,45091,York,59008,82727,144050
