state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
North Dakota,38001,Adams,215,962,1201
North Dakota,38003,Barnes,1661,3531,5339
North Dakota,38005,Benson,795,1163,2002
North Dakota,38007,Billings,93,543,647
North Dakota,38009,Bottineau,735,2628,3447
North Dakota,38011,Bowman,207,1384,1618
North Dakota,38013,Burke,130,909,1056
North Dakota,38015,Burleigh,14215,36595,52263
North Dakota,38017,Cass,40304,47873,90851
North Dakota,38019,Cavalier,491,1461,1987
North Dakota,38021,Dickey,557,1829,2453
North Dakota,38023,Divide,253,914,1201
North Dakota,38025,Dunn,332,1877,2242
North Dakota,38027,Eddy,316,862,1205
North Dakota,38029,Emmons,205,1697,1930
North Dakota,38031,Foster,335,1326,1703
North Dakota,38033,Golden Valley,122,847,991
North Dakota,38035,Grand Forks,12469,18123,31411
North Dakota,38037,Grant,205,1076,1306
North Dakota,38039,Griggs,301,963,1289
North Dakota,38041,Hettinger,192,1089,1306
North Dakota,38043,Kidder,238,1137,1398
North Dakota,38045,LaMoure,453,1614,2123
North Dakota,38047,Logan,117,898,1033
North Dakota,38049,McHenry,479,2223,2752
North Dakota,38051,McIntosh,229,1132,1390
North Dakota,38053,McKenzie,809,4627,5521
North Dakota,38055,McLean,1093,4231,5421
North Dakota,38057,Mercer,672,3798,4555
North Dakota,38059,Morton,3748,12839,17036
North Dakota,38061,Mountrail,1125,2877,4073
North Dakota,38063,Nelson,580,1141,1761
North Dakota,38065,Oliver,156,909,1087
North Dakota,38067,Pembina,704,2350,3112
North Dakota,38069,Pierce,439,1493,1970
North Dakota,38071,Ramsey,1513,3609,5239
North Dakota,38073,Ransom,920,1661,2649
North Dakota,38075,Renville,179,993,1208
North Dakota,38077,Richland,2473,5576,8261
North Dakota,38079,Rolette,2567,1427,4075
North Dakota,38081,Sargent,663,1325,2043
North Dakota,38083,Sheridan,101,644,757
North Dakota,38085,Sioux,654,285,953
North Dakota,38087,Slope,33,351,389
North Dakota,38089,Stark,2473,12323,15100
North Dakota,38091,Steele,367,622,1015
North Dakota,38093,Stutsman,2692,7185,10134
North Dakota,38095,Towner,289,796,1114
North Dakota,38097,Traill,1359,2650,4115
North Dakota,38099,Walsh,1173,3186,4496
North Dakota,38101,Ward,7215,20635,28552
North Dakota,38103,Wells,405,1815,2253
North Dakota,38105,Williams,2276,12501,15122
