state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Tennessee,47001,Anderson,11741,23184,35570
Tennessee,47003,Bedford,4453,14354,19088
Tennessee,47005,Benton,1529,5668,7260
Tennessee,47007,Bledsoe,971,4725,5758
Tennessee,47009,Blount,17932,47369,66609
Tennessee,47011,Bradley,9851,35204,45865
Tennessee,47013,Campbell,2441,12331,14933
Tennessee,47015,Cannon,1261,5190,6557
Tennessee,47017,Carroll,2559,9205,11905
Tennessee,47019,Carter,4529,19584,24492
Tennessee,47021,Cheatham,5514,14438,20260
Tennessee,47023,Chester,1412,5952,7584
Tennessee,47025,Claiborne,2202,10604,12945
Tennessee,47027,Clay,735,2733,3506
Tennessee,47029,Cocke,2533,12162,14859
Tennessee,47031,Coffee,5705,17883,24282
Tennessee,47033,Crockett,1382,4673,6114
Tennessee,47035,Cumberland,6728,25168,32279
Tennessee,47037,Davidson,199703,100218,309658
Tennessee,47039,Decatur,904,4229,5241
Tennessee,47041,Dekalb,1750,6672,8513
Tennessee,47043,Dickson,6106,17643,24323
Tennessee,47045,Dyer,3158,11768,15079
Tennessee,47047,Fayette,7027,15690,22984
Tennessee,47049,Fentress,1214,7441,8729
Tennessee,47051,Franklin,4864,13987,19132
Tennessee,47053,Gibson,5771,16259,22335
Tennessee,47055,Giles,3298,9784,13203
Tennessee,47057,Grainger,1467,8565,10134
Tennessee,47059,Greene,5199,22259,28087
Tennessee,47061,Grundy,988,4802,5855
Tennessee,47063,Hamblen,5500,18811,24631
Tennessee,47065,Hamilton,75522,92108,171113
Tennessee,47067,Hancock,362,2372,2744
Tennessee,47069,Hardeman,4180,5760,10063
Tennessee,47071,Hardin,1775,9559,11538
Tennessee,47073,Hawkins,4083,20405,24824
Tennessee,47075,Haywood,4012,3343,7439
Tennessee,47077,Henderson,2092,9797,12020
Tennessee,47079,Henry,3548,11239,15047
Tennessee,47081,Hickman,2130,7577,9832
Tennessee,47083,Houston,871,2718,3686
Tennessee,47085,Humphreys,2017,6120,8236
Tennessee,47087,Jackson,1135,4118,5323
Tennessee,47089,Jefferson,4654,18651,23616
Tennessee,47091,Johnson,1246,6468,7801
Tennessee,47093,Knox,91422,124540,220556
Tennessee,47095,Lake,526,1492,2034
Tennessee,47097,Lauderdale,3193,5674,8965
Tennessee,47099,Lawrence,3195,15334,18718
Tennessee,47101,Lewis,1072,4474,5609
Tennessee,47103,Lincoln,2919,12281,15608
Tennessee,47105,Loudon,6948,21713,29347
Tennessee,47107,McMinn,4361,18198,22844
Tennessee,47109,McNairy,1943,9093,11275
Tennessee,47111,Macon,1307,8096,9487
Tennessee,47113,Madison,18390,23943,42950
Tennessee,47115,Marion,3177,9911,13256
Tennessee,47117,Marshall,3605,11043,14878
Tennessee,47119,Maury,14418,31464,46657
Tennessee,47121,Meigs,1008,4467,5532
Tennessee,47123,Monroe,3764,16783,20797
Tennessee,47125,Montgomery,32472,42187,76758
Tennessee,47127,Moore,573,2888,3539
Tennessee,47129,Morgan,1167,6930,8228
Tennessee,47131,Obion,2589,10790,13521
Tennessee,47133,Overton,2033,7918,10037
Tennessee,47135,Perry,615,2775,3428
Tennessee,47137,Pickett,525,2381,2931
Tennessee,47139,Polk,1492,6792,8360
Tennessee,47141,Putnam,9185,23759,33593
Tennessee,47143,Rhea,2369,11050,13637
Tennessee,47145,Roane,6043,19230,25917
Tennessee,47147,Robertson,8692,24536,33717
Tennessee,47149,Rutherford,59341,81480,143878
Tennessee,47151,Scott,986,8004,9052
Tennessee,47153,Sequatchie,1298,5855,7252
Tennessee,47155,Sevier,8721,33783,43535
Tennessee,47157,Shelby,246105,129815,382055
Tennessee,47159,Smith,1802,7136,9051
Tennessee,47161,Stewart,1232,4950,6296
Tennessee,47163,Sullivan,17272,55860,74357
Tennessee,47165,Sumner,27680,63454,92630
Tennessee,47167,Tipton,6837,20070,27308
Tennessee,47169,Trousdale,1012,2936,3998
Tennessee,47171,Unicoi,1615,6599,8307
Tennessee,47173,Union,1249,6803,8123
Tennessee,47175,Van Buren,544,2342,2921
Tennessee,47177,Warren,3924,11850,16009
Tennessee,47179,Washington,18638,40444,60203
Tennessee,47181,Wayne,820,5795,6669
Tennessee,47183,Weakley,3020,10396,13735
Tennessee,47185,White,2143,9606,11895
Tennessee,47187,Williamson,50161,86469,139016
Tennessee,47189,Wilson,22254,50296,74330
