"state_name","county_fips","county_name","votes_dem","votes_gop","total_votes"
"Georgia","13001","Appling County",1560,6761,8334
"Georgia","13003","Atkinson County",700,2350,3057
"Georgia","13005","Bacon County",645,4186,4839
"Georgia","13007","Baker County",590,883,1476
"Georgia","13009","Baldwin County",9159,9574,18825
"Georgia","13011","Banks County",1136,9358,10519
"Georgia","13013","Barrow County",12949,30730,43934
"Georgia","13015","Bartow County",13942,43271,57547
"Georgia","13017","Ben Hill County",2199,4281,6501
"Georgia","13019","Berrien County",1209,6841,8068
"Georgia","13021","Bibb County",42172,26658,69181
"Georgia","13023","Bleckley County",1339,4685,6044
"Georgia","13025","Brantley County",736,7744,8500
"Georgia","13027","Brooks County",2629,4560,7210
"Georgia","13029","Bryan County",7779,16738,24651
"Georgia","13031","Bulloch County",11514,20985,32657
"Georgia","13033","Burke County",4994,6027,11070
"Georgia","13035","Butts County",3544,9424,13019
"Georgia","13037","Calhoun County",1153,900,2056
"Georgia","13039","Camden County",8405,17819,26393
"Georgia","13043","Candler County",1196,3366,4568
"Georgia","13045","Carroll County",17634,42536,60494
"Georgia","13047","Catoosa County",7704,27150,35038
"Georgia","13049","Charlton County",1007,3607,4628
"Georgia","13051","Chatham County",82758,57336,141109
"Georgia","13053","Chattahoochee County",703,982,1694
"Georgia","13055","Chattooga County",1896,8769,10706
"Georgia","13057","Cherokee County",48838,112142,162281
"Georgia","13059","Clarke County",36297,16049,52887
"Georgia","13061","Clay County",771,663,1442
"Georgia","13063","Clayton County",94203,16877,111729
"Georgia","13065","Clinch County",702,2201,2908
"Georgia","13067","Cobb County",228404,168679,401369
"Georgia","13069","Coffee County",4295,11388,15715
"Georgia","13071","Colquitt County",4114,12451,16611
"Georgia","13073","Columbia County",31624,53657,85920
"Georgia","13075","Cook County",1956,5374,7357
"Georgia","13077","Coweta County",28111,57204,85916
"Georgia","13079","Crawford County",1582,4742,6340
"Georgia","13081","Crisp County",2993,5099,8116
"Georgia","13083","Dade County",1343,6804,8200
"Georgia","13085","Dawson County",3350,16115,19580
"Georgia","13087","Decatur County",4372,7140,11549
"Georgia","13089","DeKalb County",299630,62622,366008
"Georgia","13091","Dodge County",2081,6249,8350
"Georgia","13093","Dooly County",1921,2243,4177
"Georgia","13095","Dougherty County",23831,9904,33850
"Georgia","13097","Douglas County",46240,23996,70721
"Georgia","13099","Early County",2158,2718,4879
"Georgia","13101","Echols County",127,1307,1438
"Georgia","13103","Effingham County",9144,26943,36244
"Georgia","13105","Elbert County",2700,6860,9589
"Georgia","13107","Emanuel County",2673,6919,9619
"Georgia","13109","Evans County",1214,3011,4244
"Georgia","13111","Fannin County",2807,13232,16096
"Georgia","13113","Fayette County",35822,38177,74633
"Georgia","13115","Floyd County",12862,31631,44738
