state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Michigan,26001,Alcona,2140,5257,7483
Michigan,26003,Alger,2075,3116,5258
Michigan,26005,Allegan,25637,45206,71913
Michigan,26007,Alpena,6038,10967,17213
Michigan,26009,Antrim,6330,10341,16883
Michigan,26011,Arenac,2662,6379,9158
Michigan,26013,Baraga,1488,2779,4332
Michigan,26015,Barry,12391,25650,38625
Michigan,26017,Bay,25767,34792,61338
Michigan,26019,Benzie,5780,6895,12846
Michigan,26021,Berrien,38323,44975,84488
Michigan,26023,Branch,5911,14848,21089
Michigan,26025,Calhoun,28988,38606,68505
Michigan,26027,Cass,9050,18505,27871
Michigan,26029,Charlevoix,7197,10183,17661
Michigan,26031,Cheboygan,5543,10653,16423
Michigan,26033,Chippewa,6796,11249,18365
Michigan,26035,Clare,5273,11772,17288
Michigan,26037,Clinton,22450,26751,49986
Michigan,26039,Crawford,2752,5613,8476
Michigan,26041,Delta,7462,14109,21874
Michigan,26043,Dickinson,4763,10324,15312
Michigan,26045,Eaton,31056,33102,65208
Michigan,26047,Emmet,10005,12465,22851
Michigan,26049,Genesee,114670,105303,223268
Michigan,26051,Gladwin,4501,10809,15488
Michigan,26053,Gogebic,3385,4803,8295
Michigan,26055,Grand Traverse,30339,31423,62772
Michigan,26057,Gratiot,6682,12894,19848
Michigan,26059,Hillsdale,5875,18631,24828
Michigan,26061,Houghton,7881,11181,19374
Michigan,26063,Huron,5522,13224,18969
Michigan,26065,Ingham,94542,50564,148101
Michigan,26067,Ionia,11338,22179,34021
Michigan,26069,Iosco,5344,10155,15731
Michigan,26071,Iron,2441,4501,7027
Michigan,26073,Isabella,14011,16320,30835
Michigan,26075,Jackson,32348,50199,83827
Michigan,26077,Kalamazoo,84501,58671,145710
Michigan,26079,Kalkaska,3206,8149,11529
Michigan,26081,Kent,192668,172720,371947
Michigan,26083,Keweenaw,690,896,1611
Michigan,26085,Lake,2298,4523,6915
Michigan,26087,Lapeer,16338,38398,55439
Michigan,26089,Leelanau,9406,8035,17685
Michigan,26091,Lenawee,20787,33463,55016
Michigan,26093,Livingston,49503,81217,132448
Michigan,26095,Luce,769,2170,2985
Michigan,26097,Mackinac,2675,4476,7238
Michigan,26099,Macomb,214977,284660,509152
Michigan,26101,Manistee,6309,8748,15297
Michigan,26103,Marquette,20866,17459,39009
Michigan,26105,Mason,6973,10830,18064
Michigan,26107,Mecosta,7688,14445,22489
Michigan,26109,Menominee,4256,8647,13060
Michigan,26111,Midland,20926,28571,50301
Michigan,26113,Missaukee,1945,7066,9152
Michigan,26115,Monroe,32622,57405,91356
Michigan,26117,Montcalm,10368,23946,34845
Michigan,26119,Montmorency,1702,4599,6391
Michigan,26121,Muskegon,46028,47733,95181
Michigan,26123,Newaygo,8131,20630,29201
Michigan,26125,Oakland,419519,337791,772145
Michigan,26127,Oceana,5085,9547,14870
Michigan,26129,Ogemaw,3578,8879,12622
Michigan,26131,Ontonagon,1313,2479,3841
Michigan,26133,Osceola,3326,9639,13184
Michigan,26135,Oscoda,1414,3716,5192
Michigan,26137,Otsego,5052,10693,15971
Michigan,26139,Ottawa,69653,106133,178507
Michigan,26141,Presque Isle,3036,5568,8742
Michigan,26143,Roscommon,5290,10582,16068
Michigan,26145,Saginaw,49515,52912,103846
Michigan,26147,St Clair,30844,64277,96524
Michigan,26149,St Joseph,9452,19403,29307
Michigan,26151,Sanilac,5957,17080,23339
Michigan,26153,Schoolcraft,1631,3196,4898
Michigan,26155,Shiawassee,15335,24718,40685
Michigan,26157,Tuscola,8562,21764,30717
Michigan,26159,Van Buren,17175,23407,41169
Michigan,26161,Washtenaw,157152,58844,221542
Michigan,26163,Wayne,537032,288860,856690
Michigan,26165,Wexford,6224,12968,19476
