state_name,county_fips,county_name,votes_dem,votes_gop,total_votes
Pennsylvania,42001,Adams,19842,40248,60650
Pennsylvania,42003,Allegheny,429916,283595,720504
Pennsylvania,42005,Armstrong,8553,28296,37119
Pennsylvania,42007,Beaver,37196,56837,94843
Pennsylvania,42009,Bedford,4336,23658,28160
Pennsylvania,42011,Berks,91125,116677,209838
Pennsylvania,42013,Blair,18127,46352,64949
Pennsylvania,42015,Bradford,7990,22937,31192
Pennsylvania,42017,Bucks,198431,198722,401028
Pennsylvania,42019,Butler,40661,79773,121440
Pennsylvania,42021,Cambria,21177,49408,71136
Pennsylvania,42023,Cameron,538,1654,2219
Pennsylvania,42025,Carbon,11394,23708,35395
Pennsylvania,42027,Centre,41119,38829,80792
Pennsylvania,42029,Chester,184281,137299,324964
Pennsylvania,42031,Clarion,4562,15036,19733
Pennsylvania,42033,Clearfield,9647,30481,40430
Pennsylvania,42035,Clinton,5395,12965,18522
Pennsylvania,42037,Columbia,11083,21190,32576
Pennsylvania,42039,Crawford,12858,29685,42872
Pennsylvania,42041,Cumberland,66255,80267,148396
Pennsylvania,42043,Dauphin,78327,69474,149526
Pennsylvania,42045,Delaware,201324,123421,328172
Pennsylvania,42047,Elk,4483,12543,17153
Pennsylvania,42049,Erie,67456,68866,137595
Pennsylvania,42051,Fayette,19548,43633,63472
Pennsylvania,42053,Forest,724,1902,2650
Pennsylvania,42055,Franklin,23543,59604,83884
Pennsylvania,42057,Fulton,1102,7039,8177
Pennsylvania,42059,Greene,4592,12319,17236
Pennsylvania,42061,Huntingdon,5368,17627,23156
Pennsylvania,42063,Indiana,12697,29215,42229
Pennsylvania,42065,Jefferson,4707,18235,23129
Pennsylvania,42067,Juniata,2290,9721,12104
Pennsylvania,42069,Lackawanna,59510,56261,116590
Pennsylvania,42071,Lancaster,120119,166261,289257
Pennsylvania,42073,Lawrence,15440,31347,47110
Pennsylvania,42075,Lebanon,24734,48282,73692
Pennsylvania,42077,Lehigh,96317,91207,189810
Pennsylvania,42079,Luzerne,62504,92444,156150
Pennsylvania,42081,Lycoming,17216,41961,59685
Pennsylvania,42083,Mckean,5115,14401,19682
Pennsylvania,42085,Mercer,20145,37761,58410
Pennsylvania,42087,Mifflin,4735,17184,22071
Pennsylvania,42089,Monroe,42007,42676,85525
Pennsylvania,42091,Montgomery,317103,198311,520906
Pennsylvania,42093,Montour,3862,5944,9908
Pennsylvania,42095,Northampton,86655,89817,178215
Pennsylvania,42097,Northumberland,12863,30240,43522
Pennsylvania,42099,Perry,6385,19073,25725
Pennsylvania,42101,Philadelphia,568571,144311,721441
Pennsylvania,42103,Pike,13132,21537,34950
Pennsylvania,42105,Potter,1675,7334,9085
Pennsylvania,42107,Schuylkill,20882,51665,73184
Pennsylvania,42109,Snyder,5239,14664,20038
Pennsylvania,42111,Somerset,8596,31993,40881
Pennsylvania,42113,Sullivan,976,2721,3721
Pennsylvania,42115,Susquehanna,6093,16114,22404
Pennsylvania,42117,Tioga,5100,16272,21587
Pennsylvania,42119,Union,8015,12969,21188
Pennsylvania,42121,Venango,7624,18883,26732
Pennsylvania,42123,Warren,6212,14345,20723
Pennsylvania,42125,Washington,44910,75929,121617
Pennsylvania,42127,Wayne,9150,20071,29444
Pennsylvania,42129,Westmoreland,74904,135008,211450
Pennsylvania,42131,Wyoming,4680,10222,15052
Pennsylvania,42133,York,91926,154884,249210
