"level","unit","dem","rep","two_party_votes","dem_share"
"precinct","Banks|Washington",82,541,623,13.1621
"precinct","Banks|Wilmonts",39,485,524,7.44275
"precinct","Barrow|01",745,2104,2849,26.1495
"precinct","Barrow|02",1267,4485,5752,22.0271
"precinct","Barrow|03",1405,3411,4816,29.1736
"precinct","Barrow|04",637,2002,2639,24.1379
"precinct","Barrow|05",2092,5115,7207,29.0273
"precinct","Barrow|08",1406,4371,5777,24.3379
"precinct","Barrow|13",2905,5004,7909,36.7303
"precinct","Barrow|16",2492,4238,6730,37.0282
"precinct","Bartow|Adairsville",1212,4539,5751,21.0746
"precinct","Bartow|Allatoona",870,2103,2973,29.2634
"precinct","Bartow|Cartersville East",1701,3173,4874,34.8995
"precinct","Bartow|Cartersville West",1890,4656,6546,28.8726
"precinct","Bartow|Cassville",933,2216,3149,29.6285
"precinct","Bartow|Center",615,2518,3133,19.6297
"precinct","Bartow|Emerson",491,1731,2222,22.0972
"precinct","Bartow|Euharlee",972,3352,4324,22.4792
"precinct","Bartow|Folsom",119,1040,1159,10.2675
"precinct","Bartow|Hamilton Crossing",1272,3956,5228,24.3305
"precinct","Bartow|Kingston",433,1971,2404,18.0116
"precinct","Bartow|Mission Road",886,2390,3276,27.0452
"precinct","Bartow|Pine Log",215,1582,1797,11.9644
"precinct","Bartow|Taylorsville",237,2231,2468,9.60292
"precinct","Bartow|White",318,1907,2225,14.2921
"precinct","Bartow|Woodland",319,1048,1367,23.3358
"precinct","Bartow|Zena Drive",1459,2858,4317,33.7966
"precinct","Ben Hill|East",2199,4281,6480,33.9352
"precinct","Berrien|Alapaha",208,658,866,24.0185
"precinct","Berrien|Enigma",85,637,722,11.7729
"precinct","Berrien|Nashville",633,3668,4301,14.7175
"precinct","Berrien|Ray City",211,1142,1353,15.595
"precinct","Berrien|West Berrien",72,736,808,8.91089
"precinct","Bibb|East Macon 1",813,64,877,92.7024
"precinct","Bibb|East Macon 2",1979,177,2156,91.7904
"precinct","Bibb|East Macon 3",1481,581,2062,71.8235
"precinct","Bibb|East Macon 4",1119,123,1242,90.0966
"precinct","Bibb|East Macon 5",1225,397,1622,75.524
"precinct","Bibb|Godfrey 1",2616,327,2943,88.8889
"precinct","Bibb|Godfrey 2",734,125,859,85.4482
"precinct","Bibb|Godfrey 3",1385,163,1548,89.4703
"precinct","Bibb|Godfrey 4",763,131,894,85.3468
"precinct","Bibb|Godfrey 5",2176,316,2492,87.3194
"precinct","Bibb|Hazzard 1",1524,213,1737,87.7375
"precinct","Bibb|Hazzard 2",1568,1243,2811,55.7809
"precinct","Bibb|Hazzard 3",3268,1321,4589,71.2138
"precinct","Bibb|Hazzard 4",1699,2231,3930,43.2316
"precinct","Bibb|Howard 1",926,1721,2647,34.983
"precinct","Bibb|Howard 2",1059,1764,2823,37.5133
"precinct","Bibb|Howard 3",2161,2302,4463,48.4203
"precinct","Bibb|Howard 4",608,528,1136,53.5211
"precinct","Bibb|Howard 5",975,476,1451,67.195
"precinct","Bibb|Howard 6",707,835,1542,45.8495
"precinct","Bibb|Howard 7",933,1348,2281,40.9031
"precinct","Bibb|Rutland 1",2112,2474,4586,46.0532
"precinct","Bibb|Rutland 2",1038,1565,2603,39.8771
"precinct","Bibb|Vineville 1",1476,641,2117,69.7213
"precinct","Bibb|Vineville 2",845,284,1129,74.845
"precinct","Bibb|Vineville 3",1499,163,1662,90.1925
"precinct","Bibb|Vineville 4",1908,312,2220,85.9459
"precinct","Bibb|Vineville 5",869,840,1709,50.8484
"precinct","Bibb|Vineville 6",1112,924,2036,54.6169
"precinct","Bibb|Warrior 1",714,1392,2106,33.9031
"precinct","Bibb|Warrior 2",880,1677,2557,34.4153
"precinct","Bleckley|1",1339,4685,6024,22.2278
"precinct","Brantley|Hoboken",166,2345,2511,6.61091
"precinct","Brantley|Nahunta",290,2739,3029,9.57412
"precinct","Brantley|Waynesville",280,2660,2940,9.52381
"precinct","Brooks|Barwick",74,196,270,27.4074
"precinct","Brooks|Briggs",389,1194,1583,24.5736
"precinct","Brooks|Dixie",370,385,755,49.0066
"precinct","Brooks|Morven",363,1018,1381,26.2853
"precinct","Brooks|Nankin",76,455,531,14.3126
"precinct","Brooks|Pavo",107,326,433,24.7113
"precinct","Brooks|Quitman",1250,986,2236,55.9034
"precinct","Bryan|Daniel Siding",415,1301,1716,24.1841
"precinct","Bryan|Devaul Henderson Park Gym",1324,1948,3272,40.4645
"precinct","Bryan|First Baptist Church",1146,1621,2767,41.4167
"precinct","Bryan|Harn Community Center",598,1215,1813,32.984
"precinct","Bryan|Lanier",255,867,1122,22.7273
"precinct","Bryan|New Beginnings",827,2137,2964,27.9015
"precinct","Bryan|Olive Branch Baptist",468,1964,2432,19.2434
"precinct","Bryan|Spirit of Peace Lutheran Church",1098,2657,3755,29.241
"precinct","Bryan|Timber Trail",1029,1306,2335,44.0685
"precinct","Bryan|Wetlands Center",619,1722,2341,26.4417
"precinct","Bulloch|Bay",196,1118,1314,14.9163
"precinct","Bulloch|Blitch",462,1189,1651,27.983
"precinct","Bulloch|Brooklet",656,2191,2847,23.0418
"precinct","Bulloch|Church",2037,1848,3885,52.4324
"precinct","Bulloch|Emit",823,1917,2740,30.0365
"precinct","Bulloch|Fair",1776,2942,4718,37.6431
"precinct","Bulloch|Hagin",603,1222,1825,33.0411
"precinct","Bulloch|Leefield",114,768,882,12.9252
"precinct","Bulloch|Lockhart",121,450,571,21.1909
"precinct","Bulloch|Nevils",182,868,1050,17.3333
"precinct","Bulloch|Pittman Park",1641,1071,2712,60.5088
"precinct","Bulloch|Portal",300,931,1231,24.3704
"precinct","Bulloch|Register",240,458,698,34.384
"precinct","Bulloch|Sinkhole",53,317,370,14.3243
"precinct","Bulloch|Statesboro",2036,2218,4254,47.8608
"precinct","Bulloch|Stilson",274,1477,1751,15.6482
"precinct","Burke|Alexander",97,154,251,38.6454
"precinct","Burke|Blakeney",242,184,426,56.8075
"precinct","Burke|Four Points",543,1263,1806,30.0664
"precinct","Burke|Girard",230,259,489,47.0348
"precinct","Burke|Gough",175,127,302,57.947
"precinct","Burke|Greenscut",267,454,721,37.0319
"precinct","Burke|Keysville",130,158,288,45.1389
"precinct","Burke|Midville",179,148,327,54.7401
"precinct","Burke|Munnerlyn",72,133,205,35.122
"precinct","Burke|North Waynesboro",1181,558,1739,67.9126
"precinct","Burke|Sardis",255,438,693,36.7965
"precinct","Burke|Scotts Crossroads",101,65,166,60.8434
"precinct","Burke|South Waynesboro",1012,1338,2350,43.0638
"precinct","Burke|St. Clair",121,226,347,34.8703
"precinct","Burke|Telfair",302,406,708,42.6554
"precinct","Burke|Vidette",87,116,203,42.8571
"precinct","Butts|Butts County Admin Building",3544,9424,12968,27.3288
"precinct","Calhoun|Arlington",288,94,382,75.3927
"precinct","Calhoun|Edison",244,81,325,75.0769
"precinct","Calhoun|Edison-Arlington",237,180,417,56.8345
"precinct","Calhoun|Leary",250,250,500,50
"precinct","Calhoun|Morgan",134,295,429,31.2354
"precinct","Camden|East Kingsland",2007,3842,5849,34.3136
"precinct","Camden|Harrietts Bluff",323,1198,1521,21.236
"precinct","Camden|Historic Kingsland",1373,1930,3303,41.5683
"precinct","Camden|North St. Marys",506,992,1498,33.7784
"precinct","Camden|South St. Marys",581,1167,1748,33.238
"precinct","Camden|St. Marys",1389,2412,3801,36.543
"precinct","Camden|Tarboro",181,579,760,23.8158
"precinct","Camden|Waverly",357,1088,1445,24.7059
"precinct","Camden|West Kingsland",455,1609,2064,22.0446
"precinct","Camden|West Saint Marys",753,2069,2822,26.6832
"precinct","Camden|Woodbine",480,933,1413,33.9703
"precinct","Candler|Jack Strickland Community Center",1196,3366,4562,26.2166
"precinct","Carroll|Bethany",1056,1837,2893,36.5019
"precinct","Carroll|Bonner Rec Ctr",1057,1529,2586,40.8739
"precinct","Carroll|Bowden Sr Ctr",489,1781,2270,21.5419
"precinct","Carroll|Carroll EMC",354,705,1059,33.4278
"precinct","Carroll|Catherine Hardy",1450,1098,2548,56.9074
"precinct","Carroll|Center Point",197,1417,1614,12.2057
"precinct","Carroll|Clem Comm Ctr",642,2336,2978,21.5581
"precinct","Carroll|Fairfield Rec Ctr",898,2295,3193,28.124
"precinct","Carroll|Kansas",78,895,973,8.01644
"precinct","Carroll|Lakeshore Rec Ctr",530,710,1240,42.7419
"precinct","Carroll|Mars Hill",372,1654,2026,18.3613
"precinct","Carroll|Midway",819,2308,3127,26.1912
"precinct","Carroll|Mount Holly",242,886,1128,21.4539
"precinct","Carroll|Mt Zion",331,1722,2053,16.1227
"precinct","Carroll|Neva Lomason",772,1098,1870,41.2834
"precinct","Carroll|Oak Grove",245,964,1209,20.2647
"precinct","Carroll|Old Camp Church",417,1298,1715,24.3149
"precinct","Carroll|Powell Park Rec Ctr",2406,2134,4540,52.9956
"precinct","Carroll|Roopville",349,2219,2568,13.5903
"precinct","Carroll|Shiloh",192,998,1190,16.1345
"precinct","Carroll|Tabernacle",388,782,1170,33.1624
"precinct","Carroll|Temple City",1009,1830,2839,35.5407
"precinct","Carroll|Temple County",603,2379,2982,20.2213
"precinct","Carroll|Townsend Ctr UWG",523,736,1259,41.5409
"precinct","Carroll|Tyus",176,1359,1535,11.4658
"precinct","Carroll|VR Gold Dust Park",1309,2549,3858,33.9295
"precinct","Carroll|VR Sports Complex",480,1595,2075,23.1325
"precinct","Carroll|Whitesburg Rec Dept",250,1422,1672,14.9522
"precinct","Catoosa|Blackstock",224,1269,1493,15.0033
"precinct","Catoosa|Boynton",1106,3677,4783,23.1236
"precinct","Catoosa|Catoosa Keith",363,1705,2068,17.5532
"precinct","Catoosa|Chambers",390,1847,2237,17.4341
"precinct","Catoosa|Ft Oglethorpe",758,2075,2833,26.7561
"precinct","Catoosa|Graysville",796,2708,3504,22.7169
"precinct","Catoosa|Lakeview",556,1745,2301,24.1634
"precinct","Catoosa|Poplar Springs",660,2571,3231,20.4271
"precinct","Catoosa|Ringgold",1411,4263,5674,24.8678
"precinct","Catoosa|Westside",1027,3196,4223,24.3192
"precinct","Catoosa|Woodstation",413,2094,2507,16.4739
"precinct","Charlton|Folkston",888,1892,2780,31.9424
"precinct","Charlton|GA Bend",20,353,373,5.36193
"precinct","Charlton|Homeland",55,510,565,9.73451
"precinct","Charlton|Racepond",15,206,221,6.78733
"precinct","Charlton|St. George",15,431,446,3.36323
"precinct","Charlton|Winokur",14,215,229,6.11354
"precinct","Chatham|1-01C",1705,907,2612,65.2757
"precinct","Chatham|1-05C",1077,635,1712,62.9089
"precinct","Chatham|1-06C",782,829,1611,48.5413
"precinct","Chatham|1-08C",608,615,1223,49.7138
"precinct","Chatham|1-09C",743,358,1101,67.4841
"precinct","Chatham|1-10C",299,666,965,30.9845
"precinct","Chatham|1-12C",549,1114,1663,33.0126
"precinct","Chatham|1-13C",441,602,1043,42.2819
"precinct","Chatham|1-14C",530,826,1356,39.0855
"precinct","Chatham|1-16C",619,1610,2229,27.7703
"precinct","Chatham|1-17C",850,1729,2579,32.9585
"precinct","Chatham|2-02C",794,184,978,81.1861
"precinct","Chatham|2-03C",731,159,890,82.1348
"precinct","Chatham|2-04C",1264,153,1417,89.2025
"precinct","Chatham|2-05C",1455,176,1631,89.2091
"precinct","Chatham|2-06C",672,432,1104,60.8696
"precinct","Chatham|2-07C",1303,273,1576,82.6777
"precinct","Chatham|2-09C",1682,318,2000,84.1
"precinct","Chatham|2-11C",752,172,924,81.3853
"precinct","Chatham|2-12C",887,157,1044,84.9617
"precinct","Chatham|3-02C",733,368,1101,66.5758
"precinct","Chatham|3-03C",561,71,632,88.7658
"precinct","Chatham|3-04C",828,83,911,90.8891
"precinct","Chatham|3-05C",943,315,1258,74.9603
"precinct","Chatham|3-09C",785,511,1296,60.571
"precinct","Chatham|3-10C",1363,217,1580,86.2658
"precinct","Chatham|3-11C",680,183,863,78.7949
"precinct","Chatham|3-12C",631,527,1158,54.4905
"precinct","Chatham|3-13C",1139,594,1733,65.7242
"precinct","Chatham|3-14C",1182,362,1544,76.5544
"precinct","Chatham|4-02C",645,1129,1774,36.3585
"precinct","Chatham|4-04C",605,1182,1787,33.8556
"precinct","Chatham|4-05C",657,1193,1850,35.5135
"precinct","Chatham|4-06C",558,1296,1854,30.0971
"precinct","Chatham|4-07C",968,1608,2576,37.5776
"precinct","Chatham|4-08C",748,1506,2254,33.1854
"precinct","Chatham|4-10C",450,643,1093,41.1711
"precinct","Chatham|4-11C",525,752,1277,41.112
"precinct","Chatham|4-12C",668,1351,2019,33.0857
"precinct","Chatham|4-13C",825,1412,2237,36.8797
"precinct","Chatham|4-14C",1277,1971,3248,39.3165
"precinct","Chatham|5-03C",834,103,937,89.0075
"precinct","Chatham|5-05C",1547,83,1630,94.908
"precinct","Chatham|5-06C",966,310,1276,75.7053
"precinct","Chatham|5-07C",673,221,894,75.2796
"precinct","Chatham|5-08C",777,329,1106,70.2532
"precinct","Chatham|5-10C",1778,135,1913,92.943
"precinct","Chatham|5-11C",1322,370,1692,78.1324
"precinct","Chatham|6-01C",698,438,1136,61.4437
"precinct","Chatham|6-02C",770,978,1748,44.0503
"precinct","Chatham|6-03C",1151,823,1974,58.308
"precinct","Chatham|6-05C",848,449,1297,65.3816
"precinct","Chatham|6-06C",520,432,952,54.6218
"precinct","Chatham|6-08C",917,324,1241,73.892
"precinct","Chatham|6-09C",1282,972,2254,56.8767
"precinct","Chatham|6-10C",1631,1449,3080,52.9545
"precinct","Chatham|6-11C",2202,1151,3353,65.6725
"precinct","Chatham|7-01C",417,458,875,47.6571
"precinct","Chatham|7-03C",252,457,709,35.543
"precinct","Chatham|7-04C",1521,509,2030,74.9261
"precinct","Chatham|7-05C",416,313,729,57.0645
"precinct","Chatham|7-06C",1076,1029,2105,51.1164
"precinct","Chatham|7-07C",1091,1668,2759,39.5433
"precinct","Chatham|7-08C",779,1606,2385,32.6625
"precinct","Chatham|7-09C",1180,803,1983,59.5058
"precinct","Chatham|7-10C",1858,982,2840,65.4225
"precinct","Chatham|7-11C",1198,649,1847,64.8619
"precinct","Chatham|7-12C",1604,1149,2753,58.2637
"precinct","Chatham|7-13C",855,1245,2100,40.7143
"precinct","Chatham|7-14C",2748,1704,4452,61.7251
"precinct","Chatham|7-15C",1454,752,2206,65.9112
"precinct","Chatham|7-16C",1612,966,2578,62.5291
"precinct","Chatham|7-17C",836,1255,2091,39.9809
"precinct","Chatham|8-01C",1037,312,1349,76.8718
"precinct","Chatham|8-02C",958,210,1168,82.0205
"precinct","Chatham|8-03C",355,623,978,36.2986
"precinct","Chatham|8-05C",617,50,667,92.5037
"precinct","Chatham|8-06C",490,36,526,93.1559
"precinct","Chatham|8-08C",1081,70,1151,93.9183
"precinct","Chatham|8-09C",630,29,659,95.5994
"precinct","Chatham|8-10C",883,43,926,95.3564
"precinct","Chatham|8-11C",870,35,905,96.1326
"precinct","Chatham|8-12C",681,208,889,76.6029
"precinct","Chatham|8-15C",716,98,814,87.9607
"precinct","Chatham|8-16C",1309,1147,2456,53.298
"precinct","Chatham|8-17C",1270,791,2061,61.6206
"precinct","Chatham|8-18C",534,383,917,58.2334
"precinct","Chattahoochee|Robinson Recreation Center",703,982,1685,41.7211
"precinct","Chattooga|Dirttown",131,659,790,16.5823
"precinct","Chattooga|Haywood",13,108,121,10.7438
"precinct","Chattooga|Lyerly",208,994,1202,17.3045
"precinct","Chattooga|Menlo",182,871,1053,17.284
"precinct","Chattooga|Subligna",25,369,394,6.34518
"precinct","Chattooga|Summerville",837,2734,3571,23.4388
"precinct","Chattooga|Trion",500,3034,3534,14.1483
"precinct","Cherokee|Air Acres",934,1588,2522,37.0341
"precinct","Cherokee|Airport",1303,4198,5501,23.6866
"precinct","Cherokee|Arnold Mill",1162,2872,4034,28.8052
"precinct","Cherokee|Avery",894,2790,3684,24.2671
"precinct","Cherokee|Ball Ground",641,3072,3713,17.2637
"precinct","Cherokee|Bascomb",1068,2253,3321,32.159
"precinct","Cherokee|Bells",1661,2746,4407,37.69
"precinct","Cherokee|Booth",1130,2143,3273,34.5249
"precinct","Cherokee|Bradshaw",1047,2678,3725,28.1074
"precinct","Cherokee|Bridgemill",1119,3127,4246,26.3542
"precinct","Cherokee|Canton",555,1034,1589,34.9276
"precinct","Cherokee|Carmel",1645,2085,3730,44.1019
"precinct","Cherokee|Clark Creek",2055,2601,4656,44.1366
"precinct","Cherokee|Conns Creek",81,838,919,8.81393
"precinct","Cherokee|Deer Run",874,1467,2341,37.3345
"precinct","Cherokee|Dixie",1639,2497,4136,39.6277
"precinct","Cherokee|Free Home",1084,3830,4914,22.0594
"precinct","Cherokee|Hickory Flat",2166,4937,7103,30.4942
"precinct","Cherokee|Hickory Log",2297,4609,6906,33.2609
"precinct","Cherokee|Hightower",665,2756,3421,19.4388
"precinct","Cherokee|Hillside",796,1786,2582,30.8288
"precinct","Cherokee|Holly Springs",731,1833,2564,28.5101
"precinct","Cherokee|Liberty",2162,4175,6337,34.1171
"precinct","Cherokee|Lickskillet",2408,3566,5974,40.308
"precinct","Cherokee|Little River",2519,4038,6557,38.417
"precinct","Cherokee|Macedonia",1046,3423,4469,23.4057
"precinct","Cherokee|Mountain Road",772,1907,2679,28.8167
"precinct","Cherokee|Oak Grove",905,1965,2870,31.5331
"precinct","Cherokee|R M Moore",397,2696,3093,12.8354
"precinct","Cherokee|River Green",1803,4755,6558,27.4931
"precinct","Cherokee|Rosecreek",920,1973,2893,31.8009
"precinct","Cherokee|Salacoa",62,555,617,10.0486
"precinct","Cherokee|Sixes",752,1977,2729,27.5559
"precinct","Cherokee|Sutallee",345,1850,2195,15.7175
"precinct","Cherokee|Toonigh",1830,3712,5542,33.0206
"precinct","Cherokee|Union Hill",769,3033,3802,20.2262
"precinct","Cherokee|Univeter",1051,3602,4653,22.5876
"precinct","Cherokee|Victoria",641,1660,2301,27.8575
"precinct","Cherokee|Waleska",724,2194,2918,24.8115
"precinct","Cherokee|Wildcat",712,1831,2543,27.9984
"precinct","Cherokee|Woodlands",1083,1625,2708,39.9926
"precinct","Cherokee|Woodstock",2390,3865,6255,38.2094
"precinct","Clarke|1A",1125,704,1829,61.509
"precinct","Clarke|1B",1633,685,2318,70.4487
"precinct","Clarke|1C",1538,667,2205,69.7506
"precinct","Clarke|1D",1787,1007,2794,63.9585
"precinct","Clarke|2A",1514,533,2047,73.9619
"precinct","Clarke|2B",1656,411,2067,80.1161
"precinct","Clarke|2C",1105,111,1216,90.8717
"precinct","Clarke|3A",1075,485,1560,68.9103
"precinct","Clarke|3B",1787,684,2471,72.3189
"precinct","Clarke|4A",935,424,1359,68.8006
"precinct","Clarke|4B",1260,767,2027,62.1608
"precinct","Clarke|5A",2233,606,2839,78.6545
"precinct","Clarke|5B",1411,665,2076,67.9672
"precinct","Clarke|5C",1793,233,2026,88.4995
"precinct","Clarke|5D",2074,737,2811,73.7816
"precinct","Clarke|6A",1813,1126,2939,61.6876
"precinct","Clarke|6B",1675,1220,2895,57.8584
"precinct","Clarke|6C",1644,1178,2822,58.2566
"precinct","Clarke|7A",1494,948,2442,61.1794
"precinct","Clarke|7B",1408,737,2145,65.641
"precinct","Clarke|7C",1471,609,2080,70.7212
"precinct","Clarke|8A",1388,599,1987,69.8541
"precinct","Clarke|8B",1096,346,1442,76.0055
"precinct","Clarke|8C",1382,567,1949,70.9082
"precinct","Clay|Bluffton",94,174,268,35.0746
"precinct","Clay|Court House",197,55,252,78.1746
"precinct","Clay|Days Cross Road",145,218,363,39.9449
"precinct","Clay|Old Head Start",171,142,313,54.6326
"precinct","Clay|Zetto",164,74,238,68.9076
"precinct","Clayton|Ellenwood 1",1953,181,2134,91.5183
"precinct","Clayton|Ellenwood 2",2246,222,2468,91.0049
"precinct","Clayton|Forest Park 1",1203,322,1525,78.8852
"precinct","Clayton|Forest Park 2",1172,283,1455,80.5498
"precinct","Clayton|Forest Park 3",1122,273,1395,80.4301
"precinct","Clayton|Forest Park 4",630,365,995,63.3166
"precinct","Clayton|Forest Park 5",1462,370,1832,79.8035
"precinct","Clayton|Forest Park 6",591,281,872,67.7752
"precinct","Clayton|Jonesboro 1",1764,212,1976,89.2713
"precinct","Clayton|Jonesboro 10",1379,219,1598,86.2954
"precinct","Clayton|Jonesboro 11",1276,348,1624,78.5714
"precinct","Clayton|Jonesboro 12",1460,163,1623,89.9569
"precinct","Clayton|Jonesboro 13",1393,243,1636,85.1467
"precinct","Clayton|Jonesboro 14",2116,715,2831,74.7439
"precinct","Clayton|Jonesboro 15",1036,176,1212,85.4785
"precinct","Clayton|Jonesboro 16",1116,214,1330,83.9098
"precinct","Clayton|Jonesboro 17",1502,160,1662,90.373
"precinct","Clayton|Jonesboro 18",1657,301,1958,84.6272
"precinct","Clayton|Jonesboro 19",1649,179,1828,90.2079
"precinct","Clayton|Jonesboro 2",1008,76,1084,92.9889
"precinct","Clayton|Jonesboro 20",1238,129,1367,90.5633
"precinct","Clayton|Jonesboro 21",1760,219,1979,88.9338
"precinct","Clayton|Jonesboro 22",807,141,948,85.1266
"precinct","Clayton|Jonesboro 3",478,243,721,66.2968
"precinct","Clayton|Jonesboro 4",943,199,1142,82.5744
"precinct","Clayton|Jonesboro 5",978,244,1222,80.0327
"precinct","Clayton|Jonesboro 6",1184,771,1955,60.5627
"precinct","Clayton|Jonesboro 7",1563,324,1887,82.8299
"precinct","Clayton|Jonesboro 8",1727,194,1921,89.9011
"precinct","Clayton|Jonesboro 9",579,143,722,80.1939
"precinct","Clayton|Lake City",1449,265,1714,84.5391
"precinct","Clayton|Lovejoy 1",2332,420,2752,84.7384
"precinct","Clayton|Lovejoy 2",1755,276,2031,86.4106
"precinct","Clayton|Lovejoy 3",981,180,1161,84.4961
"precinct","Clayton|Lovejoy 4",1484,225,1709,86.8344
"precinct","Clayton|Lovejoy 5",1689,231,1920,87.9688
"precinct","Clayton|Lovejoy 6",2271,272,2543,89.304
"precinct","Clayton|Lovejoy 7",2235,390,2625,85.1429
"precinct","Clayton|Lovejoy 8",890,85,975,91.2821
"precinct","Clayton|Morrow 1",1562,242,1804,86.5854
"precinct","Clayton|Morrow 10",1240,263,1503,82.5017
"precinct","Clayton|Morrow 11",974,197,1171,83.1768
"precinct","Clayton|Morrow 2",804,415,1219,65.9557
"precinct","Clayton|Morrow 3",1136,421,1557,72.9608
"precinct","Clayton|Morrow 4",901,252,1153,78.144
"precinct","Clayton|Morrow 5",1732,235,1967,88.0529
"precinct","Clayton|Morrow 6",1492,329,1821,81.933
"precinct","Clayton|Morrow 7",837,246,1083,77.2853
"precinct","Clayton|Morrow 8",1799,219,2018,89.1477
"precinct","Clayton|Morrow 9",676,139,815,82.9448
"precinct","Clayton|Oak 1",1227,114,1341,91.4989
"precinct","Clayton|Oak 2",710,101,811,87.5462
"precinct","Clayton|Oak 3",1298,94,1392,93.2471
"precinct","Clayton|Oak 4",1316,119,1435,91.7073
"precinct","Clayton|Oak 5",595,77,672,88.5417
"precinct","Clayton|Oak 6",592,72,664,89.1566
"precinct","Clayton|Panhandle 1",1780,213,1993,89.3126
"precinct","Clayton|Panhandle 2",2240,570,2810,79.7153
"precinct","Clayton|Riverdale 1",1404,160,1564,89.7698
"precinct","Clayton|Riverdale 10",1105,96,1201,92.0067
"precinct","Clayton|Riverdale 11",1101,90,1191,92.4433
"precinct","Clayton|Riverdale 12",1603,194,1797,89.2042
"precinct","Clayton|Riverdale 2",1672,169,1841,90.8202
"precinct","Clayton|Riverdale 3",1822,183,2005,90.8728
"precinct","Clayton|Riverdale 4",1898,294,2192,86.5876
"precinct","Clayton|Riverdale 5",1357,168,1525,88.9836
"precinct","Clayton|Riverdale 6",1329,249,1578,84.2205
"precinct","Clayton|Riverdale 7",1026,249,1275,80.4706
"precinct","Clayton|Riverdale 8",1665,212,1877,88.7054
"precinct","Clayton|Riverdale 9",1232,241,1473,83.6388
"precinct","Clinch|Arabia",8,80,88,9.09091
"precinct","Clinch|Argyle",31,238,269,11.5242
"precinct","Clinch|Dupont",47,205,252,18.6508
"precinct","Clinch|Fargo",18,166,184,9.78261
"precinct","Clinch|Homerville",598,1512,2110,28.3412
"precinct","Cobb|Acworth 1A",2204,2070,4274,51.5676
"precinct","Cobb|Acworth 1B",1753,2006,3759,46.6347
"precinct","Cobb|Acworth 1C",2176,1287,3463,62.8357
"precinct","Cobb|Addison 01",981,935,1916,51.2004
"precinct","Cobb|Austell 1A",1323,414,1737,76.1658
"precinct","Cobb|Austell 1B",1471,289,1760,83.5795
"precinct","Cobb|Baker 01",1913,1447,3360,56.9345
"precinct","Cobb|Bells Ferry 02",1124,1126,2250,49.9556
"precinct","Cobb|Bells Ferry 03",853,803,1656,51.5097
"precinct","Cobb|Bells Ferry 04",1203,1445,2648,45.4305
"precinct","Cobb|Big Shanty 01",967,868,1835,52.6975
"precinct","Cobb|Big Shanty 02",1234,1228,2462,50.1219
"precinct","Cobb|Birney 01",1378,750,2128,64.7556
"precinct","Cobb|Blackwell 01",1156,954,2110,54.7867
"precinct","Cobb|Chalker 01",2619,1419,4038,64.8588
"precinct","Cobb|Chattahoochee 01",2849,1138,3987,71.4572
"precinct","Cobb|Cheatham Hill 02",1198,1491,2689,44.5519
"precinct","Cobb|Cheatham Hill 03",1809,1648,3457,52.3286
"precinct","Cobb|Chestnut Ridge 01",1204,1412,2616,46.0245
"precinct","Cobb|Clarkdale 01",1840,734,2574,71.4841
