script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.py	2026-08-17	disk	derived/chain.csv	326	sha256:45c523a943b8add9540e83d48d40245960d67fe833c51d570b97183f0e80ab77	5	2026-08-10
build-data.py	2026-08-17	disk	derived/facts.csv	1360	sha256:96605aaf2059eb08dc3a80aeb09fcb689c6d5a55f26e8878eb0e11a56afc80d3	23	2026-08-10
build-data.py	2026-08-17	disk	derived/levels.csv	534	sha256:934952745c6076badeb328ddb1dfbb4308bf3eaa3e697f4342b2e223e2fa716d	7	2026-08-09
build-data.py	2026-08-17	disk	derived/map_ids.csv	145497	sha256:3e89a4e8d226f7ff4c137a7ff264319dfe4239af47175b32f3d768c55f5c0216	3433	2026-08-10
build-data.py	2026-08-17	disk	derived/map_units.csv	941611	sha256:cba14721269f8f7d36122fe18bf3e4d66d75bd5d0a50d2a41165e657d44ff990	43563	2026-08-10
build-data.py	2026-08-17	disk	derived/nesting.csv	215	sha256:92bc8cc7d0e425df0fc68917ab4bfc1b49c97379fe665178073ce022081d5c1b	4	2026-08-09
build-data.py	2026-08-17	disk	derived/splits.csv	366	sha256:554010bc876c0b645ddeb6ee875ffc43269d1c450100c1b1dd1c143569123a8f	3	2026-08-10
build-data.py	2026-08-17	disk	derived/tract_split.csv	917	sha256:51f0f095abc8dd332dd42c107613e5328a4c5b3dc68d6ec7cc0f7c6dac89bbd6	38	2026-08-10
build-data.py	2026-08-28	disk	derived/us_divisions.csv	443502	sha256:be450637883ceccba6e7478bd891e7f69bca01e5e397dd68b34b21a2ecc650a2	15228	2026-08-28
build-data.py	2026-08-28	disk	derived/us_ids.csv	3319	sha256:cdd4ab76eb61d0e301cc4bee010cdf950c7fb1872d59e517a353c3bc89c86894	51	2026-08-28
build-data.py	2026-08-28	disk	derived/us_map.csv	379033	sha256:89e59d9785e9e6b230254d786408ffa131410f0dbc966240e89f373ba0ce011c	19861	2026-08-28
build-data.py	2026-08-17	disk	raw/README.txt	1428	sha256:7b56773e63670b58eabbd83483147fb79772d7d042367fc527e9c4e06330ca4c	28	2026-08-12
build-data.py	2026-08-17	disk	raw/gaz-counties-excerpt.txt	593	sha256:16f32d0e1027513594f62882c0205acfc275fe4aca27ddb7fc93b141dec71a38	3	2026-08-11
build-data.py	2026-08-17	disk	raw/gaz-header-lines.txt	1564	sha256:7403b0d718ee4bc45fa19a70febc563792df4984d233f14e3d61bda8d24d8af3	14	2026-08-12
build-data.py	2026-08-17	disk	raw/gaz-headers.csv	2796	sha256:5606ef302a4cdc7b5e135ab5ba4a6f09e3ea8628ede65c9e75919e6ff50fc465	70	2026-08-12
build-data.py	2026-08-17	disk	raw/gaz-tracts-excerpt.txt	593	sha256:91d9c84061727db94ba23ab7016b8cc7256d1b86506a6a843792c4b69630f25f	3	2026-08-11
build-data.py	2026-08-17	disk	raw/gaz-zcta-excerpt.txt	593	sha256:a70a7d802187a468bdbf91afa65834d5975a8a601fb2726a949648dafaf2004d	3	2026-08-11
build-data.py	2026-08-17	disk	raw/source-shape.csv	1238	sha256:cd5629b06a22be9c8bf2b6bb7119c636defc6d1d8b8f18a13d63bc54ba4f5f00	43	2026-08-12
