script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-18	build	derived/district_shares.csv	24138	sha256:010721d62f616400493de4dd67bf77656aed6a855f9012c85fddc8f978fcf668	646	2026-08-18
build-data.R	2026-08-18	build	derived/district_summary.csv	1729	sha256:7d35823180006b1b2327e9c4647b17eee9bf6184676de62459b3147bbcbe1bde	38	2026-08-18
build-data.R	2026-08-18	build	derived/facts.csv	306	sha256:987884ce0c6d6162d7218a826d92e05e5fceaaa86be4a35c055355becd946a04	13	2026-08-18
build-data.R	2026-08-18	build	derived/seats_by_election.csv	589	sha256:f00c5730009ba9c0fd6c836204eb9cb161c1d4055a503d855179dbe13f7dd2d3	17	2026-08-18
build-data.R	2026-08-18	build	derived/tx_overlap_pop.csv	3323	sha256:3e64b6f214036764de0d4e1005ba482436e62f90c49d1522e746f33dee9b6603	159	2026-08-18
build-data.R	2026-08-18	build	derived/tx-districts-tween.json	256717	sha256:90864ebe5f5474e84e225c56f6971619f21d2edc26a6edddf002c07674772581	1	2026-08-18
build-data.R	2026-08-18	build	raw/tx_bg_centers_2020.txt	815278	sha256:f4b0c7e64580af850d09806582e4f5bb865af04c5af19a1aae36c47e8b6252ef	18639	2026-08-18
build-data.R	2026-08-18	build	raw/TX_map_new.csv	11442	sha256:f066f67344d43dca103ddec977935d969b3bc1fbe9777969e50cf94b89262123	38	2026-08-17
build-data.R	2026-08-18	build	raw/TX_map_old.csv	11450	sha256:710f9856a3ec46e63b1567c08eacb8febc159724e672b5bb94650b7fd48979a7	38	2026-08-17
build-data.R	2026-08-18	build	raw/TX-2022.geojson	2680013	sha256:b2fc0548d78764477a5d93d85eea96c5bb45d1ca68550f53d153f4e4ca513895	NA	2026-08-17
build-data.R	2026-08-18	build	raw/TX-2026.geojson	2964955	sha256:8b38c1d6ca8f13adca9af0f954684547d206471dd4b9bfa5f01490a629b8c34b	NA	2026-08-17
