url	first_seen	last_seen	bytes	sha256	rows
https://www2.census.gov/geo/tiger/TIGER2020/TABBLOCK20/tl_2020_12_tabblock20.zip	2026-08-18	2026-08-18	353358123	sha256:ce5d7a02e47df17dadfa9c889edb6d35a89dfb520b8669bc4d302c2c0e100418	NA
