"id","part","x","y","city"
14,1,31.491,11.561,"Cleveland"
14,1,31.399,11.56,"Cleveland"
14,1,31.4,11.651,"Cleveland"
14,1,31.365,11.651,"Cleveland"
14,1,31.352,11.651,"Cleveland"
14,1,31.268,11.651,"Cleveland"
14,1,31.14,11.65,"Cleveland"
14,1,30.956,11.65,"Cleveland"
14,1,30.722,11.649,"Cleveland"
14,1,30.723,11.754,"Cleveland"
14,1,30.724,11.881,"Cleveland"
14,1,30.716,11.881,"Cleveland"
14,1,30.711,12.288,"Cleveland"
14,1,30.729,12.283,"Cleveland"
15,1,30.72,11.326,"Cleveland"
15,1,30.721,11.439,"Cleveland"
15,1,30.722,11.544,"Cleveland"
15,1,30.722,11.649,"Cleveland"
15,1,30.956,11.65,"Cleveland"
15,1,31.14,11.65,"Cleveland"
15,1,31.268,11.651,"Cleveland"
15,1,31.352,11.651,"Cleveland"
15,1,31.365,11.651,"Cleveland"
15,1,31.4,11.651,"Cleveland"
15,1,31.399,11.56,"Cleveland"
15,1,31.491,11.561,"Cleveland"
15,1,31.602,11.561,"Cleveland"
15,1,31.725,11.56,"Cleveland"
15,1,31.834,11.559,"Cleveland"
15,1,31.945,11.558,"Cleveland"
15,1,31.943,11.284,"Cleveland"
15,1,31.942,11.185,"Cleveland"
15,1,31.942,11.08,"Cleveland"
15,1,31.888,11.081,"Cleveland"
15,1,31.725,11.081,"Cleveland"
15,1,31.69,11.081,"Cleveland"
15,1,31.398,11.079,"Cleveland"
15,1,31.398,11.121,"Cleveland"
15,1,31.266,11.12,"Cleveland"
15,1,31.139,11.119,"Cleveland"
15,1,31.045,11.117,"Cleveland"
15,1,30.955,11.116,"Cleveland"
15,1,30.719,11.118,"Cleveland"
15,1,30.72,11.221,"Cleveland"
15,1,30.72,11.326,"Cleveland"
16,1,32.553,11.946,"Cleveland"
16,1,32.569,11.946,"Cleveland"
16,1,32.649,11.945,"Cleveland"
16,1,32.701,11.945,"Cleveland"
16,1,32.735,11.945,"Cleveland"
16,1,32.805,11.945,"Cleveland"
16,1,32.824,11.946,"Cleveland"
16,1,32.908,11.946,"Cleveland"
16,1,32.92,11.946,"Cleveland"
16,1,32.956,11.945,"Cleveland"
16,1,32.957,11.945,"Cleveland"
16,1,32.957,11.832,"Cleveland"
16,1,32.956,11.58,"Cleveland"
16,1,32.956,11.567,"Cleveland"
16,1,32.955,11.552,"Cleveland"
16,1,32.956,11.461,"Cleveland"
16,1,32.956,11.184,"Cleveland"
16,1,32.908,11.185,"Cleveland"
16,1,32.907,11.067,"Cleveland"
16,1,32.907,10.86,"Cleveland"
16,1,32.908,10.683,"Cleveland"
16,1,32.805,10.683,"Cleveland"
16,1,32.701,10.683,"Cleveland"
16,1,32.571,10.682,"Cleveland"
16,1,32.563,10.682,"Cleveland"
16,1,32.449,10.683,"Cleveland"
16,1,32.449,11.184,"Cleveland"
16,1,32.447,11.564,"Cleveland"
16,1,32.447,11.901,"Cleveland"
16,1,32.44,11.946,"Cleveland"
16,1,32.447,11.946,"Cleveland"
16,1,32.553,11.946,"Cleveland"
17,1,32.046,11.946,"Cleveland"
17,1,32.059,11.946,"Cleveland"
17,1,32.141,11.947,"Cleveland"
17,1,32.222,11.946,"Cleveland"
17,1,32.255,11.946,"Cleveland"
17,1,32.322,11.945,"Cleveland"
17,1,32.352,11.945,"Cleveland"
17,1,32.437,11.946,"Cleveland"
17,1,32.44,11.946,"Cleveland"
17,1,32.447,11.901,"Cleveland"
17,1,32.447,11.564,"Cleveland"
17,1,32.449,11.184,"Cleveland"
17,1,32.449,10.683,"Cleveland"
17,1,32.318,10.683,"Cleveland"
17,1,32.217,10.684,"Cleveland"
17,1,32.135,10.683,"Cleveland"
17,1,32.056,10.683,"Cleveland"
17,1,31.942,10.683,"Cleveland"
