script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/both_ways.csv	303	sha256:3e672a13851a217a67a814f9937444734a2af2e9583b91b8daf53c5895ea8dd2	12	2026-08-15
build-data.R	2026-08-17	disk	derived/checks.csv	992	sha256:a6b7e7ce46470e0ab36057c6b09fbe2c8a455ab223f396033c454c92b6b39086	14	2026-08-15
build-data.R	2026-08-17	disk	derived/collision.csv	291	sha256:2bfac1503a299959c765d397e8df4f0fd5856a0874ec1f7187ecb595fd192a7b	4	2026-08-15
build-data.R	2026-08-17	disk	derived/concentration.csv	404	sha256:21d32816aad50139d9aee42cb955b35dcf31bc7b574c494773cb31d783b38afe	2	2026-08-15
build-data.R	2026-08-17	disk	derived/cover.csv	110	sha256:60ca4650aca16d049a07fc1d83e69256572aacd888ced4c74f0b0ab5b93c19c8	4	2026-08-15
build-data.R	2026-08-17	disk	derived/curve.csv	14532	sha256:3e2ea9e03f9f94acbb5c5a9cae4e240ae040a13aa9e485d048ff63c2dfc9ed4a	421	2026-08-15
build-data.R	2026-08-17	disk	derived/disagreement.csv	92	sha256:c24cc23323ec5da70fc797f6e92736c4b71cbcd8b006a98986a5ff3cabf48bf7	6	2026-08-15
build-data.R	2026-08-17	disk	derived/disagreement_top.csv	346	sha256:d742403be001e9ed16031ad2e8c09a2168b26997f6a2c829fdce9f62dc592369	10	2026-08-15
build-data.R	2026-08-17	disk	derived/explore_first.csv	163187	sha256:43e7f1d80fd59e4c15fdb100ac3d27af4280bcdd23d4d8ca41751bac1d30f519	2000	2026-08-15
build-data.R	2026-08-17	disk	derived/explore_last.csv	149170	sha256:5ac105f1a0b4854f2a94e799f13889c4b30cf2ade7d787300a35eb2f32e6f063	2000	2026-08-15
build-data.R	2026-08-17	disk	derived/facts.csv	5539	sha256:2e7e97d0c1a4e6462ba8a13f46467a0b12dfacdb4a9dbd882aef3c66b1787f34	81	2026-08-15
