"name","abbr","region","division","piece","x","y"
"California","CA","West","Pacific",1,75.5986,279.094
"California","CA","West","Pacific",1,76.7772,281.148
"California","CA","West","Pacific",1,76.8409,281.961
"California","CA","West","Pacific",1,78.7242,282.903
"California","CA","West","Pacific",1,79.4945,282.136
"California","CA","West","Pacific",1,77.2333,279.121
"California","CA","West","Pacific",1,75.5986,279.094
"California","CA","West","Pacific",2,73.8032,286.5
"California","CA","West","Pacific",2,73.0459,286.658
"California","CA","West","Pacific",2,73.5484,288.333
"California","CA","West","Pacific",2,75.2363,291.121
"California","CA","West","Pacific",2,76.3577,291.003
"California","CA","West","Pacific",2,75.3253,289.421
"California","CA","West","Pacific",2,73.8032,286.5
"California","CA","West","Pacific",3,60.8115,278.863
"California","CA","West","Pacific",3,61.0851,279.757
"California","CA","West","Pacific",3,62.1605,280.356
"California","CA","West","Pacific",3,62.9124,279.623
"California","CA","West","Pacific",3,61.9074,278.618
"California","CA","West","Pacific",3,60.8115,278.863
"California","CA","West","Pacific",4,59.4579,264.291
"California","CA","West","Pacific",4,59.717,265.781
"California","CA","West","Pacific",4,61.7658,266.685
"California","CA","West","Pacific",4,62.7019,266.443
"California","CA","West","Pacific",4,64.2781,266.625
"California","CA","West","Pacific",4,66.5565,267.258
"California","CA","West","Pacific",4,67.1835,266.391
"California","CA","West","Pacific",4,61.9011,265.082
"California","CA","West","Pacific",4,60.3422,264.281
"California","CA","West","Pacific",4,59.4579,264.291
"California","CA","West","Pacific",5,53.1943,262.333
"California","CA","West","Pacific",5,51.7726,262.845
"California","CA","West","Pacific",5,52.8626,263.795
"California","CA","West","Pacific",5,55.0207,264.996
"California","CA","West","Pacific",5,55.8489,266.329
"California","CA","West","Pacific",5,58.1393,266.067
"California","CA","West","Pacific",5,58.173,265.319
"California","CA","West","Pacific",5,57.4163,264.141
"California","CA","West","Pacific",5,56.2308,264.046
"California","CA","West","Pacific",5,53.1943,262.333
"California","CA","West","Pacific",6,40.6714,112.844
"California","CA","West","Pacific",6,40.4759,113.848
"California","CA","West","Pacific",6,39.1863,116.206
"California","CA","West","Pacific",6,39.9917,117.629
"California","CA","West","Pacific",6,39.9614,120.971
"California","CA","West","Pacific",6,39.6408,122.877
"California","CA","West","Pacific",6,37.6016,126.883
"California","CA","West","Pacific",6,36.817,127.589
"California","CA","West","Pacific",6,36.6229,130.298
"California","CA","West","Pacific",6,35.1289,132.541
"California","CA","West","Pacific",6,32.5947,135.175
"California","CA","West","Pacific",6,30.7011,137.462
"California","CA","West","Pacific",6,30.0651,138.507
"California","CA","West","Pacific",6,30.2277,140.535
"California","CA","West","Pacific",6,29.7293,141.689
"California","CA","West","Pacific",6,31.2928,144.587
"California","CA","West","Pacific",6,32.3125,145.864
"California","CA","West","Pacific",6,33.5036,150.218
"California","CA","West","Pacific",6,34.0636,150.961
"California","CA","West","Pacific",6,33.7906,152.897
"California","CA","West","Pacific",6,34.0663,153.701
"California","CA","West","Pacific",6,33.7327,156.033
"California","CA","West","Pacific",6,32.5667,157.651
"California","CA","West","Pacific",6,31.9904,159.065
"California","CA","West","Pacific",6,31.9054,162.136
"California","CA","West","Pacific",6,32.1326,163.47
"California","CA","West","Pacific",6,32.0019,165.357
"California","CA","West","Pacific",6,31.1154,166.319
"California","CA","West","Pacific",6,31.1934,167.116
"California","CA","West","Pacific",6,32.8758,170.79
"California","CA","West","Pacific",6,33.6162,171.792
"California","CA","West","Pacific",6,34.3773,174.5
"California","CA","West","Pacific",6,36.0923,176.681
"California","CA","West","Pacific",6,36.7323,178.43
"California","CA","West","Pacific",6,36.6997,180.105
"California","CA","West","Pacific",6,37.3377,180.335
"California","CA","West","Pacific",6,37.4,182.596
"California","CA","West","Pacific",6,36.8702,185.098
"California","CA","West","Pacific",6,37.8935,185.676
"California","CA","West","Pacific",6,39.324,188.36
"California","CA","West","Pacific",6,40.575,189.065
"California","CA","West","Pacific",6,41.2043,190.072
"California","CA","West","Pacific",6,42.8894,190.141
"California","CA","West","Pacific",6,42.3263,188.704
"California","CA","West","Pacific",6,43.1307,187.564
"California","CA","West","Pacific",6,42.6914,186.774
"California","CA","West","Pacific",6,43.1702,185.51
"California","CA","West","Pacific",6,44.6334,185.276
"California","CA","West","Pacific",6,45.6606,186.275
"California","CA","West","Pacific",6,45.9159,187.337
"California","CA","West","Pacific",6,43.3007,188.36
"California","CA","West","Pacific",6,44.275,189.502
"California","CA","West","Pacific",6,44.2992,190.96
"California","CA","West","Pacific",6,43.923,191.828
"California","CA","West","Pacific",6,45.3876,194.258
"California","CA","West","Pacific",6,45.3977,196.824
"California","CA","West","Pacific",6,44.5258,197.033
"California","CA","West","Pacific",6,43.7746,195.825
"California","CA","West","Pacific",6,42.3982,194.801
"California","CA","West","Pacific",6,42.5187,192.714
"California","CA","West","Pacific",6,42.9301,191.021
"California","CA","West","Pacific",6,41.2507,191.178
"California","CA","West","Pacific",6,40.6763,193.947
"California","CA","West","Pacific",6,39.968,195.419
"California","CA","West","Pacific",6,40.6184,196.709
"California","CA","West","Pacific",6,40.6082,199.003
"California","CA","West","Pacific",6,39.9488,200.446
"California","CA","West","Pacific",6,39.9368,201.573
"California","CA","West","Pacific",6,41.0245,203.459
"California","CA","West","Pacific",6,41.6556,205.256
"California","CA","West","Pacific",6,42.7218,206.626
"California","CA","West","Pacific",6,45.4656,207.157
"California","CA","West","Pacific",6,45.8816,207.961
"California","CA","West","Pacific",6,46.2798,210.214
"California","CA","West","Pacific",6,45.3415,212.389
"California","CA","West","Pacific",6,44.3769,213.44
"California","CA","West","Pacific",6,43.6342,212.801
"California","CA","West","Pacific",6,42.7577,213.51
"California","CA","West","Pacific",6,42.7633,216.994
"California","CA","West","Pacific",6,42.5295,218.599
"California","CA","West","Pacific",6,43.0814,219.875
"California","CA","West","Pacific",6,44.708,221.726
"California","CA","West","Pacific",6,45.4804,224.526
"California","CA","West","Pacific",6,46.4277,225.794
"California","CA","West","Pacific",6,46.3566,227.332
"California","CA","West","Pacific",6,47.6511,229.57
"California","CA","West","Pacific",6,47.5693,230.829
"California","CA","West","Pacific",6,47.9316,231.784
"California","CA","West","Pacific",6,49.2337,232.713
"California","CA","West","Pacific",6,50.6692,236.307
"California","CA","West","Pacific",6,52.1603,237.267
"California","CA","West","Pacific",6,52.1535,238.538
"California","CA","West","Pacific",6,51.1583,240.342
"California","CA","West","Pacific",6,52.7005,242.357
"California","CA","West","Pacific",6,53.3501,242.245
"California","CA","West","Pacific",6,54.1961,243.426
"California","CA","West","Pacific",6,53.815,244.987
"California","CA","West","Pacific",6,52.713,247.057
"California","CA","West","Pacific",6,53.3445,248.066
"California","CA","West","Pacific",6,52.5769,250.063
"California","CA","West","Pacific",6,52.7069,250.939
"California","CA","West","Pacific",6,51.5943,252.678
"California","CA","West","Pacific",6,53.2024,254.167
"California","CA","West","Pacific",6,53.697,255.685
"California","CA","West","Pacific",6,55.9848,255.855
"California","CA","West","Pacific",6,58.1451,256.367
"California","CA","West","Pacific",6,60.381,257.471
"California","CA","West","Pacific",6,61.5925,258.437
"California","CA","West","Pacific",6,62.8561,258.63
"California","CA","West","Pacific",6,63.8403,259.257
"California","CA","West","Pacific",6,65.2419,259.146
"California","CA","West","Pacific",6,67.2194,260.503
"California","CA","West","Pacific",6,69.3737,263.254
"California","CA","West","Pacific",6,69.5784,264.967
"California","CA","West","Pacific",6,70.95,266.533
"California","CA","West","Pacific",6,72.9355,267.869
"California","CA","West","Pacific",6,74.2861,268.455
"California","CA","West","Pacific",6,74.8454,269.193
"California","CA","West","Pacific",6,75.8229,268.87
"California","CA","West","Pacific",6,77.8446,269.235
"California","CA","West","Pacific",6,78.9817,269.72
"California","CA","West","Pacific",6,79.5705,270.924
"California","CA","West","Pacific",6,79.8946,272.552
"California","CA","West","Pacific",6,79.5111,275.152
"California","CA","West","Pacific",6,81.3321,276.172
"California","CA","West","Pacific",6,83.3194,275.746
"California","CA","West","Pacific",6,85.6354,278.976
"California","CA","West","Pacific",6,86.7391,279.815
"California","CA","West","Pacific",6,87.9953,281.744
"California","CA","West","Pacific",6,88.9761,282.746
"California","CA","West","Pacific",6,91.1435,286.37
"California","CA","West","Pacific",6,91.9346,288.365
"California","CA","West","Pacific",6,92.4919,291.32
"California","CA","West","Pacific",6,92.4293,293.338
"California","CA","West","Pacific",6,91.7942,294.291
"California","CA","West","Pacific",6,91.9788,295.286
"California","CA","West","Pacific",6,91.6464,297.339
"California","CA","West","Pacific",6,92.4321,297.165
"California","CA","West","Pacific",6,93.0241,298.568
"California","CA","West","Pacific",6,92.8649,300.063
"California","CA","West","Pacific",6,101.483,301.086
"California","CA","West","Pacific",6,108.763,301.949
"California","CA","West","Pacific",6,117.322,302.965
"California","CA","West","Pacific",6,128.283,304.267
"California","CA","West","Pacific",6,130.536,304.199
"California","CA","West","Pacific",6,132.341,302.796
"California","CA","West","Pacific",6,132.619,301.83
"California","CA","West","Pacific",6,132.338,299.586
"California","CA","West","Pacific",6,130.09,298.879
"California","CA","West","Pacific",6,129.813,297.61
"California","CA","West","Pacific",6,130.386,296.749
"California","CA","West","Pacific",6,130.787,295.098
"California","CA","West","Pacific",6,130.199,294.395
"California","CA","West","Pacific",6,130.733,292.906
"California","CA","West","Pacific",6,131.927,292.313
"California","CA","West","Pacific",6,132.704,291.243
"California","CA","West","Pacific",6,133.957,290.382
"California","CA","West","Pacific",6,134.322,288.483
"California","CA","West","Pacific",6,134.929,287.566
"California","CA","West","Pacific",6,134.959,285.614
"California","CA","West","Pacific",6,135.376,284.383
"California","CA","West","Pacific",6,135.097,283.825
"California","CA","West","Pacific",6,136.521,282.62
"California","CA","West","Pacific",6,137.182,281.274
"California","CA","West","Pacific",6,140.32,280.19
"California","CA","West","Pacific",6,141.852,279.179
"California","CA","West","Pacific",6,141.66,277.602
"California","CA","West","Pacific",6,139.711,275.329
"California","CA","West","Pacific",6,138.925,272.818
"California","CA","West","Pacific",6,138.697,270.78
"California","CA","West","Pacific",6,136.937,267.154
"California","CA","West","Pacific",6,137.394,264.916
"California","CA","West","Pacific",6,132.795,258.029
"California","CA","West","Pacific",6,126.096,248.01
"California","CA","West","Pacific",6,121.201,240.695
"California","CA","West","Pacific",6,116.91,234.263
"California","CA","West","Pacific",6,111.386,225.981
"California","CA","West","Pacific",6,104.15,215.129
"California","CA","West","Pacific",6,95.5425,202.235
"California","CA","West","Pacific",6,90.8943,195.26
"California","CA","West","Pacific",6,84.3473,185.473
"California","CA","West","Pacific",6,80.1508,179.185
"California","CA","West","Pacific",6,81.3896,174.161
"California","CA","West","Pacific",6,84.4357,162.762
"California","CA","West","Pacific",6,87.8234,149.638
"California","CA","West","Pacific",6,89.8436,141.686
"California","CA","West","Pacific",6,93.4395,127.787
"California","CA","West","Pacific",6,80.3906,124.366
"California","CA","West","Pacific",6,75.3269,122.92
"California","CA","West","Pacific",6,62.0739,118.996
"California","CA","West","Pacific",6,55.2428,117.119
"California","CA","West","Pacific",6,54.0156,116.644
"California","CA","West","Pacific",6,51.4473,116.074
"California","CA","West","Pacific",6,47.5658,114.992
"California","CA","West","Pacific",6,40.6714,112.844
"Wisconsin","WI","Midwest","East North Central",1,514.718,101.186
"Wisconsin","WI","Midwest","East North Central",1,514.563,102.423
"Wisconsin","WI","Midwest","East North Central",1,515.353,103.351
"Wisconsin","WI","Midwest","East North Central",1,516.315,101.178
"Wisconsin","WI","Midwest","East North Central",1,515.883,100.56
"Wisconsin","WI","Midwest","East North Central",1,514.718,101.186
"Wisconsin","WI","Midwest","East North Central",2,465.721,76.6596
"Wisconsin","WI","Midwest","East North Central",2,467.525,78.6221
"Wisconsin","WI","Midwest","East North Central",2,468.58,78.4086
"Wisconsin","WI","Midwest","East North Central",2,468.987,77.5791
"Wisconsin","WI","Midwest","East North Central",2,468.315,76.2914
"Wisconsin","WI","Midwest","East North Central",2,467.218,76.0439
"Wisconsin","WI","Midwest","East North Central",2,465.721,76.6596
"Wisconsin","WI","Midwest","East North Central",3,451.003,82.9487
"Wisconsin","WI","Midwest","East North Central",3,449.431,82.5728
"Wisconsin","WI","Midwest","East North Central",3,448.724,83.7742
"Wisconsin","WI","Midwest","East North Central",3,447.672,83.8421
"Wisconsin","WI","Midwest","East North Central",3,448.052,94.1682
"Wisconsin","WI","Midwest","East North Central",3,447.385,95.2257
"Wisconsin","WI","Midwest","East North Central",3,445.035,96.1145
"Wisconsin","WI","Midwest","East North Central",3,442.934,97.7064
"Wisconsin","WI","Midwest","East North Central",3,442.309,99.3771
"Wisconsin","WI","Midwest","East North Central",3,441.205,100.731
"Wisconsin","WI","Midwest","East North Central",3,441.146,103.226
"Wisconsin","WI","Midwest","East North Central",3,442.69,103.454
"Wisconsin","WI","Midwest","East North Central",3,444.124,105.509
"Wisconsin","WI","Midwest","East North Central",3,443.54,107.318
"Wisconsin","WI","Midwest","East North Central",3,442.792,108.249
"Wisconsin","WI","Midwest","East North Central",3,442.783,109.831
"Wisconsin","WI","Midwest","East North Central",3,443.16,111.258
"Wisconsin","WI","Midwest","East North Central",3,442.413,112.129
"Wisconsin","WI","Midwest","East North Central",3,442.949,112.867
"Wisconsin","WI","Midwest","East North Central",3,443.136,114.286
"Wisconsin","WI","Midwest","East North Central",3,442.559,117.359
"Wisconsin","WI","Midwest","East North Central",3,444.997,120.017
"Wisconsin","WI","Midwest","East North Central",3,445.88,120.605
"Wisconsin","WI","Midwest","East North Central",3,448.855,121.194
"Wisconsin","WI","Midwest","East North Central",3,449.943,122.784
"Wisconsin","WI","Midwest","East North Central",3,453.381,124.114
"Wisconsin","WI","Midwest","East North Central",3,454.01,124.864
"Wisconsin","WI","Midwest","East North Central",3,454.372,126.384
"Wisconsin","WI","Midwest","East North Central",3,455.373,127.521
"Wisconsin","WI","Midwest","East North Central",3,456.639,128.09
"Wisconsin","WI","Midwest","East North Central",3,458.562,129.803
"Wisconsin","WI","Midwest","East North Central",3,460.26,130.171
"Wisconsin","WI","Midwest","East North Central",3,462.279,132.702
"Wisconsin","WI","Midwest","East North Central",3,462.945,134.077
"Wisconsin","WI","Midwest","East North Central",3,462.667,135.973
"Wisconsin","WI","Midwest","East North Central",3,463.519,138.867
"Wisconsin","WI","Midwest","East North Central",3,463.378,139.751
"Wisconsin","WI","Midwest","East North Central",3,463.764,141.099
"Wisconsin","WI","Midwest","East North Central",3,465.095,142.093
"Wisconsin","WI","Midwest","East North Central",3,465.779,143.114
"Wisconsin","WI","Midwest","East North Central",3,464.388,145.297
"Wisconsin","WI","Midwest","East North Central",3,464.481,146.99
"Wisconsin","WI","Midwest","East North Central",3,465.073,149.349
"Wisconsin","WI","Midwest","East North Central",3,465.612,150.018
"Wisconsin","WI","Midwest","East North Central",3,466.054,151.57
"Wisconsin","WI","Midwest","East North Central",3,466.794,152.522
"Wisconsin","WI","Midwest","East North Central",3,467.801,153.101
"Wisconsin","WI","Midwest","East North Central",3,470.956,153.946
"Wisconsin","WI","Midwest","East North Central",3,471.821,155.988
"Wisconsin","WI","Midwest","East North Central",3,482.214,155.42
"Wisconsin","WI","Midwest","East North Central",3,492.473,154.864
"Wisconsin","WI","Midwest","East North Central",3,496.801,154.587
"Wisconsin","WI","Midwest","East North Central",3,503.119,154.043
"Wisconsin","WI","Midwest","East North Central",3,508.489,153.661
"Wisconsin","WI","Midwest","East North Central",3,508.075,150.996
"Wisconsin","WI","Midwest","East North Central",3,508.476,148.461
"Wisconsin","WI","Midwest","East North Central",3,507.493,147.271
"Wisconsin","WI","Midwest","East North Central",3,507.26,145.74
"Wisconsin","WI","Midwest","East North Central",3,506.473,144.535
"Wisconsin","WI","Midwest","East North Central",3,506.726,143.651
"Wisconsin","WI","Midwest","East North Central",3,506.247,142.601
"Wisconsin","WI","Midwest","East North Central",3,506.117,139.388
"Wisconsin","WI","Midwest","East North Central",3,507.056,136.024
"Wisconsin","WI","Midwest","East North Central",3,506.989,134.784
"Wisconsin","WI","Midwest","East North Central",3,507.874,132.642
"Wisconsin","WI","Midwest","East North Central",3,507.814,131.091
"Wisconsin","WI","Midwest","East North Central",3,507.199,129.26
"Wisconsin","WI","Midwest","East North Central",3,507.897,125.51
"Wisconsin","WI","Midwest","East North Central",3,509.225,124.014
"Wisconsin","WI","Midwest","East North Central",3,509.553,123.08
"Wisconsin","WI","Midwest","East North Central",3,508.903,121.179
"Wisconsin","WI","Midwest","East North Central",3,509.717,116.417
"Wisconsin","WI","Midwest","East North Central",3,510.212,115.577
"Wisconsin","WI","Midwest","East North Central",3,511.453,111.889
"Wisconsin","WI","Midwest","East North Central",3,512.235,110.884
"Wisconsin","WI","Midwest","East North Central",3,512.356,109.773
"Wisconsin","WI","Midwest","East North Central",3,513.694,107.327
"Wisconsin","WI","Midwest","East North Central",3,513.751,105.418
"Wisconsin","WI","Midwest","East North Central",3,514.493,104.633
"Wisconsin","WI","Midwest","East North Central",3,514.399,103.522
"Wisconsin","WI","Midwest","East North Central",3,513.409,103.578
"Wisconsin","WI","Midwest","East North Central",3,512.755,105.108
"Wisconsin","WI","Midwest","East North Central",3,511.381,105.987
"Wisconsin","WI","Midwest","East North Central",3,511.19,107.524
"Wisconsin","WI","Midwest","East North Central",3,509.248,111.154
"Wisconsin","WI","Midwest","East North Central",3,507.625,111.906
"Wisconsin","WI","Midwest","East North Central",3,506.084,114.293
"Wisconsin","WI","Midwest","East North Central",3,505.537,115.849
"Wisconsin","WI","Midwest","East North Central",3,504.439,116.489
"Wisconsin","WI","Midwest","East North Central",3,503.596,117.954
"Wisconsin","WI","Midwest","East North Central",3,502.314,117.304
"Wisconsin","WI","Midwest","East North Central",3,502.791,116.614
"Wisconsin","WI","Midwest","East North Central",3,502.816,114.651
"Wisconsin","WI","Midwest","East North Central",3,504.394,111.796
"Wisconsin","WI","Midwest","East North Central",3,504.588,110.365
"Wisconsin","WI","Midwest","East North Central",3,506.822,109.766
"Wisconsin","WI","Midwest","East North Central",3,507.136,107.645
"Wisconsin","WI","Midwest","East North Central",3,506.4,107.514
"Wisconsin","WI","Midwest","East North Central",3,505.101,106.025
"Wisconsin","WI","Midwest","East North Central",3,505.838,103.852
"Wisconsin","WI","Midwest","East North Central",3,505.881,102.923
"Wisconsin","WI","Midwest","East North Central",3,503.36,103.42
"Wisconsin","WI","Midwest","East North Central",3,503.421,101.805
"Wisconsin","WI","Midwest","East North Central",3,503.891,101.253
"Wisconsin","WI","Midwest","East North Central",3,503.891,97.7088
"Wisconsin","WI","Midwest","East North Central",3,502.555,96.3962
"Wisconsin","WI","Midwest","East North Central",3,500.443,96.0865
"Wisconsin","WI","Midwest","East North Central",3,499.324,95.4895
"Wisconsin","WI","Midwest","East North Central",3,499.995,94.4832
"Wisconsin","WI","Midwest","East North Central",3,499.419,93.7092
"Wisconsin","WI","Midwest","East North Central",3,497.757,93.1275
"Wisconsin","WI","Midwest","East North Central",3,495.731,92.997
"Wisconsin","WI","Midwest","East North Central",3,494.244,92.3902
"Wisconsin","WI","Midwest","East North Central",3,492.683,93.0678
"Wisconsin","WI","Midwest","East North Central",3,491.625,92.4794
"Wisconsin","WI","Midwest","East North Central",3,490.752,92.6463
"Wisconsin","WI","Midwest","East North Central",3,487.18,90.8531
"Wisconsin","WI","Midwest","East North Central",3,474.388,88.2253
"Wisconsin","WI","Midwest","East North Central",3,473.063,85.4398
"Wisconsin","WI","Midwest","East North Central",3,471.584,84.592
"Wisconsin","WI","Midwest","East North Central",3,470.523,84.4297
"Wisconsin","WI","Midwest","East North Central",3,468.712,84.2046
"Wisconsin","WI","Midwest","East North Central",3,466.522,82.4423
"Wisconsin","WI","Midwest","East North Central",3,466.348,83.2593
"Wisconsin","WI","Midwest","East North Central",3,464.671,84.4612
"Wisconsin","WI","Midwest","East North Central",3,464.396,83.1526
"Wisconsin","WI","Midwest","East North Central",3,465.115,82.3911
"Wisconsin","WI","Midwest","East North Central",3,464.735,81.7028
"Wisconsin","WI","Midwest","East North Central",3,466.229,78.9133
"Wisconsin","WI","Midwest","East North Central",3,463.965,77.1483
"Wisconsin","WI","Midwest","East North Central",3,463.196,77.5332
"Wisconsin","WI","Midwest","East North Central",3,463.306,78.5215
"Wisconsin","WI","Midwest","East North Central",3,461.165,80.0507
"Wisconsin","WI","Midwest","East North Central",3,460.613,79.6916
"Wisconsin","WI","Midwest","East North Central",3,458.866,80.9834
"Wisconsin","WI","Midwest","East North Central",3,457.079,81.7831
"Wisconsin","WI","Midwest","East North Central",3,456.313,81.8185
"Wisconsin","WI","Midwest","East North Central",3,453.385,83.1322
"Wisconsin","WI","Midwest","East North Central",3,451.669,83.3405
"Wisconsin","WI","Midwest","East North Central",3,451.003,82.9487
"Idaho","ID","West","Mountain",1,147.879,68.2948
"Idaho","ID","West","Mountain",1,148.215,69.9567
"Idaho","ID","West","Mountain",1,148.827,71.3001
"Idaho","ID","West","Mountain",1,150.074,72.6244
"Idaho","ID","West","Mountain",1,150.931,72.8756
"Idaho","ID","West","Mountain",1,151.454,73.7879
"Idaho","ID","West","Mountain",1,151.344,74.7135
"Idaho","ID","West","Mountain",1,151.878,76.0128
"Idaho","ID","West","Mountain",1,148.187,80.6306
"Idaho","ID","West","Mountain",1,146.454,83.8592
"Idaho","ID","West","Mountain",1,145.083,85.0527
"Idaho","ID","West","Mountain",1,144.786,86.8258
"Idaho","ID","West","Mountain",1,143.045,88.9965
"Idaho","ID","West","Mountain",1,141.221,89.6711
"Idaho","ID","West","Mountain",1,139.576,92.3697
"Idaho","ID","West","Mountain",1,138.257,93.4779
"Idaho","ID","West","Mountain",1,137.702,94.9506
"Idaho","ID","West","Mountain",1,138.082,96.1644
"Idaho","ID","West","Mountain",1,139.359,98.1056
"Idaho","ID","West","Mountain",1,140.427,98.3742
"Idaho","ID","West","Mountain",1,140.346,99.1073
"Idaho","ID","West","Mountain",1,141.049,99.9848
"Idaho","ID","West","Mountain",1,139.78,100.947
"Idaho","ID","West","Mountain",1,140.057,102.022
"Idaho","ID","West","Mountain",1,139.063,104.22
"Idaho","ID","West","Mountain",1,138.198,105.323
"Idaho","ID","West","Mountain",1,137.274,109.238
"Idaho","ID","West","Mountain",1,135.063,119.081
"Idaho","ID","West","Mountain",1,132.554,130.239
"Idaho","ID","West","Mountain",1,131.088,136.779
"Idaho","ID","West","Mountain",1,136.165,137.955
"Idaho","ID","West","Mountain",1,145.78,140.046
"Idaho","ID","West","Mountain",1,152.868,141.541
"Idaho","ID","West","Mountain",1,158.172,142.553
"Idaho","ID","West","Mountain",1,161.995,143.415
"Idaho","ID","West","Mountain",1,169.105,144.817
"Idaho","ID","West","Mountain",1,171.95,145.452
"Idaho","ID","West","Mountain",1,182.453,147.225
"Idaho","ID","West","Mountain",1,191.886,148.843
"Idaho","ID","West","Mountain",1,193.87,149.245
"Idaho","ID","West","Mountain",1,207.534,151.434
"Idaho","ID","West","Mountain",1,209.586,138.84
"Idaho","ID","West","Mountain",1,211.225,128.484
"Idaho","ID","West","Mountain",1,213.402,114.542
"Idaho","ID","West","Mountain",1,214.395,108.284
"Idaho","ID","West","Mountain",1,213.536,107.796
"Idaho","ID","West","Mountain",1,212.642,105.336
"Idaho","ID","West","Mountain",1,211.697,103.378
"Idaho","ID","West","Mountain",1,211.027,102.721
"Idaho","ID","West","Mountain",1,210.264,103.214
"Idaho","ID","West","Mountain",1,208.878,105.445
"Idaho","ID","West","Mountain",1,208.258,105.837
"Idaho","ID","West","Mountain",1,206.522,105.46
"Idaho","ID","West","Mountain",1,205.098,106.088
"Idaho","ID","West","Mountain",1,204.476,105.049
"Idaho","ID","West","Mountain",1,201.222,105.13
"Idaho","ID","West","Mountain",1,199.35,104.093
"Idaho","ID","West","Mountain",1,198.332,104.626
"Idaho","ID","West","Mountain",1,197.735,105.968
"Idaho","ID","West","Mountain",1,196.77,105.227
"Idaho","ID","West","Mountain",1,193.94,104.316
"Idaho","ID","West","Mountain",1,192.264,105.102
"Idaho","ID","West","Mountain",1,191.408,106.062
"Idaho","ID","West","Mountain",1,190.146,104.197
"Idaho","ID","West","Mountain",1,190.293,103.386
"Idaho","ID","West","Mountain",1,189.809,102.243
"Idaho","ID","West","Mountain",1,190.117,101.367
"Idaho","ID","West","Mountain",1,189.533,98.8362
"Idaho","ID","West","Mountain",1,188.294,97.5669
"Idaho","ID","West","Mountain",1,187.55,97.8594
"Idaho","ID","West","Mountain",1,186.204,96.8295
"Idaho","ID","West","Mountain",1,185.783,95.5284
"Idaho","ID","West","Mountain",1,186.544,93.9478
"Idaho","ID","West","Mountain",1,186.538,93.0102
"Idaho","ID","West","Mountain",1,185.26,91.5332
"Idaho","ID","West","Mountain",1,183.935,87.7587
"Idaho","ID","West","Mountain",1,184.146,85.0148
"Idaho","ID","West","Mountain",1,183.764,84.183
"Idaho","ID","West","Mountain",1,183.976,82.8093
"Idaho","ID","West","Mountain",1,182.302,80.7275
"Idaho","ID","West","Mountain",1,181.621,81.4318
"Idaho","ID","West","Mountain",1,179.18,82.9037
"Idaho","ID","West","Mountain",1,178.361,82.8832
"Idaho","ID","West","Mountain",1,177.837,83.806
"Idaho","ID","West","Mountain",1,176.793,83.3854
"Idaho","ID","West","Mountain",1,175.346,81.9092
"Idaho","ID","West","Mountain",1,175.123,81.0115
"Idaho","ID","West","Mountain",1,175.919,79.1015
"Idaho","ID","West","Mountain",1,175.419,77.9679
"Idaho","ID","West","Mountain",1,176.158,77.1095
"Idaho","ID","West","Mountain",1,177.36,76.999
"Idaho","ID","West","Mountain",1,177.969,75.2185
"Idaho","ID","West","Mountain",1,177.263,73.8474
"Idaho","ID","West","Mountain",1,177.732,72.7445
"Idaho","ID","West","Mountain",1,177.092,72.1137
"Idaho","ID","West","Mountain",1,178.162,71.4541
"Idaho","ID","West","Mountain",1,179.165,67.8381
"Idaho","ID","West","Mountain",1,179.7,67.5016
"Idaho","ID","West","Mountain",1,179.775,65.9629
"Idaho","ID","West","Mountain",1,180.421,65.9206
"Idaho","ID","West","Mountain",1,181.258,63.6032
"Idaho","ID","West","Mountain",1,180.854,63.1297
"Idaho","ID","West","Mountain",1,178.545,63.1147
"Idaho","ID","West","Mountain",1,177.708,62.7046
"Idaho","ID","West","Mountain",1,177.832,61.7509
"Idaho","ID","West","Mountain",1,176.248,60.9715
"Idaho","ID","West","Mountain",1,176.113,60.2313
"Idaho","ID","West","Mountain",1,175.151,59.447
"Idaho","ID","West","Mountain",1,174.6,58.3318
"Idaho","ID","West","Mountain",1,174.949,57.5762
"Idaho","ID","West","Mountain",1,173.912,56.3411
"Idaho","ID","West","Mountain",1,171.418,50.7494
"Idaho","ID","West","Mountain",1,169.822,49.9015
"Idaho","ID","West","Mountain",1,168.847,48.2305
"Idaho","ID","West","Mountain",1,167.479,47.0364
"Idaho","ID","West","Mountain",1,168.599,46.1283
"Idaho","ID","West","Mountain",1,167.815,45.0537
"Idaho","ID","West","Mountain",1,168.408,43.5573
"Idaho","ID","West","Mountain",1,168.326,42.2327
"Idaho","ID","West","Mountain",1,167.252,40.8581
"Idaho","ID","West","Mountain",1,165.627,36.2459
"Idaho","ID","West","Mountain",1,167.46,27.6852
"Idaho","ID","West","Mountain",1,169.278,19.1967
"Idaho","ID","West","Mountain",1,158.012,16.7537
"Idaho","ID","West","Mountain",1,155.776,26.534
"Idaho","ID","West","Mountain",1,153.068,38.2184
"Idaho","ID","West","Mountain",1,150.754,48.5969
"Idaho","ID","West","Mountain",1,148.502,58.6071
"Idaho","ID","West","Mountain",1,148.045,60.8722
"Idaho","ID","West","Mountain",1,147.504,61.7646
"Idaho","ID","West","Mountain",1,148.29,63.7464
"Idaho","ID","West","Mountain",1,148.457,65.2655
"Idaho","ID","West","Mountain",1,147.433,66.5838
"Idaho","ID","West","Mountain",1,147.879,68.2948
"Minnesota","MN","Midwest","West North Central",1,388.206,43.813
