url	first_seen	last_seen	bytes	sha256	rows
https://www2.census.gov/programs-surveys/acs/summary_file/2023/table-based-SF/data/5YRData/acsdt5y2023-b01003.dat	2026-08-13	2026-08-13	18311997	sha256:24ae3f523b4c54332ce0a71ba534569685a8a729056f975915d860d1eb943565	NA
https://www2.census.gov/geo/docs/maps-data/data/rel2020/zcta520/tab20_zcta520_county20_natl.txt	2026-08-13	2026-08-13	6821287	sha256:3ed41278d637dc249e0323306f68be8a6c234e3090f4de88ef328dee71aeaaaf	47864
https://www2.census.gov/geo/docs/maps-data/data/rel2020/zcta520/tab20_zcta510_zcta520_natl.txt	2026-08-13	2026-08-13	18310430	sha256:800643129ab0f4010f84401c36c24099c01ccf5c778a9f6e1f974655029022fb	138415
https://www2.census.gov/geo/docs/maps-data/data/rel2020/zcta520/tab20_zcta520_place20_natl.txt	2026-08-13	2026-08-13	9811563	sha256:698a5dad71ed419411677d0ffd8ecd9331067f59c472cdd239b92c12f698285d	82881
https://api.census.gov/data/2020/dec/dhc?get=P1_001N&for=zip%20code%20tabulation%20area:*&key=REDACTED	2026-08-13	2026-08-13	604966	sha256:aa284949cfd7e049290c38be923b61f7e908ae3a3ac63cb88df7efce2ba44b22	33775
