script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/by_year.csv	1759	sha256:eeeada0c5a3d13fe8aa6dfe1631417324580789d13ed6615097a8f68f6a0399c	40	2026-08-12
build-data.R	2026-08-17	disk	derived/clerk_2004.txt	546480	sha256:0da5996cc3acc0b3db479cf24da3d275e5a625b79e9162840bf8972c5fb72796	3789	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2006.txt	551002	sha256:096161912cbfacf88dbd13d28437f7dfc5a3dd3afda599f512028dfe6b8d2629	3714	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2008.txt	712562	sha256:46a96721c6050a168ec0e1684ff978b02f298ad317a3c8b788fbd29062a551ab	5027	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2010.txt	484952	sha256:5ec8c16e4f17bccce1669be8b8d7f09b1206bfa8565055394340905a14620b80	3516	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2012.txt	589109	sha256:8d42b00be793086a5b9c246571139397a04ea9e6527e65fc452738861a667409	4171	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2014.txt	540485	sha256:8a656ccfcfe08c5575fb050ebe44f1ee5f3a60581a47a5453a286efb27b9c42b	3523	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2016.txt	750965	sha256:261741f83e3d5c39b88981012ed2413a993cd7b7977e7e34dfabe5c7454eb936	4401	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2018.txt	586898	sha256:1c9998e5366c9847b08fa0cd71147bc4aa310eefb0df983a7489d0115217da13	3627	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2020.txt	737813	sha256:3ad2a82265eb373eb3ac48a96786d00a2709278cd40c70484696f1fede429c8c	4380	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2022.txt	559426	sha256:90814a57017d3e11ad3422f476785e2e31be8874edcd16d5d5276387c12af246	3480	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_2024.txt	719523	sha256:3399892edfab411544bac9183308a89111764cbe0d19886275fb9932c828b2df	4289	2026-08-10
build-data.R	2026-08-17	disk	derived/clerk_house.csv	265164	sha256:7f872339118f288a74c9e9ea910bd3ebb35fe3a54e2f5bee3dd1e0fb4c4e1284	4785	2026-08-10
build-data.R	2026-08-17	disk	derived/pres_by_cd.csv	143090	sha256:515251f08e88d9c4ae8cbef5ba9d7ac0af9710e0cd0987cf10d557149af2b120	2909	2026-08-09
build-data.R	2026-08-17	disk	derived/races.csv	1276870	sha256:288695111218281f19747b3e1026b4fee2708b152ae05fddfb173afc317e59d0	17403	2026-08-12
build-data.R	2026-08-17	disk	raw/clerk_2004.pdf	330155	sha256:58543113de9d3bcda4e3a5d315d321fda96a61cdc10d9c32abe81fac7fad075c		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2006.pdf	248371	sha256:8b83915dfdc26cb0310708ce15b1f2fe04eea88fc223decff0ea9d608fa34a84		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2008.pdf	340249	sha256:ca9fea3dc2259cee9ead5e92c78f577f1309b28e07428164121a40521d91c333		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2010.pdf	221561	sha256:014213615892d72d46bdb36ab9ea5cb427b409e13e508e6c6f059e4ad7b6da31		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2012.pdf	271350	sha256:008405203a2f7fd9258852de449309b430fb0c7dc441ba08b2480845d8413616		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2014.pdf	451941	sha256:5938b54f3445fab9afc008515202bf55fd45bef5dc170ffcf7c6f26a080f4702		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2016.pdf	663410	sha256:6d2eba0e60e3f32153a5ba9c369a42a04616ccc73b5b3bca927ea6a11cade3a3		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2018.pdf	460175	sha256:35ef9bc223d89cbd3ce4c544a88e93523394060d400001d365612c97f9348c53		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2020.pdf	602172	sha256:666b2a1f673f263087c141c4d44b0dce47cbddc8f4df27fbc8b415cf05842b76		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2022.pdf	457678	sha256:ef9b8cefcc44bebbdc4928bf346b50e00a72dd3bb54a71ed93ec60d4ebf47690		2026-08-10
build-data.R	2026-08-17	disk	raw/clerk_2024.pdf	608100	sha256:d4ba800fc17135b616ae556c92861080ab962d95916ace34b546c5aac824aec4		2026-08-10
build-data.R	2026-08-17	disk	raw/house_jacobson.dta	1594361	sha256:76d42ee8d02f9469c6d1553384d3439cd2e1b74faa70e9d600bd46e250594834		2026-08-12
