script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/entities.csv	1428	sha256:5bd3a535a9643cf13d0cebee659fce2f5fb4da995107cee77b19c7ec3fdee8c9	40	2026-08-12
build-data.R	2026-08-17	disk	derived/filings.csv	102932	sha256:aa4f75ed8122a56767dd3d8513052ed3d15d401bff660bd9c7673584f33fec15	1500	2026-08-12
build-data.R	2026-08-17	disk	derived/issues.csv	1801	sha256:fdab0a3f09d020fd66b7d4097c1bee48e1ea89b037fe85466edf1505548960df	76	2026-08-12
build-data.R	2026-08-17	disk	derived/lobbyists.csv	27143	sha256:4b1a8a3c69d1603d700395ab6d2bed33a67a2169f57b221d518f4c42257722bf	773	2026-08-12
build-data.R	2026-08-17	disk	derived/quarter.csv	179	sha256:6224db04f932ffa1c9f32cd3fe42a03696ded280f9cb62c6176aa08ab315e4f8	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-01.json	99900	sha256:dc189532cc0d4dfa6b7a557d21671c77038ca77762c56158dac432adc93dadb9	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-02.json	111512	sha256:f2fde7275a1986f4b0a0f595df12633616bcbf1fd9b061a529c37bb7f164d815	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-03.json	103633	sha256:6cdde2a01da41bfb53f6642f8c41c4906809430f7298efa0ef43723472861405	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-04.json	107719	sha256:ae97f9ab9e81d57ac53a51dac817fedf6a7b23d8f73430b9e89822e787ac4779	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-05.json	84733	sha256:b0b463af5fa5f4361c5ecd50ad04a67d116b2d85cfd28084600fc71a95805f9f	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-06.json	98470	sha256:8884ecb8804bff88d2f6a2051184e9ba013f1dc31fb536850b349e4d2ec294b0	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-07.json	84727	sha256:3c70f6e7c901201fa1c741e1bdf0a6d56d26ecf2181a01dde1113e58c9d24e00	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-08.json	74695	sha256:c01d7616a5fdd7c1d4e12a3c13f0964c805e51511a779f8c8a608a5fa0126205	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-09.json	73107	sha256:4e784ba1d5456d9d79bfd532a17b4f81a9ade7c4a618fc87322aa8296e6a219c	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-10.json	77899	sha256:fa3514642d3194a9a3cb206d46a5ab1ef7e6c5db1cd27da3e21de39933c60b90	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-11.json	81105	sha256:f234cdf2db7086153a0b7be36058a630fa47ecd68f7ecc89c4d92b1898f480e8	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-12.json	73540	sha256:7b38308bfa992a809145259ff74f3517dbb1d6d3e8d5f212bfcb7d247d1f769e	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-13.json	91435	sha256:407113af436be5b164e85344d9b641150cebec630b35e9caf3b6e588d1fc1c6d	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-14.json	77075	sha256:e06b435201cc1f9145938bd86f277f5ffd98e5bfb5727d1a6cd3d3980db9d62c	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-15.json	89143	sha256:ded58b333306f326a6ac73770e24f742b1889276b895c22c88f23e59b2cf7322	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-16.json	92195	sha256:af7ea759f236549b3603cede48e6939d3681cae0c9e087be1343f7019201c4e1	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-17.json	79800	sha256:49579a796a35db2547647f29ee74e215f605a00e0b88b57a95c4142d80e40a21	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-18.json	113856	sha256:f064470c67be85b9b6267bd5be58c9dfd94a16fd7194e7d2897861b6ca174fc4	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-19.json	96768	sha256:db7461deaece48e97a5e98f04257e56d8095bbe109efb3d9ba1f16c0e3c0cc7c	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-20.json	76880	sha256:f51fd4f21e020c352757812887fa85989c64e4d06f2923cbbc6151f2194ff0ee	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-21.json	92286	sha256:dbd1930abfab47b24c15fde97866fd2ff2bd1c781539ee359def59492484d5e5	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-22.json	101603	sha256:c1a1f79c9782e4e8f2cfcef5c5d3e63bf466fe26c7f797f1cb72f7f0354f4e0c	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-23.json	82393	sha256:e0ace622572156cecaa0db038602d656241ccc09e0f1634373f7c4afe03f9cf3	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-24.json	84515	sha256:5c013d789aee86892ecd3ec3a911fbad6ec47d10c3c4f4c77ed4cfd6f17a3fc7	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-25.json	106786	sha256:8ccc64de93135845812bdbc6d189d7ca7abd8ee85545354de7aab06eb8970145	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-26.json	99548	sha256:5f4211aadfc72d990150f895f25fae70e6a83bfe0490e832b9fe842f1f936ab6	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-27.json	95787	sha256:9347e26147dff2dcf6ef628a0a2e428f8490e7908ad1bcccfff0340faaa08078	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-28.json	87891	sha256:95eef2c2e7eaa32f24b68fe71474f4533534821e896dffb58a7d6c03f64c5e16	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-29.json	106144	sha256:61b65fbf601053833a3c0808212cfcc356ec91974c9d7f71a34e204dbd365451	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-30.json	83264	sha256:21443d45fd6c2a225efa5e17413d3cda55d9ba094bc3edd711fcf9fb89bba22d	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-31.json	75724	sha256:8654edb41a5844fd03fc1fea987f98af7b2392572830d6ffac2585ec3dcf6954	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-32.json	91257	sha256:5bb1026a99179a25558f9e181abf63644b8e15f0b43b838bb8e1d095ca509019	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-33.json	94439	sha256:f760b9b1abd41fa7316539b15364a6d8c84754ecb12f50526505a103462acad8	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-34.json	85621	sha256:e7f251b8f6986a76e8f91f1f8c216f2f72095a718b0f20cebef4e43cdf2c4a53	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-35.json	93238	sha256:551affc8a0425f26a2396fc2919797f82673f771a7252f1e17275766cd019096	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-36.json	81432	sha256:a416875ea42abf4beb2b70377d1127fa92ef54308d8585b90807e301c5228a1e	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-37.json	103021	sha256:594ae4c7b3e46779d399f724edb2c9f65c8b8303cbe5fe327a79548ebd6320f4	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-38.json	86950	sha256:031a8982f1f24701c15eb72658e92df937656fcc6c67e6fcd0216fabd78b2e99	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-39.json	90962	sha256:c86febdf9b9f5e7925177ce95e97d38700eb90b7ce5d549000c30f8f13800f18	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-40.json	99881	sha256:7abcf34404d07791a713ba570c0559ccb5b4eeb99c1f688f789901066659bfd8	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-41.json	96283	sha256:dd19fad13dfd584e86cbd023328b82b943c584fa57e4de5d6281409413fc9644	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-42.json	86120	sha256:bbdb316c304035d6d0644a24aca100d239103633c0574bc9dc591bba292e4ab2	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-43.json	97590	sha256:1ddb27e1997352be85dbd64b18bc5282822821ca953b4426793e07ef1e3f61b1	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-44.json	105744	sha256:0cd27f0da541ae52d450068d4b1f4c72b183e212587e9ed2e1360ca9f7c01a2a	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-45.json	86807	sha256:db32cfcae3f9fc656471e3bfd6690742f22f91d728a0e73cb96a0faa37adb722	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-46.json	106067	sha256:61ea35439ff9d43955ebf6f7d8ee34bee6ed50efc708333768a28c569427c80b	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-47.json	105144	sha256:768cf80d2ba149202a087239cef8470d2189f1954655fff5f93d8114f9bb60ac	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-48.json	80563	sha256:c824601765657c14bcc4f9589f6eb172de07727455e8bed3bac2088ab262d93a	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-49.json	97653	sha256:582ce3fd32ec2d8ffc7eeacf5d978c55d635ee4f08742a25ab70c36a9675e354	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-50.json	83745	sha256:3dc8f39c6bf211f24a120743c7ea602cf3a66b194f4f60daad7d4f657a856d85	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-51.json	92546	sha256:3d56a084398caf07062ed1f3f6c95f68ce9bf27e10bbf6435ebc758a66abd46f	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-52.json	100327	sha256:be916f43d6f77a25a8af3adaeac21d5a39f336822d8e3bf49fc23fbcd88e08bb	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-53.json	120977	sha256:42be7e3a9bc56d35ec182549cd549c2875a507025cb17487b1e2943ae0d1a9a3	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-54.json	101555	sha256:f67f40e9f3ee00685211a5379c7ee726f074e49396282a9a971b7b27760800e7	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-55.json	103566	sha256:1f31b216812ea1d7442c79c597bbeebbc5e01f1b34ec3b1d5c2d187003e875e0	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-56.json	87139	sha256:64d25954b6b2e47dd7845c6efdb054f2e0c5b75df171150e25e536d6f55b7c15	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-57.json	99749	sha256:89f288bad7e504cf0d6bb6084b511e9493301ec8082efb7db679731f848c8bf1	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-58.json	112914	sha256:d3ce2082d141547ac940dc1740dc856c08bf3bb554c57e3215ab1e46c6a27a4b	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-59.json	75952	sha256:883b409ad52ff54f2e0efde5acc1cc5674697c55bab58dddc4e3687ba8503d30	1	2026-08-12
build-data.R	2026-08-17	disk	raw/q2-2024-page-60.json	68785	sha256:19d85b61efe0258d0ce357123ee333061866066586f5538cb2ce1e36b6536992	1	2026-08-12
